"","logFC.groupAIHelevatedALT...grouphealthy","logFC.groupAIHelevatedALT...groupAIHnormalALT","logFC.groupAIHnormalALT...grouphealthy","logCPM","F","PValue"
"ENSG00000073737",0.695157541510508,0.0553344620363325,0.639823079474176,5.13232891484853,4.9288921467803,0.00947359393236635
"ENSG00000081479",-2.35660839033931,-0.517387785523681,-1.83922060481563,0.209700037256893,5.25283398732351,0.00681310139999462
"ENSG00000163093",-0.92781256485117,-0.417089752882145,-0.510722811969025,0.746273177893712,1.96573252855763,0.14541636166521
"ENSG00000251569",-5.12548240610387e-15,-5.12548240610387e-15,0,-1.61522660110368,0,1
"ENSG00000239474",-0.688325785202309,-0.809511700919928,0.121185915717619,-0.716012901337134,0.561504537381266,0.572134172389455
"ENSG00000138399",-0.36755436198432,-0.153838637569028,-0.213715724415292,3.84228467329914,3.37835419440935,0.0380315156340176
"ENSG00000138398",-0.0732508821701157,0.0995025787571379,-0.172753460927254,5.662856032528,1.38068222168507,0.256147272467128
"ENSG00000154479",-0.116782020986616,0.495878453757184,-0.6126604747438,0.94374493347566,0.885132239920202,0.415860525455727
"ENSG00000144362",-0.892933429481414,-0.757873553469781,-0.135059876011634,0.783849748862735,1.78780374475677,0.172622368606719
"ENSG00000213160",-0.585632415605883,-0.912653633296838,0.327021217690955,0.371360853098418,1.27132340520026,0.284943826004743
"ENSG00000138385",-0.269042727912353,-0.162135398866356,-0.106907329045997,3.86591966983425,1.44991171715129,0.239469183273078
"ENSG00000138382",-0.326933794936151,0.17048694409592,-0.497420739032071,2.7361734676945,2.34584005591658,0.101005077710452
"ENSG00000144357",0.087260385167984,-0.00719178946408469,0.0944521746320687,6.77691089286968,1.22957289886792,0.296790363442843
"ENSG00000071909",0.0870289485779841,-0.683095384571242,0.770124333149226,0.867206446395865,1.07416641386289,0.345583236804589
"ENSG00000204335",-1.51736148189743,-0.651506225755616,-0.86585525614181,-1.15703696607847,1.95432080089237,0.147022146868239
"ENSG00000204334",-2.11683918477519,-2.00224423841974,-0.114594946355457,-1.42797755734382,9.01748704741426,0.0003229676513532
"ENSG00000128683",-0.817396746203474,-0.336868694570798,-0.480528051632677,-0.0753422401700144,0.605512564254965,0.547779086906805
"ENSG00000115806",0.0120176686333513,0.0865520519005208,-0.0745343832671694,5.61951380840741,0.47239479961925,0.624888575297452
"ENSG00000198586",0.0437673176007368,0.118503500976124,-0.0747361833753876,6.97320158120754,1.55695111260892,0.21583265473055
"ENSG00000123600",-0.295005866622834,0.0341456127813394,-0.329151479404173,3.92775071614539,2.66437347977919,0.0745748332424313
"ENSG00000115827",-0.24207443539918,-0.0940345638866489,-0.148039871512531,4.52559779237906,1.85613852918768,0.161607268726787
"ENSG00000071967",0.488046647889935,0.132785684015816,0.35526096387412,5.61610964081228,3.53308467305068,0.0336077335574926
"ENSG00000077380",-0.0234977578886771,-0.24812428348558,0.224626525596903,5.33354682757358,3.40754078730274,0.03700598144898
"ENSG00000115840",0.00029403751322624,-0.00995210295728507,0.0102461404705113,4.39813099391044,0.00437024459692241,0.995639480763741
"ENSG00000128708",0.275629351571859,0.163179645351803,0.112449706220057,4.26270863126638,1.38441099037502,0.255219488288273
"ENSG00000172878",-0.456667651911987,0.000396737020144168,-0.457064388932131,2.34591109431087,1.75352454344479,0.178433428984205
"ENSG00000144355",-0.863755212790517,1.13080639887938,-1.99456161166989,-0.619820016956365,2.93242009719439,0.0578546539936316
"ENSG00000115844",-0.665363553128272,-1.38823171740209,0.722868164273818,0.000873211664681457,2.11938184300745,0.125457820951957
"ENSG00000091409",-0.241035705519811,-0.0458756566562524,-0.195160048863559,6.16021530972301,2.71035813074082,0.0713900956894167
"ENSG00000152256",-0.122980772330618,-0.0533365789418017,-0.0696441933888161,6.44570442739008,1.12101565466017,0.330000916323962
"ENSG00000091428",-1.13835257547965,-0.837060302998233,-0.301292272481414,0.434885263522522,1.61065928017869,0.204883348094306
"ENSG00000091436",0.140461373379032,0.0943836579688748,0.0460777154101567,4.46227288383333,0.524150518992048,0.593672145698348
"ENSG00000144354",0.225421926278393,0.231909313276013,-0.00648738699761922,1.55852203595464,0.326840436677083,0.721964652752342
"ENSG00000172845",0.222375364492169,0.121297224411211,0.101078140080957,7.97037760106002,3.77839875628676,0.0261809839338935
"ENSG00000138430",0.0150788645822438,0.199273288050562,-0.184194423468318,4.05215332369473,1.35470948634628,0.262705913033505
"ENSG00000217236",-2.35707061590761,-0.395525187484589,-1.96154542842303,-1.42290197194617,11.9705774346637,2.17881668978161e-05
"ENSG00000138433",0.300820405031283,0.161910499536913,0.13890990549437,6.01081020390241,4.17140435145662,0.0181907063887694
"ENSG00000144306",-0.0127296031995738,-0.0407989504393128,0.028069347239739,4.34089310769774,0.0416457208575106,0.959226139718605
"ENSG00000163328",0.0994993767920578,-0.0749223606571186,0.174421737449176,6.42108362271302,2.06349472798592,0.132372184073737
"ENSG00000115935",0.158261909580047,0.00927748907516397,0.148984420504883,9.47093281073268,2.20380527705259,0.115704264151273
"ENSG00000138435",-3.16520536565692,-2.36376043301137,-0.801444932645554,-1.27427328930805,12.4996202618865,2.22453909722051e-05
"ENSG00000128656",-0.383347907752762,-0.519502565021584,0.136154657268822,0.99440198254968,0.61861958091788,0.540731705829442
"ENSG00000115966",0.183747437109753,0.214785942703529,-0.0310385055937765,5.77448604855515,3.18171308005242,0.0457400950883217
"ENSG00000154518",0.213388630424512,0.19794520609755,0.0154434243269623,4.81840261880093,2.25076870067182,0.110616885003286
"ENSG00000144320",0.157048635027673,0.138873218286035,0.0181754167416373,5.25040240448102,1.18434505053066,0.310191578281965
"ENSG00000174279",-3.2106712105878,-2.62051442163578,-0.590156788952029,-0.90567678468812,8.23762340875808,0.000487305967207556
"ENSG00000128714",-3.05792390665548,-2.55476932270979,-0.50315458394569,-1.27423530781217,10.4834032804999,0.000102171980183889
"ENSG00000170178",-1.61505249266902,0.490413638501662,-2.10546613117068,-1.34617376294309,6.48800508178441,0.00224054994148501
"ENSG00000128713",-2.92674498845477,-0.428414635588614,-2.49833035286616,-1.23825964627593,11.2054149021564,4.05615605202812e-05
"ENSG00000128710",0.382002430812926,1.08352989983989,-0.701527469026967,-1.15893370808222,0.935510387506284,0.395784820544749
"ENSG00000128709",-4.0695498616236,-1.95271963330187,-2.11683022832173,-1.00029578500581,15.656067402726,1.21107708807307e-06
"ENSG00000175879",-3.50670893339333,-1.72893011797507,-1.77777881541827,-1.04008779137489,11.65039341558,2.82326362757855e-05
"ENSG00000128652",-2.10226227100751,-1.16101396215371,-0.9412483088538,-1.29752598151807,4.73539335257903,0.0108368380219916
"ENSG00000278500",-5.12548240610387e-15,-0.325259246165366,0.325259246165361,-1.60679532876147,4.629723632261,0.360135259108139
"ENSG00000170166",-0.357991269510815,-0.541783354428128,0.183792084917313,-1.59129066986572,4.497992398688,0.3087747299319
"ENSG00000128645",-0.955905484575976,0.86368607450211,-1.81959155907809,-1.39727407158769,4.90301123266904,0.00930023618652731
"ENSG00000128654",-0.504347589394992,-0.178330141105112,-0.32601744828988,2.39248625359487,1.96033812055887,0.146173186771188
"ENSG00000170144",-0.0798615869779094,-0.0364536109837101,-0.0434079759941993,7.327893107419,0.815741694035428,0.445226183622391
"ENSG00000116044",0.242749278319249,0.0309147649909488,0.2118345133283,6.75746102500676,5.51020951872279,0.00536550330918013
"ENSG00000018510",0.0590470731462688,0.0469038999998656,0.0121431731464032,5.61222979207034,0.244462201028203,0.78359121792796
"ENSG00000196659",0.181300788144249,0.182569441544398,-0.00126865340014877,2.36967483288324,0.416866412723689,0.660246565567003
"ENSG00000197557",0.476097495187821,0.0122653884273143,0.463832106760506,0.618051692594609,0.503604457331355,0.605869559969802
"ENSG00000128655",-2.01266850882929,-0.872343470899233,-1.14032503793006,-0.688774983414225,2.99177106234417,0.0547017449111561
"ENSG00000155636",-0.0346630523967245,0.0172960173668803,-0.0519590697636048,3.80601806638841,0.0599179397061849,0.941875532906696
"ENSG00000079156",-0.0432252100902903,-0.134650812606434,0.0914256025161437,0.752713131849767,0.0310223774771135,0.969463184959191
"ENSG00000180228",-0.203156007527689,0.222364790064133,-0.425520797591822,4.13535102983302,4.68570766501163,0.0113403531619648
"ENSG00000204311",-1.35094334771942,-0.307575943887567,-1.04336740383185,-0.193753857513238,2.39863902714813,0.0960393953247114
"ENSG00000079150",0.388659363876341,1.04581640690741,-0.65715704303107,-0.325360558100603,1.12015467562104,0.330278942224679
"ENSG00000116095",-0.123166596981253,-0.062092518531322,-0.061074078449931,5.60525231893084,1.37938277102578,0.256471406676605
"ENSG00000155657",-0.137136426838309,-0.169912632221597,0.0327762053832882,8.15689434126471,2.46277800373856,0.0903405938985088
"ENSG00000163492",-0.235153024691872,-0.125376029936847,-0.109776994755026,4.40300733070878,0.701099523332997,0.49874506891125
"ENSG00000187231",0.331528612657125,0.016762446874742,0.314766165782383,5.40977687956992,4.13603838995479,0.0188008229375727
"ENSG00000144331",-0.0411786258667326,0.0702371362600582,-0.111415762126791,-0.186425192626729,0.0112023532594906,0.988861397548772
"ENSG00000163510",0.157246076791653,0.090401880179675,0.0668441966119781,4.88972336103727,1.04291787793665,0.356217861622261
"ENSG00000170035",0.0839336617547509,-0.18506266766539,0.268996329420141,4.85680400488318,3.16306999867848,0.0465491296618247
"ENSG00000115232",0.0268536098115128,-0.0574171040070247,0.0842707138185375,8.39798242654322,0.449784424651458,0.639046720503247
"ENSG00000188452",-0.060856318441627,-0.0245829458136869,-0.0362733726279402,5.08120085323753,0.121088371556575,0.886085086961588
"ENSG00000162992",-2.49513064673361,-0.639186934840022,-1.85594371189359,-1.20493665328777,7.03073273598074,0.0013888833745348
"ENSG00000138434",0.420491401148764,0.164573355447951,0.255918045700813,6.85802654262589,7.442227726471,0.000969409344686433
"ENSG00000150722",-1.30563433560181,-0.159936131344677,-1.14569820425714,-1.23032649034002,1.92960564925991,0.150562197121602
"ENSG00000115252",-1.07760572339251,-1.93703070751261,0.859424984120094,-1.25544154179721,4.38374691696819,0.0149583464281762
"ENSG00000077232",-0.145525889171163,-0.100726534880923,-0.0447993542902401,5.84636839455918,1.06176115232429,0.349703914475738
"ENSG00000162998",-2.48933292115556,-0.919090402465455,-1.57024251869011,-1.12723200084671,5.93977142762298,0.00364907216856338
"ENSG00000061676",-0.230908622416158,0.0990756296042386,-0.329984252020397,2.96685753846115,0.979984933863346,0.378884066590328
"ENSG00000162999",0.404213487543522,0.896822602300052,-0.492609114756529,1.13376206244828,2.48535349134721,0.0884178288624064
"ENSG00000163002",-0.129659630009767,0.0341477137913917,-0.163807343801158,3.0270722413341,0.36879650143266,0.692500763140375
"ENSG00000170396",0.277835439781835,-0.047649444105164,0.325484883886999,4.16138161527037,2.04934266214895,0.134183959852831
"ENSG00000188738",-0.309401635554842,0.362896035718158,-0.672297671273001,1.51945504644877,1.33170375959351,0.268658305298843
"ENSG00000065548",-0.105202001403139,0.0134241974830849,-0.118626198886223,4.76950172739642,0.529164437417837,0.590733778187683
"ENSG00000138448",-0.00312881710950163,0.070633707963226,-0.0737625250727276,4.32033978970907,0.239389425891549,0.787557102781037
"ENSG00000144369",0.782554299056864,0.905431190007205,-0.122876890950342,-0.264870928117056,0.914813525561037,0.403910102682445
"ENSG00000163012",-2.73136132579129,-1.5318641669976,-1.19949715879369,-1.33883062462544,10.1925089540187,9.34591812219985e-05
"ENSG00000064989",0.839956769711627,1.04945911321362,-0.209502343501988,1.32300591321341,3.63262426460694,0.0299871832458495
"ENSG00000003436",-0.0909305736631916,-0.0904851505042037,-0.000445423158987896,1.86044296487508,0.0491626089048063,0.952049255084276
"ENSG00000144366",-3.34446289113722,-2.59344588588872,-0.7510170052485,-0.958061528637838,8.90798351957619,0.000274914653863088
"ENSG00000174325",-1.61983953473767,-0.0423572207224756,-1.5774823140152,-1.47653598546146,8.88833544661617,0.000279540118286707
"ENSG00000168542",-1.56535873754588,-0.45267199574755,-1.11268674179833,-1.10237340201217,2.13263132411147,0.123873317561885
"ENSG00000204262",-1.43209546238263,-0.51546186347328,-0.916633598909348,0.207016968788917,2.34120390414983,0.101453422173297
"ENSG00000115368",-0.2199725685996,-0.0178714254022293,-0.202101143197371,4.71967177408486,1.78293945567108,0.1734350716095
"ENSG00000138449",0.424712065949092,0.174987417630871,0.249724648318221,7.33584048724514,4.241712699137,0.0174414867863067
"ENSG00000138381",0.240821872927121,0.180311169338831,0.0605107035882901,4.36211211639762,1.56135445225836,0.214912915290888
"ENSG00000151687",-0.181409259932752,-0.102055072390136,-0.0793541875426157,3.86196115605651,0.801191359292884,0.451647374224881
"ENSG00000128694",-0.331328117427613,0.172518210084749,-0.503846327512362,2.77650393938672,3.33714902974305,0.0395289202971943
"ENSG00000128699",-0.0793609806746372,0.111685031002364,-0.191046011677001,4.85549755012378,1.31903278043699,0.271995302235555
"ENSG00000064933",-0.259584038027946,0.0828962705982272,-0.342480308626173,4.08175631280474,2.7128121758322,0.0712240884542973
"ENSG00000187699",0.130482817858296,0.255582793180669,-0.125099975322373,5.04258725596321,1.34709611305014,0.265165989739745
"ENSG00000138379",-0.235921012942896,1.06807671203575,-1.30399772497864,-1.19707215373048,1.71924752605546,0.184443757875921
"ENSG00000198130",-0.268685624539212,-0.0749017398316045,-0.193783884707607,4.59671841985122,2.58944456130851,0.0800778697844317
"ENSG00000151689",0.159635865613112,-0.222560737322135,0.382196602935246,3.4022429211696,2.90109533571273,0.0595928473748795
"ENSG00000151690",-0.182762544296586,-0.0943483360190483,-0.0884142082775378,5.7287770700665,1.36956125656437,0.258934849298418
"ENSG00000189362",-0.0144405244743688,0.185779093027418,-0.200219617501787,4.48428470820287,1.40570371062138,0.249986758290309
"ENSG00000138386",0.17849086505222,-0.0242034236622935,0.202694288714514,5.49280215081707,2.19670603281397,0.116493807133138
"ENSG00000115419",0.0478366303439855,0.0995794215348749,-0.0517427911908894,7.07271078035763,0.74690297929435,0.476450694626819
"ENSG00000115415",0.666616125841077,0.0297580655423611,0.636858060298716,9.0356671622807,15.3344944550129,1.58550189811125e-06
"ENSG00000138378",-0.186482588329758,0.00408965761281824,-0.190572245942576,5.52908541931792,1.06875363252226,0.347758884477709
"ENSG00000128641",0.0422197356238699,-0.104243304725356,0.146463040349226,1.50300689450963,0.0427059953013786,0.9582120445246
"ENSG00000173559",0.249510864600323,-0.0401043676591897,0.289615232259513,8.76128610623092,3.45410872767427,0.0354277622529592
"ENSG00000168497",-0.00173000190708211,0.295579769375175,-0.297309771282258,6.28141120802061,1.17214668923279,0.314755954716917
"ENSG00000144339",-1.39793419631876,-1.48206916935099,0.084134973032232,-1.07277616527264,2.24066843312539,0.111691405197901
"ENSG00000196950",-0.309074537291675,-0.00877556335162323,-0.300298973940052,6.13539378573974,4.94870148911016,0.00892127709749385
"ENSG00000118997",-0.320282737637716,-0.343031854382956,0.0227491167452396,1.58228026145279,0.516498911480925,0.598185072926372
"ENSG00000081320",0.280670175843968,0.145462667420234,0.135207508423735,8.94940503865291,4.56289571315074,0.0126898577114746
"ENSG00000138411",0.588186968352689,0.256823091705915,0.331363876646774,3.41056960874822,1.90363018872434,0.155188631446554
"ENSG00000144395",-1.10373506814296,-0.354533945311725,-0.749201122831235,0.230539469004493,1.55122347512657,0.217035014956408
"ENSG00000119041",-0.0429533016954998,0.080918644358313,-0.123871946053813,4.57258719789522,0.476893198774549,0.622110149505713
"ENSG00000187944",-0.0163843998135567,0.0608368005010078,-0.0772212003145645,-1.09325428641703,0.00496869560738691,0.995043873053101
"ENSG00000197121",-0.0161636565904491,0.0983028022071318,-0.114466458797581,3.39763286904125,0.201900406275477,0.817507882517228
"ENSG00000065413",0.0505930972093205,-0.0551496732701503,0.105742770479471,9.08302120504993,1.78384256326624,0.173283890081378
"ENSG00000115524",0.063242558350903,0.0848485304919794,-0.0216059721410765,8.74864205897423,1.00736375002547,0.368847704547627
"ENSG00000115520",0.00429572006863545,-0.0175475700303199,0.0218432900989553,4.84365261389773,0.0200564549252135,0.980147271048315
"ENSG00000144381",0.102227537260763,0.0478982564915278,0.0543292807692351,6.04863545696822,0.880024229017886,0.417953225810667
"ENSG00000115541",-0.397630465314613,-0.261594780859386,-0.136035684455227,0.930701196934171,0.440199276018983,0.645147092885129
"ENSG00000270757",-5.12548240610387e-15,-5.12548240610387e-15,0,-1.61522660110368,0,1
"ENSG00000115540",-0.0651778709760094,0.167005684590552,-0.232183555566562,3.68646151289023,1.55344349789478,0.216568173391121
"ENSG00000162944",0.166866465885663,-0.0179217972878622,0.184788263173525,2.37287943635565,0.340468633668913,0.712256521607739
"ENSG00000247626",-0.280289198150171,-0.0436538911805725,-0.236635306969599,4.09169679649703,1.77052333119075,0.175527240754745
"ENSG00000152430",-0.921679888198915,-1.53092526718726,0.60924537898835,-0.170465444088423,2.43855579264049,0.0924510849943934
"ENSG00000115896",-0.104820128168625,-0.0970964964355064,-0.00772363173311829,4.67052380423655,0.229756017429927,0.795187322812224
"ENSG00000119042",-0.136160589463692,-0.474809809728077,0.338649220264385,1.39564016114347,0.945344433198828,0.391982737490649
"ENSG00000226124",-0.433613727005338,-0.0679236136566742,-0.365690113348664,1.62385405988618,0.890280377273485,0.413762198040988
"ENSG00000178074",-0.119693537865369,0.160275819605263,-0.279969357470631,3.80976062396641,1.88899805313564,0.156568458844897
"ENSG00000162971",-0.00434503929972629,0.154505654717727,-0.158850694017453,4.0610625139468,1.05361426509381,0.352505178565225
"ENSG00000162972",0.164162721408679,0.151851420305035,0.0123113011036441,2.19746132029112,0.291924529334358,0.747457785098214
"ENSG00000196141",0.308911647866633,0.00243041785268228,0.306481230013951,3.30305712235208,0.677576407376718,0.510472379514438
"ENSG00000155729",-0.0575503914720763,0.0499695552858444,-0.107519946757921,4.35856385851621,0.357606245789702,0.700237153122477
"ENSG00000163535",0.0451533510311773,0.407558809290933,-0.362405458259755,1.35566973363257,0.6592556089605,0.519464690797063
"ENSG00000138356",-1.80682791370847,0.214690353698319,-2.02151826740679,-0.446693811434431,4.55872747338463,0.012738432009861
"ENSG00000082153",0.164201206327619,0.141890511985336,0.0223106943422832,6.15560468507911,3.17601710957011,0.0459857441624006
"ENSG00000013441",0.0553176412746449,0.112846332314998,-0.0575286910403527,7.27687012264195,1.07580417712333,0.344928479949699
"ENSG00000240344",-0.127869181846446,0.111149855975977,-0.239019037822423,3.00980049994431,0.650672763801451,0.52388434575888
"ENSG00000196290",-0.351966319523722,0.0405723755907601,-0.392538695114483,3.50140749576445,3.9127792581209,0.0231092025698986
"ENSG00000115942",-0.0536833115922402,-0.00443114911325888,-0.0492521624789813,4.74210656181057,0.135473063511502,0.873462345558503
"ENSG00000155744",0.42431939545377,0.219051145544483,0.205268249909287,7.31896424152387,3.98791626964572,0.0220386887749199
"ENSG00000119013",0.180837097227675,-0.0349867665854477,0.215823863813122,2.44224527452059,0.38245954182172,0.683172890359951
"ENSG00000003402",0.298132244358711,0.044134758373228,0.253997485985483,10.2141228965203,3.68903947293995,0.0284513577411888
"ENSG00000003400",0.140580869249172,0.118841931463935,0.0217389377852373,6.45523762147601,1.97762117958846,0.143762485225816
"ENSG00000064012",0.101997477777818,0.0969444854847096,0.00505299229310881,7.81607717338069,1.33182467295726,0.268626663801315
"ENSG00000155749",0.560943518226987,0.0469436344119201,0.513999883815067,5.4477621946895,7.16324035181509,0.00130843803629243
"ENSG00000115993",0.561240328220024,0.12808335945635,0.433156968763674,7.52518209155075,3.52735709550839,0.0338411214203799
"ENSG00000082146",0.630637837579847,0.00563854611604161,0.624999291463806,9.38431277241343,2.63361459238766,0.0777956702202222
"ENSG00000155754",-0.342792113365295,-0.98456530816857,0.641773194803275,0.154498152401769,1.51822835571635,0.224095715255717
"ENSG00000155755",0.0977735655147567,0.841880329315736,-0.744106763800979,1.38522763751331,2.84242739880129,0.0629929863589744
"ENSG00000082126",-1.59319860582371,-1.31506248721239,-0.278136118611311,-0.205472684376795,2.16824342462943,0.119714861039667
"ENSG00000003393",0.0361465175482728,-0.13235547116812,0.168501988716393,4.71181612633288,1.25370260064092,0.28988369814312
"ENSG00000138395",-1.27114856636928,-0.613426793591476,-0.657721772777802,0.548501339846726,1.98198975096766,0.143159587466789
"ENSG00000155760",-0.273142897802289,0.0581818029891206,-0.33132470079141,0.285965080520038,0.147804168254241,0.862787713525618
"ENSG00000182329",-1.46636464100389,-0.490901812050576,-0.975462828953315,-0.201973783872311,1.80084847766439,0.17046203614747
"ENSG00000116030",0.356550019905216,0.104629973374494,0.251920046530722,4.55844255345513,5.42075110201346,0.00581622026661078
"ENSG00000055044",-0.146167002963606,0.123467186628202,-0.269634189591808,4.96527556563435,1.76308969970256,0.176939609594132
"ENSG00000204217",-0.167037414237815,-0.101239758025924,-0.0657976562118913,5.53220619570096,1.4158776736901,0.247525248757774
"ENSG00000138439",-0.158844944865743,0.0924205215600095,-0.251265466425752,5.89417684617628,2.36541720207105,0.0991799105029896
"ENSG00000163596",-0.26029264225499,0.151735647581132,-0.412028289836122,3.81644975435082,2.70251816978709,0.0719230896913162
"ENSG00000138442",-0.0194982375734582,0.179932511237043,-0.199430748810501,3.37745773431176,1.12720951019538,0.328007829761529
"ENSG00000138380",-0.335642484327017,0.189227420988664,-0.524869905315681,3.92145613191453,6.65448248035033,0.00193391201032584
"ENSG00000144426",-0.184983030773538,-0.0492581753780803,-0.135724855395458,4.54170881310833,1.03796535975014,0.357950350105421
"ENSG00000119004",-0.166487531355328,0.139346878083809,-0.305834409439137,5.57486287054639,5.0966807385739,0.00779857892206698
"ENSG00000138443",-0.200932521103184,-0.0276714329028621,-0.173261088200322,4.42802800082816,1.03623087056522,0.358559138607661
"ENSG00000173166",-0.225172282533109,-0.21094480228807,-0.0142274802450389,1.72289175943013,0.319924221045038,0.726942982985988
"ENSG00000178562",-0.272891417832749,0.302350850372751,-0.5752422682055,6.17565529411941,6.65223825485889,0.00206452876701326
"ENSG00000163599",-0.427752512846913,-0.260069145395816,-0.167683367451098,2.73017700192284,1.72327296181511,0.183727343940109
"ENSG00000163600",-0.260446603539329,-0.104101586719717,-0.156345016819612,3.61118958940386,0.894373664487511,0.412101525174605
"ENSG00000116117",-0.534856053992412,0.545455544014033,-1.08031159800644,0.706095523877593,1.95980583820824,0.146248082403554
"ENSG00000118257",-0.179824284341722,0.0232137936251215,-0.203038077966844,1.54666101301065,0.179862546654669,0.835654100395251
"ENSG00000114933",0.0275824163552497,-0.0019567226551619,0.0295391390104116,6.85488457371522,0.112838018324023,0.893408676607825
"ENSG00000023228",0.0679713397169111,-0.0226533736667723,0.0906247133836835,6.04102435184734,0.747536256523739,0.476153495283076
"ENSG00000114942",-0.0991405263311431,0.401671828015209,-0.500812354346352,5.21959188096778,1.52180494363985,0.224327007555072
"ENSG00000183671",-1.76132193139458,-0.517429918516563,-1.24389201287802,-1.20009392019713,3.2436341799624,0.0431544287393023
"ENSG00000204186",-0.150530358944043,0.401497069924205,-0.552027428868249,3.22518098807489,4.15873358752962,0.0184047575544812
"ENSG00000114948",-0.436717525770177,-0.282767022775429,-0.153950502994749,2.40527556235251,0.658516091913177,0.520084398372884
"ENSG00000235118",-2.48425901648017,-1.78897992562788,-0.69527909085229,-1.41892300639781,10.3428560457203,0.000203078305492307
"ENSG00000232125",-0.840047769670736,0.424213034576527,-1.26426080424726,0.00349139136634968,1.95984505257079,0.146242563349152
"ENSG00000138400",-1.09666496182395,0.861424444880456,-1.9580894067044,-1.30302178996754,4.73836899030006,0.0108074166331761
"ENSG00000118246",-0.180748673659323,0.146054575171653,-0.326803248830976,4.14397926241689,2.16978856672821,0.119537690666978
"ENSG00000144410",-1.04333029871983,-1.8457662739561,0.802435975236272,-1.07989029040022,3.29947664253721,0.0409505443665538
"ENSG00000118263",0.196844244274196,-0.0413026091474826,0.238146853421679,7.301304757665,3.08049088763106,0.050312037756393
"ENSG00000118260",0.0742353313486213,0.0684973578900819,0.00573797345853942,7.29762859661229,0.776671181627123,0.462682849486909
"ENSG00000144401",-0.11673475569359,0.00595229304050103,-0.122687048734091,4.64342219091704,0.759247784278157,0.470691186187017
"ENSG00000163249",0.202650052739639,0.0782450814376248,0.124404971302015,4.02717213955641,1.44002308887654,0.241781928462882
"ENSG00000163251",0.241853774955471,-0.486709599372759,0.72856337432823,3.49605296448502,5.29389393663156,0.00659441887888015
"ENSG00000178385",0.182315068835525,-0.0323792698121451,0.21469433864767,5.52106407554727,2.78289175477808,0.0666459838565544
"ENSG00000118231",-1.26701848176245,-0.954358562351115,-0.31265991941134,-1.41577752367802,2.32648627474981,0.132890157909208
"ENSG00000163254",-2.77751459464276,0.153849546440526,-2.93136414108329,-1.30333378869364,18.1924735300061,1.8182165843552e-07
"ENSG00000182187",-0.949848315923012,0.76485594523059,-1.7147042611536,-1.48168174486155,7.39724200003426,0.00162452164323704
"ENSG00000168582",-0.953260214410082,0.23987292197147,-1.19313313638155,-1.51222334592362,3.93976979826356,0.0850761298106987
"ENSG00000188674",-1.80913252253633,-0.556946928551388,-1.25218559398494,-1.42151607065652,5.10883952819232,0.00771299446607021
"ENSG00000138413",0.235540442746778,-0.000653720543756493,0.236194163290535,4.81843539453821,2.45077989779051,0.0913797808669211
"ENSG00000115020",-0.0523601556310828,-0.0470377837455742,-0.00532237188550861,7.06287395260284,0.3513754486112,0.704582968977202
"ENSG00000144407",0.238602444310277,0.295835265594896,-0.0572328212846192,0.420212592751177,0.202197385363775,0.817266110569215
"ENSG00000078018",-1.08202940179096,-0.492822098914993,-0.589207302875966,0.352115715496662,1.56722834674071,0.21369223586136
"ENSG00000144406",-3.3145135320484,-1.90264131150591,-1.41187222054249,0.0699964723872095,8.07620203478449,0.000559875833415211
"ENSG00000197713",-0.0991902322612221,0.0583893909893106,-0.157579623250533,5.25307292846311,1.23859033591453,0.294189863761087
"ENSG00000144445",0.0238206897627784,0.0964687773318662,-0.0726480875690878,5.30875046265196,0.782321576495934,0.460115703702764
"ENSG00000115361",-1.3860032129322,0.777189168862887,-2.16319238179508,-1.01869922409525,3.98804187590695,0.0215519923303646
"ENSG00000168530",-1.54092979881511,-0.0709006956897208,-1.47002910312539,-1.37392857212986,4.195645607761,0.0177882393863617
"ENSG00000115365",-0.111719457876822,0.0115411153788368,-0.123260573255659,4.66096468383122,0.510188904669162,0.601933040138319
"ENSG00000021826",-0.585160185618734,-0.164818129437781,-0.420342056180953,-0.0411575885189318,0.388955235153017,0.678783270292986
"ENSG00000178568",-2.71714656220079,-1.05762533975665,-1.65952122244414,-0.453765602215727,6.01459907158922,0.00341309654063739
"ENSG00000030419",-0.500284964910329,-0.14650674169064,-0.353778223219689,5.43187708696944,4.91840644621206,0.00946436011860439
"ENSG00000144451",0.00896261470693511,0.212525578831918,-0.203562964124983,1.83412902306997,0.240395300982564,0.786769087746765
"ENSG00000174453",-1.38131255157982,-1.07443000235156,-0.306882549228257,-0.216725269380597,1.87203730482238,0.159148956232529
"ENSG00000138376",-0.0265991651889908,-0.071960190998586,0.0453610258095952,3.83430542906256,0.0978572765780881,0.906864851387472
"ENSG00000144452",-0.530488703344611,0.69926136876889,-1.2297500721135,-0.372739531030912,1.23867372427186,0.294165924513499
"ENSG00000138363",-0.146545655576492,0.0379694104649855,-0.184515066041477,4.87053093615619,1.08161553545773,0.342971791111289
"ENSG00000115414",-0.357177609419145,0.176894033818899,-0.534071643238043,2.80341760286463,3.96033544843,0.0221124034816377
"ENSG00000118242",0.0193579079995127,0.163154186032628,-0.143796278033115,2.46817759038766,0.404695821226889,0.66826511812518
"ENSG00000115425",-0.0322693713948987,0.1042494225288,-0.136518793923699,3.80942361227416,0.589304447624883,0.556623590837763
"ENSG00000163449",0.155469392218134,0.0282399546888061,0.127229437529328,2.16237307373177,0.152314152024492,0.858916882277377
