"","logFC","logCPM","F","PValue"
"ENSG00000163577",17.1744740424976,2.39919542305973,624.141963798673,6.62333120391842e-45
"ENSG00000163581",21.990576419388,-1.22124866200838,75.8490017096301,6.40288739220341e-14
"ENSG00000154310",13.1780524149853,6.38404704108618,2290.79296952116,5.56235723654286e-71
"ENSG00000075651",16.0904855132971,4.44101578143702,1740.10563175936,2.88179508085163e-65
"ENSG00000186329",19.684331175933,-1.10298991322112,62.1541024169866,3.93570908010449e-12
"ENSG00000075420",12.6369611307719,7.88868502002187,2577.17436470715,1.88763862699878e-73
"ENSG00000121853",19.3710129376292,-0.759279854254552,62.4754184680923,3.55875020870995e-12
"ENSG00000121858",13.3731055039245,7.36901389868639,2516.35914481229,5.99016791042692e-73
"ENSG00000144959",16.6785024698798,3.38909315909597,1559.92020973869,5.11866272302952e-63
"ENSG00000114346",16.79892548453,2.89540829226852,814.90358662292,5.18310642902241e-50
"ENSG00000144962",18.7183182133131,-1.06245691462423,64.0716769752563,2.16467419975982e-12
"ENSG00000169760",21.0151921166915,-0.820697260666059,63.6397184038739,2.47515735433276e-12
"ENSG00000177694",19.491051532361,-0.184462952836445,80.4910375870625,1.70773322563076e-14
"ENSG00000177565",12.7046864483863,7.27327279745967,5238.24145221996,1.63679324357799e-88
"ENSG00000197584",23.0799544428312,-1.23782471644692,80.2421841993489,1.83148618217662e-14
"ENSG00000275163",25.5467942874612,-1.61522660110368,0,1
"ENSG00000172667",14.5070426706552,5.32474452524499,2738.36963476825,9.99570101278543e-75
"ENSG00000121879",14.0786105150856,5.94086325289634,3623.29392263642,1.19383880725506e-80
"ENSG00000171121",17.497114706301,1.9557044581661,471.355724935144,9.94542938145496e-40
"ENSG00000121864",15.3164582347676,4.19492773526328,2376.49120787408,9.47517280319738e-72
"ENSG00000171109",14.1513613092653,5.76658117362785,3536.85917252647,3.8865955087717e-80
"ENSG00000114450",14.6484513369174,6.01332713560951,2469.856547271,1.47522699210556e-72
"ENSG00000136518",15.6781802219441,3.97558600909238,1939.03978652993,1.65546550058506e-67
"ENSG00000136522",17.6132087046477,2.28939404933871,676.783232875453,1.94300110160144e-46
"ENSG00000136521",15.3118974747977,4.28523830839579,2521.48512768846,5.42899300179873e-73
"ENSG00000058056",15.8339036402765,3.57547334933565,1046.04955964311,6.25551986360603e-55
"ENSG00000114757",19.2080905916206,0.435556278949071,113.511872193309,3.45570017552133e-18
"ENSG00000163728",14.06412797377,5.65401624915961,2279.21777908704,7.09887858322953e-71
"ENSG00000145075",15.7950123401018,3.62016759099662,1599.84694343455,1.54994636207159e-63
"ENSG00000114416",13.3848205975256,6.33056370479393,4224.1213798723,6.48654416030913e-84
"ENSG00000205981",15.6437087814808,3.88049135262556,1108.66209465588,4.31453856892766e-56
"ENSG00000181449",22.9368918140516,-1.17177627488742,76.6580057237477,5.07270227091319e-14
"ENSG00000058063",12.7353751197806,7.52907234784505,2584.40252864055,1.64842849400727e-73
"ENSG00000043093",14.069377060501,6.29222207378354,1568.0565329747,7.12660252845328e-59
"ENSG00000078070",15.3271051851055,4.51006353107414,2448.03665170449,2.2644823472882e-72
"ENSG00000078081",19.3095863394416,1.82825361390821,248.870398319331,1.53287519257097e-28
"ENSG00000053524",16.12521022454,3.37582558904313,1024.74091911619,1.6070290682386e-54
"ENSG00000176597",16.1637393371992,4.43634054358929,1130.5878031746,1.88874716846896e-54
"ENSG00000172578",13.4784059964107,6.73075182996783,4654.04315858741,5.53846208793881e-86
"ENSG00000114796",13.185555140976,6.72369378557391,6195.63677916123,4.11129736626583e-92
"ENSG00000163872",14.2247898628587,5.7128642895867,4898.55188674447,4.45513917787982e-87
"ENSG00000180834",16.7507068081029,2.47579915356033,653.004988950442,9.27802856319047e-46
"ENSG00000175193",15.5331813149952,4.5087795406653,2272.70371608431,8.1476130235712e-71
"ENSG00000114770",13.6843756900312,6.43704574900262,2077.71278495752,2.10294340620127e-67
"ENSG00000186090",20.5324322548237,-1.21535810851485,71.5024046191295,2.28068847124372e-13
"ENSG00000178084",19.6110583942835,-1.04511170437778,63.0220968147085,2.99991820110871e-12
"ENSG00000186038",19.3355841498479,-0.755755781498943,64.3707418860268,1.97325675206351e-12
"ENSG00000145191",14.1917422684479,5.37694981668191,3899.10701064625,3.29091019226285e-82
"ENSG00000161202",13.884856532288,6.12489372570252,4561.48673520206,1.48754465304083e-85
"ENSG00000161203",12.1635888330511,8.6148029320131,806.100916105838,1.22128985588668e-45
"ENSG00000161204",14.3021913747365,5.4521801165158,4541.63168569024,1.84342378825501e-85
"ENSG00000145198",17.741869119238,1.2487161456802,283.090372078698,5.42987594052917e-31
"ENSG00000214160",15.4047806505567,4.33391094457269,2495.04483030084,9.03595192759199e-73
"ENSG00000145194",18.3999100334582,1.71895398300868,357.55504072391,7.10206951988283e-35
"ENSG00000163888",24.3740664928455,-0.997236283155258,81.6128026336865,1.24735079988015e-14
"ENSG00000175166",13.4721427873138,6.81148179180111,3389.6567442445,3.09958802714887e-79
"ENSG00000114867",12.4236786073487,7.80324820947426,2941.28054744086,3.11021197230611e-76
"ENSG00000175182",15.2247607478048,4.94866809939747,2557.71686620343,2.72349764602875e-73
"ENSG00000114859",17.8067713602993,2.01697121977606,489.152947288334,2.12558776523207e-40
"ENSG00000163882",16.1801852020238,3.74079386584169,1662.6758499771,2.5006673878252e-64
"ENSG00000090534",20.2632688124253,-0.893031105758257,73.321748408868,1.33480853993476e-13
"ENSG00000090539",18.3236338485347,-0.391911933982681,53.3280546397414,6.80160952110731e-11
"ENSG00000182580",18.5840879462431,1.54659033001407,252.934599701368,3.37296698121181e-29
"ENSG00000177383",16.3849155204457,2.85049971423765,729.478895507768,7.16257722203338e-48
"ENSG00000156931",12.87768688762,7.50457957262345,3484.92552287174,8.0069756749832e-80
"ENSG00000187068",19.6556332140163,-0.650109301176353,59.6541198922599,8.67609524062217e-12
"ENSG00000113790",20.1411777474274,1.17526988868859,297.73305606674,8.21384368796149e-32
"ENSG00000073803",16.3935430470395,3.51047619860105,1351.1989233048,4.39115248114578e-60
"ENSG00000163900",15.3190180011865,4.27138983523351,1667.08128350535,2.20581305147872e-64
"ENSG00000163898",18.6487720883973,0.90885665348945,175.54505822315,8.82939088226865e-24
"ENSG00000163904",14.7433276732484,5.33967782927575,4166.92544652915,1.26651977777253e-83
"ENSG00000073792",14.1367041394659,7.12886844290245,330.553901618662,6.65537183864322e-31
"ENSG00000136527",12.4708105895747,7.35426480488351,3874.34746573831,4.49631514933034e-82
"ENSG00000244405",20.0446619699001,0.222581520783691,130.528010278328,7.17325052756815e-20
"ENSG00000058866",14.770464571643,5.55190750558006,1667.88175566522,1.42556307967431e-61
"ENSG00000213139",17.9864616027971,2.05818874156984,501.286136714191,7.62315202413703e-41
"ENSG00000113838",15.8867191498127,3.70019070093622,1399.24984512457,8.54034178791031e-61
"ENSG00000090520",15.8149041663843,4.35310501787762,2516.13249520512,6.01630460092382e-73
"ENSG00000145192",19.6462622625663,-1.19619745685096,62.9485294973793,3.06957333222126e-12
"ENSG00000090512",19.8596768570864,-1.21910280666372,68.298602582749,5.94274728487517e-13
"ENSG00000113905",21.1177029146128,-1.12290794427239,67.2330756413856,8.20585965627086e-13
"ENSG00000113889",19.2130587194546,-0.62184968309566,66.176090444722,1.13253073552315e-12
"ENSG00000156976",12.8403364791442,6.89464659839201,2712.29574570497,1.58940616870049e-74
"ENSG00000163918",17.2678030875427,2.54979738547339,703.736569946794,3.49577039540053e-47
"ENSG00000181092",23.5470248011085,-1.33737572149837,81.7270483092778,1.20820936220861e-14
"ENSG00000073849",11.8508889610353,7.82924015036402,2946.21009309226,2.86709732902139e-76
"ENSG00000163923",21.712797759143,-0.120381958773933,107.934079505404,1.31782322835974e-17
"ENSG00000175077",20.4848662916232,-1.4373111089255,95.9191800831655,2.67765936850661e-16
"ENSG00000127241",17.8114470243925,-0.242958619501731,59.1836810838034,1.00820441965383e-11
"ENSG00000136514",17.3773034209243,3.23993041433016,562.825508038276,1.50657403560171e-41
"ENSG00000157005",21.792455189341,-1.45543943606275,98.9416925142637,1.23371802859188e-16
"ENSG00000198471",20.9355875491366,-1.38906211996125,81.4905364661545,1.29067520101977e-14
"ENSG00000113916",11.8945048262171,9.2107303635649,593.405686761887,3.34267781730408e-40
"ENSG00000145012",12.7450974797086,7.31965773178253,4599.47925424113,9.8927968908494e-86
"ENSG00000188001",17.0272901525365,2.6156034344663,479.982489258241,4.6796744708951e-40
"ENSG00000073282",19.3888670445918,0.0178615292207773,103.944046722653,3.51146991971074e-17
"ENSG00000090530",19.513132927614,0.350146767577915,109.857107913829,8.2731481448627e-18
"ENSG00000163347",22.3512045486467,-1.43517942316649,99.7705428601369,9.99622895015011e-17
"ENSG00000113946",21.9524358423063,-1.18784985645325,74.2746630280033,1.01056615044787e-13
"ENSG00000198398",23.4762085480346,-1.47694271714222,104.301185240324,3.21402126359306e-17
"ENSG00000196083",13.878093759385,6.88636662952534,708.647034758348,7.52073613047484e-43
"ENSG00000205835",21.9986240767512,-1.31841663153442,80.3477296578204,1.77791868046285e-14
"ENSG00000188729",19.399576230237,-1.06607280059218,64.6509422310354,1.80958716396502e-12
"ENSG00000188958",20.984851773967,0.233590619329553,134.313521892097,3.15104113510082e-20
"ENSG00000152492",14.6046408996396,4.76650797802472,1387.86154065953,9.12513657693697e-60
"ENSG00000253548",21.1913414615089,-1.52081240715318,4.79819420987005e-06,0.999156396115335
"ENSG00000114279",20.9000005584099,-1.33564350596196,79.7441774213069,2.10734978667717e-14
"ENSG00000180611",17.6642616573583,2.13596987045474,426.792110462676,5.91471777624649e-38
"ENSG00000127252",20.0391725203175,-0.209482859725841,87.9061422216083,2.21921148780959e-15
"ENSG00000187527",19.1987587985691,-0.766668292278311,56.0616313331685,2.76407251696813e-11
"ENSG00000127249",18.6335930883291,1.23546151423631,247.692831721225,7.16713782003341e-29
"ENSG00000198836",13.8843792276889,6.15649540453649,4168.52527535135,1.24288459608258e-83
"ENSG00000114315",19.2718300191944,1.21662789320116,299.669904070126,6.43168364930878e-32
"ENSG00000178772",20.0878121453911,-1.08799436982927,65.2071704929282,1.52449761641888e-12
"ENSG00000172061",18.689448195116,-0.733902672538657,54.740719121495,4.26203812320239e-11
"ENSG00000178732",16.1834235379728,3.2765739696319,693.046343090747,6.85426317041081e-47
"ENSG00000133657",13.8572318686881,6.04036095043857,4357.8841803552,1.40325039530323e-84
"ENSG00000145014",17.3649967136687,2.59787119700199,830.258319688515,2.24471818947951e-50
"ENSG00000041802",14.5627391545912,4.95948498993427,2705.42864288224,1.79719110251826e-74
"ENSG00000185112",14.4827049304926,5.0895559411592,1888.07577440718,5.90760030853096e-67
"ENSG00000173950",15.8744349723817,4.02425491250398,2090.38638671956,4.53023638790207e-69
"ENSG00000114331",11.9792889753199,8.31627865659747,3325.10404548228,7.92149736477879e-79
"ENSG00000184203",13.2617730352087,6.5164621055809,4725.72044223832,2.61097890296773e-86
"ENSG00000189058",20.926496583325,-0.875905389736878,65.2231986828779,1.51699856313207e-12
"ENSG00000176945",17.2297282216164,1.74169956248597,208.660204345558,5.16560189291726e-26
"ENSG00000145113",17.7819145272185,1.10688649062074,115.560962812679,4.3852592230551e-18
"ENSG00000061938",11.966523235269,7.94772724724671,3270.75606245007,1.76966850054495e-78
"ENSG00000072274",14.4406884194605,6.47345821133109,872.773410915969,2.16276929669846e-46
"ENSG00000163958",21.3195060613351,1.17809629435744,192.178251514078,4.59590955607211e-25
"ENSG00000163959",16.0755370764485,4.16659805068561,1574.40976319064,3.30703259024071e-63
"ENSG00000161217",13.5925013495532,6.57041931834975,4459.5808012262,4.51712639114091e-85
"ENSG00000272741",25.5467942874612,-1.61522660110368,0,1
"ENSG00000213123",19.816936043555,-0.0688728168902477,98.0708034220443,1.54045229850102e-16
"ENSG00000273331",27.2331907138398,-1.47161416564383,123.724247170579,1.19537147407846e-17
"ENSG00000145107",19.3836344029019,0.0996649434282541,116.786219820876,1.6010636459664e-18
"ENSG00000163960",13.3954180124898,6.6188813394197,6922.52665499042,1.69603644305819e-94
"ENSG00000163961",13.8706713078623,5.91087938979667,5645.88481266088,4.05553459784553e-90
"ENSG00000214097",23.4314464193601,-1.32980025035055,89.7216028449705,1.36352431234296e-15
"ENSG00000185798",16.6827625405286,3.27380679209971,1074.50279285157,1.82323638878212e-55
"ENSG00000174013",16.4354598814454,3.47340360927963,1480.66538282804,5.98565488595897e-62
"ENSG00000174004",14.1263003284514,6.04302513551952,1595.97586363439,1.27043893602268e-59
"ENSG00000163964",14.9541005864907,5.36439391117465,2290.00525398887,5.65524477606114e-71
"ENSG00000174007",16.0912385602348,4.62951142656183,1410.96481341882,6.88419139552721e-60
"ENSG00000180370",12.1102269021336,8.18707613818893,2424.4612844361,3.61286965605385e-72
"ENSG00000119231",13.6193700681002,6.26442416285929,6102.9746911052,8.66108457067039e-92
"ENSG00000114503",14.7059156416955,4.91462510457683,2559.05235774445,2.6555980055532e-73
"ENSG00000270170",16.6742095499033,3.23450666912205,1183.43427211251,2.1109679643905e-57
"ENSG00000119227",18.2294086061225,1.89780216781676,459.859658676914,2.76509436335685e-39
"ENSG00000163975",17.8236151937382,1.47534169266953,245.453986460702,9.9235745769663e-29
"ENSG00000075711",13.8489635580118,5.80657975630599,3573.87485331246,2.33648146356816e-80
"ENSG00000161267",15.070795176075,4.40383042315458,1372.14645927712,2.13660330293433e-60
"ENSG00000145016",13.1422029611389,6.88505487485658,4665.1580989809,4.92520680748705e-86
"ENSG00000122068",14.4147367071304,5.4750938557954,4331.62370774054,1.88832415701449e-84
"ENSG00000186001",13.4729675983034,6.38564775734265,5681.11839021647,2.98287970879713e-90
"ENSG00000114473",15.8037317862211,3.71603311747894,1733.68283563013,3.43546925786951e-65
"ENSG00000182899",13.8440135974687,5.90998018128096,864.791037095014,2.19113665216832e-46
"ENSG00000185621",17.38514953262,2.41263475209538,706.408209966223,2.95849994125719e-47
"ENSG00000272602",16.1517452282775,3.14420605397709,637.602138260375,2.62321477370668e-45
"ENSG00000250312",15.0621118275914,4.54905432749816,1659.07835661325,2.77109580389901e-64
"ENSG00000186777",19.8206034099138,-0.301997820574856,78.4202510371329,3.06597137109478e-14
"ENSG00000131127",14.8948271443406,4.37874632239581,1474.01926806879,7.39756995087627e-62
"ENSG00000182903",14.8579110915675,4.36768196214071,1156.96367828,1.47290269901931e-56
"ENSG00000174227",13.0363489562056,6.67367652364339,6837.45484839491,3.1290904974811e-94
"ENSG00000273238",23.6684746119648,-1.5548510497065,139.315695125557,2.15896234059797e-20
"ENSG00000133256",15.8355123793065,3.62429288442757,1265.00426512537,9.53459671079264e-59
"ENSG00000169020",19.026906405882,1.22527219146143,299.315098440849,6.72580775559902e-32
"ENSG00000215375",15.2434975565721,4.84578917170221,2243.78657680383,1.50894499817854e-70
"ENSG00000169026",15.3943039801478,5.07020182882431,1728.32726194808,1.70894013880559e-64
"ENSG00000185619",12.8726981503116,6.81479049645512,4572.60403713946,1.31972493233264e-85
"ENSG00000168993",20.4108688001698,-0.0391584838186106,111.226781307054,5.95396521952205e-18
"ENSG00000178950",11.8904638927594,8.11348902909869,4465.51961567754,4.23111796021769e-85
"ENSG00000127419",13.8884652227151,5.83416631005243,4004.41608852146,8.91351128872585e-83
"ENSG00000145214",13.0634604274407,6.44230720072682,2969.27074399479,1.96264211852625e-76
"ENSG00000145217",14.7695060558787,4.71752581267679,1679.68128125886,1.5433926976372e-64
"ENSG00000127415",15.2020940710708,4.32661088902827,1960.38491243918,9.8087717505716e-68
"ENSG00000127418",15.615935259977,4.08655311696862,1034.71452061597,2.67245091464971e-54
"ENSG00000178222",17.5068695930408,1.47661332203686,264.495169289012,6.65290315249484e-30
"ENSG00000159674",12.6117860687761,6.2496746644718,453.469720238046,1.12752637228492e-35
"ENSG00000159692",12.5084972029282,7.28284403669141,5944.74302536391,3.17313389148247e-91
"ENSG00000090316",12.5362865266099,7.72969831232558,3343.9707743637,6.01059924135914e-79
"ENSG00000163945",13.6650691606599,6.0616222536127,2689.38175744967,2.39769664381533e-74
"ENSG00000235608",21.2911260477713,-1.17635072032709,67.9476994676522,6.60748821712654e-13
"ENSG00000174137",18.3765658167412,1.36147374139827,314.157563978921,1.07099097648623e-32
"ENSG00000163950",14.6185124055819,5.51976443629232,3729.1527785424,2.91808390195293e-81
"ENSG00000168936",14.1203412976015,5.75240542638242,4560.13301366938,1.5094152522531e-85
"ENSG00000013810",12.5756423997106,7.36741230738082,3179.5563911884,7.02307684082584e-78
"ENSG00000068078",19.5311502766443,-0.35014638359583,75.256722652459,7.59839315185427e-14
"ENSG00000168924",13.9407318667038,5.84421950312806,3992.34415364322,1.03355411344217e-82
"ENSG00000109685",13.9854734019203,6.15913093533835,3149.21292004497,1.12046826226409e-77
"ENSG00000185049",14.5731300336243,5.27622455481998,3016.36491308928,9.13067001708755e-77
"ENSG00000243449",17.3721658866303,3.00822332419035,839.180523616674,1.38909401011837e-50
"ENSG00000185818",18.2801647637301,0.565650238579238,116.427616198352,1.74081157351574e-18
"ENSG00000130997",17.6419328860935,1.75368688061046,312.589215480089,1.29639178884639e-32
"ENSG00000214367",15.5292244953343,4.11791773598138,1553.66621329894,6.18806982010317e-63
"ENSG00000123933",12.5624291339461,7.42060384587151,3699.55958426255,4.30944600389599e-81
"ENSG00000159733",14.2693797057022,5.27920595405233,1543.73784946143,6.15217064264273e-61
"ENSG00000206113",20.6404305550174,-0.647310253574857,72.3642528637407,1.76824889263554e-13
"ENSG00000063978",13.0103175091944,6.89196207611956,6497.43415017996,3.90953631501999e-93
"ENSG00000125386",13.3513099422623,6.7238826706053,5935.19872523713,3.4353701278644e-91
"ENSG00000168884",14.260253402528,5.85376734332593,5843.12858980612,7.4381858630408e-91
"ENSG00000087266",11.1909589226975,9.02711520162485,3220.96185485545,3.73856088597344e-78
"ENSG00000087274",11.5890014353966,8.68571615726709,2288.34188045874,5.85662276442528e-71
"ENSG00000109736",14.0759577802543,5.91367423100142,3390.5959507663,3.0579531786228e-79
"ENSG00000087269",14.9291033692753,4.98477244758887,3217.34814699618,3.94881035957058e-78
"ENSG00000125388",17.6232123079953,2.18939863945049,557.130588141976,8.75093915234546e-43
"ENSG00000197386",12.293326983872,7.40682500438185,3135.1552376898,1.39325424798201e-77
"ENSG00000188981",17.1672567674275,2.23201216185916,443.95318326207,1.17888186111346e-38
"ENSG00000159788",15.5539061568698,4.33753266988685,1550.36592863329,6.84169029531608e-63
"ENSG00000109758",20.2527048615325,-0.539675913756774,58.4271211262976,1.28488203612392e-11
"ENSG00000175920",17.014232431114,3.27532342254585,1176.55031739588,2.76626197060342e-57
"ENSG00000163956",13.1013028129318,7.30272766939801,3274.59827252015,1.67120061009434e-78
"ENSG00000184160",20.4391377016536,-1.22040936206486,69.2384179441355,4.47858119240818e-13
"ENSG00000163982",19.5691674240189,-1.04710334187902,59.4246846352674,9.33489741188922e-12
"ENSG00000132406",16.4830519025137,3.28433851357292,1373.04108942146,2.07234386386694e-60
"ENSG00000145220",15.5514219153171,4.27559959660156,1731.34824904027,3.66264280118903e-65
"ENSG00000168826",15.7897408532407,4.11010539618959,1953.12370144311,1.1713164796344e-67
"ENSG00000168824",16.0932251587938,3.53402912272203,477.428850096765,1.62529855473133e-37
"ENSG00000168818",15.1202564390132,4.84418050004342,2523.34096829444,5.23930143737706e-73
"ENSG00000163132",21.9976054368538,-1.08227004788394,66.271182498095,1.10007927654512e-12
"ENSG00000170891",19.7777978802119,-0.481528165581365,75.1624951704268,7.80860460717347e-14
"ENSG00000152953",18.9409756629935,1.01178924271653,216.797453785037,7.78928630799635e-27
"ENSG00000173040",17.966340398023,1.74452483664286,339.84733203899,5.17767804796744e-34
"ENSG00000072840",17.8796143527472,1.9285295166466,327.879372881817,2.07581069372292e-33
"ENSG00000072832",17.9165809820425,0.676075506862161,133.462359790954,3.78680225280187e-20
"ENSG00000181215",18.790074711815,1.31688878202171,204.231832392192,5.98892509801229e-26
"ENSG00000152969",15.4779782983177,4.32758312132503,682.520741628608,4.01868646978443e-43
"ENSG00000109501",17.222919032062,2.3416882880141,492.7518613267,1.56469991461357e-40
"ENSG00000074211",18.5323288332386,-0.28948235483519,61.4639023319586,4.88935106016711e-12
"ENSG00000013288",12.5303098209264,7.31498822970561,5712.07512880037,2.28079926499708e-90
"ENSG00000179010",13.0959773627444,7.22337634077882,3728.34638100422,2.94913312112331e-81
"ENSG00000170846",15.2211413127133,4.40256084836053,1793.89116759348,6.77311328854791e-66
"ENSG00000163993",16.3180709930812,4.51466027487977,369.597644729489,1.42715919059529e-32
"ENSG00000178988",14.355439102609,5.51118434939498,2667.9418471271,3.53346088025887e-74
"ENSG00000186222",15.4371313194169,4.53920743374069,2315.36118018567,3.3274499220736e-71
"ENSG00000170871",12.9333661448534,7.326510022207,2500.14799477858,8.18644088210947e-73
"ENSG00000132405",12.7578062354572,7.62904101078012,1681.20460762769,1.42812503539529e-62
"ENSG00000173013",19.6775006581938,0.836535212898092,250.974845730906,4.46496823538949e-29
"ENSG00000173011",13.1330741378636,6.98613732792836,5479.0133820571,1.78332562376682e-89
"ENSG00000109519",14.9176256986433,4.96200646306091,4105.55778621928,2.6228336358602e-83
"ENSG00000184985",18.5458180435728,1.49829774564378,261.552497664546,1.00071944598867e-29
"ENSG00000178597",20.6662309465795,-1.19695765232993,63.908741436175,2.2768317058497e-12
"ENSG00000196526",15.5568419791563,4.42587494119111,656.907122808584,3.503142313502e-42
"ENSG00000163995",16.3517254159312,2.42555056623768,390.262587186623,2.19972836567312e-36
"ENSG00000125089",13.0126719312725,6.79597934635496,2630.21807947087,7.04214623611839e-74
"ENSG00000170801",21.1966578094974,0.887041134908277,123.544311591538,6.51439312106542e-19
"ENSG00000087008",14.7030395476075,5.09287950247305,3255.37280492046,2.22701582541736e-78
"ENSG00000155275",14.5983202991739,5.06145119333695,2438.30699815806,2.74455083082153e-72
"ENSG00000155269",18.71896577315,-0.439863897130541,59.6661628465364,8.6428550098432e-12
"ENSG00000109625",21.0310414973272,-1.16027307324738,71.1122966324167,2.56024109042932e-13
"ENSG00000215612",20.2220000954829,-1.10351369184783,69.2189428719387,4.50483592066897e-13
"ENSG00000229924",23.4474037260028,-1.58388157734786,1.50256448146721e-07,0.999840091679636
"ENSG00000231396",25.5467942874612,-1.61522660110368,0,1
"ENSG00000233136",25.5467942874612,-1.61522660110368,0,1
"ENSG00000227551",25.5467942874612,-1.61522660110368,0,1
"ENSG00000232399",25.5467942874612,-1.61522660110368,0,1
"ENSG00000223569",25.5467942874612,-1.61522660110368,0,1
"ENSG00000249104",25.5467942874612,-1.61522660110368,0,1
"ENSG00000250844",22.6917285340283,-1.57023403074975,5.72621371313183e-07,0.999761758521263
"ENSG00000248920",25.5467942874612,-1.61522660110368,0,1
"ENSG00000250745",25.5467942874612,-1.61522660110368,0,1
"ENSG00000249811",25.5467942874612,-1.61522660110368,0,1
"ENSG00000248933",23.4308407306102,-1.5730131778294,143.180189974541,2.30565256276517e-07
"ENSG00000250913",25.5467942874612,-1.61522660110368,0,1
"ENSG00000232264",25.5467942874612,-1.61522660110368,0,1
"ENSG00000230430",25.5467942874612,-1.61522660110368,0,1
"ENSG00000229579",25.5467942874612,-1.61522660110368,0,1
"ENSG00000227140",25.5467942874612,-1.61522660110368,0,1
"ENSG00000235780",25.5467942874612,-1.61522660110368,0,1
"ENSG00000231051",25.5467942874612,-1.61522660110368,0,1
"ENSG00000231637",25.5467942874612,-1.61522660110368,0,1
"ENSG00000228856",25.5467942874612,-1.61522660110368,0,1
"ENSG00000186146",24.7107653488177,-1.52122010486191,124.765715871337,2.57682601824433e-19
"ENSG00000109667",15.7324870325874,4.30459948482237,1623.7742327933,7.67709681421826e-64
"ENSG00000169676",21.2077731181963,-0.604676983316029,74.4020181415177,9.73787577800288e-14
"ENSG00000071127",10.800626959658,9.36986780776381,3798.09857245457,1.1902353246511e-81
"ENSG00000178163",14.5569062999952,5.52554956524747,3404.63032918623,2.49952437726238e-79
"ENSG00000109684",18.897613963476,0.891810751054472,155.840898494597,3.72795042426173e-22
"ENSG00000002587",16.5185401314355,2.53831624068294,450.531006809557,6.43926434396907e-39
"ENSG00000157869",16.1412132758876,3.87003366303909,1952.61502922495,1.18599471132415e-67
"ENSG00000109705",23.3242734939205,-1.21313861487817,78.6201762165346,2.89667577452727e-14
"ENSG00000038219",11.4472821803155,8.65595081385805,2454.53057268863,1.99257075109265e-72
"ENSG00000137449",14.2239982217889,6.12336164945057,2183.64328409039,4.20515289800036e-69
"ENSG00000163145",18.2352578227754,2.49074558833875,416.531786783246,2.40657050803292e-37
"ENSG00000048342",14.4057306267172,6.28521230031578,1232.96436277006,4.96187219680827e-53
"ENSG00000118564",11.9260825925247,8.61521183393226,1718.04778587521,5.28327360169302e-65
"ENSG00000237765",15.7996740498413,4.61854791111214,1838.50023726213,2.10191409588967e-66
"ENSG00000109743",14.6041158357539,6.14624562610887,1938.56880651492,1.05771221690769e-64
"ENSG00000004468",15.0765839056669,4.81566905875921,1422.23325969258,7.46867887404673e-60
"ENSG00000137440",22.641687091522,-1.34683075027063,81.7954860128102,1.18536447353692e-14
"ENSG00000137441",15.4311465525688,3.88390815258338,487.903797083413,2.16890135247361e-37
"ENSG00000007062",18.9162765572728,-0.026094434017417,77.1983362326122,4.34465011870999e-14
"ENSG00000169762",14.1974524765158,5.66033375448569,3439.35433416214,1.52293309646079e-79
"ENSG00000169744",18.5977445531236,0.01608901390337,86.0704643990852,3.64939206652856e-15
"ENSG00000151552",15.9092837291661,3.78186999680711,1635.40223485298,5.47575193460765e-64
"ENSG00000249581",20.8543220737215,-1.38802436283382,82.6419537497157,9.36649112808841e-15
"ENSG00000002549",14.6146647104607,6.16960769002177,860.896439756819,3.56562352421505e-46
"ENSG00000118579",12.9346566525183,7.01797526656763,5641.23948399232,4.22375501311821e-90
"ENSG00000047662",16.9204832157985,3.16980594322503,1024.21440719736,1.64530530344116e-54
"ENSG00000163257",13.8805484477333,5.68753359216151,3119.38651019082,1.7810246118894e-77
"ENSG00000109805",19.4793420997976,2.01649404470899,413.697255542995,2.09884544936576e-37
"ENSG00000178177",15.6776311853912,4.2770344953473,2283.77092800797,6.44851962967791e-71
"ENSG00000145147",20.2906880291939,-0.387888869308456,70.4828967835776,3.08706834734198e-13
"ENSG00000163138",16.7141932797782,3.15654963549528,1193.63852298062,1.41773046608323e-57
"ENSG00000185774",17.4335299535277,1.85502407863942,323.530655660974,3.47147016590148e-33
"ENSG00000152990",17.6905548241693,1.52098287880273,217.883503166753,6.55539207679208e-27
"ENSG00000109819",18.851272193912,-0.0173011824609877,90.4408517560991,1.12571085841565e-15
"ENSG00000109606",12.9271922025477,6.79758682703261,5389.87718805017,4.00610788953868e-89
"ENSG00000109610",21.3272455050944,-0.737178629871636,70.0070221945371,3.55790423485348e-13
"ENSG00000181982",16.3753781042142,4.10071007268744,1384.56942695937,1.40049642801017e-60
"ENSG00000153012",19.9591042234168,0.162438187140558,105.312111216247,2.50384576096852e-17
"ENSG00000109618",15.7026753705384,4.34088268948695,2130.84983641633,1.80546050481814e-69
"ENSG00000281028",25.5467942874612,-1.61522660110368,0,1
"ENSG00000038210",16.7299556089819,3.01183485236376,714.326622165318,1.81000088696975e-47
"ENSG00000168228",16.2813052155892,3.47971040183748,1028.65876085023,1.34928872199951e-54
"ENSG00000053900",14.935710263309,4.85100583700941,2736.26218321234,1.03758695437122e-74
"ENSG00000157765",18.1343092988856,-0.378402424115513,58.8927289207075,1.1065934036428e-11
"ENSG00000091490",13.0715326494006,6.49049765312455,1802.9988165009,1.87314623894511e-63
"ENSG00000250317",17.3636907341567,2.44736516998877,635.47931169933,3.03236644330649e-45
