AIHnosteroid.vs.healthy,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
287,ENSG00000121766,53.54244029,0.128060738,0.164478101,0.778588378,0.436222227,0.776505204
288,ENSG00000121769,27.45485771,-0.150110714,0.2840818,-0.528406654,0.59721712,0.856363169
289,ENSG00000168528,53.50159472,0.632908923,0.382086991,1.656452424,0.097630232,0.505088048
290,ENSG00000121764,24.31183509,-0.173777668,0.248238887,-0.700042084,0.483901023,0.804541352
291,ENSG00000162517,136.8548726,0.280479816,0.109958057,2.550789131,0.010747933,0.259199098
292,ENSG00000121753,12.62234425,-1.445955018,0.444409109,-3.253657471,0.001139296,0.142922144
293,ENSG00000134668,18.77560834,-0.408774785,0.451585702,-0.905198689,0.365360136,0.735480483
294,ENSG00000184007,1136.148732,0.131649292,0.061335178,2.146391289,0.031841774,0.365580871
295,ENSG00000121774,663.9261391,-0.058654182,0.063849028,-0.918638599,0.358284636,0.731367906
296,ENSG00000121775,101.6126786,-0.08026143,0.110108454,-0.728930675,0.46604407,0.79520591
297,ENSG00000025800,520.3554993,0.153498839,0.074011045,2.073999068,0.038079397,0.386175078
298,ENSG00000084652,365.9776786,0.027034665,0.091913199,0.29413256,0.768656611,0.927285579
299,ENSG00000160050,39.56149171,-0.20251294,0.196029754,-1.033072463,0.301569989,0.693125861
300,ENSG00000160051,21.12052859,-0.434801325,0.246611009,-1.763105903,0.07788263,0.479425498
301,ENSG00000222046,37.02248361,0.07138722,0.218271589,0.327056858,0.743624882,0.918723007
302,ENSG00000160055,62.77531752,0.107397424,0.142315045,0.754645613,0.450461647,0.784057041
303,ENSG00000084623,216.5983864,0.187281599,0.108312602,1.729084106,0.083794043,0.483681144
304,ENSG00000182866,835.4215545,-0.219782633,0.12481659,-1.760844711,0.07826469,0.479425498
305,ENSG00000116478,595.2348329,0.063031316,0.06162238,1.022864034,0.306372137,0.696797723
306,ENSG00000175130,258.9276302,0.032195918,0.146070265,0.220413907,0.825548816,0.946914306
307,ENSG00000162526,7.222381331,-0.689693799,0.459296243,-1.501631703,0.133192251,0.553062725
308,ENSG00000225828,41.64423528,-0.3110557,0.172460292,-1.803636627,0.07128829,0.468970845
309,ENSG00000160058,595.1095812,0.062647132,0.065800903,0.952071013,0.341060969,0.720168352
310,ENSG00000176261,77.52454333,0.043951996,0.143848078,0.305544551,0.759951445,0.924543059
311,ENSG00000162521,521.9566482,-0.042448289,0.06538271,-0.649228047,0.516190986,0.821156247
312,ENSG00000162522,28.8929426,0.060528984,0.298848796,0.202540498,0.839494202,0.951515778
313,ENSG00000134684,251.1314893,0.034161016,0.104618534,0.326529295,0.744023928,0.918861062
314,ENSG00000116497,324.6643247,-0.087552331,0.091126013,-0.960783074,0.336661251,0.716196191
315,ENSG00000160097,21.5062352,-0.267505307,0.268814645,-0.995129214,0.319673424,0.705224392
316,ENSG00000116514,1152.75499,0.151516243,0.121899503,1.242960306,0.213882461,0.625315753
317,ENSG00000004455,395.3834685,0.040167974,0.084287138,0.476561137,0.633674663,0.874808088
318,ENSG00000142920,41.74923427,-0.421257477,0.283499863,-1.485917748,0.137300879,0.557903773
319,ENSG00000116525,219.7203396,-0.04398141,0.103875216,-0.423406196,0.671998925,0.891819103
320,ENSG00000160094,236.5939347,-0.10006843,0.096488048,-1.037107002,0.299685992,0.692889178
321,ENSG00000184389,14.02259564,-0.350619624,0.41212257,-0.850765401,0.394899685,0.752150898
322,ENSG00000134686,2029.098144,0.172608844,0.209055968,0.825658538,0.408997819,0.761055615
323,ENSG00000121903,22.35492639,-0.518211349,0.262792203,-1.971943397,0.048616068,0.413136076
324,ENSG00000163866,223.4947914,0.073822719,0.088314221,0.835909753,0.403205675,0.757609699
325,ENSG00000187513,8.113484257,-0.705237989,0.547642639,-1.287770415,0.197825894,0.615554771
326,ENSG00000116544,17.5999175,-0.284769756,0.324949402,-0.876351069,0.38083921,0.745833782
327,ENSG00000163867,84.4858202,-0.029090512,0.160015002,-0.181798653,0.855740742,0.956601162
328,ENSG00000197056,75.7352826,0.133940483,0.174065939,0.769481286,0.44160765,0.781014479
329,ENSG00000116560,1835.49413,-0.070277128,0.048404924,-1.451859085,0.146540791,0.564609088
330,ENSG00000146463,201.1975218,-0.201938738,0.11128157,-1.814664715,0.069575451,0.466272868
331,ENSG00000142687,795.8670653,0.064783902,0.110009646,0.588892922,0.555933106,0.839231701
332,ENSG00000020129,163.2328811,-0.051137717,0.12141205,-0.421191445,0.673615291,0.892593771
333,ENSG00000116819,31.44307356,-0.535106032,0.218816787,-2.445452381,0.014467055,0.291852282
334,ENSG00000126067,196.4061975,-0.03129087,0.092830625,-0.337074865,0.736060464,0.916760732
335,ENSG00000142686,45.18824724,-0.228177379,0.191937971,-1.188807915,0.234515263,0.64486787
336,ENSG00000092853,13.23028363,-0.122539148,0.394043176,-0.310978988,0.755816595,0.922614581
337,ENSG00000134698,1442.565572,0.122612259,0.123240119,0.994905387,0.319782283,0.705224392
338,ENSG00000092847,707.7558109,0.03647685,0.083887079,0.434832758,0.663683826,0.887581926
339,ENSG00000126070,493.5702712,-0.0845947,0.072602019,-1.165183859,0.243944578,0.651560736
340,ENSG00000116863,148.5164996,0.116008862,0.117481262,0.987466934,0.323413785,0.706687965
341,ENSG00000171812,22.54325992,0.433790894,0.295905306,1.465978765,0.142654072,0.562206821
342,ENSG00000054116,155.9461171,-0.022419788,0.101828168,-0.220172752,0.825736616,0.946914306
343,ENSG00000116871,1952.396289,0.009056689,0.108380782,0.083563609,0.933403402,0.982242538
344,ENSG00000054118,1203.905938,0.062970213,0.077825733,0.809118148,0.41844719,0.76688068
345,ENSG00000214193,37.06120336,0.095014973,0.281110844,0.33799825,0.735364507,0.916623203
346,ENSG00000142694,19.65867384,0.121771253,0.265865872,0.458017616,0.646939786,0.880244066
347,ENSG00000196182,1916.772397,0.104797689,0.123072466,0.851512062,0.394484966,0.751926133
348,ENSG00000181817,218.5399881,-0.035611756,0.112912575,-0.315392289,0.752463821,0.922329375
349,ENSG00000116885,16.64541901,0.104288062,0.377146323,0.276518834,0.782149596,0.932256294
350,ENSG00000116898,70.97440419,-0.035116761,0.138663231,-0.253252147,0.800073372,0.937571482
351,ENSG00000119535,17005.73225,0.086302683,0.15111075,0.571122064,0.567916903,0.844480604
352,ENSG00000163874,290.1526179,-0.023848695,0.100431108,-0.237463229,0.812297442,0.942084627
353,ENSG00000163875,192.7453803,-0.105442307,0.103353923,-1.02020615,0.307630702,0.697044706
354,ENSG00000163877,186.27059,0.038072373,0.093392274,0.407660845,0.683522687,0.895658645
355,ENSG00000163879,6.950933539,-0.452353086,0.468338942,-0.965866908,0.334110783,NA
356,ENSG00000134697,118.4769855,0.070470212,0.14177656,0.497051218,0.619152933,0.866418271
357,ENSG00000116922,59.12440724,-0.282534678,0.169269413,-1.669141943,0.095089253,0.502630792
358,ENSG00000134690,11.50995032,-0.065261033,0.367904094,-0.177385993,0.859205209,0.957645931
359,ENSG00000185090,10.2225639,-1.140016335,0.48948295,-2.329021544,0.019857924,0.32157105
360,ENSG00000196449,35.32125677,0.121384616,0.198380559,0.611877579,0.540618757,0.831158008
361,ENSG00000197982,43.70196306,0.099212976,0.189413817,0.523789538,0.600424931,0.857714048
362,ENSG00000188786,519.9269216,0.190708862,0.112207436,1.69960984,0.089204338,0.494148631
363,ENSG00000204084,248.5758898,-0.069623627,0.124738416,-0.558157054,0.576737144,0.847826382
364,ENSG00000183431,280.7424084,-0.152031531,0.095379378,-1.59396648,0.110943543,0.525229177
365,ENSG00000183386,285.4422246,0.172334929,0.189649241,0.9087035,0.363506656,0.734112397
366,ENSG00000183520,63.84894924,0.395428826,0.165594181,2.387939136,0.016943147,0.30490771
367,ENSG00000116954,63.6060145,0.054030051,0.156688572,0.344824455,0.730226347,0.915364394
368,ENSG00000214114,51.41686725,-0.143437809,0.149980887,-0.956373925,0.338883354,0.717875174
369,ENSG00000174574,452.9327354,0.008865266,0.080136781,0.11062668,0.91191239,0.975102258
370,ENSG00000168653,60.95828757,0.400720616,0.212788926,1.883183596,0.059675491,0.442498767
371,ENSG00000127603,3816.177402,-0.008966167,0.075789738,-0.118303175,0.905827442,0.972699577
372,ENSG00000090621,417.2838537,0.062241216,0.096754646,0.643289168,0.520036483,0.822234314
373,ENSG00000116983,43.02705677,-0.286330983,0.293799912,-0.974578176,0.329769543,0.712078825
374,ENSG00000084072,141.9683784,0.043852885,0.127783088,0.343182224,0.731461377,0.915603852
375,ENSG00000116985,44.0309131,-0.720517955,0.219362878,-3.284593829,0.001021295,0.140612784
376,ENSG00000043514,58.16937866,-0.163115282,0.170015158,-0.959416117,0.337349159,0.716659636
377,ENSG00000116990,165.7548107,0.384316278,0.177803545,2.161465781,0.030659378,0.364059317
378,ENSG00000168389,39.60815463,-0.264921536,0.26070035,-1.016191718,0.3095381,0.697876384
379,ENSG00000131236,3663.629395,0.136943881,0.109363913,1.25218527,0.210502362,0.623519901
380,ENSG00000131238,1193.48451,0.161988597,0.130050773,1.245579656,0.212918755,0.625002684
381,ENSG00000117000,310.5816417,0.055703345,0.093644787,0.594836581,0.551952713,0.837612749
382,ENSG00000084073,224.3258022,0.126296613,0.133988096,0.942595773,0.345887703,0.722950699
383,ENSG00000049089,86.30591361,-0.285127968,0.267222409,-1.067006205,0.285969034,0.679752276
384,ENSG00000084070,4613.146415,0.167328707,0.196436856,0.851819309,0.394314387,0.751926133
385,ENSG00000187801,19.52069651,-0.041159513,0.273787742,-0.15033366,0.880501378,0.965362584
386,ENSG00000187815,42.39222773,-0.17524023,0.229135691,-0.764788012,0.444397788,0.781399939
387,ENSG00000164002,22.02503847,-0.186249003,0.307100155,-0.606476421,0.544198435,0.832526447
388,ENSG00000117010,22.57577556,-0.087435528,0.289535118,-0.301985915,0.7626628,0.925783395
389,ENSG00000117016,32.40824651,-0.710095971,0.216806135,-3.275257739,0.001055656,0.142648048
390,ENSG00000066136,531.3040606,0.124900155,0.085679401,1.457761757,0.144906223,0.564609088
391,ENSG00000117013,7.35928235,-1.426698715,0.549115616,-2.598175456,0.009372059,0.252801764
392,ENSG00000179862,38.67978951,-0.503714827,0.243956138,-2.064776197,0.038944181,0.387695559
393,ENSG00000171793,101.0619454,-0.05380796,0.154479317,-0.348318217,0.727601214,0.914775242
394,ENSG00000171790,33.61692653,0.011215268,0.21974275,0.05103817,0.959295105,0.98838531
395,ENSG00000010803,139.0043307,-0.136642102,0.123611902,-1.105412179,0.268981029,0.667317791
396,ENSG00000127124,318.2327647,0.14541299,0.151335098,0.960867583,0.336618752,0.716196191
397,ENSG00000198815,448.6312748,-0.053087355,0.071259442,-0.744986961,0.456279602,0.787848288
398,ENSG00000127125,182.193391,-0.097788501,0.114734128,-0.852305258,0.394044689,0.751926133
399,ENSG00000186409,71.89969686,0.245752299,0.193891793,1.267471385,0.204986789,0.619450476
400,ENSG00000171960,53.22016832,-0.32931498,0.164407478,-2.003041366,0.045172849,0.405380995
401,ENSG00000065978,5736.321366,0.578386208,0.232937525,2.483010017,0.013027742,0.280546845
402,ENSG00000117385,159.1887501,-0.081656039,0.116272092,-0.70228408,0.48250202,0.804226603
403,ENSG00000164008,50.15811033,-0.217086518,0.184002998,-1.179798807,0.238080244,0.647380813
404,ENSG00000177868,24.82639233,0.275043875,0.246562834,1.115512301,0.26463095,0.664004254
405,ENSG00000164010,80.38454023,0.358398357,0.176064876,2.035603951,0.041790141,0.397135971
406,ENSG00000164011,54.23566111,0.203807636,0.168487476,1.20963078,0.226420602,0.638244637
407,ENSG00000117394,798.1089556,0.376584671,0.186239374,2.022046481,0.04317155,0.401538222
408,ENSG00000117395,40.16202348,0.002118586,0.199983596,0.0105938,0.991547528,0.996700463
409,ENSG00000066056,9.758783661,-0.696798131,0.54495623,-1.278631371,0.201026897,0.616921472
410,ENSG00000117400,37.13872998,-0.152210236,0.268795964,-0.56626682,0.571212413,0.845640059
411,ENSG00000117399,20.81133223,0.31675912,0.310719198,1.01943852,0.307994827,0.697044706
412,ENSG00000066322,347.2621323,0.141004862,0.092478816,1.524726072,0.127327436,0.546610835
413,ENSG00000159479,81.65109145,0.217362952,0.137053296,1.585973906,0.112745229,0.527684637
414,ENSG00000198198,883.8009801,-0.1588902,0.066105055,-2.40360134,0.016234467,0.301198787
415,ENSG00000178922,14.59624589,-0.321721726,0.297757499,-1.080482364,0.279927436,0.674676015
416,ENSG00000142949,48.22468017,0.210126174,0.428002027,0.490946679,0.623464161,0.869578889
417,ENSG00000066135,347.7578465,0.109499974,0.074463154,1.470525588,0.141419461,0.561275847
418,ENSG00000126091,80.76839414,-0.111154102,0.182189946,-0.610100088,0.541795508,0.831724186
419,ENSG00000117408,148.3036386,-0.035884952,0.121045414,-0.296458581,0.766879894,0.927194616
420,ENSG00000132768,73.03898163,0.030303054,0.161791949,0.187296428,0.851428224,0.955056958
421,ENSG00000117410,1018.457635,0.145613936,0.130637428,1.114641786,0.265003956,0.664047226
422,ENSG00000117411,15.86347817,-0.146633355,0.299931832,-0.488888939,0.624920327,0.870509038
423,ENSG00000159214,13.98832283,0.039646605,0.419293049,0.094555836,0.924667631,0.978617132
424,ENSG00000196517,166.5825017,0.532190727,0.343256002,1.550419293,0.121040911,0.539127857
425,ENSG00000178028,194.8531882,-0.124279806,0.105046125,-1.18309748,0.236770517,0.647380813
426,ENSG00000117419,120.0249607,-0.19004782,0.148578973,-1.279103063,0.200860765,0.616911111
427,ENSG00000187147,279.3519123,-0.152264528,0.074625961,-2.040369411,0.041313546,0.395849669
428,ENSG00000126106,23.50551833,0.119095943,0.226063508,0.526825155,0.598315012,0.856795448
429,ENSG00000198520,81.4607871,-0.42879352,0.163111363,-2.62883905,0.00856769,0.248936888
430,ENSG00000142945,17.25392991,-0.352010769,0.281588621,-1.250088758,0.211267126,0.62369628
431,ENSG00000142937,868.0805578,0.189691986,0.162209801,1.169423702,0.242232965,0.650577865
432,ENSG00000142959,7.241886968,0.468359954,0.466152647,1.00473516,0.315024393,0.702055889
433,ENSG00000173846,250.4740685,-0.009531719,0.140062314,-0.068053418,0.945743112,0.986122685
434,ENSG00000188396,24.33792853,-0.350474342,0.291218083,-1.203477265,0.228791684,0.640665499
435,ENSG00000222009,58.27311833,-0.139248702,0.214922266,-0.647902635,0.517047927,0.821369462
436,ENSG00000117425,15.34553184,-0.330931802,0.350679386,-0.943687641,0.345329291,0.722950699
437,ENSG00000070785,69.42834542,0.03564665,0.159857125,0.222990683,0.823542758,0.94609387
438,ENSG00000126107,350.6669955,0.07220192,0.120481919,0.599275979,0.548988864,0.83565181
439,ENSG00000126088,128.8518059,0.278627658,0.136903907,2.03520603,0.041830147,0.397135971
440,ENSG00000162415,30.28527245,-0.337366769,0.297311376,-1.134725396,0.256490393,0.657779405
441,ENSG00000186603,7.27078685,-0.996784425,0.460748926,-2.163400434,0.030510394,0.36360527
442,ENSG00000132781,62.13843998,-0.205519429,0.166279171,-1.235990221,0.216462198,0.628036038
443,ENSG00000132773,51.19827331,-0.057216972,0.152709022,-0.37467971,0.707898684,0.907679172
444,ENSG00000070759,129.2126148,0.047628766,0.119008554,0.400212963,0.688999668,0.897332892
445,ENSG00000280670,15.6240869,-0.393432706,0.416297015,-0.945076933,0.344619601,0.722861922
446,ENSG00000132763,34.72457281,-0.127983157,0.240512821,-0.532126131,0.59463864,0.85601575
447,ENSG00000117450,127.409256,0.454858934,0.131185414,3.467298065,0.000525719,0.111359067
448,ENSG00000117448,157.512523,-0.020893287,0.131676408,-0.158671453,0.873927731,0.962967372
449,ENSG00000132780,291.6807581,-0.002089394,0.089447328,-0.023358927,0.981363968,0.994679623
450,ENSG00000159588,93.30067551,0.22107907,0.163617421,1.351195177,0.176632919,0.596968199
451,ENSG00000159592,883.548789,0.12047816,0.060312405,1.997568487,0.045763463,0.407189399
452,ENSG00000159596,71.98469497,0.006740909,0.1445308,0.046639947,0.962800194,0.989346371
453,ENSG00000197429,65.39559757,-0.132351641,0.161664591,-0.818680459,0.412968749,0.763515113
454,ENSG00000086015,123.1904209,0.004517455,0.124855643,0.03618142,0.971137701,0.992404726
455,ENSG00000117461,14.99856425,-0.262316262,0.335632897,-0.781557064,0.434474928,0.775990071
456,ENSG00000085998,90.54936263,0.044963607,0.152252847,0.295321944,0.767747955,0.927194616
457,ENSG00000085999,9.562703846,-0.694564184,0.472562881,-1.46978151,0.141620938,0.561396856
458,ENSG00000132128,233.9000839,-0.075366034,0.083794348,-0.899416677,0.36843076,0.737632228
459,ENSG00000173660,83.60992443,0.30768455,0.145602921,2.113175677,0.034585734,0.373887957
460,ENSG00000117481,156.1727928,-0.13357849,0.148557935,-0.899167656,0.368563366,0.737632228
461,ENSG00000117480,67.44829207,-0.315138028,0.213277882,-1.477593572,0.139516596,0.558382475
462,ENSG00000079277,682.332665,0.111383338,0.12755035,0.873249956,0.382526851,0.746327657
463,ENSG00000142961,327.9080749,0.034942654,0.088911332,0.393005634,0.69431532,0.899927986
464,ENSG00000123472,124.9798331,0.049491163,0.148804185,0.33259255,0.739441868,0.917502378
465,ENSG00000186118,8.316779687,0.106136534,0.497519088,0.213331582,0.831068342,0.949216377
466,ENSG00000159658,805.5940621,-0.010357711,0.06359693,-0.162864948,0.87062477,0.960994713
467,ENSG00000162366,769.3084379,0.389195495,0.325646376,1.195147633,0.232029354,0.643285098
468,ENSG00000162367,327.0195355,0.267845821,0.25354901,1.056386776,0.290791545,0.685597724
469,ENSG00000123473,199.5428675,0.413167704,0.273612964,1.510044324,0.131032115,0.550142187
470,ENSG00000162368,375.8046815,0.042704517,0.099899294,0.427475667,0.669032905,0.890868368
471,ENSG00000186564,28.52106686,-0.042825307,0.281404459,-0.152184182,0.87904167,0.965093985
472,ENSG00000117834,41.49609876,0.512393654,0.284149585,1.803253218,0.071348456,0.468970845
473,ENSG00000132122,78.30707149,0.385252793,0.218170112,1.765836708,0.077423248,0.479425498
474,ENSG00000162373,17.73107832,-0.475067818,0.36264375,-1.310012422,0.190191633,0.607441805
475,ENSG00000185104,184.5551577,-0.116267599,0.093998013,-1.236915491,0.216118458,0.628036038
476,ENSG00000123080,24.684387,0.020049246,0.281100638,0.071324087,0.943139825,0.9852122
477,ENSG00000123091,964.0092361,0.392430587,0.233874242,1.677955571,0.093355773,0.500940606
478,ENSG00000085831,22.69386149,-0.397889357,0.296477366,-1.342056437,0.179577697,0.599642486
479,ENSG00000085832,756.47416,0.174077685,0.072395066,2.404551792,0.016192312,0.301198787
480,ENSG00000117859,384.5017025,0.016940226,0.091043628,0.186067126,0.852392122,0.955118907
481,ENSG00000078618,1061.073243,0.225549924,0.103743306,2.174115442,0.029696467,0.359982601
482,ENSG00000117862,205.8646467,0.074440064,0.10212619,0.728902778,0.466061136,0.79520591
483,ENSG00000198841,40.17506469,-0.081968625,0.172690157,-0.474657193,0.635031334,0.875436606
