"","logFC.groupAIHelevatedALT....Intercept.","logFC.groupAIHelevatedALT...groupAIHnormalALT","logFC.groupAIHnormalALT....Intercept.","logCPM","F","PValue"
"ENSG00000074621",14.4923248742202,-0.130442149276497,14.6227670234967,4.82283321831655,1514.29020124708,1.30892260902957e-75
"ENSG00000174485",12.7159911335342,0.0606856404007053,12.6553054931335,7.45616232934,878.752755823899,2.55294155009323e-62
"ENSG00000103769",14.3544921304552,0.132179196101772,14.2223129343534,5.88921723150845,1993.04767501377,2.02636443185331e-81
"ENSG00000157890",14.897757569453,0.00598846478647152,14.8917691046665,5.28186406712726,1316.3015102091,1.15229888259532e-72
"ENSG00000166938",14.8771067413666,0.0284706566942344,14.8486360846724,4.75512965583751,1589.3579302216,1.25016458116228e-76
"ENSG00000075131",18.6608232037476,0.193016576592507,18.4678066271551,1.66175012772377,256.253305841723,3.97066036599731e-40
"ENSG00000169032",14.0712839791871,0.107054671751881,13.9642293074352,6.14722407868927,2422.02036828889,1.44319482559232e-85
"ENSG00000174446",16.0819500047851,0.10404910164496,15.9779009031402,3.77489511624585,646.417241947598,5.31235963110934e-58
"ENSG00000174444",10.9151869391556,0.218268004155136,10.6969189350004,8.95675748113374,518.173717089329,3.47640769094438e-51
"ENSG00000174442",18.1240690108375,0.141922237475207,17.9821467733623,2.14220908033473,308.492329604815,1.48818531276048e-43
"ENSG00000188501",19.7600660398551,-0.0596454318015332,19.8197114716566,-0.192300320311187,47.7202129052644,2.75925047216168e-15
"ENSG00000137834",19.7437217036404,-0.687983663209684,20.4317053668501,1.02435924992823,102.987778943046,4.95296194713785e-25
"ENSG00000166949",12.7034466201257,-0.0210389779542406,12.7244855980799,6.92465601265526,1319.0823163831,1.04069363109702e-72
"ENSG00000103591",15.4744999317374,0.00416376895349376,15.4703361627839,4.51791464350768,1782.56561044675,4.70564954676421e-79
"ENSG00000103599",17.8686805247407,-0.242059610389218,18.1107401351299,1.32566026741448,116.810000552806,6.51359321686531e-27
