"","logFC.groupyes...grouphealthy","logFC.groupyes...groupno","logFC.groupno...grouphealthy","logCPM","F","PValue"
"ENSG00000198585",0.750730504173921,0.613772475011862,0.136958029162059,6.23681417145836,9.19971355708023,0.00024502467839851
"ENSG00000114686",-0.024075514692848,-0.213961157148,0.189885642455152,4.39206858349687,0.598459074619736,0.551614708169863
"ENSG00000196353",-0.44467792137988,-0.259464957251105,-0.185212964128775,0.163661929236269,0.262827056328081,0.769404369509006
"ENSG00000014257",0.227034113813117,0.235986974536437,-0.0089528607233201,5.56324571156911,2.13266085072005,0.124244566048207
"ENSG00000138246",0.272253991407688,0.179590096586994,0.0926638948206939,6.4959948231671,5.65941007791013,0.00469444070873608
"ENSG00000240303",-0.0445471126276108,2.15182852844081,-2.19637564106842,-0.329456321772447,1.99375884289296,0.141560239918815
"ENSG00000274810",-0.255539802546751,-0.659366861301472,0.403827058754721,-0.395756453302487,0.283424262492659,0.753803238281777
"ENSG00000129048",0.272565114507985,-0.0873448229715841,0.359909937479569,0.925782672918958,0.216114814850945,0.806018126060012
"ENSG00000081307",-0.208683947219823,-0.298080637036258,0.0893966898164353,3.92568750708424,1.70774023925065,0.18651925097128
"ENSG00000113971",-0.300635308402821,0.136464766627062,-0.437100075029883,2.94503240934078,2.24125543273802,0.111640630898073
"ENSG00000144868",-0.388956615495265,0.299241517069427,-0.688198132564692,1.00988957480184,0.659750494391667,0.519216040671555
"ENSG00000170819",-0.810726644326382,-1.15452234532025,0.343795700993872,0.798761658366441,2.23365254891222,0.112456025296159
"ENSG00000091527",0.200749416514786,0.0927524263712123,0.107996990143574,7.28736895804512,6.3233592408488,0.00259471379839929
"ENSG00000163781",0.0952216607433249,-0.0297949593740709,0.125016620117396,5.77711461513539,1.1333049323648,0.326067597729041
"ENSG00000091513",-0.716966102509146,2.58783442790659,-3.30480053041573,0.0705866546172371,3.31914952921603,0.0402109646884698
"ENSG00000144867",-0.0672208860007893,-0.0255342490602142,-0.0416866369405751,4.38798591866408,0.155047550867308,0.856579948557426
"ENSG00000154917",0.318868897657167,0.769664912005714,-0.450796014348547,3.13319062735642,3.52933895641762,0.0330302435413547
"ENSG00000174640",-0.716850673785736,0.496035189737849,-1.21288586352358,-0.485443151222704,0.733342058866248,0.482866253786218
"ENSG00000163785",-0.327802682586033,-0.251643610764719,-0.076159071821314,4.84596271483809,5.74868757319808,0.00433293151035208
"ENSG00000114019",-1.66103237548591,3.43318467854035,-5.09421705402627,-0.582088155479595,8.3003772651399,0.000485245162849649
"ENSG00000129055",0.141441630620051,-0.171585251527587,0.313026882147638,4.10541510159336,1.62204633797432,0.202647213375714
"ENSG00000182923",0.274520928492378,0.0851264535708169,0.189394474921561,6.72564473046452,3.85854551430935,0.0243102014228666
"ENSG00000154928",0.299147370081032,0.0995313608357075,0.199616009245325,6.7371799846789,2.2676089665714,0.109752165459471
"ENSG00000174611",0.299720938673191,0.1486879709245,0.151032967748691,7.5786456946995,2.05231464674489,0.134753416051087
"ENSG00000073711",-0.171859324096095,-0.166318289857921,-0.0055410342381731,4.00075267933604,1.26430769851365,0.286910296590433
"ENSG00000174579",0.083437480112916,0.0373645520745715,0.0460729280383445,7.66163616617874,0.971709170179977,0.381980192737264
"ENSG00000114054",-0.152234850030672,-0.129498960423576,-0.022735889607096,4.40934506107406,0.756919083533957,0.471778181834408
"ENSG00000118007",-0.00824848169869177,-0.0979464568151922,0.0896979751165004,6.19255315852508,0.484176157058273,0.61764176663874
"ENSG00000168917",-0.11782689203767,1.10954228177336,-1.22736917381103,1.38724424635409,2.43730806948808,0.0925728254481628
"ENSG00000158092",-0.141037454130999,-0.405301354676031,0.264263900545031,4.76838062536127,4.62496716088089,0.011993614400414
"ENSG00000174564",0.0257902041317305,-0.424067039428733,0.449857243560463,1.10906978989692,0.359968023432308,0.698599058280115
"ENSG00000168875",-3.22502180464324,0.362888334924519,-3.58791013956776,-1.32083638740846,28.1391848431909,2.91675949984523e-10
"ENSG00000066405",0.420648710478691,0.718471471992622,-0.297822761513931,-0.0323844466719768,0.402922354103707,0.669444256952265
"ENSG00000158163",0.392934092776544,0.51224450001027,-0.119310407233726,1.38024879708477,0.623579372825444,0.538093759309944
"ENSG00000118017",-2.0025446391198,-2.14824196046252,0.14569732134272,-1.28235397670974,7.66559943870981,0.000799251476485449
"ENSG00000138231",0.0461605580779647,-0.158598149619617,0.204758707697582,4.34992539887098,0.870812384741134,0.421761488035077
"ENSG00000114098",0.156642583049587,0.0296743825727169,0.12696820047687,6.23727645231517,3.03191793015285,0.0526790196260811
"ENSG00000181322",-0.0165191415115305,0.162177799732805,-0.178696941244335,2.8811685616535,0.227130886760208,0.797226458806432
"ENSG00000158186",-0.198105864815549,0.244413872794773,-0.442519737610322,2.41846667971166,0.602534341363946,0.549397878196746
"ENSG00000158220",-0.76941539889449,-0.766145693268965,-0.00326970562552475,0.941225842672186,1.99066642514663,0.141981854100402
"ENSG00000114107",-0.347125046838671,-0.759886519883438,0.412761473044767,2.27569894554929,2.25727816287206,0.109941913024936
"ENSG00000158234",-0.407905720615109,-0.637903297903505,0.229997577288396,2.32781745693948,2.29842544061602,0.105699265796064
"ENSG00000051382",0.135117336778234,0.122469692296744,0.0126476444814901,6.1831247360182,2.09308988819275,0.128675639624789
"ENSG00000183770",-0.802193468310329,3.00058766980223,-3.80278113811256,-1.00595008712695,4.59798278188015,0.0124952139094239
"ENSG00000206262",-1.14693976704702,1.34348604067948,-2.4904258077265,-1.06998485007932,2.64708777148395,0.0758203499255833
"ENSG00000206260",-0.74559593901453,0.210824290174254,-0.956420229188784,-1.5807688178076,6.52903704147685,0.225727749983869
"ENSG00000175110",-0.0426910511445667,-0.37292534350031,0.330234292355743,3.72809759233973,2.03755690828071,0.135724172726775
"ENSG00000184814",-1.74348646579369,1.50012070626831,-3.243607172062,-1.32762404150961,8.19364858591771,0.000531209047119675
"ENSG00000233701",-1.38470893453802,1.1595887289202,-2.54429766345822,-1.24885312265583,4.06074763948701,0.0201560356514647
"ENSG00000184432",0.211423441441477,0.0520998944445841,0.159323546996893,6.45046828164829,5.4547887745555,0.00564365082988268
"ENSG00000114113",-0.422149641756937,-0.98548710079386,0.563337459036923,0.791200397863063,1.28030974348615,0.282467838065794
"ENSG00000114115",-0.249933185009667,-0.239301314909808,-0.0106318700998588,-0.200401116027759,0.0834764593432877,0.919976782409669
"ENSG00000163864",-0.00996919298495563,0.341443710732117,-0.351412903717073,2.51473320677594,0.47981563097036,0.620315060723039
"ENSG00000158258",-1.17919720516121,3.31263403212933,-4.49183123729054,-0.0816368417850517,4.98668429181462,0.00862252223347757
"ENSG00000155890",-0.724814133869415,1.17475901986619,-1.8995731537356,-1.11728281266677,1.46894105027486,0.235092940034863
"ENSG00000114120",-0.270589561541426,-0.438892651084303,0.168303089542876,5.25302783686604,5.90954801093311,0.00375159443671522
"ENSG00000175093",0.0435471389704206,0.531367644907297,-0.487820505936877,-0.607371688616611,0.102348241512384,0.9028095816545
"ENSG00000155893",0.128353966586313,0.366181706738181,-0.237827740151868,4.76749391070908,1.16321133099492,0.317228944821005
"ENSG00000177311",-0.117214860504367,-0.165116723170067,0.0479018626656997,6.30761268912706,1.48205837775489,0.232116554529142
"ENSG00000155903",-0.00874179766121484,0.0393312551600878,-0.0480730528213026,6.5409498136004,0.0987805288745591,0.906029810289272
"ENSG00000114125",-0.0635343504023704,-0.295436452690581,0.23190210228821,4.55732404041825,1.93357823203518,0.14999943689672
"ENSG00000114124",-0.109981107521499,2.76840513774879,-2.87838624527029,-0.270772829991443,2.68560465785441,0.0730979297630866
"ENSG00000069849",0.223692755675222,0.0285448262398113,0.195147929435411,4.85130192810566,1.98196276689893,0.143175382613247
"ENSG00000114126",-0.101826784404677,0.082085411595685,-0.183912196000362,5.48351169769519,1.07314848033069,0.345835199929049
"ENSG00000175066",-0.507484021327038,-0.0556826723669493,-0.451801348960089,4.89869577569745,7.41268698931581,0.00101768287231218
"ENSG00000114127",0.275733239180276,0.151067415002624,0.124665824177652,7.61485969181775,7.61115239173451,0.000837906506058785
"ENSG00000175054",-0.112710240267367,-0.300081053290093,0.187370813022726,5.94608550765679,3.39192259858527,0.0375601565689863
"ENSG00000120756",-0.342796372578641,0.308312411395832,-0.651108783974473,0.691347971107663,0.370363710293438,0.691426378068808
"ENSG00000144935",-0.712637971898881,-0.636402724784733,-0.076235247114148,2.41130374674491,4.59928601800601,0.0122789505544842
"ENSG00000163710",-0.00812990914145235,3.7705587741575,-3.77868868329895,-0.296886665946409,3.91939271426973,0.0229751000999465
"ENSG00000188582",0.609799042430386,0.809700929550257,-0.199901887119871,-0.117395895712565,0.642199222908017,0.528290189749418
"ENSG00000163714",-0.137505993392674,-0.23575575758925,0.0982497641965761,6.46522668475697,3.2527677155216,0.0427952693009101
"ENSG00000175040",0.0455717442830658,-0.0424476222819725,0.0880193665650383,6.1752349524042,0.180935862622602,0.834761489995351
"ENSG00000181804",0.0860366870382001,0.0766285768190762,0.00940811021912395,4.41781535669335,0.303960788564866,0.738569190320568
"ENSG00000181744",0.0661257804116112,0.138466335903756,-0.0723405554921446,5.64117024293251,0.745662533865915,0.47703927143719
"ENSG00000152952",0.0486737715036826,3.04670511789648,-2.9980313463928,0.599329515363235,5.05389843378707,0.00811161540427498
"ENSG00000114698",0.439654580742759,0.676614779175713,-0.236960198432954,0.916412039694724,0.544742633144333,0.581726342479242
"ENSG00000163746",0.388213179815015,-0.391665361228914,0.779878541043929,0.521414148465521,0.634168751590251,0.532495788160221
"ENSG00000188313",0.798324195843,0.644516863831086,0.153807332011914,6.60935197240109,10.7567695664789,6.9732799611464e-05
"ENSG00000231213",-1.44847001506614,0.419191457535358,-1.86766147260149,-1.5123311779667,11.5695547605741,5.6334745584683e-05
"ENSG00000174963",-2.16425541878217,2.02290630566126,-4.18716172444342,-0.557165736473995,7.4457051445268,0.00096748563704875
"ENSG00000152977",-0.359830673542332,3.22042760560944,-3.58025827915178,-1.01544716734252,4.40395906045524,0.0149106399806061
"ENSG00000144891",-0.788215775608261,2.62636164589206,-3.41457742150032,-1.1481215720836,5.01704663088548,0.00855004712765941
"ENSG00000153002",-1.11968207575984,1.00416630152466,-2.1238483772845,-0.311554110926557,2.09417955799187,0.128541131803998
"ENSG00000163751",0.420363183095382,0.0875187518413212,0.332844431254061,1.95495279055073,0.627665482529648,0.536024317498023
"ENSG00000163754",0.509090731288419,0.303495215447845,0.205595515840574,5.83297175116616,6.10719701567891,0.00331259339274539
"ENSG00000071794",-0.470034050096981,-0.315838794151695,-0.154195255945286,3.60555951546364,4.4501912473062,0.0140779169656494
"ENSG00000163755",-0.106348915456067,-0.0284660365265192,-0.0778828789295477,5.53810063407725,0.89307781375266,0.412633794620214
"ENSG00000047457",-0.0251191581071561,-0.0764884025606149,0.0513692444534588,2.76052010356372,0.0382481145129454,0.962488182191792
"ENSG00000163762",-1.79423115309598,2.18648729007945,-3.98071844317542,-1.07879159832452,7.7644211941042,0.000765807695035325
"ENSG00000169908",-0.469191069997288,-0.369000122733819,-0.10019094726347,-1.39997927303617,0.383393554167632,0.703937968064305
"ENSG00000169903",-0.383951172961369,1.8208201114323,-2.20477128439367,-1.38779157187373,3.39128502832213,0.0395114104696796
"ENSG00000018408",-0.0735552549355386,-0.62208504502787,0.548529790092331,0.497794983502844,0.359721554481613,0.698770031709164
"ENSG00000114744",0.265377055409992,-0.0737769115509763,0.339153966960968,3.93022846196352,2.01094139178007,0.139240755239994
"ENSG00000206199",0.462179804029552,-0.163715380458762,0.625895184488314,2.89711036176969,2.99830302559158,0.0543758542603408
"ENSG00000082996",0.303941875569745,0.175948236563713,0.127993639006032,6.64766187494942,6.0161231497244,0.00341085325731505
"ENSG00000070087",0.344940264976018,0.17639021551306,0.168550049462958,2.632686963189,1.48164394169525,0.232210001557798
"ENSG00000196428",0.0470907908507754,-0.0487882001207978,0.0958789909715732,6.80098231225519,0.726467351607923,0.486149160115465
"ENSG00000120742",0.0356221097513547,-0.239079631687873,0.274701741439228,7.17453436648481,3.12552071188007,0.0482330403810409
"ENSG00000144895",-0.10312424455171,-0.318005190485882,0.214880945934172,4.88893823521451,1.68713926699374,0.190272820596392
"ENSG00000198843",-0.000277966827047865,-0.0881618317987477,0.0878838649716999,6.00722410652622,0.214107418837512,0.807630802857655
"ENSG00000163645",-0.0652092992927556,-0.588501266793963,0.523291967501207,-0.716872630599608,0.173802898456642,0.840715899957077
"ENSG00000181788",0.894372810805515,0.53213844610241,0.362234364703104,7.84461428434817,7.46138844553372,0.00104542531306575
"ENSG00000214237",-0.405069334615491,1.59346822968423,-1.99853756429972,-1.44776247052388,3.56050216364964,0.0954057381615499
"ENSG00000260234",1.63555080482829,1.58024720671965,0.0553035981086371,0.724925255117178,4.28833978089404,0.0163789423988527
"ENSG00000163646",0.924791743467333,1.77343164416089,-0.848639900693561,0.492899609493926,2.47561431120507,0.0892537479007014
"ENSG00000144893",0.217815769218904,-0.230369463125603,0.448185232344506,3.23655032443269,1.16413342982196,0.316387792308297
"ENSG00000174946",-0.513876536321469,-0.409616616230014,-0.104259920091455,3.59597253084522,3.61514193740243,0.0306600399016342
"ENSG00000174944",0.406662427922659,-0.287767105746877,0.694429533669536,3.66323775699663,2.71352092793577,0.0716201053967412
"ENSG00000138271",1.01000712674842,0.766192060341242,0.243815066407181,-0.516734721842508,1.26913822980828,0.285561794399303
"ENSG00000181631",0.30607482679868,0.297901723018247,0.0081731037804334,7.38000267184742,3.88543736136207,0.024053308943968
"ENSG00000169313",-0.0678981618684654,0.0500712111104311,-0.117969372978897,2.42058788253522,0.0480565341900459,0.953101903312278
"ENSG00000152580",-0.889284915528676,0.764692953391815,-1.65397786892049,-0.0209742144812782,1.81537245226194,0.168101095770813
"ENSG00000197953",-2.57473516096813,-2.24218043898553,-0.332554721982597,-1.07153285637269,8.58533333359795,0.000362313191406502
"ENSG00000114771",-0.808106414143156,1.14070967023871,-1.94881608438187,-1.46165124762976,4.39611598477558,0.0404892750785476
"ENSG00000198829",0.594850913270931,0.78428644560396,-0.189435532333029,0.938016354191018,1.29667623727343,0.277996747614424
"ENSG00000152601",0.0297835636500746,0.00679184370675909,0.0229917199433156,8.92975471998848,0.115684134993851,0.890875583827784
"ENSG00000169860",0.389699314805406,0.0555623187484018,0.334136996057004,2.74369720159682,1.83211230773132,0.165407952846596
"ENSG00000181467",-0.0489008864334885,-0.108602921326066,0.0597020348925774,7.21357115357962,0.965647938397327,0.384258221679092
"ENSG00000114790",-0.213393391582539,0.317686972775279,-0.531080364357818,2.20460734235791,0.737660723664787,0.480815517446643
"ENSG00000174953",-0.122760546448018,-0.076362803376492,-0.046397743071526,5.95338382103316,1.11455561112341,0.332101882808346
"ENSG00000174948",-1.01874245911176,-0.106210154924441,-0.912532304187314,-1.21417712718572,1.18271259707234,0.310696191285895
"ENSG00000196549",0.5163909154245,0.512374947667888,0.00401596775661142,8.3545618363448,4.60707352716102,0.0126452602787901
"ENSG00000240045",0.28597868169893,0.285978681698935,-5.12548240610387e-15,-1.60485348653811,3.63435097449069,0.542594796618343
"ENSG00000114805",0.206963729247727,1.24046219196281,-1.03349846271508,0.668412147987807,1.10277198977051,0.335952498771728
"ENSG00000174928",-0.544020443028551,-0.0344101782154973,-0.509610264813054,0.96552616624399,0.94125016044928,0.393568830659254
"ENSG00000169359",-0.136784256992837,-0.214110408141603,0.0773261511487664,5.15559535853053,2.12755562301889,0.124489950974265
"ENSG00000163655",-0.201155804188915,-0.228277951976597,0.0271221477876822,5.41340619429409,3.7756201285893,0.0262564005616113
"ENSG00000169282",-0.363616194057402,0.0400297694618117,-0.403645963519213,2.94307791928269,2.11501268710086,0.125996911325376
"ENSG00000114850",-0.157361866580563,-0.290088140652809,0.132726274072246,5.84001023240259,4.2424483455065,0.0170429166616107
"ENSG00000163659",0.204112137268703,0.105375668050261,0.0987364692184415,5.5334154660724,2.69297374649626,0.0725885444572931
"ENSG00000197980",-0.539920359411463,-0.47821283983055,-0.0617075195809131,0.702335992591613,0.751541653570947,0.47428406311983
"ENSG00000163660",0.0881903296129811,0.0411388893497476,0.0470514402632335,7.64837673940489,0.888756963141425,0.414389230907733
"ENSG00000197415",0.0653825763345239,0.758134897672085,-0.692752321337561,1.63888083120416,1.07487484983646,0.345251210463717
"ENSG00000163661",0.683034015328972,0.532575649083542,0.15045836624543,0.899226168238918,1.0140807348958,0.366435423101055
"ENSG00000174899",-1.86451031557352,1.84102809406471,-3.70553840963823,-1.203837410736,8.12873018282612,0.000561319856965583
"ENSG00000168779",-0.545647149555018,-0.606863998661824,0.061216849106806,-0.14150910784745,0.468012600777022,0.627610472458303
"ENSG00000174891",0.169499345098062,0.0252888579377208,0.144210487160341,4.45401394078539,1.23963919666754,0.29389878812658
"ENSG00000178053",-0.612261398373072,0.183361192390279,-0.795622590763352,-0.462984374284996,0.577526056146676,0.563146323400975
"ENSG00000168827",-0.150596278262139,0.061865447180961,-0.2124617254431,5.06889319422507,2.08631996701997,0.129514535273649
"ENSG00000079257",0.0193335104575184,-0.211998452127509,0.231331962585027,2.89731662244031,0.319686176992617,0.727116617134731
"ENSG00000118849",-0.294050797326045,-0.0673946926924649,-0.22665610463358,1.92570715772499,0.524891862912646,0.593240395752966
"ENSG00000118855",0.331570558075203,0.210483059007879,0.121087499067324,6.67152306940688,8.63021402333956,0.000348703020338993
"ENSG00000214216",-1.35083723245282,1.63866021215885,-2.98949744461167,-1.33789233298478,6.42851807398365,0.00243652878536461
"ENSG00000151967",-1.95278818983287,2.1511014375235,-4.10388962735637,-1.07175229185146,9.011209138758,0.000266773350911557
"ENSG00000168811",-0.300064662862389,-1.32874105603012,1.02867639316774,-0.505813060692117,1.12944883568899,0.327299442710145
"ENSG00000180044",-1.0601196230381,-0.926144726564479,-0.133974896473619,-0.536102035232119,1.45734855204975,0.237755730021485
"ENSG00000248710",-5.12548240610387e-15,0,-5.12548240610387e-15,-1.61522660110368,0,1
"ENSG00000068885",-0.440177936873482,-0.396234353029584,-0.0439435838438978,2.78238357772522,2.50609850875467,0.0866993113892194
"ENSG00000113810",-0.00188831112240595,0.0186857676192152,-0.0205740787416211,5.05012976060959,0.00914594364674821,0.990896582139847
"ENSG00000213186",-0.408381606575862,-0.185718987409685,-0.222662619166178,3.02717630217059,2.21346290325286,0.114650937213389
"ENSG00000186432",0.0930258005410695,0.0729708838396286,0.0200549167014409,6.9901125616747,1.43355719719292,0.243317365742031
"ENSG00000179674",-1.13834406474083,1.08650374167214,-2.22484780641298,-1.46364324823372,5.80078360768098,0.00894545100177462
"ENSG00000163590",-0.0916685811904709,0.192103140257849,-0.28377172144832,4.90888597727302,1.11732689757309,0.331202847344502
"ENSG00000169255",-0.00705244111428242,0.825906109289517,-0.832958550403799,0.316583397068719,0.496408112314092,0.610205302244721
"ENSG00000169251",-0.239186058362928,-0.530667041329134,0.291480982966206,4.19904989675914,4.76613268129251,0.0105415957365275
"ENSG00000196542",-0.838247826289612,-0.427199142298932,-0.411048683990681,0.875438262319174,1.88190600688031,0.157654270907745
"ENSG00000182447",-0.567828730920919,0.417052416736777,-0.984881147657697,-1.40312659574537,0.808329616979661,0.44849196803767
"ENSG00000090402",-1.52482058023262,1.47360966821661,-2.99843024844923,-1.33317318625729,7.23663619860543,0.00120558345949023
"ENSG00000121871",-0.944334818929675,0.560558263036509,-1.50489308196618,-1.22890100332852,1.43856978410927,0.242134655689408
"ENSG00000114200",-2.03528031955465,0.694324118473117,-2.72960443802777,-1.43245090064279,12.7453212860106,1.30063926655872e-05
"ENSG00000169064",-1.14052976894267,1.42691577394759,-2.56744554289025,-1.39161725636813,5.47709915452997,0.00565754712651214
"ENSG00000114204",-0.670447746663265,-0.30695121276415,-0.363496533899115,0.0395412377129965,0.70895969969118,0.494612863141524
"ENSG00000174776",-0.145551965222276,-0.457135286496372,0.311583321274096,2.29643749055142,0.680084922697917,0.508901513179641
"ENSG00000114209",0.0285680239848122,-0.0423707069063877,0.0709387308911998,5.10349602207614,0.113336434883607,0.89296475877514
"ENSG00000163536",-0.31114737094658,-0.324397448605616,0.0132500776590364,2.0383649813844,0.816947399677391,0.444704860927396
"ENSG00000173905",0.0895853746615369,0.259876857538078,-0.170291482876541,3.98436081482853,0.793352734310029,0.455152045422247
"ENSG00000085276",-0.955005293360217,0.106170983577651,-1.06117627693787,-0.0894220208700439,1.26012178575243,0.288084097975212
"ENSG00000184378",-0.998539835212192,-0.465178943479246,-0.533360891732946,-0.903327969870203,1.11592394193972,0.331657670727643
"ENSG00000085274",0.0382866666619794,-0.223374083581373,0.261660750243353,4.01566310833658,1.03432127773151,0.35923906786016
"ENSG00000171757",0.00700910099619456,-0.437499809941652,0.444508910937847,0.754865122283855,0.244893817954306,0.783255778159206
"ENSG00000188306",-0.997217285145037,3.14010585910145,-4.13732314424648,-0.909823284352405,6.0131352021548,0.00351300292227903
"ENSG00000114248",-1.13327919945845,1.55377036703504,-2.68704956649349,-1.36954480527985,5.59970435021429,0.005071121416625
"ENSG00000187033",-0.297278311694754,1.13918543468566,-1.43646374638042,-1.23431223492144,0.917469259988428,0.402865544678135
"ENSG00000008952",0.268150381385131,0.366361416417252,-0.0982110350321212,6.60522650516236,3.54663816573001,0.0329790579987128
"ENSG00000173890",0.23916626332753,0.299456949809606,-0.0602906864820753,4.72869677445393,1.49689084926011,0.229396310526974
"ENSG00000173889",0.00813043925595897,0.00308949731221643,0.00504094194374254,8.03166466154206,0.00976172909217084,0.990286705568939
"ENSG00000163558",-0.0895483258537857,-0.045997361551018,-0.0435509643027677,4.13456005781595,0.281277941998869,0.755413773613805
"ENSG00000136603",0.0399108379861575,0.0378224417850338,0.0020883962011237,5.48436406528576,0.116457745554879,0.890188254722997
"ENSG00000013297",-0.0756093055929563,4.34992955246607,-4.42553885805903,-0.556507977259115,6.07778305605637,0.00331790472508895
"ENSG00000013293",-1.22824883437245,1.41083338175932,-2.63908221613176,-0.601977384098645,2.56588288290084,0.081903993622131
"ENSG00000163584",-0.56199891185192,-0.457918201536342,-0.104080710315577,2.01609208157701,2.31731942275165,0.103807443121031
"ENSG00000163577",-0.350370987499914,-0.498423391269329,0.148052403769415,2.39926585123394,1.93610995078606,0.149634275155678
"ENSG00000163581",-0.676238520817077,-0.27133369305902,-0.404904827758057,-1.22108064668881,0.550727555528023,0.57826889684631
"ENSG00000154310",-0.276210332288467,-0.33729886214789,0.0610885298594233,6.38405184114918,5.80097406479265,0.00413452332080272
"ENSG00000075651",0.389543316486996,0.421736532875374,-0.0321932163883781,4.44099372455273,5.80693583822278,0.00411249702665816
"ENSG00000186329",-1.73482651722318,2.21261460011952,-3.9474411173427,-1.10282346802657,7.45614268419398,0.000997691238728025
"ENSG00000075420",0.388370221754778,0.349925567479564,0.0384446542752142,7.88868358255362,11.2887144565129,3.79771262645098e-05
"ENSG00000121853",-1.34846854357534,3.27494910152051,-4.62341764509585,-0.758873739605664,7.03696206259277,0.00143306703082178
"ENSG00000121858",0.4926503308761,0.205555242506361,0.287095088369739,7.36901203031183,13.3565307439197,7.22760394119437e-06
"ENSG00000144959",0.0612478001330847,0.0470718717130797,0.014175928420005,3.38907596687076,0.101809862968886,0.903294774886195
"ENSG00000114346",-0.151118338765685,0.177329772128903,-0.328448110894588,2.89534334514394,0.607678794791177,0.546612411209558
"ENSG00000144962",-2.34742836481922,1.9673460050863,-4.31477436990552,-1.06244247011526,11.3385944847005,3.96598987145469e-05
"ENSG00000169760",-0.315279960598463,3.68893221565778,-4.00421217625624,-0.820681473556577,4.80638729789894,0.0103425944464493
"ENSG00000177694",-1.58208646826099,-2.71219542873442,1.13010896047344,-0.184594938347764,6.83526131893243,0.00165054145695081
"ENSG00000177565",0.0288350736694914,0.024350476732188,0.00448459693730349,7.27327072375377,0.116126204235313,0.890482752695774
"ENSG00000197584",-0.023606324162119,-0.0840006004561117,0.0603942762939928,-1.23765859655073,0.00405205625535829,0.99595630578451
"ENSG00000275163",-5.12548240610387e-15,0,-5.12548240610387e-15,-1.61522660110368,0,1
"ENSG00000172667",-0.0891977619265014,-0.160483807192343,0.0712860452658421,5.32475648918754,0.884578060641504,0.416094244197047
"ENSG00000121879",0.0284664988844882,-0.120654847342514,0.149121346227002,5.94086109996007,0.675263043387425,0.511328325654118
"ENSG00000171121",-0.352029748140842,0.0270259989600721,-0.379055747100914,1.95570700591746,0.977054776527053,0.379982554595825
"ENSG00000121864",-0.302015189946269,-0.246881200442713,-0.0551339895035558,4.19495680966957,4.49489162736212,0.0135119918946947
"ENSG00000171109",-0.0404558577405979,-0.178969994547884,0.138514136807286,5.76658316505571,1.10298795414608,0.335881518496098
"ENSG00000114450",0.45547437262399,0.289529641352523,0.165944731271467,6.0133202094461,10.487670496105,7.33160358126015e-05
"ENSG00000136518",-0.241141660236981,-0.367879882175864,0.126738221938883,3.97559821694543,3.4988873074224,0.0339835091586519
"ENSG00000136522",-0.0833283488692142,-0.0660929082262973,-0.0172354406429168,2.28956034466492,0.0777447928459379,0.92525638574693
"ENSG00000136521",-0.265760008942379,-0.339065538538088,0.0733055295957089,4.28526321336371,4.86517655068439,0.00963100050141652
"ENSG00000058056",-0.344874726713365,-0.0878222537794721,-0.257052472933893,3.57553464342198,2.20136012709613,0.115987587414159
"ENSG00000114757",-0.465640503406365,-0.434042178899364,-0.0315983245070009,0.435541316677773,0.409115718511314,0.665344152598085
"ENSG00000163728",-0.171674496470747,-0.26051827516592,0.0888437786951723,5.65402804458367,2.39713837611011,0.0961887786796295
"ENSG00000145075",-0.406608278342725,-0.458086198750277,0.0514779204075523,3.62019797276934,6.36120491974251,0.00250901724860731
"ENSG00000114416",-0.166372629618284,-0.229349859885422,0.0629772302671385,6.33056890644746,4.14066192059257,0.0187210288426369
"ENSG00000205981",-0.373943576899521,-0.646796045162292,0.272852468262771,3.88055042687295,5.92068896904338,0.00371440560671425
"ENSG00000181449",0.190478736490122,1.56410217009737,-1.37362343360725,-1.17154925327471,1.04027034260172,0.357151461222777
"ENSG00000058063",0.212196762191263,0.144294593297327,0.0679021688939358,7.52907077882127,2.91451784098783,0.0588520935130619
"ENSG00000043093",0.283410489547039,0.290452549471066,-0.00704205992402713,6.29219775039945,3.20369081059445,0.0453280512321196
"ENSG00000078070",-0.132493326164729,-0.399728268898888,0.267234942734159,4.51009074794663,3.86898213113259,0.0240751154941046
"ENSG00000078081",0.74467456321932,1.21119035123298,-0.466515788013663,1.82821623207658,3.17900744395891,0.0459949973788482
"ENSG00000053524",-0.332849122496239,-0.32079739888548,-0.0120517236107585,3.37586614099149,2.3281636808437,0.102737261796253
"ENSG00000176597",0.443222790771348,0.55496679722531,-0.111744006453962,4.4363164532906,5.38097625221438,0.00611960762385161
"ENSG00000172578",0.148328989173551,-0.0706225790375979,0.218951568211149,6.73075131712195,2.89762503843584,0.05979919550434
"ENSG00000114796",-0.00541222731836625,0.0691610178486192,-0.0745732451669854,6.72369474383616,0.334382156340232,0.716577496888054
"ENSG00000163872",0.00519063783518494,0.0437224528790124,-0.0385318150438274,5.71286619503221,0.0847758268404443,0.918784176278185
"ENSG00000180834",-0.550011220440644,-0.461786634922005,-0.0882245855186399,2.47589636283944,3.67332036480957,0.0288790629284224
"ENSG00000175193",0.0452151437449375,-0.0562662641742378,0.101481407919175,4.50879260952895,0.180005750033913,0.835535478097914
"ENSG00000114770",0.153952527260087,0.348275934346206,-0.194323407086119,6.4370420235884,2.97846783379461,0.0555407957374811
"ENSG00000186090",-1.36863740480764,2.10341005352963,-3.47204745833727,-1.21533359830705,6.42504906331231,0.00244395617784026
"ENSG00000178084",-1.68937509255107,2.37377700056984,-4.06315209312091,-1.04478465240235,7.49619069758973,0.000963907451139196
