"","logFC.groupAIHcirrhosis....Intercept.","logFC.groupAIHcirrhosis...groupAIHnocirrhosis","logFC.groupAIHnocirrhosis....Intercept.","logCPM","F","PValue"
"ENSG00000134245",17.43552403743,-0.00283838310264652,17.4383624205327,2.18589310806972,281.038359152147,7.31685819742084e-42
"ENSG00000007341",15.3669563745823,0.104013261494076,15.2629431130882,4.42955820365851,1303.82427910666,1.47166042371542e-72
"ENSG00000116489",12.6413472356161,0.14104205498369,12.5003051806324,7.69044583636691,1207.42418145703,5.99787516351472e-71
"ENSG00000155363",14.3452336188651,-0.128301378363439,14.4735349972285,5.64362614770543,1002.60082715506,9.69309685168419e-66
"ENSG00000155366",16.0713331316027,0.171611338616923,15.8997217929857,3.86083034789833,661.390639034276,1.56122113187544e-58
"ENSG00000271810",28.2968278031838,2.75003351572262,25.5467942874612,-1.52939359678541,70.336887714837,2.51839424766724e-12
"ENSG00000155367",19.4504156561423,-0.32202036664907,19.7724360227914,0.188707049953648,62.9994712865973,1.87219888696914e-18
"ENSG00000184599",17.8634246453872,-1.3202465127016,19.1836711580888,-1.21907779520836,34.5734774124927,9.31074065135622e-12
"ENSG00000155380",16.9838281344329,0.000624061336305959,16.9832040730966,3.40501253349603,657.493792215915,2.0567576428506e-58
"ENSG00000198799",14.1283244647867,-0.102704380988213,14.231028845775,5.50431910255248,1633.62739045845,2.60213085900173e-77
"ENSG00000081026",16.5680617278124,-0.196836329749711,16.7648980575621,3.14297103776178,440.060403986389,2.07003004126776e-50
"ENSG00000116793",15.4356221153251,-0.00782851331535131,15.4434506286405,5.0561314399761,693.22631740907,3.84674131248785e-56
"ENSG00000081019",13.6969666677943,-0.147091764765205,13.8440584325595,6.13665526644127,2292.20627132906,1.65364152799931e-84
"ENSG00000134242",14.5174206794539,-0.0176474059608423,14.5350680854148,5.3240524627417,1173.67345005387,2.35005020906102e-70
"ENSG00000188761",17.830753892076,-0.636938754654116,18.4676926467301,1.45805856411913,109.208948801875,6.4448848849547e-26
"ENSG00000134262",14.8517747345601,-0.176084615577844,15.0278593501379,4.42602943281051,1115.43019475988,2.71703938781007e-69
"ENSG00000118655",16.6169184986456,-0.0544746082669654,16.6713931069126,3.35155083354559,513.654184584727,1.84857121867905e-53
"ENSG00000163349",12.0552705247637,0.201530790490778,11.8537397342729,8.46085769605216,1211.92488205789,5.01319796754471e-71
"ENSG00000116774",18.8129001682154,-0.784984690083986,19.5978848582994,0.496426666171768,92.0757393349492,1.94168906862568e-23
"ENSG00000134207",19.5959441342595,-0.000574729029017773,19.5965188632886,-0.537623644685849,32.6569339960971,1.18911484479342e-11
"ENSG00000197323",12.9409085041634,-0.0350459790879954,12.9759544832514,7.13065362454115,3172.36403439108,1.83562568854818e-91
"ENSG00000116752",16.8379157635604,0.0307478231868645,16.8071679403735,3.38765977696248,756.336887397377,2.90329826814772e-61
"ENSG00000175984",18.0859163458051,-0.0654205891263457,18.1513369349314,1.55774908076425,132.857548994704,6.21524579794344e-29
"ENSG00000116748",19.7615080539182,-1.74606180253256,21.5075698564507,-1.10315785664888,38.6343339677285,3.60226294212125e-13
"ENSG00000213281",14.8054793659841,0.0975996626611534,14.707879703323,5.20006545459806,1704.58184414637,3.27693713369675e-78
"ENSG00000009307",11.9228735221084,0.423122216324454,11.499751305784,8.62508022854555,1901.67725187222,1.56588348987649e-80
"ENSG00000052723",14.7470818618576,-0.203456562018759,14.9505384238763,4.80347270248859,1013.53462276567,2.68170685731574e-67
"ENSG00000198765",18.0360442808512,-1.47108137365912,19.5071256545103,-1.21862356689931,35.0412491527988,7.18588785164385e-12
"ENSG00000134200",18.5573827574832,-1.96436971925362,20.5217524767368,-0.530653763102266,38.2380308905151,4.50871699672242e-13
"ENSG00000134198",15.5136725977544,0.077236500677569,15.4364360970769,5.07732500325545,384.100309900966,4.54235025058628e-43
"ENSG00000134259",19.4249190269492,-2.69094226589144,22.1158612928406,-1.18338463503501,37.5998959599047,1.78961710479343e-12
"ENSG00000173218",16.9609701505299,0.0467323784752773,16.9142377720546,2.82302577527208,416.820540365769,2.36992307947037e-49
"ENSG00000118729",19.6500315937683,-1.31882580304153,20.9688573968098,-1.17210569758877,37.3318892183919,7.56110720976771e-13
"ENSG00000177551",17.0602359495347,-2.49966008738126,19.559896036916,-1.01774959379293,31.3536326947446,5.78431851167481e-11
"ENSG00000163393",15.1175674636197,0.366715822960779,14.7508516406589,6.15984381945099,572.998086394853,5.86716750366784e-50
"ENSG00000173212",20.0633404157504,0.161697560851173,19.9016428548992,1.37331876277414,112.339178874813,2.4280557557337e-26
"ENSG00000163399",12.3740973230756,-0.239176097427402,12.613273420503,7.29780798048038,1722.94910968333,1.94293353308977e-78
"ENSG00000116815",15.3868816736862,0.227402453531186,15.1594792201551,5.25787993703221,1065.64318769308,2.43089545928547e-68
"ENSG00000143061",19.4746728933724,0.215061641097903,19.2596112522745,-0.107612285220423,38.1580055339407,4.71834389858088e-13
"ENSG00000116824",13.1167579169809,-0.398538442587526,13.5152963595684,6.06006031607763,851.714039668797,2.30202531030817e-60
"ENSG00000134247",19.198840393068,0.248606685638128,18.9502337074299,1.91922837288829,201.854011920345,6.6129019002436e-36
"ENSG00000134256",15.871683643512,0.0459176145320256,15.8257660289799,4.40747229898782,507.021499641832,2.4476209041239e-50
"ENSG00000116830",14.8676234252432,-0.409395876092744,15.2770193013359,4.74819897526988,1125.95140887236,1.73058809800996e-69
"ENSG00000134253",18.4855758353761,-0.00944263195922442,18.4950184673353,0.966492822922059,96.9477583276284,3.58192408398211e-24
"ENSG00000134258",19.0544897572968,-2.20647664197394,21.2609663992707,-1.22272945801558,37.4929788760555,1.89497022778977e-12
"ENSG00000198162",13.5162819310801,-0.0536056757344027,13.5698876068145,6.26690975231858,1884.76831045568,2.42352215598329e-80
"ENSG00000183508",11.4757647246738,1.65037228962172,9.82539243505204,11.0158504316917,144.940179978964,7.23137840908896e-28
"ENSG00000196505",13.8436937801614,-0.0185339921433158,13.8622277723048,6.24408436371454,2310.58258027696,1.1170549774638e-84
"ENSG00000065183",15.1814793595093,-0.382067605528928,15.5635469650382,4.23244069482755,1029.28538745704,1.28221762162354e-67
"ENSG00000155761",19.8668325097576,-0.143535762432985,20.0103682721906,0.0758075089826258,48.9141625194076,1.47680786051038e-15
"ENSG00000092607",18.5271084094639,0.604332750906627,17.9227756585572,-0.65293398972259,27.1646296145014,3.71963285539509e-10
"ENSG00000116874",17.2233176804812,-0.0880161650473616,17.3113338455285,2.56555950303438,427.349998115453,7.73847696871081e-50
"ENSG00000116882",18.5631103249973,0.416647477002669,18.1464628479947,-1.08543876493762,32.4523537916601,1.34623263098495e-11
"ENSG00000203859",19.0867913540044,-2.40897839684914,21.4957697508536,-1.20217329188108,36.3250764215422,3.55737324935494e-12
"ENSG00000203857",23.9732846573219,1.2439933140394,22.7292913432825,-1.39217727007391,46.5562899397484,4.94584008046241e-15
"ENSG00000143067",16.7284231902557,0.177068581866738,16.551354608389,3.56106375871301,663.108738153433,1.38321339243107e-58
"ENSG00000092621",18.3379357391179,0.149119080485591,18.1888166586323,1.78832743474604,138.411420211591,1.38626526917789e-29
"ENSG00000134240",22.0443502995791,0.775477672185607,21.2688726273935,-1.14773959618832,31.9250306156672,1.85635053913902e-11
"ENSG00000134193",19.0957428000272,-0.0574937214618089,19.153236521489,-0.232390472709168,36.5259685013685,1.20294504115269e-12
"ENSG00000134249",19.6223183511486,0.229505520895609,19.392812830253,-1.245474758804,37.8953784058911,5.47881979445343e-13
"ENSG00000134250",11.1357693933182,0.197904923467508,10.9378644698507,9.49171570489161,861.731762012334,6.09993291731695e-64
"ENSG00000265808",13.92304647582,0.148959825441837,13.7740866503781,6.51218933369785,1795.65906639782,2.58407676803784e-79
"ENSG00000273136",14.5786455154744,0.120074327723455,14.4585711877509,5.58723138167103,503.189288233695,7.75508516995417e-48
"ENSG00000263353",20.6793726450598,-1.83789144162756,22.5172640866873,-1.25574848842694,41.9418454338961,5.74907959181007e-14
"ENSG00000198019",16.2282907573754,-0.204808456252172,16.4330992136276,5.3938994880973,305.916902502369,4.02151599694812e-39
"ENSG00000188610",20.8160345011235,0.731941701673417,20.0840927994501,-0.316135296594475,47.0452775696785,3.84004833042482e-15
"ENSG00000171943",16.0079482598673,0.2923144366501,15.7156338232172,4.46155260197132,511.157154235997,2.70153988670446e-50
"ENSG00000203818",25.5467942874612,0,25.5467942874612,-1.61522660110368,0,1
"ENSG00000263513",24.7079490996907,1.00737523460649,23.7005738650842,-1.46640319046956,54.7141971641353,8.5007762401606e-17
"ENSG00000271567",25.5467942874612,-0.282199693737064,25.8289939811983,-1.60538981312747,95.3915870525607,2.37724023711799e-07
"ENSG00000266338",13.7753249679962,-0.383582962105724,14.1589079301019,5.39967815291932,814.694878801549,1.43380550775618e-60
"ENSG00000279782",25.5467942874612,0,25.5467942874612,-1.61522660110368,0,1
"ENSG00000196369",16.7661581234938,0.588213671661223,16.1779444518326,4.52895173556836,572.965926328265,1.32113223807673e-52
"ENSG00000215784",22.1961166259638,0.0240305577888407,22.172086068175,-0.446347025987142,47.7033118152492,2.73720898741471e-15
"ENSG00000256374",20.7075372489337,-1.02291089530083,21.7304481442346,-1.43611969457707,47.7667974848112,1.06946968804451e-14
"ENSG00000162825",18.1048602453011,-0.118001260702659,18.2228615060037,1.97453125859789,246.845282461775,1.73652655748113e-39
"ENSG00000117262",16.0777765885638,-0.292726830063464,16.3705034186273,3.32990865266243,532.70442937822,3.4867786113086e-54
"ENSG00000174827",17.7242863903478,0.0288561035177121,17.6954302868301,1.93320569545922,199.31280976911,1.09979101408577e-35
"ENSG00000117281",16.0695283775827,-0.0871301568246402,16.1566585344073,3.11888959615442,373.946381670788,2.97923217186176e-47
"ENSG00000265491",14.4648563197751,0.076380513199363,14.3884758065757,5.49795397489593,2132.34603570364,5.74801340970437e-83
"ENSG00000186141",15.3245417609695,0.0305684300886393,15.2939733308808,4.91373480052297,1661.9871204359,1.12511391680694e-77
"ENSG00000186364",17.424344001915,-0.208853275121166,17.6331972770361,1.66963184650285,219.870049328959,2.06660813561916e-37
"ENSG00000131788",15.7801176232102,-0.0714803830779535,15.8515980062881,3.98836566065046,807.414392165368,1.33097529274367e-62
"ENSG00000198483",19.3240311111532,0.0809915425787572,19.2430395685745,0.27991826478637,52.9610130826015,1.98086553094138e-16
"ENSG00000143127",17.4876155533222,0.0978683751173854,17.3897471782048,1.57621693904861,173.385392881904,2.71210351189446e-33
"ENSG00000131779",16.0704084926034,-0.250463386140489,16.3208718787439,3.49333276159736,913.001871462654,3.91586893527082e-65
"ENSG00000265241",15.1245491407128,0.227923684679801,14.896625456033,5.13136522910557,1544.91679217533,3.93805150259624e-76
"ENSG00000280778",25.5467942874612,0,25.5467942874612,-1.61522660110368,0,1
"ENSG00000271601",13.8539603427685,-0.157492310533188,14.0114526533017,5.74981927400125,2304.31365360398,1.2765690055738e-84
"ENSG00000272031",17.2210450527421,-0.0928537141341642,17.3138987668763,2.29877420014304,242.908126141909,3.39296830249376e-39
"ENSG00000121851",18.2323646225298,-0.140480516003188,18.372845138533,1.85390341334892,311.961765238332,8.2885350201225e-44
"ENSG00000265972",9.01878963431723,-0.0843128623442517,9.10310249666148,11.4425899081077,386.504228953187,6.88636268743366e-48
"ENSG00000168509",18.5744829079548,-1.76626801360281,20.3407509215576,0.241938099613129,67.1399084777079,3.08436309655285e-19
"ENSG00000271425",16.7802514881645,-0.172123287559589,16.9523747757241,3.51710817336871,636.566749262422,9.28100712113243e-58
"ENSG00000213240",22.4898232725733,0,22.4898232725733,-1.56342412952615,4.18539304944366e-07,0.999999916517343
"ENSG00000264343",17.0650225080592,0.109085146234489,16.9559373618247,3.39405407544515,370.115291313858,1.25875300740197e-46
"ENSG00000270339",18.7294436358925,0.684445707518924,18.0449979283735,0.89798795957312,76.5209036751611,6.49174851596391e-21
"ENSG00000268043",13.7909340541264,-0.318044656886079,14.1089787110125,5.57609725129927,1223.07121684651,3.2241998527667e-71
"ENSG00000131791",14.867754340248,-0.14563257507186,15.0133869153198,4.5318863331078,1493.3589885777,2.04925629667663e-75
"ENSG00000131781",16.4745841959692,0.0649396223653809,16.4096445736038,3.73355055595085,688.183448175951,2.44157264248756e-59
"ENSG00000131778",14.9790708897416,-0.0836004778468692,15.0626713675884,4.44977126377953,971.91447120077,1.98867516217076e-66
"ENSG00000116128",15.5667536545225,0.00557421612167901,15.5611794384008,4.44973382752366,1077.01799425987,1.46099435515325e-68
"ENSG00000162836",14.9515716219407,0.0782831036342993,14.8732885183064,4.7606244974204,1257.7308381705,8.37332043685692e-72
"ENSG00000265107",19.1014181669384,-1.50235417634103,20.6037723432795,-1.31926670467907,35.9214759056694,4.43189034881415e-12
"ENSG00000121634",20.1308086620626,-0.285008919912568,20.4158175819752,-1.32271785272304,39.8449540655571,1.8258854106482e-13
"ENSG00000188092",15.556128492521,-0.589472758596226,16.1456012511172,3.60157529331754,674.510577422889,6.23964380403237e-59
"ENSG00000263956",14.5924861343743,-0.144238965922652,14.7367251002969,4.96045890839589,933.146417877268,1.38538432866729e-65
"ENSG00000236334",21.5938310511255,-0.895974299448681,22.4898053505742,-0.926093707358583,44.0208075518732,1.8757074528613e-14
"ENSG00000270629",14.1423200647366,0.163587625182076,13.9787324395545,6.07502072138023,991.98537263916,1.63662230939821e-64
"ENSG00000177144",24.8747429839973,0.294224857234055,24.5805181267632,-1.56105354934126,79.2579061793036,2.22070299954899e-21
"ENSG00000178104",13.800944241212,-0.227193425971321,14.0281376671833,5.61744955219053,1207.24959912172,6.03982148360118e-71
"ENSG00000269713",15.1770824833987,-0.165959304809924,15.3430417882086,4.3892856383335,763.076709337719,1.91189595115676e-61
"ENSG00000271383",13.438610917796,0.118112491144191,13.3204984266518,6.37419898253216,880.683215525702,6.37586510359499e-61
"ENSG00000263464",18.4279903596716,-0.371130952780582,18.7991213124521,1.18900360179854,94.0733257981108,9.64294162831084e-24
"ENSG00000150337",17.8231676767858,-0.053770447009687,17.8769381237955,4.87580450461909,274.404729492932,2.10869163691098e-37
"ENSG00000203814",13.611201288616,0.213285241368809,13.3979160472472,7.07974169599538,896.41275809931,2.17022295530166e-61
"ENSG00000183598",15.3998204882452,0.177204047490077,15.2226164407552,5.08628069886258,608.539356468901,1.09471011761001e-52
"ENSG00000270882",20.8937860095332,-0.0327578090653614,20.9265438185986,0.345928077830414,71.9768605364319,4.05973180913497e-20
"ENSG00000203811",26.8978092128631,1.87501113201171,25.0227980808514,-1.40552910778537,62.9806549722004,1.88788786711739e-18
"ENSG00000203812",25.1155803832169,-0.111891922562489,25.2274723057794,-1.37547392500257,59.7270617176338,8.16371778445617e-18
"ENSG00000184678",12.8201433833375,0.0329209629911077,12.7872224203464,7.45115315202749,1417.54302939114,2.56819773557438e-74
"ENSG00000272196",26.6008043548735,-0.304987328644581,26.9057916835181,-1.5334225147922,81.47327184179,1.13593703541701e-19
"ENSG00000203852",21.2995657482039,-0.687343404324657,21.9869091525285,-1.33644421530813,44.1327860012439,1.7671362167939e-14
"ENSG00000270276",23.2306915311464,-0.263940653302642,23.494632184449,-1.07019460654736,42.0848284739009,5.3185533350169e-14
"ENSG00000184260",17.5076076601022,0.51113004016076,16.9964776199415,3.03399860302039,912.64344432057,3.98972032631464e-65
"ENSG00000184270",17.7534589506971,0.153017798690363,17.6004411520067,2.70724899852153,419.823954269799,1.71781848661861e-49
"ENSG00000178096",16.5550279927422,-0.792253649094175,17.3472816418364,2.6690865271433,217.965644486056,9.94430837556291e-37
"ENSG00000159164",17.9494254649835,-0.166997092802802,18.1164225577863,2.26936765854958,173.526706232438,5.63135732765525e-33
"ENSG00000143368",14.654448675126,0.0199432981611588,14.6345053769648,5.40751361677225,1586.40354461919,1.08518190376315e-76
"ENSG00000014914",16.7627604477417,0.217696400848498,16.5450640468932,3.86678175384438,513.961814206497,3.69482944363276e-53
"ENSG00000264522",15.9949283888002,0.319406489032912,15.6755218997673,4.11576830464963,777.091669290721,8.10896227677384e-62
"ENSG00000136631",15.2030239139824,-0.236681232048458,15.4397051460308,4.35215242113119,807.448371370607,1.32833073282111e-62
"ENSG00000023902",12.5572877386721,-0.00772575314474333,12.5650134918169,7.66242992139284,1867.99432052074,3.75202376316702e-80
"ENSG00000143401",14.5557486589931,0.0901934897859396,14.4655551692072,5.3384548815488,1369.69255810971,1.35591596722181e-73
"ENSG00000118298",17.4427576391104,-0.394429763006626,17.837187402117,2.153021881071,283.00524037243,5.43564089195748e-42
"ENSG00000117362",14.0368091330836,-0.0491803319554731,14.0859894650391,6.04142723436764,3134.06649836147,3.34525565751607e-91
"ENSG00000118292",19.9908337507452,-0.415307465949522,20.4061412166947,-0.253570856429175,49.7835306670219,9.52638288652952e-16
"ENSG00000159208",21.7256229776369,0.744220452631591,20.9814025250053,-0.716177628404046,37.3545846307457,7.46334271005849e-13
"ENSG00000266472",15.5078464896022,-0.167733779685617,15.6755802692878,3.73589538076091,582.269719046454,5.79723536141527e-56
"ENSG00000117360",13.6648749234334,-0.201462156703593,13.866337080137,5.83425812673833,2375.46347848376,2.86413332986913e-85
"ENSG00000163125",13.366152966473,-0.0940228889710089,13.460175855444,6.22980396029922,2490.9781531052,2.77157514481365e-86
"ENSG00000143374",15.2413110629609,-0.304677391516104,15.545988454477,4.03077794892246,920.331575089553,2.67640911693211e-65
"ENSG00000143369",19.2863421863892,-0.189474014528282,19.4758162009175,0.290883290482553,59.8573388126645,7.69246906118854e-18
"ENSG00000143382",13.3570857293024,0.0404891441412983,13.3165965851611,7.22976920146789,681.759091462427,3.45560134704353e-54
"ENSG00000143384",9.71168121664055,-0.023854422625524,9.73553563926608,10.7779082379106,637.253988580063,8.8265194157972e-58
"ENSG00000143420",13.7402166430025,0.148971199615596,13.5912454433869,6.42733077213431,2741.61396871411,2.46600152557622e-88
"ENSG00000143457",16.0312124741036,0.237860290677493,15.7933521834261,3.99163155965482,791.652089433566,3.37748636622287e-62
"ENSG00000143452",19.112069441903,0.464811768258986,18.647257673644,2.91506432976348,328.709894149722,8.56812697924145e-45
"ENSG00000163131",10.1347045717102,0.092949273001916,10.0417552987083,10.3613680974787,1023.50282655456,1.67904201813577e-67
"ENSG00000143387",16.8554038477251,-0.00875235687876641,16.8641562046039,2.88576474169231,374.515119715951,2.78541715331187e-47
"ENSG00000143437",13.5745299405176,-0.0682361139014346,13.6427660544191,6.4604885532399,2808.6985374968,7.48718987452187e-89
"ENSG00000143379",14.480215123281,0.0604758431313793,14.4197392801496,5.61997291899401,2319.36049522007,9.27175495305439e-85
"ENSG00000143418",13.6237611640802,-0.114987335756907,13.7387484998371,6.26998658404541,1490.97057368644,2.21491387799494e-75
"ENSG00000143412",15.4908584204543,-0.160730420740871,15.6515888411952,4.32489943465535,763.38481448334,1.8758859666314e-61
"ENSG00000143409",12.9677075235179,-0.0941005177167911,13.0618080412347,7.26139957618234,836.892832961247,5.97712388329635e-60
"ENSG00000143363",14.7651682803168,-0.121107840215114,14.8862761205319,5.15458274861047,1222.84489478327,3.25310055488689e-71
"ENSG00000163141",18.3731155012919,0.00787993757249963,18.3652355637194,1.87938811697254,244.690014861777,2.50289840312801e-39
"ENSG00000143443",16.5193922576417,0.0075951176131237,16.5117971400286,3.63026651702859,746.207684841229,5.47555820545706e-61
"ENSG00000197622",11.198553809705,-0.0232928855022862,11.2218466952073,8.87465359753523,1626.14910593552,3.25364861121455e-77
"ENSG00000213190",14.0314547235436,0.119289490573199,13.9121652329704,6.13972741233971,1697.15910609145,4.05400530069483e-78
"ENSG00000143458",14.1557545721183,-0.0663744806159932,14.2221290527343,5.28099356078333,1218.18626213259,3.9104364677964e-71
"ENSG00000143434",17.0444437290825,0.00777848760186325,17.0366652414806,2.49084269383056,370.024075627362,4.7495521398523e-47
"ENSG00000163154",14.5549727959876,0.0823396277372969,14.4726331682503,5.60553108325328,1645.30662591994,1.83921730625406e-77
"ENSG00000163156",15.8794072301583,0.223614059150068,15.6557931710082,4.58987051691707,1552.78716618958,3.0759284295561e-76
"ENSG00000163155",15.5293938047735,0.0974592583170037,15.4319345464565,4.68035914236066,1474.70006585856,3.77350034689745e-75
"ENSG00000163157",25.5467942874612,0,25.5467942874612,-1.61522660110368,0,1
"ENSG00000163159",15.3387953392386,-0.0980038210858034,15.4367991603244,4.6470886445961,1776.25646674109,4.39221277881942e-79
"ENSG00000143398",14.2750262084386,0.0808536145307082,14.1941725939079,5.61761795726197,2006.69425130208,1.12781349768767e-81
"ENSG00000159352",13.9045158667343,0.238120686774915,13.6663951799594,6.58209502350873,2070.54389052869,2.43092005751309e-82
"ENSG00000143373",13.2398556127017,-0.112483611626254,13.3523392243279,6.8104143073314,1993.77698308796,1.54732774296261e-81
"ENSG00000143393",13.1390594014848,0.199976199809685,12.9390832016752,6.99576814843293,3329.79159371083,1.67471416298883e-92
"ENSG00000143390",14.599550549495,-0.0270765143329468,14.626627063828,5.3129194565747,1321.70203491098,7.61792258072793e-73
"ENSG00000143416",13.8394167272506,1.59859683442253,12.2408198928281,8.83338398125487,181.545490494244,4.362723162558e-31
"ENSG00000159377",13.7813521856842,-0.00274209181064609,13.7840942774949,6.24555547166402,1919.23837996234,9.98819987872752e-81
"ENSG00000143442",13.0298989603546,-0.0508892691407573,13.0807882294954,6.79776559219497,3005.44369999747,2.65059376804542e-90
"ENSG00000143375",18.4843952468758,-0.992240241152057,19.4766354880279,0.0763829467226852,44.7471257317187,1.27569926045419e-14
"ENSG00000143367",18.2243227174942,-0.0484755780712596,18.2727982955654,2.55471303748063,211.209568978041,3.58634632283906e-36
"ENSG00000143376",13.2807261065866,0.16175994813026,13.1189661584563,7.47899231825909,1065.42711643243,6.15552435984431e-68
"ENSG00000159409",19.7808791187192,1.52545259391584,18.2554265248034,1.68891675678218,194.940305469086,2.67147557341536e-35
"ENSG00000178796",16.9481504676637,-1.34092037511389,18.2890708427776,-1.08640146037428,33.4230260264355,1.7724896034092e-11
"ENSG00000143436",17.1525298254944,0.0678096270570382,17.0847201984373,2.53275408559553,366.778615372477,7.0094363264271e-47
"ENSG00000143450",19.0154743206656,-0.782263784103004,19.7977381047686,0.108826384759365,62.6667443425285,2.17033911089816e-18
"ENSG00000182134",16.3469488809856,-0.637842310206237,16.9847911911919,2.85380983137546,413.344454460579,3.4483584934261e-49
"ENSG00000213171",18.0816580226465,-1.26963964663887,19.3512976692854,0.0918869348283004,59.7292988100757,8.15538204414339e-18
"ENSG00000143365",15.3298711269314,-0.405211228691173,15.7350823556225,3.20282579261359,274.388495143381,1.49778221434015e-40
"ENSG00000225556",16.692731629341,-0.0793643021966533,16.7720959315376,2.57421872570327,240.603547996465,5.04281432591833e-39
"ENSG00000196407",18.9739194596232,1.43861541915319,17.53530404047,3.29778556080689,416.246777249398,2.52078163473381e-49
"ENSG00000159445",14.5110396011429,-0.103234681098095,14.614274282241,4.75171746000607,606.580619091922,3.04326944521106e-54
"ENSG00000197747",14.2648622741374,0.0336994258760736,14.2311628482613,6.03920195326809,1370.76102232119,1.30566983060294e-73
"ENSG00000163191",12.4368688718921,-0.0541098385152181,12.4909787104074,8.33716256339644,442.862474750938,7.88813593816182e-46
"ENSG00000182898",18.526831240262,-0.732973255695089,19.2598044959571,-1.11106017503051,35.7850922684431,1.8505065602811e-12
"ENSG00000159450",20.2376835271329,-0.156696668070665,20.3943801952036,-0.295809703703517,38.011462948439,5.12835050881494e-13
"ENSG00000215853",21.2086438372694,-0.299207507678693,21.5078513449481,-1.10252801622527,32.73989180028,1.1308542080463e-11
"ENSG00000197915",18.1237884271864,0.0470272796557099,18.0767611475307,0.495127773861827,53.0489209086627,1.89795052344131e-16
"ENSG00000143631",19.0728194280502,0.103920794038591,18.9688986340117,0.337848758269047,39.5380088918257,2.44697909977841e-13
"ENSG00000143520",19.4565426042809,-1.01518905946956,20.4717316637504,-0.437561413541629,32.6491387396688,1.19474441278698e-11
"ENSG00000143536",21.3223799607702,1.98222423314355,19.3401557276266,-1.01670424202428,34.108166671079,4.97366689785541e-12
"ENSG00000186207",20.3314125623711,0,20.3314125623711,-1.45569314638781,5.94584131492952e-06,0.999995247896494
"ENSG00000244057",24.7850054998398,-0.384932251956218,25.169937751796,-1.59090199162822,95.1218383269269,5.22413648503545e-14
"ENSG00000169509",21.915890912435,-0.10050093067882,22.0163918431138,-1.45896214917908,47.9989531081048,2.3527317191233e-15
"ENSG00000185966",24.785027176064,-0.751216688877727,25.5362438649417,-1.57290755041548,85.6807730071092,3.11024226826229e-21
"ENSG00000163202",19.9413704024746,-1.16645908251276,21.1078294849874,-1.38189272757738,42.6350300446127,1.31401164650637e-13
"ENSG00000187238",21.7498413577113,-1.54174554660534,23.2915869043166,-1.46026910013855,45.148803103825,3.77607145082942e-14
"ENSG00000185962",22.8848429149188,-0.709572403302132,23.5944153182209,-1.54119619870694,59.7975742365283,4.99789985235588e-17
"ENSG00000187223",19.9468314796353,-1.00862635429538,20.9554578339307,-1.3995081010119,41.3899645489307,2.47021038862404e-13
"ENSG00000187180",19.1906367030758,-0.225502020623643,19.4161387236994,-1.41074415542187,32.6368903011622,1.36464899343125e-05
"ENSG00000159455",19.3081909331336,-0.225523493074678,19.5337144262083,-1.39738190620984,34.1005382858846,1.94733861321075e-05
"ENSG00000187173",21.6484818224559,-0.873012434354423,22.5214942568103,-1.48614257854162,50.8407042583232,2.54486805336261e-15
"ENSG00000187170",21.8030202545492,-1.28567136123101,23.0886916157802,-1.47632122386947,51.4838646493105,1.89578472862941e-15
"ENSG00000198854",24.1811210137551,-1.30161501278566,25.4827360265408,-1.52997141780438,65.5795936633323,4.72135343152427e-18
"ENSG00000196734",23.6732190330684,1.68807012795656,21.9851489051118,-1.3731364434079,45.2351370044498,9.86232217238369e-15
"ENSG00000203786",21.994285882849,1.03947569151255,20.9548101913364,-1.17044748835606,33.9240881442054,5.55047671904527e-12
"ENSG00000240386",26.4410063679964,1.06880440545283,25.3722019625435,-1.55967633686724,86.175177667161,1.62792119622873e-22
"ENSG00000186226",19.3585450661248,-0.860783510115863,20.2193285762407,-1.38054549112513,41.3627708986385,2.50476095801789e-13
"ENSG00000172155",22.2616792185355,-1.01237724784713,23.2740564663826,-1.50774129382693,52.9006506132274,9.98008555715838e-16
"ENSG00000197084",24.4323926456875,0.16161738374857,24.2707752619389,-1.52193657137207,61.2232515601461,4.14146255340221e-18
"ENSG00000186844",21.0769634377316,-1.54670911008012,22.6236725478117,-1.42843597208324,44.3812638816279,5.50484027515008e-14
"ENSG00000235942",22.9129485540466,-1.43110844404659,24.3440569980931,-1.48856463942106,55.9448821256235,2.59439200589813e-16
"ENSG00000163206",22.0380495796171,-0.723674229284403,22.7617238089015,-1.51705159534345,54.0041416248016,6.0943856916123e-16
"ENSG00000163207",19.6248277241085,-1.20346800188605,20.8282957259946,-0.727535843135372,35.0630858775106,2.82571659713941e-12
"ENSG00000184148",22.805317819244,-0.0862721619816414,22.8915899812257,-1.4950914433472,53.3886090399819,1.60944328639113e-16
"ENSG00000169474",22.6979292911894,-0.861626267906457,23.5595555590959,-1.52206720593562,58.3948534818869,9.03765085015439e-17
"ENSG00000163209",22.9409894710258,1.48499573803542,21.4559937329904,-1.3643124677446,43.9624912197323,1.93491983532826e-14
"ENSG00000169469",20.3674081817527,-0.418554014835294,20.785962196588,-1.46054177051721,47.3676381457671,2.33113329888385e-11
"ENSG00000163216",20.6976979231177,-0.854536555861961,21.5522344789797,-1.45820358494746,45.1048388080019,3.85814598385906e-14
"ENSG00000241794",21.2506329907908,0.133949893162716,21.116683097628,-1.44641700993983,45.4245086208079,8.9281462409785e-15
"ENSG00000196805",22.5564053449482,-0.587233137532582,23.1436384824807,-1.54002648466369,56.4850317176917,2.05162914854938e-16
