Non-elite.vs.elite,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
290,ENSG00000060688,156.785168,0.081492114,0.123243631,0.661227787,0.508466244,0.980069924
291,ENSG00000121766,53.11197669,-0.004335221,0.193415934,-0.022413983,0.982117727,0.996865204
292,ENSG00000121769,29.1085407,0.628482706,0.321042236,1.957632473,0.050273154,0.974955382
293,ENSG00000168528,55.2970363,0.114118092,0.410120739,0.278254868,0.780816719,0.990228822
294,ENSG00000121764,24.19201038,-0.235407425,0.289200062,-0.813995072,0.415647774,0.976993107
295,ENSG00000162517,140.5950804,0.047525661,0.119022453,0.399299965,0.689672193,0.988030617
296,ENSG00000121753,14.17850174,-0.11626694,0.476672932,-0.243913453,0.80729785,0.991512695
297,ENSG00000134668,18.88929959,0.414480917,0.489046307,0.847528978,0.396700342,0.976993107
298,ENSG00000184007,1161.979263,0.080262386,0.062677255,1.280566389,0.200346012,0.974955382
299,ENSG00000121774,695.5622458,-0.004180176,0.066926218,-0.062459463,0.950196942,0.993543133
300,ENSG00000121775,106.1299475,0.033979679,0.123392692,0.275378373,0.783025558,0.990228822
301,ENSG00000025800,537.6686684,-0.029911253,0.086125779,-0.347297335,0.728367953,0.988332289
302,ENSG00000084652,383.7467648,-0.029571985,0.095388932,-0.31001484,0.756549671,0.990228822
303,ENSG00000160050,40.56936637,0.187651736,0.227508362,0.824812481,0.40947806,0.976993107
304,ENSG00000160051,21.92150494,0.053754291,0.284278114,0.1890905,0.850021887,0.991650156
305,ENSG00000222046,38.46943046,-0.172655892,0.247835678,-0.69665471,0.486018909,0.977582638
306,ENSG00000160055,61.61276713,0.023342318,0.164619843,0.141795288,0.887241706,0.992297911
307,ENSG00000084623,213.7952437,0.152510155,0.114833636,1.328096546,0.184146214,0.974955382
308,ENSG00000182866,888.8821189,0.034740632,0.136047118,0.255357353,0.798447107,0.990796212
309,ENSG00000116478,608.5327005,0.006431393,0.068459412,0.093944609,0.925153157,0.993543133
310,ENSG00000175130,266.1262403,-0.233299772,0.156155899,-1.494018307,0.135170834,0.974955382
311,ENSG00000162526,7.539463205,0.601680241,0.453354526,1.327173782,0.184451203,0.974955382
312,ENSG00000225828,43.5373055,-0.044702522,0.210585756,-0.212277044,0.831890904,0.991512695
313,ENSG00000160058,610.1565439,-0.086053153,0.07293617,-1.179841949,0.238063082,0.974955382
314,ENSG00000176261,83.03701645,0.182325437,0.155280744,1.174166431,0.240328369,0.974955382
315,ENSG00000162521,540.2218681,0.028848815,0.074047586,0.389598326,0.69683359,0.988030617
316,ENSG00000162522,31.2948759,0.18584022,0.312432529,0.59481713,0.551965716,0.983044719
317,ENSG00000134684,266.0235538,-0.052019041,0.110687354,-0.469963721,0.638380937,0.988030617
318,ENSG00000116497,343.1642719,0.053129634,0.086199241,0.616358495,0.53765794,0.982245047
319,ENSG00000160097,21.90408037,-0.132127825,0.279830281,-0.472171292,0.636804529,0.988030617
320,ENSG00000116514,1131.285105,-0.079119028,0.141320106,-0.559856836,0.575577093,0.987886543
321,ENSG00000004455,409.2392373,0.148928128,0.083963499,1.773724652,0.076108707,0.974955382
322,ENSG00000142920,45.26435851,-0.235767672,0.26248625,-0.89820961,0.369073811,0.976993107
323,ENSG00000116525,232.3681249,-0.161582394,0.106692386,-1.514469773,0.129906735,0.974955382
324,ENSG00000160094,247.937097,0.037794365,0.112511574,0.335915353,0.736934699,0.989242401
325,ENSG00000184389,14.30306971,0.350481596,0.472546757,0.741686596,0.458277243,0.976993107
326,ENSG00000134686,1738.226747,-0.260118465,0.22416377,-1.160394763,0.245888118,0.974955382
327,ENSG00000121903,24.31043425,-0.333115332,0.290641638,-1.146137678,0.25173819,0.974955382
328,ENSG00000163866,221.6316402,-0.03710794,0.10018753,-0.37038482,0.711095783,0.988030617
329,ENSG00000188910,5.602002781,0.307682524,0.673546636,0.456809533,0.647807953,0.988030617
330,ENSG00000187513,7.979283428,0.875682817,0.598096846,1.464115425,0.143162414,0.974955382
331,ENSG00000116544,18.00943622,0.276457129,0.341911133,0.808564278,0.418765819,0.976993107
332,ENSG00000163867,92.13705132,-0.050354269,0.167823854,-0.300042381,0.764144829,0.990228822
333,ENSG00000197056,80.97327311,0.121681322,0.18226862,0.667593371,0.50439319,0.979148277
334,ENSG00000116560,1942.783398,0.053675805,0.051316055,1.045984627,0.29556813,0.974955382
335,ENSG00000146463,217.4194105,-0.063074028,0.123894558,-0.509094417,0.610686045,0.988030617
336,ENSG00000142687,808.2061453,-0.054174791,0.113085957,-0.479058522,0.631896996,0.988030617
337,ENSG00000020129,169.6566662,-0.250224863,0.120702208,-2.073076103,0.038165198,0.974955382
338,ENSG00000116819,34.9002109,0.00484616,0.248735268,0.019483204,0.984455636,0.997105828
339,ENSG00000126067,199.1920912,0.103588474,0.098316643,1.053620939,0.292056499,0.974955382
340,ENSG00000142686,47.57034009,0.180408153,0.186000928,0.96993147,0.332080652,0.974955382
341,ENSG00000092853,13.49933202,-0.044608382,0.469397197,-0.095033336,0.924288348,0.993543133
342,ENSG00000134698,1403.079398,-0.068535153,0.131864239,-0.51974025,0.603244629,0.988030617
343,ENSG00000092847,725.129151,-0.040469551,0.086174631,-0.46962256,0.638624704,0.988030617
344,ENSG00000126070,521.9047343,0.025259186,0.072497263,0.348415715,0.727528002,0.988332289
345,ENSG00000116863,147.6714841,0.132332238,0.128219995,1.032071779,0.302038493,0.974955382
346,ENSG00000171812,24.33861866,-0.041822941,0.309510702,-0.135125993,0.892512259,0.993543133
347,ENSG00000054116,156.0805264,0.076494751,0.1081645,0.70720755,0.479437507,0.977249009
348,ENSG00000116871,1967.409677,-0.055188426,0.109398246,-0.504472673,0.613929261,0.988030617
349,ENSG00000054118,1227.955701,-0.11579829,0.082324973,-1.406599786,0.159546097,0.974955382
350,ENSG00000214193,38.76498562,-0.097533141,0.302238659,-0.3227024,0.746920634,0.989754705
351,ENSG00000142694,19.46465316,0.468063775,0.282341866,1.657790893,0.09735968,0.974955382
352,ENSG00000196182,1898.918063,-0.168761207,0.132741855,-1.27134887,0.203604564,0.974955382
353,ENSG00000181817,212.9555793,0.150719026,0.118440986,1.272524241,0.203186917,0.974955382
354,ENSG00000116885,17.83682774,0.290875502,0.423973488,0.686070028,0.49266895,0.977749716
355,ENSG00000116898,70.79116965,-0.018318532,0.139538183,-0.131279707,0.895554044,0.993543133
356,ENSG00000119535,16616.50488,-0.116373797,0.171339917,-0.679198398,0.497012162,0.977847249
357,ENSG00000163874,290.2577387,0.081413688,0.117071891,0.695416185,0.486794521,0.977749716
358,ENSG00000163875,201.8991718,-0.007273656,0.109672209,-0.066321778,0.947121645,0.993543133
359,ENSG00000163877,186.870297,0.115482596,0.108306187,1.066260385,0.286305952,0.974955382
360,ENSG00000163879,7.388791162,-0.045982085,0.499324858,-0.092088515,0.926627713,0.993543133
361,ENSG00000134697,123.243745,0.20489728,0.157917765,1.297493545,0.194461425,0.974955382
362,ENSG00000116922,63.39832932,-0.002670623,0.193206341,-0.013822648,0.988971474,0.997950463
363,ENSG00000134690,11.0030057,0.169890783,0.424504583,0.400209537,0.689002191,0.988030617
364,ENSG00000185090,10.44506387,0.206628587,0.471631891,0.438114113,0.661303564,0.988030617
365,ENSG00000196449,35.49598712,0.167334719,0.217361209,0.769846283,0.441391082,0.976993107
366,ENSG00000197982,45.76690691,-0.106566986,0.184297015,-0.578235006,0.563105468,0.985496813
367,ENSG00000188786,520.8061278,-0.088411522,0.130059408,-0.679777983,0.49664505,0.977847249
368,ENSG00000204084,265.9115265,-0.197756126,0.127422388,-1.551973163,0.120668645,0.974955382
369,ENSG00000183431,296.7015936,-0.130381367,0.105646068,-1.234133642,0.217153109,0.974955382
370,ENSG00000183386,282.78755,-0.399282628,0.213241586,-1.872442589,0.061145398,0.974955382
371,ENSG00000183520,63.40314218,-0.006668917,0.187054295,-0.035652307,0.9715596,0.994712269
372,ENSG00000116954,64.72639044,-0.329654663,0.187128747,-1.761646291,0.078129078,0.974955382
373,ENSG00000214114,50.96635629,0.184890563,0.174006287,1.062551049,0.287985596,0.974955382
374,ENSG00000158315,5.8062041,-0.043911916,0.671499668,-0.065393802,0.947860459,0.993543133
375,ENSG00000174574,453.0928852,0.026592071,0.079245921,0.33556391,0.737199743,0.989242401
376,ENSG00000168653,58.53199709,0.454730899,0.237760535,1.912558362,0.055804614,0.974955382
377,ENSG00000127603,3988.870028,-0.034619007,0.087719182,-0.394657208,0.693095887,0.988030617
378,ENSG00000090621,434.5230411,0.01926469,0.110994121,0.173564959,0.862207373,0.991650156
379,ENSG00000116983,47.11419535,0.429889695,0.29748367,1.445086701,0.148433534,0.974955382
380,ENSG00000084072,146.537569,0.187555768,0.142616562,1.315105106,0.188474581,0.974955382
381,ENSG00000116985,46.09760309,0.214015459,0.251934154,0.84948966,0.395608881,0.976993107
382,ENSG00000043514,61.30330814,0.15327055,0.184589427,0.830332228,0.406350971,0.976993107
383,ENSG00000116990,172.164378,0.03070621,0.17920006,0.17135156,0.863947341,0.991650156
384,ENSG00000168389,41.80190523,0.251843486,0.274462945,0.917586472,0.358835403,0.976166909
385,ENSG00000131236,3556.24996,-0.060815392,0.112334927,-0.541375632,0.5882487,0.988030617
386,ENSG00000131238,1140.050212,0.021783391,0.134581901,0.161859735,0.871416311,0.991650156
387,ENSG00000117000,307.7063612,-0.098150779,0.097798772,-1.003599302,0.315571791,0.974955382
388,ENSG00000084073,214.7867398,-0.013261689,0.125023344,-0.106073704,0.915523875,0.993543133
389,ENSG00000049089,76.80697807,0.089130786,0.277087221,0.321670506,0.747702324,0.989754705
390,ENSG00000084070,4103.230816,-0.29918411,0.186825592,-1.6014086,0.109286449,0.974955382
391,ENSG00000187801,20.76462647,-0.193534111,0.302744254,-0.639266009,0.522649897,0.980069924
392,ENSG00000187815,44.08512226,0.064823127,0.249091202,0.260238524,0.79467979,0.990281914
393,ENSG00000164002,22.71745827,-0.123120714,0.349870784,-0.351903388,0.724910719,0.988332289
394,ENSG00000117010,23.70498066,0.233709766,0.311880822,0.749356003,0.453642662,0.976993107
395,ENSG00000117016,33.60509968,-0.00206931,0.230573903,-0.008974608,0.992839395,0.998572295
396,ENSG00000066136,532.1975549,-0.139015759,0.092049513,-1.510228075,0.130985237,0.974955382
397,ENSG00000117013,8.264530484,-0.456870102,0.562517034,-0.812188919,0.416683237,0.976993107
398,ENSG00000179862,33.34275236,0.020681418,0.277745189,0.074461839,0.940642905,0.993543133
399,ENSG00000171793,107.012406,0.18455408,0.145323516,1.269953304,0.204101264,0.974955382
400,ENSG00000171790,36.03500833,-0.205064531,0.241309931,-0.849797312,0.395437784,0.976993107
401,ENSG00000010803,145.4196323,0.145614092,0.128246926,1.135419747,0.25619949,0.974955382
402,ENSG00000127124,347.8468236,-0.173676524,0.146462154,-1.18581162,0.235696701,0.974955382
403,ENSG00000198815,473.2162749,-0.005686704,0.082759996,-0.068713198,0.945217912,0.993543133
404,ENSG00000127125,178.4736635,0.161303411,0.117880113,1.368368305,0.17119682,0.974955382
405,ENSG00000186409,76.57643028,0.093479692,0.199636555,0.468249372,0.639606269,0.988030617
406,ENSG00000171960,54.56364324,-0.081645792,0.176634734,-0.462229538,0.643916723,0.988030617
407,ENSG00000065978,5794.754835,-0.297107961,0.271097992,-1.095943051,0.273103697,0.974955382
408,ENSG00000117385,164.3443822,0.010661702,0.10775886,0.098940379,0.921185608,0.993543133
409,ENSG00000164008,52.09646166,0.409781534,0.195356907,2.097604532,0.035940094,0.974955382
410,ENSG00000177868,25.42829813,-0.422858368,0.290217665,-1.457038696,0.145105699,0.974955382
411,ENSG00000164010,81.81403218,-0.193130148,0.194447329,-0.993226029,0.320599817,0.974955382
412,ENSG00000164011,55.52916401,0.059979995,0.187495225,0.319901454,0.749043036,0.989754705
413,ENSG00000117394,801.1318832,-0.376698046,0.205671621,-1.831550915,0.067018355,0.974955382
414,ENSG00000117395,42.93222019,0.40243818,0.21893884,1.838130588,0.066043165,0.974955382
415,ENSG00000066056,11.85463657,1.086142132,0.606508639,1.790810654,0.073323685,0.974955382
416,ENSG00000117400,38.0619899,-0.194552647,0.282544126,-0.688574382,0.491091147,0.977749716
417,ENSG00000117399,21.14172917,0.411950068,0.346036202,1.190482572,0.233856776,0.974955382
418,ENSG00000066322,346.3200062,-0.009405577,0.10365418,-0.090739969,0.927699211,0.993543133
419,ENSG00000159479,81.86213359,-0.141828372,0.138566107,-1.023543022,0.306051169,0.974955382
420,ENSG00000198198,930.6247302,-0.037330376,0.07166835,-0.520876733,0.602452645,0.988030617
421,ENSG00000178922,16.15522159,0.44308598,0.336879856,1.3152641,0.188421159,0.974955382
422,ENSG00000142949,49.05265967,-0.092117727,0.43730309,-0.210649614,0.833160694,0.991512695
423,ENSG00000066135,358.070631,-0.033091991,0.081280928,-0.407131071,0.683911724,0.988030617
424,ENSG00000126091,89.55877706,0.229580127,0.170845317,1.343789407,0.179016496,0.974955382
425,ENSG00000117408,153.8327607,-0.043995002,0.128192009,-0.343196138,0.73145091,0.988332289
426,ENSG00000132768,76.84634025,-0.070344567,0.177297068,-0.396761031,0.69154369,0.988030617
427,ENSG00000117410,935.4126648,-0.048702422,0.131282551,-0.370974068,0.710656847,0.988030617
428,ENSG00000117411,16.61159768,-0.128557084,0.347436426,-0.370016138,0.711370466,0.988030617
429,ENSG00000159214,14.13390562,0.713124157,0.442558806,1.611365872,0.107100001,0.974955382
430,ENSG00000196517,169.3820884,-0.115505432,0.381019276,-0.303148526,0.761776675,0.990228822
431,ENSG00000178028,207.3956379,0.103584374,0.111365634,0.93012872,0.352304442,0.974955382
432,ENSG00000117419,127.9379558,0.077005692,0.163308696,0.471534548,0.637259055,0.988030617
433,ENSG00000187147,290.0188241,-0.068669138,0.07716827,-0.88986235,0.373539802,0.976993107
434,ENSG00000126106,25.45028382,-0.002715572,0.261934411,-0.010367375,0.99172818,0.998440746
435,ENSG00000198520,82.79829901,0.078747729,0.177860844,0.442749102,0.657947222,0.988030617
436,ENSG00000142945,16.67369542,-0.267552596,0.309773959,-0.863702671,0.387751246,0.976993107
437,ENSG00000142937,852.0649429,0.211936887,0.178914005,1.184574046,0.236185904,0.974955382
438,ENSG00000142959,7.368052592,0.361270504,0.530086167,0.681531658,0.495535142,0.977749716
439,ENSG00000173846,238.8724463,0.030503395,0.133975158,0.227679489,0.819895419,0.991512695
440,ENSG00000188396,23.04878009,0.240105477,0.339670319,0.706878004,0.479642294,0.977249009
441,ENSG00000222009,59.61753453,-0.042507074,0.203608151,-0.208769018,0.834628558,0.991650156
442,ENSG00000117425,16.13420905,0.1551697,0.384233582,0.403842108,0.68632883,0.988030617
443,ENSG00000070785,72.3059716,-0.091949821,0.178053061,-0.516418087,0.605562436,0.988030617
444,ENSG00000126107,354.8057249,-0.11115771,0.131298973,-0.846600003,0.397218112,0.976993107
445,ENSG00000126088,124.575641,0.046808284,0.157085043,0.297980528,0.765718025,0.990228822
446,ENSG00000162415,33.05025363,-0.275060044,0.288145199,-0.954588329,0.339785922,0.974955382
447,ENSG00000186603,7.463885984,0.034267747,0.537901867,0.063706317,0.949204075,0.993543133
448,ENSG00000132781,66.24315398,0.245435719,0.197543101,1.242441355,0.214073765,0.974955382
449,ENSG00000132773,52.74864631,0.067703795,0.159034973,0.425716392,0.670314516,0.988030617
450,ENSG00000070759,128.9991871,0.05597164,0.129129061,0.433455025,0.664684233,0.988030617
451,ENSG00000280670,17.46318913,-0.522379784,0.424382896,-1.230916205,0.218354206,0.974955382
452,ENSG00000132763,36.07033888,0.290296657,0.243359471,1.19287183,0.232919573,0.974955382
453,ENSG00000117450,121.8045475,-0.009542849,0.144576615,-0.066005483,0.94737346,0.993543133
454,ENSG00000117448,159.6340622,0.03470917,0.134926372,0.257245265,0.796989443,0.990428173
455,ENSG00000132780,296.6216134,0.029640831,0.097921196,0.302700865,0.762117838,0.990228822
456,ENSG00000159588,89.87066712,0.004395255,0.172950188,0.025413413,0.979725213,0.996339621
457,ENSG00000159592,895.7910156,-0.057565662,0.066081525,-0.871130961,0.383682651,0.976993107
458,ENSG00000159596,72.27418008,0.439373151,0.156232291,2.812306898,0.004918755,0.863565899
459,ENSG00000197429,70.57092842,-0.012428837,0.175439242,-0.070844112,0.943521824,0.993543133
460,ENSG00000086015,125.0142276,0.039665462,0.147161968,0.269536098,0.787517168,0.990228822
461,ENSG00000117461,15.40287536,-0.315474332,0.386701126,-0.81580919,0.414609276,0.976993107
462,ENSG00000085998,95.18844652,-0.103317398,0.170242713,-0.606882941,0.5439286,0.983014805
463,ENSG00000085999,9.448444439,0.181191653,0.549671027,0.329636536,0.741674612,0.989754705
464,ENSG00000132128,239.9393443,-0.033753219,0.090057412,-0.374796677,0.707811686,0.988030617
465,ENSG00000173660,84.81441426,-0.071100429,0.166548566,-0.426905081,0.669448465,0.988030617
466,ENSG00000117481,164.9966683,0.410743185,0.162165409,2.53286559,0.011313432,0.939739775
467,ENSG00000117480,74.01766246,0.267278147,0.208483247,1.282012588,0.19983823,0.974955382
468,ENSG00000079277,657.1912375,-0.160979386,0.151048817,-1.065744104,0.286539334,0.974955382
469,ENSG00000142961,329.8545629,0.007818722,0.095347954,0.08200199,0.934645131,0.993543133
470,ENSG00000123472,127.5946528,-0.056180055,0.169536331,-0.331374727,0.740361452,0.989673175
471,ENSG00000186118,8.257430177,-0.012966033,0.544359893,-0.023818862,0.980997095,0.996554211
472,ENSG00000159658,823.4476233,-0.02358377,0.066740682,-0.35336423,0.723815398,0.988332289
473,ENSG00000162366,741.0702312,-0.131422869,0.358157255,-0.366941804,0.713662428,0.988030617
474,ENSG00000162367,333.845802,-0.145447411,0.273303411,-0.532182932,0.594599303,0.988030617
475,ENSG00000123473,203.8051928,-0.17510231,0.316212831,-0.553748275,0.579751132,0.988030617
476,ENSG00000162368,384.9380104,0.185500057,0.097564185,1.901313047,0.057261021,0.974955382
477,ENSG00000186564,29.82085251,-0.346969731,0.309513087,-1.121017967,0.262280215,0.974955382
478,ENSG00000117834,38.19374958,0.325737498,0.283633679,1.148444356,0.250785172,0.974955382
479,ENSG00000132122,68.17936411,-0.061618519,0.221797966,-0.277813724,0.781155355,0.990228822
480,ENSG00000162373,17.87959223,0.443475558,0.391826429,1.13181635,0.257711653,0.974955382
481,ENSG00000185104,193.6429082,0.077009995,0.107408921,0.716979503,0.473386744,0.976993107
482,ENSG00000123080,23.49471594,0.532170876,0.310883742,1.711800276,0.086933481,0.974955382
