Elite.vs.Healthy,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
3019,ENSG00000061938,1424.21513,0.009242321,0.091925885,0.100541011,0.919914826,0.939533862
3020,ENSG00000072274,496.4172625,0.793139344,0.233917449,3.390680546,0.000697193,NA
3021,ENSG00000163958,8.181227967,0.770133283,0.572694175,1.344754874,0.178704407,NA
3022,ENSG00000163959,96.15185334,0.195920073,0.193871447,1.010566931,0.31222375,NA
3023,ENSG00000161217,528.6925457,0.177104091,0.104218651,1.699351219,0.089253027,NA
3024,ENSG00000163960,555.2908183,0.053695758,0.073703576,0.72853667,0.46628513,NA
3025,ENSG00000163961,340.0454459,-0.074611627,0.092671349,-0.805120768,0.420749993,NA
3026,ENSG00000185798,50.01458745,-0.011127687,0.230658156,-0.048243199,0.961522422,NA
3027,ENSG00000174013,58.29839492,-0.004491389,0.171535489,-0.02618344,0.979111024,NA
3028,ENSG00000174004,371.9491751,0.137832132,0.142630421,0.966358585,0.33386478,NA
3029,ENSG00000163964,213.0559481,0.125849588,0.147243374,0.854704591,0.392714708,NA
3030,ENSG00000174007,126.6453191,0.371696469,0.20221171,1.838155016,0.066039566,NA
3031,ENSG00000180370,1613.148042,0.268072273,0.120788399,2.219354459,0.026462619,0.096965055
3032,ENSG00000119231,431.1713363,0.1195897,0.079223884,1.509515748,0.131167034,NA
3033,ENSG00000114503,167.8207985,-0.198599734,0.126272571,-1.572786024,0.115768373,NA
3034,ENSG00000270170,46.76436432,-0.04670515,0.215792281,-0.216435684,0.828648153,NA
3035,ENSG00000119227,20.37844087,0.185973739,0.329845791,0.56382026,0.572876462,NA
3036,ENSG00000163975,13.65154936,-1.443619135,0.440713061,-3.27564409,0.001054213,NA
3037,ENSG00000075711,320.2432261,-0.210244335,0.107213265,-1.960991809,0.049879978,NA
3038,ENSG00000161267,122.1205847,-0.280668703,0.185259073,-1.515006519,0.129770753,NA
3039,ENSG00000145016,676.1926468,0.112965731,0.088348511,1.278637629,0.201024693,NA
3040,ENSG00000122068,246.8745777,0.045066808,0.103900839,0.433748257,0.664471259,NA
3041,ENSG00000186001,475.0746828,0.01946853,0.079474572,0.244965518,0.806483131,NA
3042,ENSG00000114473,72.4119154,-0.355437648,0.173637696,-2.047007399,0.040657358,NA
3043,ENSG00000182899,325.2141352,-0.035283698,0.203008346,-0.173804177,0.862019362,NA
3044,ENSG00000185621,27.88806196,-0.385621145,0.289941132,-1.329998067,0.183518908,NA
3045,ENSG00000272602,48.74609983,-0.34195286,0.266465667,-1.283290501,0.199390319,NA
3046,ENSG00000250312,131.352973,-0.22156615,0.196520214,-1.127447127,0.259553483,NA
3047,ENSG00000131127,119.8944486,-0.465856127,0.16714854,-2.787078647,0.005318557,NA
3048,ENSG00000182903,115.852062,-0.545952704,0.199899242,-2.731139441,0.006311576,NA
3049,ENSG00000174227,578.0088397,-0.05471025,0.080646944,-0.678392106,0.497523113,NA
3050,ENSG00000133256,67.19434035,-0.343324042,0.217405241,-1.579189356,0.114292631,NA
3051,ENSG00000169020,10.50931398,0.283324145,0.411518401,0.688484754,0.491147568,NA
3052,ENSG00000215375,160.2991279,0.039968323,0.154340616,0.258961798,0.795664716,NA
3053,ENSG00000169026,180.6456823,0.309426423,0.17453374,1.772874533,0.0762495,NA
3054,ENSG00000185619,639.398315,-0.056251683,0.093479429,-0.601754672,0.547337452,NA
3055,ENSG00000178950,1555.72778,0.052048368,0.082969964,0.627315781,0.530452261,0.618741338
3056,ENSG00000127419,322.5588863,-0.078387294,0.125605481,-0.624075424,0.532578053,NA
3057,ENSG00000145214,498.5088143,-0.190463184,0.134240389,-1.418821745,0.155950991,NA
3058,ENSG00000145217,150.773256,-0.242033304,0.165276695,-1.464412774,0.1430812,NA
3059,ENSG00000127415,113.1870602,-0.359985409,0.154943001,-2.323340879,0.020160847,NA
3060,ENSG00000127418,100.2712299,0.052437939,0.188780812,0.277771549,0.781187732,NA
3061,ENSG00000178222,15.05887983,-1.100210135,0.420317396,-2.61756983,0.008855837,NA
3062,ENSG00000159674,421.021241,-0.58979386,0.302231177,-1.951465981,0.051001639,NA
3063,ENSG00000159692,868.5904091,-0.042264296,0.074020014,-0.5709847,0.568010014,0.647223572
3064,ENSG00000090316,1171.909933,0.300969785,0.107139095,2.80914996,0.00496725,0.054894484
3065,ENSG00000163945,378.8138797,-0.065817334,0.129055339,-0.509993115,0.610056285,NA
3066,ENSG00000174137,13.38514658,-0.659073801,0.429749925,-1.533621679,0.125122752,NA
3067,ENSG00000163950,247.9787515,0.008744912,0.113328197,0.07716449,0.93849269,NA
3068,ENSG00000168936,297.1051197,-0.080890402,0.096571941,-0.837618066,0.402245243,NA
3069,ENSG00000013810,921.7450396,0.10500557,0.11208677,0.936823946,0.348849126,0.443849367
3070,ENSG00000168924,320.9387157,-0.182388552,0.103319738,-1.765282754,0.077516256,NA
3071,ENSG00000109685,407.0878946,0.143656627,0.114467431,1.255000011,0.209478756,NA
3072,ENSG00000185049,221.6666475,-0.092069861,0.128767223,-0.715010071,0.47460282,NA
3073,ENSG00000243449,41.95681555,-0.187276697,0.255346112,-0.733422944,0.46330051,NA
3074,ENSG00000185818,6.776284308,-1.692129464,0.755028803,-2.24114558,0.025016647,NA
3075,ENSG00000130997,17.50619958,-0.396419302,0.402239797,-0.985529788,0.324363907,NA
3076,ENSG00000214367,98.52931686,-0.072274291,0.148713043,-0.485998332,0.626968349,NA
3077,ENSG00000123933,968.5375462,0.164993297,0.108700997,1.5178637,0.129048763,0.220537328
3078,ENSG00000159733,228.0252654,-0.132711038,0.164258909,-0.807938141,0.419126193,NA
3079,ENSG00000063978,661.4845366,-0.018907622,0.084460549,-0.223863361,0.822863626,NA
3080,ENSG00000125386,594.4651023,0.126946365,0.077931111,1.628956179,0.103322296,NA
3081,ENSG00000168884,310.9783409,0.08119643,0.08867234,0.915690629,0.359829181,NA
3082,ENSG00000087266,2877.808422,0.155425007,0.101728354,1.527843523,0.126551393,0.217739124
3083,ENSG00000087274,2288.391162,0.156274428,0.118899879,1.314336309,0.188733053,0.284681135
3084,ENSG00000109736,331.248973,-0.061505279,0.110904009,-0.554581208,0.579181145,NA
3085,ENSG00000087269,179.8236676,-0.177429572,0.105529806,-1.681321884,0.092700409,NA
3086,ENSG00000125388,24.24531984,-0.082925124,0.297970778,-0.278299517,0.780782447,NA
3087,ENSG00000197386,980.2879978,-0.059536494,0.098617066,-0.603713902,0.54603387,0.632636016
3088,ENSG00000188981,25.46349198,-0.350102085,0.330671885,-1.058759756,0.289709206,NA
3089,ENSG00000159788,115.9964003,-0.150985266,0.176669696,-0.854618928,0.392762146,NA
3090,ENSG00000175920,49.91890271,-0.067489952,0.230299979,-0.293052359,0.769482131,NA
3091,ENSG00000163956,835.9212497,0.222877873,0.096947296,2.298959137,0.02150726,0.089778489
3092,ENSG00000132406,52.22128977,-0.33368001,0.198315224,-1.682573847,0.092457618,NA
3093,ENSG00000145220,107.4357731,0.153431829,0.178415033,0.859971418,0.389804798,NA
3094,ENSG00000168826,92.38511166,-0.21876052,0.159206998,-1.37406347,0.169421979,NA
3095,ENSG00000168824,63.65674423,-0.245418879,0.300251543,-0.817377577,0.413712686,NA
3096,ENSG00000168818,158.719362,0.074612359,0.12818256,0.582078863,0.560513562,NA
3097,ENSG00000152953,8.632720236,-0.390858772,0.46706177,-0.836845995,0.40267914,NA
3098,ENSG00000173040,18.79184341,-0.436048611,0.393153851,-1.109104262,0.267385207,NA
3099,ENSG00000072840,20.26851671,-0.682455692,0.401357131,-1.700370168,0.08906132,NA
3100,ENSG00000072832,7.890296789,-1.729632729,0.624655646,-2.768937959,0.005623934,NA
3101,ENSG00000181215,13.16480335,0.144562317,0.554789577,0.260571436,0.794423019,NA
3102,ENSG00000152969,110.6876538,0.047912792,0.239202456,0.200302256,0.841244198,NA
3103,ENSG00000109501,26.59673551,-0.756720708,0.330919558,-2.286721013,0.022212112,NA
3104,ENSG00000013288,899.959773,0.01247062,0.071225386,0.175086736,0.86101148,0.893668749
3105,ENSG00000179010,801.4760867,0.219152393,0.095709441,2.289767777,0.022034782,0.090447534
3106,ENSG00000170846,117.6754716,-0.202566695,0.172460293,-1.174570047,0.240166773,NA
3107,ENSG00000163993,108.824064,0.241142363,0.404031661,0.596840265,0.550614032,NA
3108,ENSG00000178988,250.5072269,-0.061039171,0.126362227,-0.483049189,0.629060811,NA
3109,ENSG00000186222,126.6289182,0.053321317,0.137803437,0.386937497,0.69880248,NA
3110,ENSG00000170871,870.081584,0.274548118,0.127329036,2.156209817,0.031067285,0.103934065
3111,ENSG00000132405,1065.880571,0.288421097,0.144975806,1.989442966,0.046652331,0.125020299
3112,ENSG00000173013,8.137751155,-0.229026056,0.472279294,-0.484937745,0.627720507,NA
3113,ENSG00000173011,698.1974504,0.092234561,0.09028925,1.021545319,0.306996149,NA
3114,ENSG00000109519,172.5825794,-0.035498213,0.100460314,-0.353355589,0.723821876,NA
3115,ENSG00000184985,13.62805465,-0.548609736,0.502687716,-1.091352979,0.275117594,NA
3116,ENSG00000196526,126.0792556,0.032434599,0.268518931,0.120790735,0.903856789,NA
3117,ENSG00000163995,30.25919717,-0.912837811,0.347314409,-2.628275096,0.008581908,NA
3118,ENSG00000125089,634.9169961,-0.081463026,0.110962436,-0.734149583,0.462857577,NA
3119,ENSG00000087008,189.3883508,-0.085187062,0.113389184,-0.751280317,0.452483972,NA
3120,ENSG00000155275,185.7218947,-0.1164845,0.143740777,-0.810378952,0.417722411,NA
3121,ENSG00000109667,111.6642577,0.045096991,0.173429161,0.260031187,0.794839717,NA
3122,ENSG00000071127,3624.297236,0.116146422,0.086032933,1.35002281,0.177008666,0.27189333
3123,ENSG00000178163,249.9763124,0.178673124,0.110485861,1.617158273,0.105844121,NA
3124,ENSG00000109684,8.774929628,0.289436922,0.647790719,0.446806219,0.655014981,NA
3125,ENSG00000002587,31.80743601,-0.64484786,0.368830722,-1.748357231,0.080402189,NA
3126,ENSG00000157869,78.70487975,-0.042941249,0.169441207,-0.253428606,0.799937024,NA
3127,ENSG00000038219,2266.975628,0.234220611,0.115695322,2.024460511,0.042922791,0.120658403
3128,ENSG00000137449,387.2084044,0.233443638,0.149591942,1.56053618,0.118633227,NA
3129,ENSG00000163145,28.95260913,0.937040398,0.387722101,2.416783555,0.015658325,NA
3130,ENSG00000048342,421.9831406,0.638289695,0.177829306,3.589339185,0.000331517,NA
3131,ENSG00000118564,2094.359084,0.360972229,0.145621274,2.478842681,0.013180943,0.07913142
3132,ENSG00000237765,128.4477048,0.18159345,0.166913681,1.087948262,0.276617949,NA
3133,ENSG00000109743,386.9621909,0.588517723,0.16590841,3.547244674,0.000389283,NA
3134,ENSG00000004468,154.6430779,-0.0084957,0.202052249,-0.042047043,0.966461196,NA
3135,ENSG00000137441,80.15535708,-0.459674882,0.314337392,-1.462361441,0.14364219,NA
3136,ENSG00000169762,281.0764554,-0.009535709,0.128378422,-0.07427813,0.940789079,NA
3137,ENSG00000151552,75.91812844,-0.331535278,0.182555721,-1.81607717,0.069358535,NA
3138,ENSG00000002549,393.2131975,0.281549123,0.20781395,1.354813393,0.175477018,NA
3139,ENSG00000118579,728.1372879,0.050389958,0.089477752,0.563156281,0.57332847,NA
3140,ENSG00000047662,48.23626607,-0.036084444,0.252647749,-0.142825117,0.8864283,NA
3141,ENSG00000163257,290.921149,-0.17840709,0.112141591,-1.590909204,0.111630011,NA
3142,ENSG00000109805,19.09861138,0.717491924,0.417019285,1.720524564,0.085337132,NA
3143,ENSG00000178177,108.0036402,0.060336749,0.135618463,0.444900701,0.656391516,NA
3144,ENSG00000163138,47.58929578,0.032536512,0.21701946,0.149924398,0.880824263,NA
3145,ENSG00000185774,19.10014855,-0.2746378,0.389728133,-0.704690725,0.481002725,NA
3146,ENSG00000152990,15.32612323,-1.000759194,0.499584541,-2.003182871,0.045157664,NA
3147,ENSG00000109606,629.8235031,-0.102333425,0.082317687,-1.243152339,0.213811702,NA
3148,ENSG00000181982,95.88573147,0.314986579,0.213291235,1.476791014,0.139731666,NA
3149,ENSG00000109618,114.0225044,0.148095667,0.156782047,0.944595821,0.344865262,NA
3150,ENSG00000038210,43.79559851,-0.063982694,0.28497667,-0.224519061,0.822353437,NA
3151,ENSG00000168228,61.53890186,-0.016107653,0.237765031,-0.067746099,0.945987751,NA
3152,ENSG00000053900,161.6619378,-0.056620551,0.129222476,-0.438163335,0.661267885,NA
3153,ENSG00000091490,498.3585599,-0.308979916,0.159314608,-1.939432428,0.052448705,NA
3154,ENSG00000250317,27.84385964,-0.043172716,0.264099371,-0.163471485,0.870147222,NA
3155,ENSG00000168214,803.9148694,0.214413908,0.114388144,1.874441703,0.06086957,0.140161844
3156,ENSG00000109680,41.61627911,0.093594037,0.235566009,0.397315543,0.691134787,NA
3157,ENSG00000109689,392.8550285,0.0211845,0.097613758,0.217023711,0.828189866,NA
3158,ENSG00000047365,608.3552538,0.131526179,0.109605618,1.199994867,0.230141334,NA
3159,ENSG00000197057,72.16414922,-0.578782407,0.32469487,-1.782542504,0.074660806,NA
3160,ENSG00000154274,42.34373229,0.000379162,0.28757473,0.001318483,0.998948003,NA
3161,ENSG00000181826,421.9652111,0.294211035,0.182098958,1.615665668,0.106166618,NA
3162,ENSG00000169299,296.4631275,0.147832,0.156165126,0.946639005,0.343822761,NA
3163,ENSG00000065882,1236.716291,0.324657269,0.138949175,2.336518154,0.019464253,0.087701737
3164,ENSG00000250254,23.80690783,0.464300465,0.351423168,1.321200501,0.186434519,NA
3165,ENSG00000109787,1247.715437,0.100203777,0.083896854,1.194368706,0.232333772,0.328583612
3166,ENSG00000174123,93.89788047,0.146775196,0.230679092,0.636274381,0.5245976,NA
3167,ENSG00000174125,1573.303978,0.441149887,0.157025387,2.809417611,0.004963122,0.054894484
3168,ENSG00000174130,899.1049381,0.303545224,0.169134286,1.794699538,0.072701584,0.153977311
3169,ENSG00000197712,22.17710988,0.262932319,0.339359891,0.774789023,0.438464336,NA
3170,ENSG00000121895,61.08234886,-0.416231334,0.239013482,-1.741455464,0.081603773,NA
3171,ENSG00000109790,190.0990318,-0.138912638,0.132066798,-1.051836192,0.292874711,NA
3172,ENSG00000157796,76.14407555,-0.048799744,0.208948748,-0.233548872,0.815335224,NA
3173,ENSG00000035928,244.5809189,-0.065185273,0.110018541,-0.592493521,0.553520158,NA
3174,ENSG00000134962,19.11214099,-0.970834848,0.383327191,-2.532653229,0.011320288,NA
3175,ENSG00000163682,309.6653074,-0.345796444,0.317770554,-1.088195365,0.27650887,NA
3176,ENSG00000121897,39.80520247,-0.398721041,0.210165357,-1.897177762,0.057804481,NA
3177,ENSG00000109814,62.93399195,-0.12729218,0.173766059,-0.732549156,0.463833451,NA
3178,ENSG00000163683,235.2820756,0.012969118,0.138359128,0.09373518,0.925319524,NA
3179,ENSG00000078140,282.2366995,0.068040778,0.093089885,0.730914843,0.464831169,NA
3180,ENSG00000121892,722.2996389,0.026059055,0.086317015,0.301899405,0.762728749,NA
3181,ENSG00000078177,191.5312462,-0.251793858,0.15026652,-1.675648426,0.093807078,NA
3182,ENSG00000168421,543.7506422,-0.218607161,0.138222318,-1.581561967,0.113749602,NA
3183,ENSG00000163694,1426.020042,0.369003497,0.184375143,2.001373347,0.045352171,0.123427332
3184,ENSG00000179299,70.83889035,0.528730922,0.293407385,1.80203686,0.071539607,NA
3185,ENSG00000163697,12.98326077,-0.929568473,0.621659199,-1.495302369,0.134835547,NA
3186,ENSG00000109133,653.4176116,0.131738106,0.107679533,1.223427538,0.221168257,NA
3187,ENSG00000182308,17.50963814,0.240684753,0.448755718,0.536338019,0.591724959,NA
3188,ENSG00000014824,203.9499112,-0.014702675,0.130190734,-0.112931809,0.910084617,NA
3189,ENSG00000188848,26.50817842,-0.698439049,0.387645355,-1.801747499,0.071585141,NA
3190,ENSG00000124406,573.3157721,-0.121579097,0.112897262,-1.076900319,0.281524801,NA
3191,ENSG00000151806,104.0737426,-0.225497577,0.183005373,-1.232191015,0.217877739,NA
3192,ENSG00000163281,60.22061991,-0.064242204,0.233564832,-0.275050843,0.783277177,NA
3193,ENSG00000169019,28.69236253,-0.214157478,0.299064741,-0.716090693,0.47393535,NA
3194,ENSG00000145246,191.345955,-0.092528082,0.142542394,-0.64912676,0.516256446,NA
3195,ENSG00000145244,23.8483282,0.314606979,0.437064162,0.719818752,0.471636598,NA
3196,ENSG00000170448,161.1904213,0.407707914,0.254192904,1.60393114,0.108729232,NA
3197,ENSG00000198515,6.003420131,-0.516166592,0.778869837,-0.662712263,0.507514854,NA
3198,ENSG00000074966,360.4327918,-0.526998224,0.164703194,-3.199684294,0.001375782,NA
3199,ENSG00000135605,63.96423825,-0.214999948,0.246618028,-0.871793314,0.383321142,NA
3200,ENSG00000109171,421.6636749,0.023053663,0.08005962,0.28795619,0.773380274,NA
3201,ENSG00000075539,1042.269972,-0.006832402,0.063438566,-0.107701076,0.914232816,0.934284158
3202,ENSG00000109180,247.5453913,-0.10114583,0.118094172,-0.856484523,0.39172983,NA
3203,ENSG00000145247,48.88703566,0.02050592,0.227329069,0.090203684,0.928125357,NA
3204,ENSG00000109184,118.9222441,-0.206075984,0.176704418,-1.166218627,0.243526063,NA
3205,ENSG00000163069,20.89568009,0.017014451,0.356666697,0.047704063,0.961952096,NA
3206,ENSG00000109189,79.29312014,-0.007818653,0.190211512,-0.041105047,0.967212151,NA
3207,ENSG00000128045,5.463737273,-1.180134637,0.617656557,-1.910664791,0.056047672,NA
3208,ENSG00000184178,142.5395311,-0.059590557,0.145111142,-0.410654596,0.681325824,NA
3209,ENSG00000145216,91.8449927,0.061772593,0.153606352,0.402148692,0.6875746,NA
3210,ENSG00000072201,7.352815507,-1.089924873,0.526574147,-2.069841218,0.038467216,NA
3211,ENSG00000109220,321.0609908,0.26180459,0.127825963,2.048133143,0.040546955,NA
3212,ENSG00000157404,19.66287721,-0.453943796,0.439499349,-1.032865685,0.30166676,NA
3213,ENSG00000128039,25.09353087,0.420557682,0.289889077,1.450753807,0.146848427,NA
3214,ENSG00000134851,629.1049462,0.349968554,0.123405371,2.835926446,0.004569297,NA
3215,ENSG00000134852,229.8313382,-0.044064604,0.121162644,-0.363681432,0.716095911,NA
3216,ENSG00000090989,318.8304319,0.129359743,0.10302655,1.255596188,0.209262414,NA
3217,ENSG00000174799,155.3911076,0.059472569,0.135066084,0.440322003,0.659703907,NA
3218,ENSG00000109265,10.85318001,-0.727176192,0.583895519,-1.245387519,0.212989339,NA
3219,ENSG00000157426,72.81222202,-0.109086194,0.188709981,-0.578062664,0.563221813,NA
3220,ENSG00000128059,42.1596873,-0.461137839,0.219392461,-2.101885532,0.035563304,NA
3221,ENSG00000128050,152.9286318,-0.274683661,0.128998732,-2.129351637,0.033225179,NA
3222,ENSG00000174780,299.7688916,0.038545088,0.118166359,0.326193419,0.74427802,NA
3223,ENSG00000171476,59.80588979,-0.787778085,0.300222889,-2.623977432,0.008690954,NA
3224,ENSG00000084093,576.7289464,-0.024182135,0.074358481,-0.325210185,0.745022001,NA
3225,ENSG00000084092,183.0081837,-0.161382667,0.128883314,-1.252161056,0.210511184,NA
3226,ENSG00000047315,469.9201853,0.069814911,0.08919824,0.782693817,0.433806934,NA
3227,ENSG00000163453,35.58722379,-0.044720521,0.304328497,-0.146948186,0.883172918,NA
3228,ENSG00000145241,295.4766082,-0.15268542,0.120506396,-1.267031668,0.205143967,NA
3229,ENSG00000035720,25.85824106,-0.428098058,0.449627823,-0.952116476,0.341037914,NA
3230,ENSG00000033178,276.5501078,0.062831203,0.105881796,0.593408921,0.55290752,NA
3231,ENSG00000109163,8.345212491,0.070445967,0.658603107,0.106962701,0.914818571,NA
3232,ENSG00000083896,722.8346255,-0.013971251,0.075871791,-0.184142891,0.853901359,NA
3233,ENSG00000213759,24.7747315,0.121058859,0.49202772,0.246040729,0.805650704,NA
3234,ENSG00000173597,728.0031031,0.46105878,0.204873927,2.250451221,0.024420317,NA
3235,ENSG00000132464,13.6102106,-0.527484863,0.560154477,-0.941677492,0.346357782,NA
3236,ENSG00000132465,52.50191717,0.00720058,0.457302376,0.015745775,0.987437208,NA
3237,ENSG00000132467,116.5197963,-0.324057824,0.146387177,-2.213703616,0.026849174,NA
3238,ENSG00000018189,233.9837992,-0.1973182,0.114541942,-1.722672043,0.084947849,NA
