,no.vs.healthy,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
3283,ENSG00000184305,27.98167493,-0.120135352,0.331345661,-0.362568055,0.716927577,0.922738502
3284,ENSG00000163104,127.4762186,-0.106191778,0.136185782,-0.779756719,0.435534087,0.820454585
3285,ENSG00000163110,330.3611536,0.244346617,0.10528424,2.320828048,0.020296126,0.42428089
3286,ENSG00000138698,181.0739873,-0.002038968,0.117371974,-0.017371851,0.986139966,0.998008445
3287,ENSG00000168785,1095.297157,0.319223228,0.268429935,1.189223653,0.234351669,0.719058182
3288,ENSG00000151247,169.594504,-0.049183564,0.126326956,-0.389335467,0.697028003,0.917751292
3289,ENSG00000164024,174.5018415,0.105923213,0.100338114,1.055662781,0.291122307,0.751341287
3290,ENSG00000197894,149.4784945,0.040565696,0.120736513,0.335985324,0.736881934,0.928465514
3291,ENSG00000145331,15.18020479,-0.008549157,0.300299358,-0.028468781,0.977288267,0.996520665
3292,ENSG00000070190,638.5841994,0.142153768,0.105434148,1.348270657,0.177571346,0.675379804
3293,ENSG00000109270,120.5634255,0.109533634,0.135582053,0.807877091,0.41916134,0.811655389
3294,ENSG00000164031,456.3528515,-0.05851515,0.083574338,-0.700156901,0.483829324,0.840176647
3295,ENSG00000164032,152.338877,0.12240089,0.136752356,0.895055074,0.370757648,0.786763151
3296,ENSG00000138814,1122.300235,0.053614997,0.091562958,0.585553344,0.558175709,0.872137334
3297,ENSG00000153064,242.3330345,-0.380032302,0.238179067,-1.595573895,0.11058396,0.61610978
3298,ENSG00000138821,107.3755188,-0.135062855,0.144413897,-0.935248324,0.34966034,0.778632344
3299,ENSG00000109320,733.7747091,0.123751906,0.068119026,1.816701034,0.069262903,0.54793814
3300,ENSG00000109323,558.1109772,0.253553703,0.095825894,2.645983169,0.008145387,0.335640067
3301,ENSG00000109332,2947.1906,0.183406365,0.083357114,2.200248493,0.027789269,0.444628312
3302,ENSG00000145354,78.13796784,0.257736207,0.239966099,1.074052577,0.282799118,0.747634291
3303,ENSG00000164037,11.36282356,-0.525289517,0.395637841,-1.32770292,0.184276268,0.680070613
3304,ENSG00000164038,51.63851242,-0.305874128,0.210912127,-1.450244386,0.146990381,0.645111487
3305,ENSG00000164039,12.84619744,-0.609195795,0.352315063,-1.729122196,0.083787227,0.578751137
3306,ENSG00000138778,14.42273173,0.331171288,0.386534434,0.856770467,0.39157175,0.796994108
3307,ENSG00000168769,2553.063461,0.192694468,0.109510566,1.75959705,0.078476152,0.567522318
3308,ENSG00000138777,142.3304114,-0.043163894,0.12679717,-0.340416858,0.733542625,0.928465514
3309,ENSG00000236699,6.397343086,0.097200195,0.510810965,0.190286039,0.849084993,0.960645459
3310,ENSG00000138785,27.07544765,-0.03739598,0.243944421,-0.153297134,0.878163961,0.966976794
3311,ENSG00000138780,19.71157602,0.088072799,0.277434718,0.317454137,0.750899034,0.933886063
3312,ENSG00000145348,215.6837196,0.001962754,0.11457476,0.017130768,0.986332293,0.998008445
3313,ENSG00000164022,57.7191144,-0.052891074,0.188673871,-0.280330677,0.779223817,0.944483554
3314,ENSG00000138801,260.2426474,0.240703955,0.156045308,1.54252606,0.12294581,0.625357111
3315,ENSG00000164023,108.1308944,0.08314932,0.175154952,0.474718637,0.634987532,0.899411856
3316,ENSG00000155016,33.6959297,0.287815977,0.214224083,1.343527644,0.179101181,0.675566796
3317,ENSG00000138796,70.48860093,-0.043497336,0.16219368,-0.268181449,0.788559654,0.945982267
3318,ENSG00000138795,856.1054727,-0.036460781,0.173293888,-0.21039854,0.833356632,0.95739144
3319,ENSG00000109475,181.5211966,0.192322536,0.308052701,0.624316992,0.532419427,0.862807727
3320,ENSG00000198856,75.8196436,0.086769503,0.171150445,0.506977956,0.612170286,0.892571594
3321,ENSG00000138802,454.3524977,0.04628792,0.079724141,0.580601053,0.561509363,0.873951555
3322,ENSG00000005059,221.2270824,0.076999843,0.132369962,0.58170178,0.560767572,0.873345839
3323,ENSG00000138794,68.77568292,-0.115606393,0.167861092,-0.688702737,0.491010354,0.843332212
3324,ENSG00000123739,113.447023,-0.119839073,0.155701291,-0.769672959,0.441493914,0.824043099
3325,ENSG00000109534,25.45068247,-0.212156515,0.248575265,-0.85349005,0.393387603,0.797929526
3326,ENSG00000138798,30.01809508,-0.420756843,0.33178872,-1.26814692,0.204745488,0.700056808
3327,ENSG00000170522,26.57907588,-0.545110542,0.260410009,-2.093277996,0.036324346,0.470237533
3328,ENSG00000174749,90.98326075,0.161221067,0.131657174,1.224552087,0.22074403,0.71047623
3329,ENSG00000138660,77.57154101,-0.012426511,0.150668539,-0.082475821,0.934268345,0.983720285
3330,ENSG00000145365,84.3479635,0.005761045,0.185804275,0.031005986,0.975264766,0.9957261
3331,ENSG00000073331,1164.80222,0.262921969,0.142493862,1.845145926,0.065016314,0.542059865
3332,ENSG00000138658,45.43843441,0.013390492,0.235805461,0.056786183,0.954715521,0.989121921
3333,ENSG00000174720,62.1790339,0.2187567,0.156686523,1.396142406,0.162671616,0.661353455
3334,ENSG00000145349,390.0800304,-0.190649673,0.113829147,-1.674875696,0.093958623,0.591558739
3335,ENSG00000174607,12.74933427,-0.970694192,0.424567814,-2.286311303,0.022236053,0.427918728
3336,ENSG00000164099,17.09812303,0.115823795,0.338880934,0.341783157,0.732514086,0.928030091
3337,ENSG00000145388,121.2156111,-0.118926539,0.107672925,-1.104516658,0.269369082,0.740099195
3338,ENSG00000150961,339.4889877,0.124204329,0.100781042,1.23241759,0.217793133,0.70849548
3339,ENSG00000172403,10.93700009,0.023697573,0.488944146,0.048466831,0.961344198,0.991552796
3340,ENSG00000145390,156.1950728,-0.243888654,0.181275003,-1.345406977,0.178493843,0.675566796
3341,ENSG00000164096,327.7209717,0.077853157,0.121634376,0.640058836,0.522134349,0.858238843
3342,ENSG00000138735,202.3867884,0.088796471,0.143695177,0.617950252,0.536608132,0.862989004
3343,ENSG00000164109,16.90964333,-0.10477717,0.316681667,-0.330859602,0.740750538,0.929547527
3344,ENSG00000138738,66.06019841,-0.559387676,0.285688941,-1.958030554,0.050226428,0.518156925
3345,ENSG00000050730,11.59349808,0.318284078,0.504867788,0.630430552,0.528412927,0.861128849
3346,ENSG00000164111,608.3528599,0.399099676,0.121549482,3.283433779,0.001025507,0.177091939
3347,ENSG00000123737,76.66658037,-0.246493644,0.170019666,-1.449794896,0.147115723,0.645111487
3348,ENSG00000145386,15.06176131,-0.311679333,0.337321942,-0.923981794,0.355495795,0.780149876
3349,ENSG00000138686,36.34368724,-0.17200873,0.187195001,-0.91887459,0.358161172,0.781569891
3350,ENSG00000138688,1733.167302,0.155203931,0.084186911,1.843563682,0.065246753,0.542059865
3351,ENSG00000181004,14.33501861,0.182821958,0.333938581,0.547471806,0.584054635,0.882012912
3352,ENSG00000170917,11.38430878,-0.707988507,0.395975984,-1.787958198,0.073782752,0.559829245
3353,ENSG00000145375,107.6828965,-0.083869488,0.141427475,-0.593021181,0.553166977,0.870813451
3354,ENSG00000164056,13.94010664,-0.89341555,0.421549604,-2.119360429,0.034060018,0.462697582
3355,ENSG00000151458,120.2951308,0.25947692,0.145062603,1.788723724,0.07365932,0.559788121
3356,ENSG00000196159,14.12122161,-1.052086209,0.583285654,-1.803723787,0.071274619,0.551800629
3357,ENSG00000164070,8.875411361,-0.702250084,0.410285549,-1.711613012,0.086968009,0.581594392
3358,ENSG00000142731,10.84515664,0.112549095,0.429493717,0.262050621,0.793282416,0.945982267
3359,ENSG00000164073,122.1945427,-0.255594407,0.131133266,-1.949119517,0.051281153,0.520241216
3360,ENSG00000164074,152.6571616,-0.154852674,0.121192777,-1.277738474,0.201341655,0.696328267
3361,ENSG00000138709,52.89823171,0.131508438,0.195822354,0.6715701,0.501857419,0.847845913
3362,ENSG00000164040,105.8347626,-0.050811038,0.114456169,-0.443934465,0.657089966,0.9071906
3363,ENSG00000077684,541.3710805,0.123258601,0.079891547,1.542824066,0.122873469,0.625357111
3364,ENSG00000151466,456.96629,0.303275025,0.120413436,2.518614492,0.011781757,0.365234475
3365,ENSG00000151470,65.57500387,0.272407642,0.191622785,1.421582732,0.155147421,0.651735965
3366,ENSG00000151012,12.44784869,-0.051560597,0.461305585,-0.111771023,0.911004964,0.977340729
3367,ENSG00000151014,131.8470869,0.176795174,0.149444173,1.183018182,0.236801941,0.71926777
3368,ENSG00000109381,732.2535228,0.172482011,0.104145614,1.656162023,0.097689012,0.594761013
3369,ENSG00000109390,46.08115001,0.025119806,0.152067199,0.16518885,0.868795341,0.965216815
3370,ENSG00000164134,293.7764853,-0.016579611,0.089437312,-0.185376888,0.852933435,0.961024248
3371,ENSG00000172007,183.7805962,0.135895448,0.14714888,0.923523494,0.355734463,0.780149876
3372,ENSG00000145391,189.2390535,-0.19935025,0.125764164,-1.585111714,0.112940954,0.617768007
3373,ENSG00000085871,44.19877598,0.041514562,0.188063074,0.22074808,0.825288593,0.955469135
3374,ENSG00000196782,408.1821903,0.17545407,0.129207298,1.357926939,0.174486868,0.67185973
3375,ENSG00000153130,35.96352738,-0.495300633,0.204506798,-2.421927474,0.015438431,0.387295445
3376,ENSG00000179387,133.8832867,-0.150311669,0.131613217,-1.142071233,0.253424412,0.729836377
3377,ENSG00000109436,320.3729443,0.021076212,0.126980373,0.165980076,0.86817263,0.965216815
3378,ENSG00000109445,138.6879501,0.091206415,0.118951502,0.766752947,0.443228417,0.824271824
3379,ENSG00000164136,95.68717751,0.338538375,0.174386388,1.941311931,0.052220453,0.520241216
3380,ENSG00000109452,542.9469699,-0.063815653,0.149337454,-0.42732517,0.669142502,0.911242261
3381,ENSG00000170185,401.9298928,0.077894515,0.067685996,1.150821726,0.249805585,0.728931205
3382,ENSG00000109458,343.8151005,0.160582459,0.131911489,1.217350059,0.223471056,0.713062754
3383,ENSG00000153147,396.5108701,-0.055344906,0.098531696,-0.561696469,0.57432284,0.878328725
3384,ENSG00000183090,7.372347449,-0.757873006,0.557638873,-1.35907492,0.174122849,0.671473848
3385,ENSG00000197465,14.79053189,0.043958863,0.339905691,0.129326646,0.897099188,0.973473357
3386,ENSG00000250361,93.46911639,0.620239711,0.352172365,1.761182229,0.078207565,0.567345602
3387,ENSG00000170180,45.56077636,0.341949036,0.41802496,0.818011051,0.413350877,0.810327301
3388,ENSG00000164162,27.77180334,0.109013549,0.238479107,0.457119917,0.647584855,0.903663268
3389,ENSG00000164163,98.08024428,0.177056828,0.165637111,1.068944191,0.285094818,0.748801017
3390,ENSG00000164164,389.2546929,0.007447187,0.080660829,0.092327184,0.926438091,0.982254684
3391,ENSG00000170365,22.26435076,0.611425094,0.316681372,1.930726426,0.053516893,0.521543661
3392,ENSG00000151611,35.97259902,-0.272884085,0.211674915,-1.289165908,0.197340414,0.692916316
3393,ENSG00000151612,122.5523694,-0.381162986,0.174504615,-2.184257336,0.028943344,0.446688871
3394,ENSG00000164167,89.48544966,-0.031101197,0.148832778,-0.208967393,0.834473694,0.95760683
3395,ENSG00000120519,70.24983273,0.296244808,0.155046751,1.910680532,0.056045648,0.527021695
3396,ENSG00000164168,183.3508064,-0.12189555,0.105466855,-1.155771162,0.247774772,0.728154432
3397,ENSG00000164169,72.97755739,0.013808318,0.141492109,0.097590729,0.922257286,0.980413887
3398,ENSG00000071205,84.2196625,-0.252117982,0.174209645,-1.447210242,0.147838049,0.645111487
3399,ENSG00000151623,194.1017615,-0.242704056,0.169424662,-1.432519051,0.15199533,0.650232274
3400,ENSG00000170390,9.411686496,-0.015285339,0.449239945,-0.034024888,0.972857304,0.994998092
3401,ENSG00000198589,954.2611753,-0.024054538,0.091635737,-0.262501709,0.792934668,0.945982267
3402,ENSG00000181541,54.2218333,0.010105277,0.215814553,0.04682389,0.962653588,0.991980978
3403,ENSG00000145425,222.9455359,0.445218692,0.278305581,1.599747622,0.109654583,0.61610978
3404,ENSG00000109686,6.224867475,-0.488216265,0.60841328,-0.802441829,0.422297425,0.813661636
3405,ENSG00000164142,14.07327634,0.044552288,0.377080994,0.118150446,0.905948453,0.975794691
3406,ENSG00000059691,58.50574076,-0.181383882,0.188073941,-0.964428573,0.334831103,0.770326315
3407,ENSG00000109670,470.7508475,0.052247719,0.075030614,0.696352013,0.486208407,0.840951648
3408,ENSG00000170006,3093.119041,0.137894837,0.137593554,1.002189659,0.316252001,0.760571013
3409,ENSG00000164144,232.7363818,0.070778199,0.111863459,0.632719563,0.526916792,0.860230365
3410,ENSG00000137460,56.99558194,0.219182314,0.228006821,0.961297182,0.336402764,0.77089422
3411,ENSG00000109654,29.18708378,-0.283068863,0.291167442,-0.972185836,0.330958106,0.768918952
3412,ENSG00000121210,927.9963683,0.078719903,0.068565727,1.148094057,0.250929737,0.728931205
3413,ENSG00000137462,1750.291979,0.130699912,0.185237857,0.705578839,0.480450087,0.83898102
3414,ENSG00000145428,189.4675128,0.353998656,0.212392604,1.666718376,0.095570417,0.592302868
3415,ENSG00000145423,89.54222418,0.654445992,0.348098961,1.8800573,0.060100269,0.536331535
3416,ENSG00000171566,130.1428721,0.104023988,0.116791829,0.890678639,0.373101598,0.789284216
3417,ENSG00000164114,19.83811284,-0.319283863,0.355305727,-0.898617271,0.368856556,0.786205157
3418,ENSG00000164116,46.5650646,0.174621451,0.290181947,0.601765384,0.54733032,0.868483911
3419,ENSG00000061918,57.029421,-0.151959704,0.256319916,-0.592851725,0.553280388,0.870813451
3420,ENSG00000256043,116.845564,0.092889786,0.149913607,0.619622112,0.535506606,0.862936948
3421,ENSG00000145431,33.36289848,-0.511203486,0.263124242,-1.942821694,0.052037706,0.520241216
3422,ENSG00000164125,217.9706077,-0.008252999,0.183052624,-0.045085392,0.964039245,0.992353111
3423,ENSG00000164124,51.43818614,0.360389093,0.282927819,1.273784578,0.202739772,0.697283632
3424,ENSG00000205208,23.82014909,-0.486221888,0.263072607,-1.848242178,0.064567316,0.541669103
3425,ENSG00000171503,74.00131924,0.203049377,0.162159351,1.252159531,0.210511739,0.703217703
3426,ENSG00000171497,98.69913791,0.051832279,0.12304389,0.421250328,0.673572297,0.912425684
3427,ENSG00000052795,151.4248548,0.160471644,0.130726318,1.22753893,0.219620099,0.71047623
3428,ENSG00000109756,640.4934624,0.166389385,0.117366094,1.417695511,0.156279681,0.652944979
3429,ENSG00000145414,81.08455021,-0.042033913,0.154295842,-0.272424143,0.785295911,0.945109616
3430,ENSG00000198498,71.02996447,-0.106946866,0.163049694,-0.655915772,0.51187832,0.852254537
3431,ENSG00000145416,482.9666495,0.086176976,0.112641876,0.76505274,0.44424014,0.824271824
3432,ENSG00000170088,92.01873141,-0.059449657,0.133105051,-0.44663712,0.655137089,0.90665736
3433,ENSG00000109466,543.2202535,0.290080316,0.159803075,1.81523613,0.069487629,0.548021503
3434,ENSG00000229894,40.43228212,0.209375106,0.235198378,0.890206419,0.373355058,0.789284216
3435,ENSG00000052802,47.45591779,0.084668251,0.192705529,0.439365965,0.660396384,0.907737049
3436,ENSG00000137628,431.266677,0.454863069,0.264882975,1.717222744,0.085938481,0.580770853
3437,ENSG00000181381,1690.217441,0.359022792,0.171657554,2.091505926,0.036482736,0.470237533
3438,ENSG00000129116,52.27984147,-0.202291187,0.209697274,-0.964682006,0.334704111,0.770326315
3439,ENSG00000145439,141.9407191,-0.039052938,0.115264315,-0.338812041,0.73475133,0.928465514
3440,ENSG00000154447,38.37416159,0.590635964,0.257939869,2.289820361,0.022031732,0.427918728
3441,ENSG00000137601,128.347024,0.09828258,0.134472015,0.730877576,0.464853934,0.832578522
3442,ENSG00000109572,360.0348545,0.092261439,0.079650855,1.158323273,0.246732137,0.7268222
3443,ENSG00000056050,27.14731502,0.237549579,0.236977588,1.002413691,0.316143832,0.760571013
3444,ENSG00000198948,133.974532,0.030484089,0.255922829,0.119114379,0.905184739,0.97561894
3445,ENSG00000109586,196.8633214,0.18528595,0.129834315,1.427095375,0.153552405,0.651492435
3446,ENSG00000164104,312.0777637,0.46213628,0.201376702,2.294884541,0.021739742,0.427918728
3447,ENSG00000164105,37.53663764,0.225107503,0.242960836,0.926517651,0.354177028,0.780149876
3448,ENSG00000164106,43.96019702,0.137112595,0.254409672,0.538944113,0.589925418,0.883820734
3449,ENSG00000164117,79.79705577,0.008282856,0.134047536,0.061790438,0.950729719,0.988599364
3450,ENSG00000164118,72.12947992,-0.040912461,0.172151516,-0.237653795,0.812149623,0.950898791
3451,ENSG00000164120,27.01115636,0.029771452,0.319850367,0.093079313,0.925840552,0.982254684
3452,ENSG00000150625,7.426970574,-0.365361671,0.652604515,-0.559851583,0.575580676,0.878789269
3453,ENSG00000150627,8.259465912,-0.342532851,0.401362505,-0.853425139,0.393423586,0.797929526
3454,ENSG00000129128,599.9282487,0.004869457,0.082059754,0.059340385,0.952680995,0.988659511
3455,ENSG00000109674,43.2546726,0.482020064,0.348500885,1.383124361,0.166626737,0.663122515
3456,ENSG00000038002,83.48310498,0.099298878,0.156164168,0.635862114,0.524866298,0.859187075
3457,ENSG00000129187,187.1574221,-0.036101269,0.100714128,-0.358452874,0.720004429,0.924430552
3458,ENSG00000151718,55.98357785,-0.239826474,0.216540219,-1.107537785,0.268061485,0.738810334
3459,ENSG00000168564,171.1686268,0.013281367,0.115530139,0.114960189,0.908476677,0.976502231
3460,ENSG00000168556,30.44083264,-0.0196414,0.264538492,-0.074247795,0.940813216,0.985275863
3461,ENSG00000182552,46.83974778,0.246997825,0.200423503,1.232379542,0.217807339,0.70849548
3462,ENSG00000168538,309.422317,0.092715126,0.086301635,1.074314832,0.2826816,0.747634291
3463,ENSG00000168310,1146.242126,0.190897862,0.097893774,1.950051107,0.051170028,0.520010713
3464,ENSG00000164305,160.7307903,0.150773901,0.124902549,1.207132299,0.227381198,0.714977459
3465,ENSG00000164306,53.02196325,0.056649518,0.189390358,0.299115114,0.764852215,0.939151818
3466,ENSG00000151725,9.498848608,0.165063754,0.417194412,0.395651882,0.692361857,0.916759936
3467,ENSG00000151726,6271.462856,0.248293265,0.218513437,1.136283742,0.255837833,0.731308486
3468,ENSG00000151729,29.80928099,-0.275424899,0.257508816,-1.069574637,0.284810817,0.748801017
3469,ENSG00000164323,147.3331378,-0.126750643,0.147042376,-0.862000778,0.38868709,0.795430548
3470,ENSG00000109762,79.4090883,-0.397160362,0.197031854,-2.015716511,0.043829628,0.504894484
3471,ENSG00000109771,32.88786897,-0.491850743,0.243034964,-2.023785937,0.042992182,0.504830073
3472,ENSG00000186352,29.38003749,-0.083297309,0.257773055,-0.323142034,0.746587678,0.932329558
3473,ENSG00000109775,43.68782851,0.048291684,0.171528315,0.281537681,0.778298031,0.944386087
3474,ENSG00000164342,8.240631299,-0.146130306,0.51614023,-0.283121325,0.777083835,0.944001532
3475,ENSG00000145476,204.7732501,-0.151943547,0.149672083,-1.01517627,0.31002181,0.758657778
