AIHpartial.vs.healthy,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
9719,ENSG00000077238,1789.930691,0.118496754,0.148549803,0.797690413,0.425050169,0.903263175
9720,ENSG00000103522,197.7992734,0.073340264,0.157469413,0.465742915,0.64139953,0.945420608
9721,ENSG00000077235,539.3004349,-0.267932964,0.08413195,-3.184675535,0.001449164,0.474972311
9722,ENSG00000047578,379.6176631,-0.096278037,0.106768478,-0.9017459,0.367191864,0.893766005
9723,ENSG00000169180,6867.01997,0.079214053,0.160522535,0.493476216,0.621676141,0.943405022
9724,ENSG00000188322,240.2529476,-0.233150463,0.183663053,-1.269446733,0.204281777,0.843475707
9725,ENSG00000188603,54.83019024,0.447312545,0.18548827,2.411540874,0.015885271,0.633887767
9726,ENSG00000184730,1413.888948,-0.019424221,0.171949986,-0.112964363,0.910058808,0.989505008
9727,ENSG00000197272,49.96448942,0.072886898,0.271777907,0.268185513,0.788556526,0.96976504
9728,ENSG00000176046,7.99794246,0.71808068,0.688898385,1.042360812,0.297244428,0.873996516
9729,ENSG00000176476,68.38362275,-0.291396534,0.164498381,-1.771424933,0.076490066,0.762324389
9730,ENSG00000197165,21.31261164,-0.410048894,0.357509937,-1.14695803,0.251398967,0.858589021
9731,ENSG00000196502,363.309502,0.379256246,0.193923662,1.955698655,0.050500663,0.736881854
9732,ENSG00000184110,38.64750154,0.067734811,0.258792858,0.261733697,0.793526759,0.971103497
9733,ENSG00000168488,638.1273379,-0.045803709,0.082701667,-0.553842635,0.579686547,0.933920132
9734,ENSG00000178952,338.2567074,0.001036972,0.113315757,0.00915117,0.992698524,0.998711985
9735,ENSG00000178188,394.6043901,-0.145126167,0.097918138,-1.482117311,0.138309084,0.813955115
9736,ENSG00000196296,16.6534109,-0.40023875,0.334997867,-1.194750144,0.232184665,0.852012614
9737,ENSG00000177548,184.3698919,-0.215240498,0.144930436,-1.485129717,0.137509465,0.813955115
9738,ENSG00000177455,53.29096859,-0.097405941,0.325904249,-0.298879016,0.765032359,0.963452374
9739,ENSG00000176953,318.9266802,-0.221076217,0.102193716,-2.163305394,0.030517698,0.681689747
9740,ENSG00000169682,8.579711768,-0.609714564,0.492961183,-1.236840922,0.216146146,0.847347694
9741,ENSG00000213658,27.48530007,-0.338989285,0.277347294,-1.222255608,0.221610981,0.847347694
9742,ENSG00000254206,51.28513288,-0.24037827,0.206781909,-1.162472435,0.245043615,0.858205241
9743,ENSG00000261740,16.51661322,0.202336522,0.441910501,0.457867649,0.64704753,0.946300303
9744,ENSG00000169203,56.29872418,-0.157611329,0.199210454,-0.79118001,0.428838955,0.903263175
9745,ENSG00000197471,1138.777012,-0.070924598,0.118835714,-0.596828976,0.55062157,0.927136359
9746,ENSG00000103485,7.950298224,-0.138634675,0.549144997,-0.252455501,0.800689005,0.972783299
9747,ENSG00000185905,2006.043832,0.034865758,0.117476567,0.296789046,0.766627569,0.963964642
9748,ENSG00000079616,140.0643656,-0.121632097,0.154602924,-0.786738656,0.43143487,0.903263175
9749,ENSG00000103495,79.66971267,-0.187222269,0.134208804,-1.395007353,0.163013622,0.828843369
9750,ENSG00000167371,6.76081814,-0.315616028,0.497880995,-0.633918611,0.526133939,0.923192228
9751,ENSG00000280789,10.49193658,-0.109338292,0.329365784,-0.331966153,0.739914817,0.960908841
9752,ENSG00000013364,1708.747194,0.117586433,0.102909721,1.142617358,0.253197495,0.85940941
9753,ENSG00000103502,520.3978837,0.219507764,0.166792319,1.316054392,0.188155787,0.840850505
9754,ENSG00000174943,292.5691556,-0.006330115,0.101877271,-0.06213471,0.950455556,0.992711972
9755,ENSG00000149932,183.7676272,-0.125988057,0.116954436,-1.077240517,0.281372829,0.872479342
9756,ENSG00000149930,493.1600472,-0.063593568,0.092520995,-0.687342028,0.49186722,0.91688001
9757,ENSG00000149929,42.68926501,0.103919444,0.245768157,0.422835265,0.672415456,0.951518034
9758,ENSG00000169592,229.9801883,-0.143498257,0.132778291,-1.080735834,0.279814638,0.87244594
9759,ENSG00000149927,8.684269433,-0.411050632,0.474305395,-0.866637057,0.386140903,0.896737428
9760,ENSG00000149925,3625.719842,0.145229655,0.121554151,1.194773303,0.232175614,0.852012614
9761,ENSG00000149923,775.5972705,0.154798549,0.107334258,1.442210079,0.149243118,0.822353681
9762,ENSG00000149922,10.32603999,-0.027703555,0.458100632,-0.060474824,0.951777466,0.992857133
9763,ENSG00000090238,3232.322343,0.123035181,0.229886969,0.535198588,0.592512542,0.938281136
9764,ENSG00000102886,103.2333477,-0.107568748,0.198132704,-0.542912634,0.587189956,0.936457712
9765,ENSG00000102882,539.742493,-0.072344991,0.14123081,-0.512246521,0.608478488,0.942345733
9766,ENSG00000102879,5872.569205,-0.005433441,0.087586704,-0.062035001,0.950534959,0.992711972
9767,ENSG00000198064,27.33669797,0.113598755,0.29116629,0.39015078,0.696425055,0.957179909
9768,ENSG00000169217,342.5352094,-0.112712411,0.09668999,-1.165709197,0.24373204,0.858205241
9769,ENSG00000169221,614.3019494,-0.074153832,0.095431367,-0.777038356,0.437136141,0.903372885
9770,ENSG00000180209,5.551083309,-0.131201347,0.663117276,-0.19785542,0.843158184,0.981147635
9771,ENSG00000180035,53.50507232,-0.114923169,0.225243737,-0.510216937,0.609899487,0.942916396
9772,ENSG00000180096,312.8532229,-0.166943538,0.129531865,-1.288822165,0.197459918,0.843475707
9773,ENSG00000179965,21.1027341,0.156652093,0.366714223,0.427177575,0.669249994,0.951518034
9774,ENSG00000179958,19.38345386,-0.089593007,0.315839288,-0.283666443,0.776666013,0.966697494
9775,ENSG00000179918,271.5683199,0.009547068,0.124122306,0.07691662,0.938689876,0.992241856
9776,ENSG00000005844,1874.805805,-0.136319241,0.093579361,-1.456723364,0.145192758,0.818718479
9777,ENSG00000169957,43.62967894,-0.323871034,0.230147869,-1.407230207,0.159359137,0.827149709
9778,ENSG00000169955,49.86841394,0.016416415,0.231157736,0.071018238,0.94338324,0.992241856
9779,ENSG00000169951,103.2674474,-0.000909154,0.146411727,-0.006209569,0.995045513,0.998711985
9780,ENSG00000229809,74.38317107,-0.188854844,0.161188654,-1.171638569,0.241342196,0.857524176
9781,ENSG00000197162,53.455297,-0.180981068,0.172333318,-1.050180374,0.293635191,0.873995718
9782,ENSG00000156853,106.0353028,-0.017011654,0.142942664,-0.11901033,0.905267172,0.988127492
9783,ENSG00000156858,302.1648994,-0.232982045,0.113662225,-2.0497755,0.040386343,0.718175155
9784,ENSG00000156860,1284.345024,-0.042530914,0.106803352,-0.398217034,0.690470211,0.956030037
9785,ENSG00000080603,75.28697977,0.077406149,0.180872232,0.427960381,0.668679965,0.951518034
9786,ENSG00000156873,108.6501919,-0.053324281,0.1324993,-0.402449528,0.687353226,0.955522815
9787,ENSG00000103549,608.2866984,0.009308245,0.122651675,0.075891707,0.939505255,0.992241856
9788,ENSG00000102870,89.09022198,0.231173007,0.174666886,1.323507919,0.185666525,0.838933006
9789,ENSG00000099385,34.20219863,-0.257628621,0.235496018,-1.093982919,0.27396247,0.868758384
9790,ENSG00000150281,7.035605421,0.596213941,0.585491987,1.018312726,0.308529363,0.875742301
9791,ENSG00000099364,158.1575842,0.017941232,0.122045929,0.147003938,0.883128912,0.985843496
9792,ENSG00000175938,100.7119788,0.229653871,0.155169133,1.480022906,0.138867134,0.813955115
9793,ENSG00000099381,265.6745029,-0.217057907,0.131360168,-1.652387559,0.09845557,0.797162813
9794,ENSG00000099365,12.83902308,-0.341347773,0.430915192,-0.792146062,0.428275515,0.903263175
9795,ENSG00000103496,316.1915721,-0.179857955,0.104389483,-1.722950914,0.084897402,0.783461598
9796,ENSG00000167394,47.40660767,0.251348929,0.179539881,1.399961541,0.161524836,0.828843369
9797,ENSG00000167395,1026.772996,0.057477743,0.10503502,0.547224561,0.584224464,0.935197586
9798,ENSG00000151006,27.41134551,-0.16128416,0.271819553,-0.593350104,0.552946874,0.927136359
9799,ENSG00000167397,8.905787097,-0.294049643,0.48195189,-0.610122398,0.54178073,0.925215005
9800,ENSG00000103507,237.5909157,-0.053777495,0.138367052,-0.388658241,0.697528977,0.957250244
9801,ENSG00000103510,380.3721,-0.157652736,0.100983831,-1.561168102,0.118484093,0.797162813
9802,ENSG00000052344,18.49178836,-0.544006568,0.384787956,-1.413782735,0.157425704,0.825487061
9803,ENSG00000178226,14.73926529,-0.405357251,0.400969154,-1.010943728,0.312043363,0.877249615
9804,ENSG00000089280,1065.224704,-0.123924503,0.083251084,-1.488563237,0.136602418,0.813955115
9805,ENSG00000103490,122.3386345,0.081576744,0.176674756,0.461734013,0.644272077,0.945420608
9806,ENSG00000169896,2006.228283,0.06355306,0.16176281,0.392878068,0.694409541,0.957108014
9807,ENSG00000140678,3662.621776,-0.136608603,0.168837661,-0.809112155,0.418450637,0.90242242
9808,ENSG00000156886,13.46568156,-0.301186755,0.463756506,-0.649450198,0.516047426,0.922359622
9809,ENSG00000140691,49.41127425,-0.355692624,0.196138631,-1.813475612,0.069758497,0.758263742
9810,ENSG00000140682,30.40211119,-0.007106144,0.354593199,-0.020040272,0.984011246,0.997724639
9811,ENSG00000140675,12.27605334,-0.324527854,0.37463705,-0.866246023,0.38635526,0.896737428
9812,ENSG00000140688,165.9059905,-0.093243798,0.135306697,-0.689129219,0.490741954,0.916452676
9813,ENSG00000197302,108.5312671,-0.000372115,0.150016161,-0.002480499,0.99802085,0.999165665
9814,ENSG00000185947,380.8472882,0.276526421,0.111443387,2.481317449,0.013089774,0.629990674
9815,ENSG00000171241,10.79790697,-0.266191412,0.468837242,-0.567769342,0.5701916,0.931992447
9816,ENSG00000069329,571.6157224,0.137544942,0.088207886,1.559327044,0.118918994,0.797162813
9817,ENSG00000091651,5.757569221,-0.298947225,0.619101435,-0.48287277,0.629186077,0.944676961
9818,ENSG00000140795,5.256564912,-1.848698954,0.76691166,-2.410576147,0.015927346,0.633887767
9819,ENSG00000155330,40.83851032,-0.373228894,0.246534687,-1.513900122,0.130051173,0.807218321
9820,ENSG00000166123,19.6380324,-0.27573237,0.339992686,-0.810995004,0.41736854,0.902042725
9821,ENSG00000069345,401.2771887,0.087537178,0.094978755,0.921650082,0.356711126,0.889444688
9822,ENSG00000171208,27.78563811,0.454307887,0.267638683,1.697467205,0.089608366,0.783533375
9823,ENSG00000129636,199.9743659,-0.021892806,0.092954903,-0.235520721,0.813804598,0.975696558
9824,ENSG00000102893,506.1842126,0.012628285,0.084139228,0.150087963,0.880695217,0.985285303
9825,ENSG00000121270,11.3402388,-0.0027445,0.646850508,-0.004242866,0.996614693,0.999023922
9826,ENSG00000102910,609.6196312,-0.082653005,0.090245511,-0.915868322,0.359735964,0.889444688
9827,ENSG00000196470,104.7676145,-0.201006126,0.153080577,-1.313074002,0.189158013,0.841097501
9828,ENSG00000102921,1063.261649,0.118133061,0.121117199,0.975361569,0.32938094,0.882705553
9829,ENSG00000205423,207.572956,-0.056943305,0.149695941,-0.380393111,0.703653628,0.957342674
9830,ENSG00000155393,112.0917951,0.012562619,0.162290045,0.077408441,0.938298626,0.992241856
9831,ENSG00000121274,176.0637638,0.033939614,0.108151385,0.313815806,0.753660939,0.962361133
9832,ENSG00000121281,1630.206554,-0.092363522,0.076250862,-1.211311194,0.22577616,0.849537131
9833,ENSG00000166164,270.613099,0.077978531,0.100978157,0.772231675,0.439977225,0.903372885
9834,ENSG00000140807,30.55279034,-0.345808104,0.272815495,-1.26755302,0.204957618,0.843475707
9835,ENSG00000167208,917.1548795,0.055891986,0.082555399,0.677024,0.498390727,0.917821756
9836,ENSG00000167207,779.4802747,0.230346008,0.191717336,1.201487632,0.229562101,0.852012614
9837,ENSG00000083799,1334.778119,0.045947209,0.071110912,0.646134434,0.518192297,0.922359622
9838,ENSG00000224578,6.812456809,0.314358521,0.360284452,0.87252869,0.382920024,0.896737428
9839,ENSG00000177200,465.1669249,0.000877496,0.099811381,0.00879154,0.992985457,0.998711985
9840,ENSG00000103479,1339.62519,-0.048641954,0.071578746,-0.679558624,0.496783976,0.917135015
9841,ENSG00000166971,263.2656085,0.006480531,0.109169874,0.059361901,0.952663858,0.993242061
9842,ENSG00000103494,19.7737489,-0.325195014,0.366081387,-0.888313435,0.374372175,0.896318615
9843,ENSG00000140718,180.2298722,-0.070232431,0.137048024,-0.512465839,0.608325023,0.942281748
9844,ENSG00000087253,774.0700539,0.22341151,0.162574357,1.374211242,0.169376112,0.830103193
9845,ENSG00000256812,28.74450283,0.443228426,0.338759581,1.308386393,0.190742285,0.841146474
9846,ENSG00000198848,81.68748153,0.403681476,0.410963689,0.982280155,0.325961849,0.881168619
9847,ENSG00000087258,42.5136785,0.178905264,0.295804357,0.604809428,0.545305629,0.926174174
9848,ENSG00000159461,754.8016884,0.25756251,0.185232627,1.390481331,0.164382764,0.828843369
9849,ENSG00000167005,262.3453564,0.17597885,0.111416323,1.579470992,0.114228065,0.797162813
9850,ENSG00000087263,84.23966994,-0.364204838,0.160829617,-2.264538374,0.023541022,0.656315888
9851,ENSG00000125124,166.9353626,-0.249056729,0.144671731,-1.721530031,0.085154688,0.783461598
9852,ENSG00000125148,166.8939642,0.582363676,0.24248902,2.401608433,0.016323171,0.633887767
9853,ENSG00000169715,5.40442492,0.895998069,0.593955283,1.508527823,0.131419491,0.809497416
9854,ENSG00000198417,18.80244516,0.199948855,0.325659724,0.613980915,0.539227939,0.924524285
9855,ENSG00000102900,236.5130285,0.158094972,0.109588405,1.442625001,0.149126137,0.822353681
9856,ENSG00000070915,8.100113613,-0.716011724,0.57900314,-1.236628395,0.216225073,0.847347694
9857,ENSG00000051108,568.6504646,-0.010817691,0.087657259,-0.123408962,0.90178326,0.987694571
9858,ENSG00000087237,103.6646066,0.132548009,0.226426719,0.585390317,0.558285298,0.928311964
9859,ENSG00000140853,3014.704036,-0.165119843,0.113005831,-1.461162152,0.143970947,0.817294969
9860,ENSG00000140848,244.6650732,0.037427583,0.171307298,0.218482127,0.827053483,0.977823746
9861,ENSG00000172775,554.5209136,0.013807487,0.076038669,0.181585067,0.855908368,0.982743646
9862,ENSG00000159579,209.2632144,0.007590204,0.112780014,0.067300971,0.946342104,0.992241856
9863,ENSG00000102931,10.00067324,0.149077497,0.403877985,0.369115185,0.712041871,0.957882289
9864,ENSG00000102934,30.03983787,-0.302372084,0.253349457,-1.193498053,0.232674374,0.852110446
9865,ENSG00000005194,104.655393,0.167188901,0.135483656,1.234015276,0.217197212,0.847347694
9866,ENSG00000088682,89.29588988,-0.094495507,0.142852688,-0.661489172,0.508298657,0.922359622
9867,ENSG00000102978,179.1752879,0.045968956,0.118745305,0.387122301,0.698665668,0.957342674
9868,ENSG00000125170,34.06401608,-0.117438503,0.282282976,-0.416031119,0.677387232,0.952805046
9869,ENSG00000135736,67.5999196,-0.315647791,0.229956693,-1.37264016,0.169864241,0.830103193
9870,ENSG00000159618,245.8251911,-0.456873339,0.172494881,-2.648619695,0.008082122,0.592587499
9871,ENSG00000205336,483.6812228,-0.662859132,0.262547908,-2.524716874,0.011579153,0.620339221
9872,ENSG00000182885,1026.230099,0.245512417,0.241533262,1.016474562,0.309403455,0.876204764
9873,ENSG00000140854,213.2378637,-0.092770011,0.109007981,-0.851038708,0.394747851,0.898675787
9874,ENSG00000140859,65.8426993,-0.408240035,0.251341425,-1.624244926,0.104323546,0.797162813
9875,ENSG00000070729,11.65577456,-1.003217643,0.692715738,-1.44823856,0.147550344,0.81879996
9876,ENSG00000159648,6.895532248,-0.456857417,0.534330542,-0.85500899,0.392546171,0.898582858
9877,ENSG00000166188,387.5176478,0.195989371,0.122789295,1.596143789,0.110456694,0.797162813
9878,ENSG00000103005,534.4627054,0.067180276,0.137205808,0.489631428,0.624394733,0.943932549
9879,ENSG00000102996,7.331833977,-0.274822437,0.596643787,-0.460613925,0.645075619,0.945420608
9880,ENSG00000070761,43.18941764,-0.258152955,0.228476308,-1.129889383,0.258522838,0.860385029
9881,ENSG00000070770,291.2883188,0.001980298,0.087888466,0.022531942,0.982023633,0.997435317
9882,ENSG00000181938,7.878594975,0.52266841,0.500408111,1.044484289,0.296261384,0.873996516
9883,ENSG00000103034,22.60963679,-0.342629579,0.303925521,-1.127347181,0.259595722,0.860385029
9884,ENSG00000103037,80.97025307,-0.054093186,0.180677928,-0.299390115,0.764642404,0.963452374
9885,ENSG00000125107,1526.420297,-0.01307305,0.068604033,-0.190558041,0.848871866,0.981147635
9886,ENSG00000103042,92.34083083,0.068434726,0.169014423,0.404904652,0.685547599,0.955522815
9887,ENSG00000125166,91.83181822,0.278522806,0.176598478,1.577152922,0.114760343,0.797162813
9888,ENSG00000166546,63.32528911,-0.584134051,0.285021375,-2.049439456,0.040419162,0.718175155
9889,ENSG00000166548,183.9259734,-0.101959609,0.175246251,-0.581807645,0.560696254,0.928719149
9890,ENSG00000217555,73.69706904,0.160151239,0.226617903,0.706701621,0.479751922,0.915125407
9891,ENSG00000089505,116.9584973,0.17206062,0.218365475,0.787947911,0.430727175,0.903263175
9892,ENSG00000140932,138.7447321,0.343914554,0.234640227,1.465710114,0.142727278,0.817294969
9893,ENSG00000140931,479.736904,0.081466944,0.093598785,0.870384634,0.384090241,0.896737428
9894,ENSG00000183723,82.09504886,0.069725638,0.168616607,0.413515842,0.679228718,0.953659546
9895,ENSG00000135720,419.9303774,-0.038807981,0.081989941,-0.473326118,0.635980531,0.944869294
9896,ENSG00000159593,81.5076492,0.119788058,0.214645924,0.558072829,0.576794653,0.93313668
9897,ENSG00000172840,60.83152062,-0.025746142,0.220306241,-0.116865243,0.906966842,0.988730912
9898,ENSG00000166595,108.2125355,0.089292193,0.125448615,0.711783006,0.476599158,0.915125407
9899,ENSG00000172831,229.1693237,-0.048648308,0.090456133,-0.537811047,0.590707505,0.93758622
9900,ENSG00000172824,30.50387262,-0.230080298,0.287170344,-0.801197976,0.423017043,0.903157251
9901,ENSG00000067955,410.8671755,-0.054733877,0.07465771,-0.73313094,0.463478571,0.914104827
9902,ENSG00000125149,147.4139874,0.055760693,0.135377279,0.411891077,0.680419261,0.95375359
9903,ENSG00000237172,56.16950043,0.258390876,0.217945924,1.185573334,0.235790838,0.85351052
9904,ENSG00000102871,422.8116459,-0.018501178,0.092528647,-0.199950813,0.84151905,0.980755568
9905,ENSG00000135722,33.22740138,-0.301404955,0.263130274,-1.145459057,0.252019046,0.858895661
9906,ENSG00000102878,7.913430021,-0.528809137,0.506033405,-1.045008357,0.296019107,0.873996516
9907,ENSG00000140939,17.64602805,0.021726531,0.397193003,0.054700185,0.956377322,0.993960896
9908,ENSG00000196123,35.28679113,-0.119286958,0.2658369,-0.448722348,0.653631961,0.94874771
9909,ENSG00000179044,22.87900056,0.378443715,0.416709561,0.908171424,0.363787659,0.891299858
9910,ENSG00000205250,680.1222626,0.124912461,0.142446441,0.87690826,0.38053647,0.896318615
9911,ENSG00000102890,82.23809525,-0.233303552,0.187231642,-1.246069039,0.21273905,0.847347694
9912,ENSG00000125122,72.26964821,-0.034107557,0.166499224,-0.204851147,0.837688424,0.980620402
9913,ENSG00000168701,59.19090806,-0.118125988,0.182163494,-0.648461368,0.51668659,0.922359622
9914,ENSG00000135723,298.5634205,-0.136748737,0.104843079,-1.304318203,0.192125111,0.842066943
9915,ENSG00000135740,24.70069729,-0.446457224,0.320438727,-1.393268623,0.163538575,0.828843369
9916,ENSG00000196155,79.30557361,-0.229445806,0.194595319,-1.179092114,0.238361498,0.855186011
9917,ENSG00000159713,41.25793403,0.255433527,0.294705697,0.866741053,0.386083906,0.896737428
9918,ENSG00000159714,16.99320337,0.468110704,0.405029927,1.155743497,0.247786091,0.858205241
9919,ENSG00000176387,40.57345961,0.073830238,0.243589191,0.303093245,0.761818802,0.963285656
9920,ENSG00000159720,1597.362466,0.088249628,0.126991779,0.69492394,0.487102969,0.916228371
9921,ENSG00000159723,37.34847264,0.057063846,0.253249811,0.225326311,0.821725433,0.977061148
9922,ENSG00000039523,473.7019774,-0.002189036,0.103971111,-0.021054272,0.983202363,0.997724639
9923,ENSG00000102974,473.7202798,-0.023661048,0.088330481,-0.267869572,0.788799716,0.969886594
9924,ENSG00000159753,332.6588892,-0.270266383,0.157254897,-1.718651619,0.085677827,0.783461598
9925,ENSG00000102977,109.5707933,-0.023104535,0.150055776,-0.153972982,0.877631038,0.984522503
9926,ENSG00000102981,21.80785444,0.437651462,0.316872112,1.381161187,0.167229406,0.828843369
9927,ENSG00000124074,31.88961353,-0.175429806,0.235353612,-0.745388204,0.456037073,0.910971541
9928,ENSG00000159761,14.30773363,0.126281935,0.355827741,0.354896262,0.722667309,0.959246742
9929,ENSG00000141098,295.8839963,0.271117131,0.184986623,1.465603979,0.142756207,0.817294969
9930,ENSG00000141084,1407.897528,0.246951506,0.308087973,0.801561656,0.422806565,0.903157251
9931,ENSG00000102901,97.76694675,-0.383690231,0.166827063,-2.29992799,0.0214523,0.65358885
9932,ENSG00000168286,150.6593101,-0.023458914,0.125761646,-0.186534725,0.85202545,0.982743646
9933,ENSG00000102898,161.0788049,0.034797422,0.118613576,0.293367957,0.769240915,0.964790343
9934,ENSG00000038358,366.6442139,-0.238297598,0.101627285,-2.344819077,0.019036314,0.640706862
9935,ENSG00000159792,257.4708992,-0.015936838,0.090685047,-0.175738328,0.860499523,0.983168604
9936,ENSG00000261884,76.88841155,0.160894334,0.169768273,0.947729111,0.343267377,0.884575016
9937,ENSG00000205220,208.4159706,0.192717281,0.115120652,1.674046122,0.094121535,0.790503243
9938,ENSG00000213398,131.597889,0.057066261,0.132392253,0.431039274,0.666439814,0.951120334
9939,ENSG00000124067,342.8781054,-0.080329429,0.103386236,-0.776983782,0.437168339,0.903372885
9940,ENSG00000141096,58.52104024,-0.153326199,0.256308544,-0.598209471,0.549700173,0.927136359
9941,ENSG00000167261,1561.350801,-0.005400003,0.141909094,-0.038052551,0.969645782,0.996032719
9942,ENSG00000167264,218.7449132,-0.065433183,0.117024822,-0.559139351,0.576066621,0.93313668
9943,ENSG00000263201,5.73800262,-1.422599095,0.740665204,-1.92070464,0.054768954,0.737738817
9944,ENSG00000182810,70.81318694,0.101804716,0.18245988,0.55795672,0.576873939,0.93313668
9945,ENSG00000072736,793.4371702,0.017962006,0.082335034,0.218157507,0.827306392,0.978036711
9946,ENSG00000103067,73.31885523,-0.178051118,0.172995078,-1.0292265,0.303373252,0.874861124
9947,ENSG00000103066,55.23551809,-0.150026069,0.200384246,-0.748691937,0.454042905,0.91028481
9948,ENSG00000103064,257.4866636,-0.108471017,0.150373177,-0.721345516,0.470696959,0.914742955
9949,ENSG00000103061,112.8668119,-0.055249313,0.148945323,-0.370936876,0.710684548,0.957882289
9950,ENSG00000132600,225.4149772,-0.199625578,0.134893296,-1.479877682,0.138905893,0.813955115
9951,ENSG00000103056,236.3577592,-0.420567518,0.292363793,-1.43850753,0.150290102,0.822952226
9952,ENSG00000184939,181.8362647,-0.304432719,0.135542854,-2.2460256,0.024702368,0.662575696
9953,ENSG00000039068,36.67217612,0.406566321,0.452790832,0.897911999,0.369232467,0.894441843
9954,ENSG00000103047,198.5391352,0.067031911,0.107002278,0.62645312,0.531017777,0.923221511
9955,ENSG00000103044,80.53353974,-0.05950179,0.150180803,-0.396201037,0.691956726,0.956440494
9956,ENSG00000168802,245.0785634,0.006970456,0.109201081,0.063831385,0.949104488,0.992379871
9957,ENSG00000141076,105.5941342,-0.104516375,0.134895585,-0.774794635,0.43846102,0.903372885
9958,ENSG00000168807,223.4870536,-0.180682585,0.129416636,-1.396131066,0.16267503,0.828843369
9959,ENSG00000132612,176.5945438,-0.032544804,0.118830707,-0.273875368,0.784180401,0.9683546
9960,ENSG00000213380,99.14343845,-0.221990143,0.152537497,-1.455315239,0.14558201,0.818718479
9961,ENSG00000258429,33.55996195,-0.148424206,0.281888409,-0.526535327,0.598516313,0.940168409
9962,ENSG00000132603,73.37550845,-0.037605476,0.165551199,-0.227153145,0.82030466,0.976936209
9963,ENSG00000132604,206.1817248,0.006707606,0.112214744,0.059774727,0.952335055,0.993143442
9964,ENSG00000103018,160.6846352,-0.112827267,0.133112576,-0.847607872,0.396656389,0.898675787
9965,ENSG00000102908,1150.830416,-0.052421893,0.090464395,-0.579475419,0.562268428,0.929711226
9966,ENSG00000181019,18.30430753,-0.230685865,0.383514152,-0.601505481,0.547503362,0.926919638
9967,ENSG00000141101,76.07611567,-0.199585303,0.157427703,-1.267790221,0.204872875,0.843475707
9968,ENSG00000198373,1264.075357,0.076922287,0.101834827,0.755363263,0.450031049,0.908415911
9969,ENSG00000157322,23.9278599,-1.068960267,0.439634195,-2.43147662,0.015037419,0.633887767
9970,ENSG00000090857,339.8592395,-0.212678074,0.135290089,-1.572015182,0.11594703,0.797162813
9971,ENSG00000223496,207.9172126,-0.122036925,0.152667457,-0.799364367,0.424079166,0.903157251
9972,ENSG00000090861,214.4292093,-0.139778232,0.129825099,-1.076665708,0.281629637,0.872479342
9973,ENSG00000157349,51.78878052,-0.336677945,0.187952542,-1.791292323,0.073246397,0.758263742
9974,ENSG00000168872,167.4626496,-0.114817938,0.116133602,-0.988671118,0.322824078,0.88114295
9975,ENSG00000157350,1372.601816,0.118367519,0.112643158,1.050818544,0.293341937,0.873995718
9976,ENSG00000157353,158.5328295,-0.093602701,0.142992757,-0.654597496,0.512726936,0.922359622
9977,ENSG00000103051,244.385864,0.010224223,0.0944527,0.108247012,0.913799754,0.989505008
9978,ENSG00000189091,740.1179927,-0.153219078,0.087391052,-1.753258207,0.079557696,0.771218599
9979,ENSG00000132613,9.536850048,-1.148299934,0.487529633,-2.355343872,0.018505572,0.635794588
9980,ENSG00000103043,424.5053482,-0.051554526,0.099176019,-0.519828551,0.603183078,0.941406139
9981,ENSG00000180917,152.6729713,0.041695625,0.151958983,0.274387367,0.78378695,0.9683546
9982,ENSG00000167377,25.13232876,-0.065425909,0.263317968,-0.248467318,0.803772854,0.973440886
9983,ENSG00000157429,14.61642619,-0.129992095,0.326213945,-0.39848724,0.690271062,0.956030037
9984,ENSG00000040199,166.2599513,0.175933426,0.197261704,0.891878267,0.372458185,0.894788231
9985,ENSG00000166747,812.9226556,0.03446294,0.077525249,0.44453827,0.656653466,0.949543665
9986,ENSG00000224470,418.3055549,0.02841756,0.078920962,0.360076195,0.718790154,0.958841729
9987,ENSG00000182149,911.3357445,0.064622718,0.076903407,0.840310208,0.400734479,0.899911419
9988,ENSG00000102984,27.49649547,-0.641216777,0.253865083,-2.525817137,0.011542955,0.620339221
9989,ENSG00000277481,35.52844765,-0.102965596,0.294250398,-0.349925087,0.72639492,0.960545618
9990,ENSG00000102967,115.4280878,0.049794467,0.15352091,0.324349736,0.745673269,0.960908841
9991,ENSG00000140830,73.194817,0.175613997,0.165761874,1.059435399,0.289401535,0.873146868
9992,ENSG00000257017,52.96085981,0.650137823,0.373251019,1.741824645,0.081539133,0.77282684
9993,ENSG00000261701,17.92970069,0.317095882,0.312008948,1.016303811,0.309484734,0.876204764
9994,ENSG00000140829,473.9088228,-0.143288251,0.082712621,-1.732362589,0.083209025,0.777417537
9995,ENSG00000118557,12.07916552,-1.235399338,0.54253564,-2.277084206,0.022781198,0.65358885
9996,ENSG00000140836,221.6063952,0.070879619,0.155103674,0.456982205,0.647683836,0.946390689
9997,ENSG00000103035,132.6769673,0.043034954,0.116502937,0.369389431,0.711837474,0.957882289
9998,ENSG00000196436,7.502990718,-0.996794802,0.743486551,-1.340703206,0.180016833,0.836974018
9999,ENSG00000140839,12.66020039,-0.083038589,0.523016187,-0.158768679,0.873851126,0.984522503
10000,ENSG00000090863,1292.592982,-0.094403722,0.090054287,-1.048297926,0.294501365,0.873995718
10001,ENSG00000168411,214.9843517,-0.152914129,0.127935675,-1.195242287,0.231992381,0.852012614
