AIHelite.vs.healthy,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
8493,ENSG00000151773,13.91101638,-0.364392006,0.512804958,-0.710585964,0.477340843,NA
8494,ENSG00000179630,16.35094555,-0.03380979,0.379907587,-0.088994775,0.929086063,NA
8495,ENSG00000102804,340.3098042,0.034817162,0.175224141,0.198700716,0.842496864,0.924645084
8496,ENSG00000083635,20.52869779,-0.871828367,0.350663893,-2.486222229,0.012910731,NA
8497,ENSG00000133114,113.791954,-0.131830248,0.159034382,-0.828941802,0.40713734,0.649588138
8498,ENSG00000188342,93.51809803,0.059604291,0.173097546,0.344339318,0.730591119,0.865056929
8499,ENSG00000180332,9.796933327,0.456782527,0.47440562,0.962852268,0.335621666,NA
8500,ENSG00000133112,602.2273923,0.106876993,0.251350294,0.425211333,0.670682623,0.833484525
8501,ENSG00000174032,105.4544682,-0.344727604,0.146404705,-2.354621074,0.018541602,0.181437624
8502,ENSG00000136152,269.9183213,-0.086930669,0.104363389,-0.832961342,0.404866532,0.647585573
8503,ENSG00000123200,571.3742305,0.043247093,0.089177486,0.484955281,0.627708067,0.809146479
8504,ENSG00000136167,10769.4664,0.326704734,0.131891834,2.477065668,0.013246753,0.164830683
8505,ENSG00000102445,520.129923,0.162374556,0.187626423,0.865414119,0.386811534,0.635043138
8506,ENSG00000136141,206.5659067,0.022150768,0.145005604,0.152758012,0.87858911,0.941474648
8507,ENSG00000139684,119.3087439,-0.052505696,0.150026087,-0.34997711,0.726355876,0.86267196
8508,ENSG00000136143,64.85133752,-0.194758043,0.202029751,-0.964006747,0.335042543,NA
8509,ENSG00000136159,39.86291801,-0.384178523,0.279350674,-1.3752554,0.169052278,NA
8510,ENSG00000136146,78.06665263,-0.07430761,0.173077396,-0.429331686,0.667681861,NA
8511,ENSG00000136156,7588.482022,0.271070538,0.143434685,1.889853474,0.05877756,0.263013334
8512,ENSG00000139687,356.4621909,0.040381121,0.101518368,0.397771575,0.690798572,0.844936918
8513,ENSG00000139679,205.4631974,-0.027397055,0.161549458,-0.169589269,0.865333162,0.935360123
8514,ENSG00000136161,398.0044096,0.1690645,0.132360815,1.277300236,0.20149627,0.458620003
8515,ENSG00000152207,82.28957711,-0.171030251,0.270379176,-0.632557039,0.52702295,0.74290643
8516,ENSG00000102531,396.295815,0.209632462,0.090556074,2.314946458,0.020615862,0.186947741
8517,ENSG00000102543,53.68303687,0.088663516,0.185241227,0.478638138,0.632196082,NA
8518,ENSG00000102547,29.06974173,0.004312042,0.32738937,0.01317099,0.989491374,NA
8519,ENSG00000136169,182.9875015,-0.150727911,0.124520899,-1.21046276,0.226101372,0.486849501
8520,ENSG00000136147,306.4831307,0.032668304,0.134275602,0.243292925,0.807778485,0.908549858
8521,ENSG00000136144,186.9233044,0.028182658,0.14821843,0.190142738,0.849197281,0.927175587
8522,ENSG00000152213,470.8179358,0.444560456,0.174917718,2.541540448,0.011036518,0.164055198
8523,ENSG00000123179,50.87966614,0.309365544,0.229073653,1.350506881,0.176853448,NA
8524,ENSG00000102753,166.8254859,-0.123263802,0.123676269,-0.996664947,0.318927169,0.5762259
8525,ENSG00000123178,24.95395147,0.071137936,0.284303379,0.250218397,0.802418459,NA
8526,ENSG00000204977,327.9308039,0.199830087,0.128005799,1.56110183,0.118499726,0.354599057
8527,ENSG00000198553,45.54590109,0.347073276,0.248848293,1.394718331,0.163100795,NA
8528,ENSG00000186047,21.03402414,-0.444386934,0.349226588,-1.272488834,0.203199489,NA
8529,ENSG00000136104,258.094164,-0.057792888,0.123199462,-0.469100162,0.638998044,0.81628255
8530,ENSG00000253309,18.19434879,0.255851289,0.363728341,0.703413125,0.481798329,NA
8531,ENSG00000102786,659.1043417,0.023364493,0.084796487,0.275536096,0.782904398,0.895296076
8532,ENSG00000139668,932.2789308,0.196344607,0.089371383,2.196951645,0.0280239,0.202756338
8533,ENSG00000102796,282.9739477,0.299326036,0.148909377,2.01012214,0.044418263,0.236246588
8534,ENSG00000281106,329.8159156,0.296794231,0.183394739,1.618335577,0.105590298,0.339280555
8535,ENSG00000123191,29.26411146,0.41416431,0.299138107,1.384525408,0.166197634,NA
8536,ENSG00000253710,113.1961365,-0.025853515,0.138111144,-0.187193548,0.851508884,0.928467413
8537,ENSG00000253797,101.7626335,-0.230077102,0.14912688,-1.542827837,0.122872553,0.360683329
8538,ENSG00000197168,12.90605885,-0.232250035,0.389120393,-0.596859068,0.550601477,NA
8539,ENSG00000136098,28.48469662,-0.142883535,0.26282895,-0.543636975,0.58669131,NA
8540,ENSG00000136114,7.605506209,-0.64152044,0.517145573,-1.240502626,0.214789544,NA
8541,ENSG00000136100,263.3742349,-0.1469294,0.109958264,-1.336228807,0.181474498,0.43637951
8542,ENSG00000136108,75.12269795,-0.093268992,0.19605967,-0.475717379,0.634275738,NA
8543,ENSG00000139675,33.3545342,-0.489216588,0.255632181,-1.913751962,0.055651856,NA
8544,ENSG00000165416,268.6422379,-0.097368461,0.113708238,-0.856300851,0.391831391,0.637529896
8545,ENSG00000102837,65.59170669,-1.454410848,0.708933541,-2.051547519,0.040213657,NA
8546,ENSG00000139734,11.3149489,0.561945089,0.607308929,0.925303519,0.354808049,NA
8547,ENSG00000083544,102.4752983,-0.078628293,0.178701542,-0.439997844,0.659938669,0.827361781
8548,ENSG00000184226,103.1590386,-0.685075965,0.399809727,-1.713504999,0.086619675,0.310001914
8549,ENSG00000276644,64.2056574,0.309957513,0.273199691,1.134545621,0.256565749,NA
8550,ENSG00000204899,28.40039934,-0.411152373,0.292142503,-1.407369244,0.159317926,NA
8551,ENSG00000136122,31.61790791,-0.049426551,0.293379814,-0.16847291,0.866211253,NA
8552,ENSG00000083520,285.5032748,-0.105680234,0.098416575,-1.07380524,0.282909981,0.541362481
8553,ENSG00000083535,124.928311,-0.300013148,0.175292127,-1.711503834,0.086988144,0.310920265
8554,ENSG00000102554,57.05757611,0.22626321,0.259618027,0.871523493,0.383468384,NA
8555,ENSG00000118922,519.1173212,-0.263448389,0.147374032,-1.787617431,0.073837751,0.287845987
8556,ENSG00000136111,214.3439103,-0.443344656,0.192544118,-2.302561406,0.021303533,0.187671806
8557,ENSG00000188243,38.50213425,-0.026061625,0.301213156,-0.086522199,0.93105131,NA
8558,ENSG00000118939,7.557404682,-0.412026798,0.532609972,-0.773599482,0.439167679,NA
8559,ENSG00000136153,75.41173825,-0.16192216,0.212316986,-0.762643458,0.44567606,NA
8560,ENSG00000178695,1377.044441,0.146138429,0.119082291,1.22720538,0.219745408,0.479338605
8561,ENSG00000102805,42.01838841,-0.098749213,0.207847637,-0.475103852,0.634712953,NA
8562,ENSG00000005812,596.356719,0.035250232,0.083656034,0.421371068,0.673484142,0.835250493
8563,ENSG00000005810,1606.852398,-0.01422391,0.084365696,-0.168598263,0.866112647,0.935710985
8564,ENSG00000139737,84.18129064,-0.429025418,0.175775424,-2.440758833,0.014656439,0.168898009
8565,ENSG00000152193,31.12458406,-0.178227296,0.287255868,-0.620447884,0.534962955,NA
8566,ENSG00000139746,566.389595,-0.069090875,0.096331912,-0.71721689,0.473240279,0.701173222
8567,ENSG00000102471,16.10784042,-0.405286418,0.332236761,-1.219872292,0.222513291,NA
8568,ENSG00000136158,11.95103134,-0.401728369,0.479711745,-0.837437008,0.402346971,NA
8569,ENSG00000165300,5.877210306,-1.379635783,0.685701327,-2.012006874,0.044219212,NA
8570,ENSG00000088451,49.82583203,-0.607921659,0.187420485,-3.243624404,0.001180193,NA
8571,ENSG00000152749,53.68326469,-0.148759066,0.23379408,-0.636282433,0.524592352,NA
8572,ENSG00000125257,257.4568712,0.328159037,0.241075108,1.361231524,0.173440535,0.427394046
8573,ENSG00000102580,604.9480402,0.259344287,0.144717936,1.792067336,0.07312218,0.287183437
8574,ENSG00000102595,27.41515213,0.37646315,0.362376372,1.038873336,0.298863649,NA
8575,ENSG00000139793,194.9608908,-0.21934574,0.129597145,-1.692519843,0.0905469,0.315391071
8576,ENSG00000125249,188.4948673,0.058711838,0.164726283,0.356420585,0.721525616,0.85860793
8577,ENSG00000065150,297.6712233,-0.174033193,0.112251851,-1.550381496,0.121049977,0.358015533
8578,ENSG00000152767,65.98764734,0.088842446,0.191294868,0.464426711,0.642342056,NA
8579,ENSG00000102572,540.9098523,0.223005404,0.097274236,2.292543369,0.021874308,0.189011814
8580,ENSG00000088387,433.1957774,-0.130018543,0.159160859,-0.816900238,0.413985442,0.655399621
8581,ENSG00000134882,425.6892115,-0.015146308,0.071584922,-0.211585168,0.832430682,0.920121042
8582,ENSG00000125245,148.3051565,-0.226135979,0.15101673,-1.497423355,0.134283135,0.374779658
8583,ENSG00000169508,219.5387447,-0.200900958,0.177619096,-1.131077475,0.258022484,0.517151011
8584,ENSG00000125304,977.4937329,0.248564249,0.09504639,2.615188738,0.008917816,0.157247827
8585,ENSG00000125246,48.41483709,-0.197610181,0.238147688,-0.829779968,0.406663199,NA
8586,ENSG00000175198,70.98410425,0.002538692,0.218761975,0.011604813,0.990740907,NA
8587,ENSG00000134864,25.04018246,-0.245989887,0.28244514,-0.870929791,0.38379249,NA
8588,ENSG00000125247,92.42799467,-0.232213844,0.183720385,-1.263952522,0.206247069,0.464355457
8589,ENSG00000134900,525.8085945,-0.160960908,0.106348832,-1.513518353,0.130148043,0.370489942
8590,ENSG00000151287,15.2699497,-0.66634531,0.381796191,-1.745290616,0.080934295,NA
8591,ENSG00000134897,28.07681817,-0.514956245,0.274857861,-1.873536535,0.060994333,NA
8592,ENSG00000134899,123.9096676,-0.185235201,0.122868551,-1.507588394,0.131659905,0.37114199
8593,ENSG00000134884,490.5559556,-0.231906684,0.106629218,-2.174888729,0.029638456,0.206992913
8594,ENSG00000174405,77.27420645,0.091671137,0.202729646,0.452184171,0.651136311,NA
8595,ENSG00000139826,213.4077811,0.126052602,0.139013797,0.906763245,0.36453201,0.617535388
8596,ENSG00000102524,411.7796762,0.546553953,0.169582919,3.222930451,0.001268864,0.104268964
8597,ENSG00000041515,20.62990281,-0.332069989,0.461718737,-0.719204058,0.472015199,NA
8598,ENSG00000185950,1245.866454,0.516181102,0.239029964,2.159482825,0.030812728,0.209866968
8599,ENSG00000139832,63.07686097,0.235237596,0.232468714,1.011910775,0.311580717,NA
8600,ENSG00000213995,176.2449151,-0.097142573,0.112013652,-0.867238686,0.385811244,0.634003378
8601,ENSG00000134905,796.3878436,0.037131274,0.097899326,0.379280178,0.704479818,0.851903431
8602,ENSG00000153487,288.8899107,-0.041869784,0.110626281,-0.378479542,0.705074389,0.851985374
8603,ENSG00000088448,760.0596828,-0.054346837,0.076965145,-0.706122716,0.480111827,0.707696186
8604,ENSG00000102606,470.4323888,-0.108839919,0.079871428,-1.362689041,0.172980533,0.42708153
8605,ENSG00000126216,511.3214237,0.124681529,0.078076135,1.596922402,0.110283006,0.345284844
8606,ENSG00000068650,2193.179096,0.348211112,0.112502349,3.095145264,0.001967165,0.113340466
8607,ENSG00000126217,84.24163617,-0.629582454,0.239360855,-2.630264892,0.008531836,0.154261819
8608,ENSG00000126231,9.744852695,-0.534365146,0.445086321,-1.200587664,0.229911188,NA
8609,ENSG00000126226,192.5410312,-0.200722534,0.15232706,-1.317707664,0.187601528,0.442679353
8610,ENSG00000139842,690.5374147,0.200669018,0.116188502,1.727098761,0.084149928,0.304893382
8611,ENSG00000185896,1031.431825,0.217478839,0.110565763,1.966963666,0.0491874,0.243305262
8612,ENSG00000139835,32.72589517,0.185055259,0.254052142,0.728414479,0.466359902,NA
8613,ENSG00000153531,12.47559647,-0.723585684,0.459673794,-1.574128641,0.115457712,NA
8614,ENSG00000150401,132.933794,-0.06357711,0.142412091,-0.44643056,0.655286262,0.825360954
8615,ENSG00000150403,438.7138567,0.145531917,0.147911596,0.98391148,0.325159038,0.581484149
8616,ENSG00000198176,539.1162984,0.833985938,0.263950894,3.159625362,0.001579721,0.107927165
8617,ENSG00000184497,39.73426456,-0.091792554,0.283226098,-0.324096383,0.745865065,NA
8618,ENSG00000183087,98.12620481,0.039829284,0.196793738,0.202391011,0.839611055,0.922831921
8619,ENSG00000185989,1622.560344,-0.094337263,0.105658801,-0.892848134,0.371938506,0.62280821
8620,ENSG00000130177,248.2115064,0.067579826,0.123546871,0.546997475,0.584380467,0.780632235
8621,ENSG00000169062,201.4078106,-0.322917837,0.128602077,-2.510984614,0.012039494,0.164055198
8622,ENSG00000198824,128.9855931,-0.106110621,0.135201234,-0.784834707,0.432550488,0.667390346
8623,ENSG00000136319,111.5293962,-0.001308864,0.142849729,-0.009162525,0.992689465,0.996435929
8624,ENSG00000100814,45.53843187,-0.257292019,0.222087636,-1.15851573,0.246653636,NA
8625,ENSG00000129484,32.39838036,-0.025837909,0.264600465,-0.097648766,0.9222112,NA
8626,ENSG00000129566,1022.818625,0.015192886,0.096344531,0.157693288,0.874698489,0.940054214
8627,ENSG00000092094,118.4479605,-0.383078858,0.150050349,-2.553002116,0.010679885,0.163944201
8628,ENSG00000100823,245.5199412,-0.06812081,0.127521813,-0.534189471,0.593210453,0.786486563
8629,ENSG00000165782,188.9846806,0.089867751,0.099852366,0.900006225,0.368116938,0.619911018
8630,ENSG00000198805,157.2410346,0.121626106,0.163525001,0.743776824,0.457011503,0.689582001
8631,ENSG00000169413,172.5383332,0.590116435,0.277817302,2.124116929,0.033660367,0.213823701
8632,ENSG00000169397,11.15638636,-0.87607206,0.744813453,-1.176230177,0.239502909,NA
8633,ENSG00000169385,56.46268112,0.404191145,0.426709257,0.947228442,0.343522385,NA
8634,ENSG00000165792,69.0992399,-0.144135101,0.197668962,-0.72917417,0.46589513,NA
8635,ENSG00000165795,39.40868313,-0.071343489,0.218357113,-0.326728487,0.743873252,NA
8636,ENSG00000165801,1018.03717,0.657829866,0.23515121,2.797476,0.005150359,0.139820942
8637,ENSG00000165804,189.7517261,0.317951702,0.249813222,1.272757698,0.203104036,0.460369149
8638,ENSG00000092199,1900.728925,0.097011068,0.062358685,1.555694588,0.119780734,0.356053425
8639,ENSG00000092200,63.97808711,0.144848295,0.251604712,0.575697863,0.56481942,NA
8640,ENSG00000092201,386.4023142,-0.064039079,0.101828166,-0.628893576,0.529418732,0.744752492
8641,ENSG00000100888,818.715223,0.040642089,0.080158162,0.50702372,0.612138175,0.79881967
8642,ENSG00000129472,570.7668649,0.496775267,0.326328648,1.522315829,0.127929964,0.367891909
8643,ENSG00000092203,454.2192226,0.146180634,0.08859164,1.650049969,0.098932716,0.32963668
8644,ENSG00000165819,249.4710695,-0.178959322,0.120052851,-1.490671157,0.136047852,0.377538526
8645,ENSG00000165821,17.68884513,-0.088850168,0.390191085,-0.227709374,0.819872184,NA
8646,ENSG00000129562,206.1432576,0.025358979,0.113053181,0.224310177,0.822515957,0.914425253
8647,ENSG00000100439,251.2790363,0.105734577,0.165474273,0.63897895,0.522836626,0.740026933
8648,ENSG00000155463,440.5189539,0.052129842,0.078953614,0.660259103,0.50908757,0.728855046
8649,ENSG00000155465,731.2684358,0.416816544,0.129753781,3.212365314,0.001316469,0.104268964
8650,ENSG00000172590,64.09968754,-0.19944978,0.186355768,-1.070263519,0.28450071,NA
8651,ENSG00000157227,24.11465675,0.35711966,0.387096356,0.92256012,0.356236487,NA
8652,ENSG00000197324,5614.772995,0.46267512,0.162689208,2.843920173,0.004456221,0.135374681
8653,ENSG00000139890,154.9140346,0.327091977,0.196602103,1.66372573,0.096167252,0.324954476
8654,ENSG00000100461,898.4119459,0.196111521,0.108220122,1.812153942,0.069962413,0.281079462
8655,ENSG00000100462,34.11063214,0.285598321,0.21942731,1.301562328,0.193066045,NA
8656,ENSG00000092036,74.08476216,0.325973348,0.252080224,1.293133364,0.195964938,NA
8657,ENSG00000129474,7.73430213,-0.627608325,0.614307585,-1.021651597,0.306945828,NA
8658,ENSG00000100802,60.43759922,-0.124378209,0.182092025,-0.683051378,0.494574378,NA
8659,ENSG00000100804,38.1408969,-0.116608549,0.220733816,-0.528276778,0.597307247,NA
8660,ENSG00000139880,7.223764895,-1.420655488,0.529516652,-2.682928822,0.007298052,NA
8661,ENSG00000100813,1598.686837,0.027681438,0.056703552,0.4881782,0.625423625,0.80784703
8662,ENSG00000179933,103.0392644,-0.012913434,0.137731197,-0.093758233,0.925301211,0.966708262
8663,ENSG00000092067,60.27588078,-0.014494027,0.373828276,-0.038771886,0.96907226,NA
8664,ENSG00000092068,28.49154557,-0.383155998,0.442597211,-0.86569908,0.386655205,NA
8665,ENSG00000215271,101.960092,-0.084529095,0.160410021,-0.526956449,0.598223832,0.789719255
8666,ENSG00000235194,217.1565622,-0.283934156,0.136856655,-2.074682861,0.038015937,0.223744727
8667,ENSG00000129473,48.00028811,-0.242494023,0.222604282,-1.089350218,0.275999475,NA
8668,ENSG00000100836,124.550057,-0.097472854,0.12532935,-0.777733659,0.436726045,0.671033034
8669,ENSG00000092096,21.72126274,-0.712622678,0.413687827,-1.722609734,0.084959124,NA
8670,ENSG00000166091,61.23677099,-0.420906874,0.404077436,-1.041649042,0.297574423,NA
8671,ENSG00000129460,65.15370575,-0.279340987,0.19432011,-1.437529996,0.150567456,NA
8672,ENSG00000136367,25.47239269,-0.608792522,0.297780135,-2.044436318,0.040910463,NA
8673,ENSG00000259431,39.02263673,-0.17095758,0.214017586,-0.798801552,0.424405491,NA
8674,ENSG00000213983,213.1179388,-0.135687641,0.120805931,-1.123186919,0.261358117,0.520174722
8675,ENSG00000092051,9.552471491,-0.123220974,0.503290902,-0.244830523,0.806587659,NA
8676,ENSG00000157326,44.48429844,0.038760458,0.230669791,0.168034392,0.866556223,NA
8677,ENSG00000187630,56.73679643,-0.207186809,0.189364297,-1.094117592,0.273903408,NA
8678,ENSG00000186648,25.32711446,0.075568473,0.381268822,0.198202602,0.842886552,NA
8679,ENSG00000100884,10.73715056,-0.385817852,0.472005344,-0.81740145,0.413699047,NA
8680,ENSG00000129535,20.41625792,-0.129943641,0.353387112,-0.367709054,0.713090189,NA
8681,ENSG00000100889,163.148607,0.070062728,0.145347281,0.482036729,0.629779855,0.810772415
8682,ENSG00000100897,499.2514609,0.285764391,0.138099751,2.069260726,0.038521627,0.22447305
8683,ENSG00000092010,876.2879944,0.144555137,0.098118359,1.47327309,0.140677414,0.383911695
8684,ENSG00000100908,19.03855777,-0.208791464,0.324235459,-0.643950124,0.519607777,NA
8685,ENSG00000100911,245.4027766,0.077203132,0.139305805,0.554198962,0.579442689,0.777377213
8686,ENSG00000092098,266.4531454,0.005554554,0.128150845,0.043343871,0.96542742,0.984961608
8687,ENSG00000259529,32.94575649,0.31582509,0.288457736,1.094874744,0.273571515,NA
8688,ENSG00000213928,69.69074579,0.101178835,0.182906542,0.553172314,0.580145423,NA
8689,ENSG00000100918,136.8653098,0.132738951,0.165035279,0.804306518,0.421219974,0.660626595
8690,ENSG00000100926,14.9006206,0.312720432,0.332444066,0.940670819,0.346873578,NA
8691,ENSG00000139908,92.77060463,0.112604058,0.136716808,0.823629953,0.410149851,0.651740629
8692,ENSG00000254505,19.72571077,0.291549486,0.316970573,0.919799852,0.357677361,NA
8693,ENSG00000129559,40.82044199,0.025503054,0.244425111,0.104338928,0.916900386,NA
8694,ENSG00000100938,438.1002475,0.15554279,0.114435067,1.359223125,0.174075895,0.428064433
8695,ENSG00000092330,412.9009011,0.033238352,0.082943837,0.400733227,0.688616544,0.843647547
8696,ENSG00000092295,20.24680549,0.109678485,0.429346988,0.255454185,0.798372325,NA
8697,ENSG00000100949,140.6046417,-0.144840283,0.127020085,-1.140294337,0.254163696,0.513831095
8698,ENSG00000157379,125.7256387,0.058145284,0.137775302,0.422029808,0.67300326,0.835197623
8699,ENSG00000196943,130.505426,-0.190239191,0.146145934,-1.301707035,0.193016554,0.450410812
8700,ENSG00000213906,30.76408464,0.23871323,0.266991541,0.894085369,0.371276217,NA
8701,ENSG00000213903,658.5367976,0.294306044,0.168076602,1.751023279,0.0799419,0.298159707
8702,ENSG00000129467,103.3491951,0.210549315,0.199752193,1.054052581,0.291858845,0.550026242
8703,ENSG00000129465,146.970637,0.144677436,0.126037683,1.147890317,0.251013846,0.512362724
8704,ENSG00000205978,7.310502707,-0.888628694,0.596637469,-1.489394716,0.136383459,NA
8705,ENSG00000139899,12.2375976,-0.613571808,0.508381553,-1.206912021,0.227466028,NA
8706,ENSG00000100441,721.1721874,0.045320221,0.078687896,0.575949073,0.564649604,0.768050412
8707,ENSG00000100445,18.02681273,-0.054553961,0.304460112,-0.179182621,0.85779431,NA
8708,ENSG00000100448,20.2310314,-0.745970636,0.762203823,-0.978702303,0.327727094,NA
8709,ENSG00000100450,139.7717541,0.095343274,0.390569419,0.244113515,0.807142906,0.908064293
8710,ENSG00000100453,175.7015586,-0.257930825,0.231152377,-1.115847601,0.264487374,0.522497507
8711,ENSG00000092140,143.700405,-0.072020224,0.160321738,-0.449223077,0.653270742,0.824365569
8712,ENSG00000092108,222.6808148,-0.095066424,0.114960799,-0.82694644,0.40826742,0.65008674
8713,ENSG00000100473,8.365607033,-0.247972176,0.570867373,-0.43437791,0.664014036,NA
8714,ENSG00000196792,171.5401782,0.068500197,0.127601969,0.536827115,0.59138704,0.785334501
8715,ENSG00000100478,114.9055325,-0.034252548,0.152685007,-0.224334715,0.822496865,0.914425253
8716,ENSG00000092148,848.9939792,0.072707889,0.066030751,1.101121638,0.270843721,0.527960488
8717,ENSG00000129493,108.5764138,0.14988928,0.159036518,0.942483413,0.345945199,0.601529395
8718,ENSG00000129480,25.63590888,-0.449892244,0.281172551,-1.600057484,0.109585832,NA
8719,ENSG00000151413,32.58232474,0.155348371,0.240749683,0.645269266,0.518752706,NA
8720,ENSG00000100852,213.8240813,-0.210200402,0.156960008,-1.339197189,0.180506487,0.435512226
8721,ENSG00000151320,27.81424688,-0.987021621,0.406159493,-2.43013308,0.01509328,NA
8722,ENSG00000129521,33.87790332,-0.049728825,0.305445414,-0.162807568,0.870669949,NA
8723,ENSG00000165389,62.0017254,-0.192518604,0.197592989,-0.974319003,0.329898172,NA
8724,ENSG00000129518,108.8616154,0.069716896,0.12063233,0.577928791,0.563312196,0.767131126
8725,ENSG00000129515,365.8424558,0.048679365,0.104640569,0.465205463,0.641784327,0.817653704
8726,ENSG00000165410,32.51053716,-0.943196949,0.28332067,-3.329079198,0.000871336,NA
8727,ENSG00000198604,888.6272119,0.309627769,0.122321862,2.531254549,0.011365533,0.164055198
8728,ENSG00000100883,201.5884207,-0.110830013,0.120229388,-0.921821319,0.356621785,0.610418983
8729,ENSG00000151327,223.854068,0.273736836,0.140296512,1.951130741,0.051041495,0.247331816
8730,ENSG00000092020,121.7725512,0.200109152,0.172772255,1.158225038,0.246772213,0.5087783
8731,ENSG00000100890,52.49057131,-0.015107343,0.223375178,-0.067632148,0.946078464,NA
8732,ENSG00000100902,47.10914027,-0.295377439,0.229482132,-1.287147877,0.19804275,NA
8733,ENSG00000100906,1007.730215,0.262555223,0.155948226,1.68360506,0.09225802,0.318681356
8734,ENSG00000174373,349.270691,0.065431707,0.1205624,0.542720674,0.587322138,0.783203403
8735,ENSG00000100916,11.30914761,-0.32692825,0.470864381,-0.694315099,0.487484624,NA
8736,ENSG00000151332,41.01001383,0.349087623,0.266748113,1.308678886,0.190643147,NA
8737,ENSG00000100934,266.3580494,0.051253069,0.092671336,0.553062806,0.580220404,0.77740144
8738,ENSG00000092208,26.42998382,-0.068017795,0.279476281,-0.243375914,0.807714201,NA
8739,ENSG00000182400,144.783797,-0.114300515,0.141792658,-0.806110255,0.420179279,0.660155645
8740,ENSG00000100941,403.4429414,0.032583551,0.097041992,0.335767537,0.737046172,0.868454233
8741,ENSG00000150527,51.08419254,0.276071606,0.206786403,1.335056859,0.181857738,NA
8742,ENSG00000165355,304.5911595,0.178896561,0.114402459,1.563747512,0.117876875,0.35442663
8743,ENSG00000179476,28.65332556,-0.226475374,0.278348826,-0.81363869,0.415851967,NA
8744,ENSG00000179454,254.6163718,-0.039869721,0.111271935,-0.358308869,0.720112181,0.858085884
8745,ENSG00000198718,110.1867328,-0.225665602,0.144456988,-1.562164666,0.118249202,0.354473576
8746,ENSG00000185246,103.4755085,-0.232447812,0.154492618,-1.504588469,0.132429913,0.3713815
8747,ENSG00000100442,52.40397141,-0.264946183,0.212952704,-1.244155057,0.213442501,NA
8748,ENSG00000187790,65.17240287,-0.203185217,0.214738601,-0.946197917,0.344047648,NA
8749,ENSG00000129534,305.9574833,0.0718811,0.113174306,0.635136214,0.52533958,0.741931697
8750,ENSG00000213741,246.5269145,-0.184448417,0.211988428,-0.870087194,0.384252755,0.632959294
8751,ENSG00000165501,29.89016681,-0.026712067,0.267162476,-0.099984353,0.920356748,NA
8752,ENSG00000165502,238.7785105,-0.072650245,0.121605938,-0.597423501,0.550224667,0.759096003
8753,ENSG00000165506,71.90729327,-0.294798287,0.235342387,-1.252635745,0.2103383,NA
8754,ENSG00000100479,35.09519625,0.156311119,0.323411551,0.483319531,0.628868874,NA
8755,ENSG00000197776,36.70966399,-0.111267178,0.304788632,-0.365063411,0.715064073,NA
8756,ENSG00000165516,197.3715175,-0.014690485,0.124388167,-0.118101949,0.905986879,0.956877143
8757,ENSG00000165525,336.149645,-0.168050477,0.100511689,-1.671949579,0.094534265,0.322679269
8758,ENSG00000165527,1276.700424,-0.09314777,0.075408526,-1.235241892,0.216740493,0.475370739
8759,ENSG00000100483,157.6060117,0.28002711,0.157769761,1.774909895,0.075912766,0.291018478
8760,ENSG00000100485,873.7126424,0.382549469,0.147969777,2.585321658,0.009728819,0.159648574
8761,ENSG00000087299,25.56764741,-0.109955122,0.26454911,-0.415632174,0.677679179,NA
8762,ENSG00000125375,138.9665901,-0.132023231,0.157430474,-0.838612931,0.401686552,0.644846332
8763,ENSG00000100490,46.62609851,-0.062706914,0.227655693,-0.27544628,0.782973392,NA
8764,ENSG00000012983,185.490654,0.051256246,0.13112924,0.390883423,0.695883408,0.847455027
8765,ENSG00000198513,19.73255851,0.181951598,0.378863065,0.480256893,0.631044737,NA
8766,ENSG00000151748,70.78931657,-0.316694191,0.188875245,-1.676737422,0.093593839,NA
8767,ENSG00000100503,2459.715063,0.285022298,0.100420461,2.838289078,0.004535608,0.135455408
8768,ENSG00000100504,1571.124848,0.613198787,0.205672021,2.981439991,0.002868963,0.116118138
8769,ENSG00000131969,163.0818291,0.76254777,0.251581741,3.031013962,0.00243734,0.113340466
8770,ENSG00000100505,25.10897462,0.567751818,0.421898683,1.345706543,0.178397175,NA
8771,ENSG00000139921,211.9022683,0.00871587,0.146730743,0.059400433,0.952633168,0.980972577
8772,ENSG00000139926,5.936796356,-1.376700475,0.658780228,-2.089772001,0.036638286,NA
8773,ENSG00000186469,578.4221931,-0.0812452,0.084848921,-0.957527788,0.338300927,0.594204968
8774,ENSG00000087302,136.5156422,-0.175673009,0.160398975,-1.095225261,0.273417961,0.531714248
8775,ENSG00000087303,13.55592461,-0.347784339,0.413844517,-0.840374404,0.400698496,NA
8776,ENSG00000168229,227.7992973,-0.64157545,0.248199986,-2.58491332,0.009740348,0.159648574
8777,ENSG00000125384,482.8680798,0.025176679,0.130437853,0.193016664,0.846945918,0.926093111
8778,ENSG00000087301,90.57819915,-0.059894355,0.185214227,-0.323378802,0.746408381,0.874638038
8779,ENSG00000197930,552.6937891,0.296451566,0.112397854,2.637519806,0.008351475,0.153726924
8780,ENSG00000100519,150.733216,0.010187382,0.14580667,0.069869107,0.944297842,0.9775645
8781,ENSG00000198252,278.0686735,-0.173394059,0.135281558,-1.281727247,0.199938343,0.457097163
8782,ENSG00000100522,34.62812133,0.121103926,0.233388697,0.518893706,0.603834867,NA
8783,ENSG00000100523,464.0708844,-0.058163099,0.123504663,-0.470938482,0.637684667,0.815135737
8784,ENSG00000100526,6.833912055,-0.289019429,0.542618649,-0.532638214,0.594284044,NA
