AIHelite.vs.healthy,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
11429,ENSG00000129347,287.4443976,-0.127247857,0.103889959,-1.224833074,0.220638121,0.391520242
11430,ENSG00000129355,580.8757724,0.601611037,0.158312358,3.800152095,0.000144607,0.012590165
11431,ENSG00000129354,13.74908448,0.533973254,0.53556551,0.997026963,0.318751423,NA
11432,ENSG00000129353,3142.157689,0.19757542,0.127801824,1.545951486,0.122116285,0.269825503
11433,ENSG00000129351,1410.130076,-0.264954677,0.08446685,-3.136788899,0.001708091,0.033327598
11434,ENSG00000213339,82.56829973,-0.387075885,0.203847124,-1.898853799,0.057583701,NA
11435,ENSG00000079805,3439.849606,0.232823035,0.078586727,2.962625425,0.003050275,0.040958669
11436,ENSG00000099203,35.16694938,0.042294661,0.257661121,0.1641484,0.869614321,NA
11437,ENSG00000214212,359.777481,0.439945881,0.154233453,2.8524673,0.004338128,0.046647834
11438,ENSG00000142453,867.8299797,0.388792267,0.296265695,1.312309434,0.18941575,0.353549869
11439,ENSG00000130733,102.0715817,0.09159331,0.173599185,0.527613713,0.597767473,NA
11440,ENSG00000142444,111.3988995,-0.01776111,0.145833584,-0.121790256,0.903065131,NA
11441,ENSG00000127616,828.5299533,-0.111545469,0.081796522,-1.363694521,0.172663729,0.334667117
11442,ENSG00000130164,167.161701,-0.091981628,0.175671059,-0.523601487,0.600555747,NA
11443,ENSG00000161888,9.239369135,0.056873912,0.486593889,0.116881682,0.906953815,NA
11444,ENSG00000197256,207.5561218,0.616820321,0.399719887,1.543131428,0.122798891,0.27077958
11445,ENSG00000130158,16.88517982,0.171193838,0.47481449,0.360548891,0.718436702,NA
11446,ENSG00000130167,172.4195511,0.664110571,0.226333398,2.934213757,0.003343938,NA
11447,ENSG00000105514,1664.299071,0.33738353,0.170588241,1.977765453,0.047955173,0.152271777
11448,ENSG00000105518,11.50579003,-0.287155799,0.40847145,-0.703000905,0.482055185,NA
11449,ENSG00000183401,100.6447366,-0.072661598,0.161971306,-0.448607841,0.653714577,NA
11450,ENSG00000105520,824.3839911,0.07011624,0.161495193,0.434169206,0.664165573,0.790920068
11451,ENSG00000173928,30.7916133,0.009107449,0.215346838,0.042292001,0.966265922,NA
11452,ENSG00000187266,184.6504147,0.257301891,0.183138562,1.404957473,0.160033925,NA
11453,ENSG00000205517,13.79625688,0.387630211,0.540288024,0.717451052,0.473095829,NA
11454,ENSG00000130175,997.0341265,0.041334797,0.084978329,0.486415742,0.626672431,0.764296833
11455,ENSG00000161914,76.69896791,0.305404001,0.220538671,1.384809295,0.166110788,NA
11456,ENSG00000130159,293.8661048,0.303838134,0.211023424,1.439831319,0.149915128,0.305244845
11457,ENSG00000130165,386.6945304,0.794372484,0.264977566,2.997885807,0.002718595,0.039341979
11458,ENSG00000198551,53.90634138,-0.346411709,0.224084308,-1.545899005,0.122128961,NA
11459,ENSG00000102575,168.3697907,0.414916666,0.235664018,1.760627991,0.078301388,NA
11460,ENSG00000197933,17.96786887,-1.013901257,0.380215647,-2.666647903,0.007661189,NA
11461,ENSG00000197044,67.89456768,-0.621315313,0.243887311,-2.547550797,0.010848206,NA
11462,ENSG00000177599,14.26675784,-0.593012819,0.404636394,-1.465544938,0.142772301,NA
11463,ENSG00000171295,107.2512586,0.019021056,0.14833462,0.128230728,0.897966383,NA
11464,ENSG00000171291,111.2183617,-0.497879327,0.150568607,-3.306660917,0.000944151,NA
11465,ENSG00000198429,28.52781938,-0.963371427,0.312772528,-3.080102436,0.002069294,NA
11466,ENSG00000196757,130.9683796,0.170547203,0.146633443,1.163085306,0.244794893,NA
11467,ENSG00000267179,6.470636474,-0.348973979,0.751841438,-0.464159013,0.642533824,NA
11468,ENSG00000197054,27.72136271,0.233923105,0.282259447,0.828752086,0.407244706,NA
11469,ENSG00000197647,30.43496777,0.051973594,0.25264715,0.205716131,0.837012657,NA
11470,ENSG00000223547,122.6240109,0.027355071,0.201840949,0.135527856,0.892194541,NA
11471,ENSG00000132010,10.70978058,-0.76743673,0.429117308,-1.788407774,0.073710243,NA
11472,ENSG00000196646,156.3637365,-0.026449578,0.127395617,-0.207617642,0.835527528,NA
11473,ENSG00000197857,209.6770775,-0.070676269,0.131399658,-0.537872546,0.590665043,0.736523424
11474,ENSG00000188868,27.47229754,-0.370839451,0.351916586,-1.053770883,0.291987827,NA
11475,ENSG00000198342,12.15830242,-0.465530578,0.428448955,-1.08654852,0.277236387,NA
11476,ENSG00000196466,40.24502669,-0.418000233,0.261612893,-1.597781474,0.110091619,NA
11477,ENSG00000180855,15.19694985,-0.485584258,0.413615749,-1.173998474,0.240395637,NA
11478,ENSG00000249709,54.98755005,-0.045384821,0.224316558,-0.20232488,0.83966275,NA
11479,ENSG00000269693,12.80570363,-0.149728225,0.457493058,-0.327279776,0.743456287,NA
11480,ENSG00000188033,60.89932617,-0.3792851,0.199847853,-1.897869273,0.057713305,NA
11481,ENSG00000173875,217.0230002,-0.144893713,0.114790518,-1.262244616,0.206860779,0.374878806
11482,ENSG00000104774,795.8769223,0.12815518,0.09212281,1.391134075,0.164184774,0.324640809
11483,ENSG00000123154,37.55342906,-0.391978283,0.235412303,-1.665071357,0.09589852,NA
11484,ENSG00000105583,18.94593817,0.118011378,0.287848633,0.409977204,0.68182267,NA
11485,ENSG00000095059,235.6661051,-0.153159306,0.102752832,-1.490560439,0.136076937,0.288577815
11486,ENSG00000132004,18.27122792,-0.517795283,0.408167521,-1.268585216,0.20458904,NA
11487,ENSG00000105576,292.2016863,-0.314896699,0.090674504,-3.472825154,0.000515011,0.021857354
11488,ENSG00000123144,531.3615648,0.151779598,0.093444471,1.624275862,0.104316946,0.244084472
11489,ENSG00000198356,241.1660062,0.564554425,0.170518244,3.310815374,0.000930246,0.028858999
11490,ENSG00000095066,65.46604994,-0.289103296,0.245328814,-1.178431881,0.238624474,NA
11491,ENSG00000171223,1489.77518,0.360428391,0.128107344,2.813487355,0.004900731,0.049112475
11492,ENSG00000167815,230.9465652,0.899159236,0.281112762,3.198571379,0.001381103,0.032051836
11493,ENSG00000104889,36.3394413,-0.211514899,0.238249321,-0.887788044,0.374654775,NA
11494,ENSG00000105613,18.33948642,-0.650467732,0.428358292,-1.518513227,0.128885068,NA
11495,ENSG00000105612,124.7506037,0.204296319,0.176960016,1.154477287,0.248304545,NA
11496,ENSG00000105610,483.8494738,0.964022913,0.368948536,2.612892638,0.00897795,0.065138406
11497,ENSG00000105607,117.9351865,-0.024241194,0.139056526,-0.174326184,0.861609123,NA
11498,ENSG00000161860,9.736904125,-0.586287487,0.492459984,-1.190528176,0.233838862,NA
11499,ENSG00000179115,220.7851794,-0.078040673,0.123250694,-0.633186483,0.526611871,0.683663156
11500,ENSG00000179218,1218.822104,0.225558754,0.103306777,2.183387779,0.029007265,0.115728911
11501,ENSG00000179262,828.6070743,0.516751936,0.274914332,1.879683504,0.060151225,0.174474107
11502,ENSG00000179271,67.49580401,-0.047562615,0.202244796,-0.235173491,0.81407408,NA
11503,ENSG00000008441,1524.375007,0.753296294,0.36496485,2.064024233,0.039015419,0.136370218
11504,ENSG00000104903,2149.574467,0.71800775,0.286639973,2.504911448,0.012248205,0.073333846
11505,ENSG00000104907,163.3970865,-0.401558658,0.137500797,-2.920409674,0.003495715,NA
11506,ENSG00000160877,348.6317234,0.165866832,0.101894634,1.627826954,0.103561584,0.243054534
11507,ENSG00000104915,420.300387,0.211358597,0.122978717,1.718659965,0.085676306,0.215107302
11508,ENSG00000160888,264.9548333,0.340556963,0.114211183,2.981818015,0.002865423,0.04017546
11509,ENSG00000141837,75.41325894,0.155473438,0.249376646,0.62344827,0.532989986,NA
11510,ENSG00000104957,233.0433206,-0.259998178,0.11666556,-2.22857696,0.025842065,0.108727438
11511,ENSG00000037757,96.4056239,-0.325018169,0.184326635,-1.763272951,0.077854465,NA
11512,ENSG00000104979,135.9969802,-0.259819203,0.13776607,-1.8859448,0.059302394,NA
11513,ENSG00000132003,145.7824482,0.217470061,0.171127967,1.270803741,0.203798478,NA
11514,ENSG00000132016,6.630014706,-1.306436556,0.775902177,-1.683764518,0.092227187,NA
11515,ENSG00000132024,180.2311129,-0.116932525,0.127646999,-0.91606168,0.359634545,NA
11516,ENSG00000132000,10.18655825,-0.716827035,0.642831342,-1.115109031,0.264803702,NA
11517,ENSG00000132017,393.184256,0.111425815,0.085752763,1.299384543,0.193811994,0.358778169
11518,ENSG00000132005,450.621956,0.215520172,0.11792686,1.827574931,0.067613371,0.18558288
11519,ENSG00000171136,5.514804395,0.120779867,0.603346548,0.200183241,0.841337274,NA
11520,ENSG00000104998,389.9305102,-0.349837383,0.115519268,-3.028389903,0.002458606,0.037827086
11521,ENSG00000141854,18.59241703,0.135359576,0.357412527,0.378720849,0.704895169,NA
11522,ENSG00000188032,15.90705813,0.180396514,0.371351457,0.485783778,0.627120477,NA
11523,ENSG00000141858,104.3202976,-0.030988765,0.152798554,-0.202807974,0.839285125,NA
11524,ENSG00000072062,918.6272254,0.298071957,0.116042145,2.568652599,0.010209475,0.068037958
11525,ENSG00000105011,113.5889684,-0.022842672,0.201242604,-0.113508131,0.909627717,NA
11526,ENSG00000072071,465.7019971,-0.042652592,0.094210694,-0.452736199,0.65073871,0.781639421
11527,ENSG00000123146,4714.253183,0.344117067,0.138921579,2.47705987,0.013246968,0.076396509
11528,ENSG00000123136,659.3493621,0.045352099,0.096536591,0.469791806,0.638503769,0.771720164
11529,ENSG00000123143,1709.791885,-0.017328556,0.067874934,-0.255301252,0.798490433,0.882344188
11530,ENSG00000123159,102.3569571,-0.312670693,0.189238177,-1.652260121,0.098481535,NA
11531,ENSG00000132002,483.1224708,-0.046498079,0.108852179,-0.42716718,0.669257564,0.79451392
11532,ENSG00000099797,254.0513009,-0.178802943,0.11841331,-1.509990239,0.131045915,0.282036973
11533,ENSG00000099795,78.52761021,-0.405300932,0.15062291,-2.690831906,0.00712741,NA
11534,ENSG00000187912,244.4871149,0.207526563,0.194722312,1.065756461,0.286533747,0.465035829
11535,ENSG00000131355,1232.378049,0.332892714,0.184433873,1.804943471,0.071083528,0.190615443
11536,ENSG00000160961,357.7547088,0.141998096,0.103828212,1.367625366,0.171429372,0.333402343
11537,ENSG00000127507,1527.991884,0.360714725,0.193482967,1.864322896,0.062276373,0.177678575
11538,ENSG00000105135,99.11967937,-0.406869461,0.18327885,-2.219947697,0.026422318,NA
11539,ENSG00000074181,10.8126823,-0.49310471,0.685656218,-0.719171937,0.472034988,NA
11540,ENSG00000141867,3072.908782,0.263644513,0.142720463,1.847278993,0.064706716,0.180914974
11541,ENSG00000105127,356.6917536,0.055485911,0.068546329,0.809465828,0.418247251,0.588555438
11542,ENSG00000011243,240.5354598,0.017553203,0.118931875,0.147590399,0.882666033,0.935525475
11543,ENSG00000011451,297.970132,0.028042694,0.116530744,0.240646317,0.809829249,0.888194383
11544,ENSG00000105122,1015.511844,-0.136516599,0.104883899,-1.301597293,0.193054086,0.357831322
11545,ENSG00000161031,20.09880233,-0.718450048,0.384659394,-1.867756407,0.061796032,NA
11546,ENSG00000171954,32.33152242,0.313590035,0.391332926,0.801338231,0.422935864,NA
11547,ENSG00000186529,1383.363249,0.274767642,0.226649565,1.212301652,0.225396932,0.39696334
11548,ENSG00000186204,35.35032441,0.16399204,0.301339565,0.544210117,0.586296891,NA
11549,ENSG00000167460,1039.816791,0.024952359,0.106070491,0.235243175,0.814019997,0.891474933
11550,ENSG00000167461,246.0528676,0.131177017,0.117010329,1.121072115,0.262257167,0.436778399
11551,ENSG00000196684,1055.843242,0.128679462,0.151040337,0.851954284,0.394239466,0.567192068
11552,ENSG00000141977,8.863032093,0.206825294,0.644993078,0.320662812,0.748465932,NA
11553,ENSG00000105058,230.0005239,-0.052919383,0.11955168,-0.442648597,0.658019928,0.786360764
11554,ENSG00000072958,721.4176319,-0.01244095,0.072914061,-0.170624835,0.864518769,0.924851109
11555,ENSG00000127528,4719.906062,0.018018484,0.088622514,0.20331723,0.838887089,0.908218927
11556,ENSG00000127527,1019.463167,0.116670047,0.107916055,1.081118531,0.279644391,0.456600249
11557,ENSG00000141979,6.234022661,-0.564244997,0.560404596,-1.006852908,0.314005465,NA
11558,ENSG00000105072,20.37497224,-0.205024683,0.358740954,-0.571511785,0.567652774,NA
11559,ENSG00000085872,321.774643,-0.02205578,0.129611754,-0.170168051,0.864877977,0.924851109
11560,ENSG00000127526,278.7151222,-0.120525783,0.100386189,-1.200621164,0.229898187,0.402788191
11561,ENSG00000105085,73.93024205,0.074001935,0.168440273,0.439336351,0.660417838,NA
11562,ENSG00000214046,214.0156258,-0.100557008,0.110239232,-0.912170802,0.361678812,0.53724332
11563,ENSG00000072954,31.35501804,0.136557799,0.365912307,0.373198159,0.709000967,NA
11564,ENSG00000127511,798.884781,-0.018884588,0.074448458,-0.253659889,0.799758324,0.882841602
11565,ENSG00000127533,24.18189779,0.19591611,0.276238239,0.709228783,0.478182514,NA
11566,ENSG00000160111,78.6804251,-0.446969147,0.221073931,-2.021808473,0.043196142,NA
11567,ENSG00000131351,64.41033621,-0.1358954,0.199412149,-0.681480044,0.49556779,NA
11568,ENSG00000099331,3452.382963,0.12684964,0.107414996,1.180930455,0.237630352,0.411048696
11569,ENSG00000053501,75.32295549,-0.046304225,0.210282953,-0.220199615,0.825715696,NA
11570,ENSG00000099330,72.13436127,-0.091830278,0.171244683,-0.536251851,0.591784502,NA
11571,ENSG00000160113,23.10306377,0.112041881,0.306143865,0.365977874,0.714381586,NA
11572,ENSG00000105393,60.13125697,-0.050631377,0.247570884,-0.204512647,0.83795291,NA
11573,ENSG00000160117,16.9454715,-0.375685512,0.361968752,-1.037894875,0.299319,NA
11574,ENSG00000127220,82.12126542,-0.040464346,0.176337115,-0.229471521,0.818502453,NA
11575,ENSG00000130312,58.44920107,-0.190631878,0.176470503,-1.08024783,0.280031835,NA
11576,ENSG00000130311,229.4388802,-0.129032946,0.102083869,-1.263989572,0.20623377,0.374075904
11577,ENSG00000074855,127.8540186,-0.346045801,0.154893544,-2.234087963,0.025477286,NA
11578,ENSG00000130299,92.12500779,-0.727211516,0.181656867,-4.003215124,6.25E-05,NA
11579,ENSG00000130300,357.4526475,0.832427569,0.431231127,1.930351304,0.053563324,0.162512127
11580,ENSG00000269720,4.613141938,0.008144169,0.852597842,0.009552181,0.992378578,NA
11581,ENSG00000130303,408.621298,0.112611174,0.158883809,0.708764315,0.478470746,0.64073061
11582,ENSG00000141971,163.6559223,0.020431835,0.118177205,0.172891505,0.862736709,NA
11583,ENSG00000130304,231.4979696,-0.111677101,0.10127298,-1.10273343,0.270142945,0.445806058
11584,ENSG00000130313,244.7512087,0.094943822,0.117125758,0.810614372,0.417587161,0.588119295
11585,ENSG00000167483,354.2796693,-0.815835051,0.297403238,-2.743194915,0.006084456,0.055199819
11586,ENSG00000130309,762.5094162,0.0214248,0.094642394,0.226376349,0.820908722,0.897017263
11587,ENSG00000130479,413.7298859,0.16080733,0.120949555,1.329540487,0.183669718,0.347439856
11588,ENSG00000130475,666.1871238,0.025950519,0.105567666,0.245818815,0.805822491,0.885551671
11589,ENSG00000248099,10.65935506,-0.180567664,0.528293702,-0.341794088,0.732505859,NA
11590,ENSG00000105639,2551.549186,0.239203652,0.097277821,2.458974191,0.013933463,0.078674514
11591,ENSG00000105640,2473.177946,-0.20525545,0.123276916,-1.664995019,0.09591375,0.231341564
11592,ENSG00000105641,20.35745371,-0.821968985,0.351270978,-2.339985474,0.01928449,NA
11593,ENSG00000007080,278.3776274,0.435423286,0.185783436,2.343714253,0.019092793,0.092516064
11594,ENSG00000105643,650.0873964,-0.015046839,0.08736496,-0.17222968,0.863256965,0.924115394
11595,ENSG00000096996,326.1895332,-0.138058943,0.119886238,-1.151582916,0.249492505,0.424176549
11596,ENSG00000099308,2289.644763,0.186602281,0.134221353,1.390257783,0.164450613,0.325047385
11597,ENSG00000216490,46.98290676,0.206312073,0.207850699,0.992597447,0.320906169,NA
11598,ENSG00000254858,35.62045244,0.069254361,0.28168937,0.245853653,0.805795522,NA
11599,ENSG00000105649,15.89448421,0.034092835,0.44556765,0.076515507,0.939008978,NA
11600,ENSG00000130518,282.9660784,0.008691589,0.158835093,0.054720836,0.956360869,0.979032045
11601,ENSG00000130522,1676.695825,0.52844002,0.161901726,3.263955448,0.001098684,0.029665112
11602,ENSG00000130520,301.5586025,-0.086016629,0.126309826,-0.680997132,0.495873305,0.657491027
11603,ENSG00000130517,304.7339099,-0.128705233,0.099800413,-1.289626258,0.197180454,0.362814438
11604,ENSG00000130513,92.05147765,0.611223168,0.269567445,2.267422049,0.023364456,NA
11605,ENSG00000175489,1926.170431,0.392469657,0.15152613,2.590112066,0.009594469,0.06631363
11606,ENSG00000130511,344.5671931,-0.14742038,0.129425493,-1.13903665,0.254687868,0.428956354
11607,ENSG00000105655,81.94946915,-0.106827824,0.199300579,-0.536013617,0.591949139,NA
11608,ENSG00000105656,979.0121707,0.265991338,0.133887451,1.986678633,0.046958021,0.150254534
11609,ENSG00000105701,22765.32616,0.828148781,0.387595977,2.136628939,0.032628184,0.123338191
11610,ENSG00000105700,125.3093095,-0.050756974,0.121200738,-0.418784364,0.675373733,NA
11611,ENSG00000221983,4892.169447,0.71477736,0.254724861,2.806076157,0.005014884,0.04971956
11612,ENSG00000006016,10.03708575,-0.887109125,0.452159007,-1.961940625,0.049769397,NA
11613,ENSG00000006015,206.6325058,-0.186645214,0.13833435,-1.349232597,0.177262268,0.340157028
11614,ENSG00000167487,113.2654106,-0.198503665,0.150020285,-1.323178831,0.185775914,NA
11615,ENSG00000105662,365.5055505,-0.210819916,0.095267725,-2.212920661,0.026903116,0.111196799
11616,ENSG00000005007,1698.060771,0.192430921,0.103751147,1.854735367,0.063634026,0.179841084
11617,ENSG00000105669,290.5459796,0.1523884,0.115370397,1.320862225,0.186547307,0.350093833
11618,ENSG00000105671,176.9322241,0.116874827,0.105734143,1.105365054,0.26900144,NA
11619,ENSG00000051128,50.03613936,-0.256420128,0.211645519,-1.211554723,0.225682875,NA
11620,ENSG00000064607,569.4368618,-0.209640073,0.098263766,-2.133442285,0.032888461,0.123543434
11621,ENSG00000105676,143.5170411,0.107459963,0.138816753,0.774113795,0.4388635,NA
11622,ENSG00000181035,172.5562939,-0.245911807,0.128336873,-1.916143043,0.055346891,NA
11623,ENSG00000064545,68.96378914,-0.185937473,0.199254059,-0.933167806,0.350733334,NA
11624,ENSG00000213999,31.90339764,0.224700995,0.289459217,0.776278599,0.437584506,NA
11625,ENSG00000254901,349.0216432,0.197111489,0.13346335,1.476896006,0.139703516,0.293203569
11626,ENSG00000064490,129.0325181,0.128142625,0.14028829,0.913423527,0.361019837,NA
11627,ENSG00000184162,31.94504891,-0.541805006,0.258750375,-2.093929352,0.036266274,NA
11628,ENSG00000105705,259.6919549,0.028240932,0.105239874,0.268348209,0.788431301,0.874810311
11629,ENSG00000129933,1331.179588,0.10152417,0.076785147,1.322185004,0.186106553,0.349548774
11630,ENSG00000167491,1463.59941,0.158113029,0.103550621,1.526915321,0.126782069,0.276289709
11631,ENSG00000178093,35.57957617,-0.137134551,0.199653162,-0.686863908,0.492168493,NA
11632,ENSG00000186010,21.53903145,-0.315575226,0.322358155,-0.978958409,0.32760053,NA
11633,ENSG00000250067,14.34708199,0.178470746,0.383835485,0.464966772,0.641955252,NA
11634,ENSG00000105717,60.88450631,-0.339297422,0.225724096,-1.503151094,0.132800086,NA
11635,ENSG00000064547,683.7780747,0.175909115,0.145658154,1.207684642,0.227168588,0.399431934
11636,ENSG00000089639,2846.367607,0.253796661,0.117649199,2.15723237,0.030987563,0.120692383
11637,ENSG00000105726,609.2499884,-0.158194285,0.092372598,-1.712567232,0.086792186,0.216929263
11638,ENSG00000181896,479.9732406,-0.25045418,0.105589848,-2.371953213,0.017694331,0.089182072
11639,ENSG00000105708,79.03683757,-0.157887849,0.202635881,-0.779170243,0.435879436,NA
11640,ENSG00000081665,398.360133,-0.297836034,0.109689843,-2.715256259,0.00662245,0.057183402
11641,ENSG00000256771,54.00483262,-0.435126128,0.225309636,-1.931236213,0.053453848,NA
11642,ENSG00000184635,29.40154836,0.368866604,0.24736615,1.491176559,0.135915146,NA
11643,ENSG00000197124,27.21798039,-0.600435106,0.303059607,-1.981244261,0.047563888,NA
11644,ENSG00000213988,19.78831538,0.177813488,0.350539387,0.507256802,0.611974645,NA
11645,ENSG00000256229,96.5453859,0.105401193,0.183060389,0.575772801,0.56476876,NA
11646,ENSG00000237440,67.01558276,-0.412738037,0.234705766,-1.758533861,0.078656715,NA
11647,ENSG00000188171,34.47602971,-0.297404341,0.309955824,-0.959505576,0.337304112,NA
11648,ENSG00000160229,99.71030757,-0.333874402,0.215409941,-1.549948903,0.121153781,NA
11649,ENSG00000105750,33.4436243,-0.678342617,0.27638307,-2.454356621,0.014113694,NA
11650,ENSG00000118620,174.5402092,9.05E-05,0.134687679,0.000672252,0.99946362,NA
11651,ENSG00000160352,68.6175192,-0.141673749,0.229691419,-0.616800356,0.537366417,NA
11652,ENSG00000196705,250.9675266,-0.246224895,0.14957058,-1.646212079,0.099720103,0.23713177
11653,ENSG00000182141,182.790983,-0.063631662,0.163608747,-0.388925798,0.697331037,NA
11654,ENSG00000172687,36.18687585,-0.374577929,0.236000859,-1.587188837,0.112469882,NA
11655,ENSG00000196268,257.2543146,-0.18709781,0.129440985,-1.445429432,0.148337301,0.303649887
11656,ENSG00000197013,171.0047401,0.433126864,0.193346971,2.240153348,0.025080969,NA
11657,ENSG00000197020,96.01168458,0.414786638,0.245566163,1.689103385,0.091199619,NA
11658,ENSG00000198521,166.5371169,-0.113227223,0.160578946,-0.705118731,0.480736351,NA
11659,ENSG00000160321,15.9401969,0.214709795,0.435442512,0.493084136,0.621953139,NA
11660,ENSG00000197134,27.34415301,-0.483597096,0.392368257,-1.232508205,0.217759304,NA
11661,ENSG00000196081,17.5635369,-0.629342822,0.383634157,-1.640476508,0.100906129,NA
11662,ENSG00000167232,287.7446717,-0.340408114,0.161184444,-2.111916671,0.034693597,0.127833473
11663,ENSG00000197372,90.30128107,-0.366550313,0.191828596,-1.91082206,0.056027452,NA
11664,ENSG00000196172,30.64682679,-0.360789362,0.316918019,-1.138431203,0.254940471,NA
11665,ENSG00000213967,7.57108922,-1.21795262,0.548890735,-2.21893456,0.026491177,NA
11666,ENSG00000213096,82.33194838,-0.179415156,0.204996872,-0.875209237,0.381460068,NA
11667,ENSG00000169021,165.311114,0.043697489,0.141931828,0.307876601,0.758176231,NA
11668,ENSG00000105171,137.2062014,-0.248038351,0.141224126,-1.756345455,0.07902944,NA
11669,ENSG00000166289,215.6088495,-0.301646177,0.223939467,-1.346998726,0.177980643,0.340808624
11670,ENSG00000131943,202.8980818,-0.113243687,0.123289942,-0.918515212,0.358349199,0.533722122
11671,ENSG00000105173,8.33329975,-0.365059267,0.560759005,-0.651009192,0.515040553,NA
11672,ENSG00000105176,243.6005368,-0.170651667,0.140532787,-1.214319244,0.22462584,0.396060714
11673,ENSG00000121297,206.4009141,0.465576296,0.199956211,2.32839127,0.019891337,0.094362179
11674,ENSG00000168813,278.2013177,-0.186737037,0.130391436,-1.432126541,0.15210761,0.30809639
11675,ENSG00000178904,204.8018454,0.147010955,0.154529911,0.951343035,0.341430268,0.517256791
11676,ENSG00000105185,49.14577293,-0.113284242,0.208569427,-0.543148837,0.58702733,NA
11677,ENSG00000105186,375.1266561,0.101143989,0.082663266,1.22356633,0.221115868,0.392110201
11678,ENSG00000213965,125.7420472,0.069897837,0.152100482,0.459550401,0.645838967,NA
11679,ENSG00000121289,109.9128665,-0.600131275,0.158496377,-3.786403753,0.000152843,NA
11680,ENSG00000131944,18.16033315,-0.087600726,0.425842203,-0.205711705,0.837016115,NA
11681,ENSG00000131941,8.560993775,-0.866622435,0.588502421,-1.472589415,0.140861781,NA
11682,ENSG00000076650,118.1648576,-0.143927666,0.155584325,-0.925078188,0.354925238,NA
11683,ENSG00000166359,31.88330646,-0.66678557,0.250915722,-2.657408488,0.007874397,NA
11684,ENSG00000130881,71.11004524,-0.057272237,0.233099175,-0.245699014,0.805915236,NA
11685,ENSG00000245848,134.4543449,0.110473625,0.17731168,0.623047648,0.533253211,NA
11686,ENSG00000153879,140.8959395,-0.31921173,0.136261509,-2.342640502,0.019147823,NA
11687,ENSG00000124299,292.5016265,0.069899959,0.108180908,0.646139511,0.518189009,0.677250486
11688,ENSG00000124302,7.833136327,-0.612075212,0.771971069,-0.792873253,0.427851672,NA
11689,ENSG00000153885,118.5614486,-0.142810208,0.171618104,-0.832139531,0.405330191,NA
11690,ENSG00000257103,821.5449502,0.055982203,0.067259383,0.832332988,0.405221015,0.576537438
11691,ENSG00000166398,318.2278916,-0.248921138,0.110874688,-2.245067322,0.024763811,0.105886455
11692,ENSG00000105220,558.4870525,0.037992919,0.120853832,0.314370822,0.753239414,0.850706498
11693,ENSG00000126261,264.3928276,-0.057159623,0.107091503,-0.533745644,0.593517525,0.738885517
11694,ENSG00000142279,10.22228345,-1.896483739,0.623174776,-3.043261396,0.002340289,NA
11695,ENSG00000089335,128.7229028,-0.233080607,0.180285945,-1.292838479,0.196066929,NA
11696,ENSG00000197841,58.12779996,-0.118623076,0.235447079,-0.503820547,0.614387487,NA
11697,ENSG00000153896,35.40069766,-0.840427166,0.251785451,-3.33787025,0.000844232,NA
11698,ENSG00000168661,25.6629298,-0.197836946,0.268503851,-0.736812321,0.46123649,NA
11699,ENSG00000180884,170.6264875,-0.247435567,0.140504976,-1.761044869,0.078230809,NA
11700,ENSG00000089351,1384.43541,0.224309539,0.11082944,2.023916552,0.042978739,0.143121055
11701,ENSG00000105711,27.20985813,0.495430704,0.32450484,1.526728242,0.126828602,NA
11702,ENSG00000221946,9.690549627,-0.339717774,0.438196673,-0.775263243,0.438184124,NA
11703,ENSG00000089327,984.4001168,0.032124497,0.090665335,0.354319506,0.723099451,0.831903418
11704,ENSG00000105699,213.5504542,-0.312910225,0.136158629,-2.298129967,0.021554393,0.097931224
11705,ENSG00000105698,914.3927437,0.094064485,0.08246831,1.140613714,0.254030708,0.428648045
11706,ENSG00000012124,331.480043,-0.582390955,0.336092677,-1.732828454,0.083126164,0.210269462
11707,ENSG00000126262,1715.64481,0.404220763,0.197182213,2.049985939,0.040365803,0.139052077
11708,ENSG00000105677,47.5275086,0.023512937,0.228480939,0.102909842,0.918034526,NA
11709,ENSG00000249115,93.5295962,-0.715531033,0.19249427,-3.717154976,0.000201479,NA
11710,ENSG00000126254,321.7533418,-3.39E-05,0.107604152,-0.000315334,0.9997484,0.999933641
11711,ENSG00000105672,6.48358399,-0.324061902,0.527111328,-0.614788347,0.538694506,NA
11712,ENSG00000126267,241.1122853,0.323670042,0.126243632,2.563852422,0.010351755,0.068478889
11713,ENSG00000011590,55.58666526,-0.076960443,0.200080353,-0.384647679,0.700498464,NA
11714,ENSG00000272333,1149.379215,-0.002211131,0.103149888,-0.0214361,0.982897776,0.994318253
11715,ENSG00000126246,12.94397812,-0.0393742,0.398003562,-0.098929266,0.921194432,NA
11716,ENSG00000161265,12.26737639,-0.794044276,0.406948275,-1.951216717,0.051031271,NA
11717,ENSG00000267796,11.87869017,-0.305130902,0.404813174,-0.753757342,0.450994943,NA
11718,ENSG00000167595,132.0063627,-0.022584862,0.14569048,-0.155019477,0.876805963,NA
11719,ENSG00000004777,44.37176539,-1.023873396,0.307732076,-3.327158513,0.000877365,NA
11720,ENSG00000167604,226.373087,-0.187231472,0.133682821,-1.400564946,0.161344209,0.321734777
11721,ENSG00000126264,13.18962696,0.10322578,0.370961232,0.278265681,0.780808419,NA
11722,ENSG00000011600,2298.784607,0.255567535,0.132906316,1.922914895,0.054490739,0.1637116
