AIHpartial.vs.healthy,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
7435,ENSG00000132749,63.26459363,-0.001135841,0.188744777,-0.006017866,0.995198467,0.998302128
7436,ENSG00000110090,565.6323192,-0.100989772,0.171502399,-0.58885341,0.555959613,0.868035834
7437,ENSG00000197345,57.31864924,0.347379033,0.16956724,2.048621142,0.040499176,0.471981333
7438,ENSG00000132740,210.6919953,-0.071666424,0.133279768,-0.537714203,0.590774372,0.882247418
7439,ENSG00000162341,592.373058,0.070075586,0.120950601,0.579373611,0.562337106,0.870908234
7440,ENSG00000172927,11.10617066,0.134359502,0.653605167,0.205566769,0.837129338,0.95841506
7441,ENSG00000110092,10.86975863,-0.108506959,0.405069912,-0.267872177,0.788797711,0.947256337
7442,ENSG00000149716,247.4956181,-0.158224506,0.104456221,-1.514744693,0.129837071,0.6019295
7443,ENSG00000168040,121.0409158,0.073012761,0.148943529,0.490204318,0.623989325,0.893092564
7444,ENSG00000131626,622.8368578,0.138379153,0.101146022,1.368112649,0.171276818,0.641212348
7445,ENSG00000085733,178.6525909,-0.172670183,0.302176938,-0.571420782,0.567714445,0.872290883
7446,ENSG00000172893,42.52049278,-0.330164177,0.214888149,-1.536446652,0.124428872,0.593992166
7447,ENSG00000172890,1052.786566,-0.011436923,0.071364146,-0.160261478,0.872675103,0.967062355
7448,ENSG00000158483,22.25036375,-0.101744228,0.345906536,-0.294137919,0.768652517,0.939710013
7449,ENSG00000254469,54.74639918,-0.255558331,0.232282318,-1.100205702,0.271242507,0.723970728
7450,ENSG00000137522,95.65032758,0.054490404,0.140055383,0.389063261,0.69722935,0.917161541
7451,ENSG00000137496,135.3895402,-0.07008859,0.133593403,-0.524641101,0.599832709,0.886669314
7452,ENSG00000137497,1005.194028,-0.146844262,0.091279588,-1.608730553,0.107675272,0.570618475
7453,ENSG00000184154,145.2377532,0.177752082,0.131119304,1.355651503,0.175210077,0.645426845
7454,ENSG00000149357,497.7738006,0.053315665,0.116786958,0.456520714,0.648015579,0.901240459
7455,ENSG00000110200,10.50285185,-0.10535655,0.412506152,-0.25540601,0.79840953,0.949915587
7456,ENSG00000110203,150.718309,-0.298671856,0.352055579,-0.848365638,0.396234373,0.790185365
7457,ENSG00000165457,13.39173933,-0.168829488,0.511292519,-0.330201365,0.741247816,0.930405298
7458,ENSG00000165458,764.5135269,0.067615001,0.089048817,0.759302632,0.447671543,0.81200509
7459,ENSG00000162129,179.0901581,0.223856328,0.12471215,1.79498412,0.07265623,0.52856528
7460,ENSG00000186642,37.80456882,0.505315719,0.334086653,1.512528904,0.130399365,0.602295429
7461,ENSG00000186635,4861.45904,0.036183138,0.125487654,0.288340219,0.773086324,0.94165716
7462,ENSG00000214530,157.8672122,0.137550782,0.174584859,0.78787349,0.430770709,0.806394784
7463,ENSG00000168010,4066.980884,-0.094825473,0.141026869,-0.672392956,0.501333566,0.841737773
7464,ENSG00000137478,584.9116999,0.022506315,0.088949647,0.253023091,0.80025037,0.950298028
7465,ENSG00000175591,174.7265544,0.292151448,0.227788752,1.282554317,0.199648264,0.666512742
7466,ENSG00000171631,22.6522816,0.166916728,0.40182179,0.415399892,0.677849186,0.912272411
7467,ENSG00000110237,15.80430757,-1.152529703,0.58652527,-1.965012867,0.049412748,0.47835219
7468,ENSG00000054967,1051.708,0.100337981,0.123918637,0.809708553,0.418107701,0.799786216
7469,ENSG00000054965,1157.579727,0.177858059,0.110158487,1.614565192,0.106404888,0.568792346
7470,ENSG00000021300,107.7362408,-0.176273621,0.187203685,-0.941614056,0.34639027,0.763832059
7471,ENSG00000175582,450.0543323,0.183652565,0.142724226,1.286765179,0.198176147,0.664551008
7472,ENSG00000175581,47.77363241,-0.122821107,0.237829106,-0.516425887,0.605556989,0.887899276
7473,ENSG00000181924,78.95675878,-0.390986161,0.176530339,-2.214838321,0.026771164,0.424214669
7474,ENSG00000175575,79.99346437,0.080227739,0.153807998,0.52160967,0.601942129,0.886911232
7475,ENSG00000187726,11.97718865,-0.31694339,0.47359045,-0.66923518,0.503345468,0.843218966
7476,ENSG00000175567,2591.201746,0.042455269,0.110607735,0.383836344,0.701099749,0.918410791
7477,ENSG00000175564,43.30981863,-0.385185752,0.195869609,-1.96654169,0.049236071,0.477918389
7478,ENSG00000168014,467.2633629,0.062860549,0.080485632,0.781015781,0.434793213,0.808052172
7479,ENSG00000214517,110.5797847,0.286787648,0.137749856,2.081945182,0.037347477,0.463052518
7480,ENSG00000165434,95.66081441,-0.169647423,0.198163854,-0.856096704,0.391944291,0.787264904
7481,ENSG00000175538,428.4862087,0.175549521,0.155389923,1.129735555,0.258587671,0.715161485
7482,ENSG00000175536,5.875862586,-0.744640147,0.63241228,-1.177459974,0.239011964,0.704316747
7483,ENSG00000077514,149.8515614,0.28052706,0.135795018,2.065812599,0.038846178,0.470327405
7484,ENSG00000166439,668.9627962,0.12468078,0.089265119,1.396746928,0.162489687,0.632000631
7485,ENSG00000166435,469.0256181,0.064434641,0.121364846,0.530916847,0.595476402,0.88429701
7486,ENSG00000118363,207.186168,0.062474304,0.104919009,0.595452666,0.55154093,0.866426724
7487,ENSG00000162139,174.9066307,-0.16210593,0.122745401,-1.320668049,0.186612072,0.656832802
7488,ENSG00000137486,1086.168518,-0.0208803,0.100722441,-0.207305345,0.8357714,0.958237513
7489,ENSG00000149273,2750.387103,0.035868017,0.14828248,0.241889783,0.808865567,0.952853742
7490,ENSG00000149243,20.8715705,-0.502224789,0.370175832,-1.356719552,0.174870338,0.645426845
7491,ENSG00000158555,357.9550393,0.070283124,0.125774527,0.558802531,0.576296495,0.875350996
7492,ENSG00000149257,55.83669121,-0.413978257,0.242141567,-1.709653827,0.087329906,0.545112306
7493,ENSG00000062282,1000.355167,0.195699175,0.192160397,1.018415748,0.308480421,0.746415004
7494,ENSG00000198382,296.0874442,-0.06805264,0.094199005,-0.722434812,0.470027191,0.825168591
7495,ENSG00000085741,7.515673635,-0.22898209,0.538440708,-0.425268904,0.670640659,0.909977352
7496,ENSG00000137492,267.9997147,0.074315814,0.114916361,0.64669481,0.517829483,0.849319232
7497,ENSG00000179240,35.48946791,-0.654386991,0.312539946,-2.093770728,0.036280409,0.457468662
7498,ENSG00000158636,433.395545,0.116993061,0.077343695,1.512638625,0.130371477,0.602295429
7499,ENSG00000078124,145.6986779,0.253438998,0.148519839,1.706431948,0.087927687,0.545499668
7500,ENSG00000149260,183.0014235,0.256090986,0.258882764,0.989216053,0.322557446,0.751378163
7501,ENSG00000137474,35.73829338,0.348903789,0.300163392,1.16237955,0.245081326,0.70636454
7502,ENSG00000149269,1104.349823,0.275054817,0.137045749,2.00702918,0.044746556,0.474276779
7503,ENSG00000074201,219.7626993,0.059113166,0.143319358,0.412457652,0.680004014,0.912673346
7504,ENSG00000178301,29.41855673,-0.520701314,0.308880486,-1.685769537,0.091840197,0.551244767
7505,ENSG00000048649,609.7346576,-0.002101328,0.074490015,-0.028209528,0.977495038,0.99434
7506,ENSG00000087884,22.00710381,-0.601497222,0.27634985,-2.176578784,0.02951201,0.435954615
7507,ENSG00000149262,285.9373663,-0.035182941,0.094487187,-0.372356743,0.709627256,0.921370873
7508,ENSG00000151365,5.584752839,0.654516186,0.674291965,0.970671787,0.331711745,0.757318926
7509,ENSG00000151366,15.88617089,-0.223967326,0.368639694,-0.607550758,0.543485468,0.861643103
7510,ENSG00000159063,88.74908671,0.128051423,0.150222805,0.852410009,0.393986567,0.788556213
7511,ENSG00000188997,82.27811427,0.005171165,0.152029857,0.034014139,0.972865876,0.993258249
7512,ENSG00000118369,152.8008829,-0.138064565,0.137357065,-1.005150813,0.314824236,0.748276028
7513,ENSG00000033327,1721.723421,0.15888702,0.154162352,1.030647354,0.302706221,0.743714047
7514,ENSG00000137513,72.45977175,-0.150832815,0.156357158,-0.964668438,0.334710908,0.757750147
7515,ENSG00000149256,22.11399541,-0.527795792,0.759074662,-0.695314728,0.486858086,0.835711533
7516,ENSG00000137509,460.9323553,0.134073129,0.109623855,1.223028774,0.221318829,0.688072606
7517,ENSG00000165490,39.15379476,0.460652853,0.260297482,1.769716903,0.076774313,0.534830733
7518,ENSG00000137502,125.2073104,-0.22741925,0.201563478,-1.128276076,0.259203344,0.715454826
7519,ENSG00000165494,892.7163743,0.009564551,0.060479613,0.15814504,0.87434251,0.967735116
7520,ENSG00000137494,61.37248028,0.401746765,0.210341044,1.909977996,0.056136046,0.496523148
7521,ENSG00000137500,128.8180903,0.072215478,0.13011456,0.555014579,0.578884688,0.875883441
7522,ENSG00000150672,17.16311622,-0.32827726,0.469915382,-0.698588027,0.484809528,0.834478871
7523,ENSG00000171204,57.58691857,-0.017686116,0.176951929,-0.099948707,0.920385048,0.979806608
7524,ENSG00000171202,41.10333572,-0.009984436,0.245626526,-0.040648852,0.967575838,0.992127558
7525,ENSG00000137504,555.4115262,-0.124888189,0.091414711,-1.366171678,0.171885085,0.642147482
7526,ENSG00000179071,4.83068407,-0.103958422,0.6289182,-0.165297208,0.868710056,0.966990666
7527,ENSG00000137501,243.2383844,-0.443906697,0.205959212,-2.155313625,0.0311373,0.442460756
7528,ENSG00000073921,2692.341153,0.233774362,0.115159554,2.030004069,0.042356126,0.473777674
7529,ENSG00000074266,141.5498892,0.193094489,0.127798007,1.51093506,0.130804997,0.603139032
7530,ENSG00000149196,55.51817378,0.011410961,0.207684185,0.054943813,0.956183227,0.989400163
7531,ENSG00000151376,21.32762475,-0.07640839,0.337484036,-0.226405939,0.820885709,0.955186145
7532,ENSG00000150687,62.9304168,-0.61908925,0.43481251,-1.423807356,0.154502246,0.625408073
7533,ENSG00000166575,68.24168576,0.067079338,0.220835651,0.303752306,0.761316605,0.937075374
7534,ENSG00000109861,899.6779436,0.178133731,0.092205204,1.931927089,0.053368506,0.49003584
7535,ENSG00000077616,19.04971135,-0.610592484,0.358127623,-1.704957797,0.088202296,0.545572134
7536,ENSG00000110172,299.4488365,0.105771212,0.111841962,0.945720279,0.344291277,0.762211512
7537,ENSG00000180773,161.8128882,-0.019113579,0.154625815,-0.123611824,0.90162263,0.975726997
7538,ENSG00000165325,6.176991077,0.69680158,0.779163232,0.894294739,0.371164214,0.777461893
7539,ENSG00000166002,89.80907329,0.47435792,0.191558527,2.476308029,0.013274899,0.356089463
7540,ENSG00000166004,199.6310599,0.127180567,0.127785508,0.995265971,0.319606923,0.751062386
7541,ENSG00000166012,236.2597984,0.060842846,0.091941671,0.661754844,0.50812835,0.845568294
7542,ENSG00000182919,134.5094352,-0.078512583,0.132933936,-0.590613542,0.554779389,0.867680867
7543,ENSG00000042429,251.3492372,-0.053015701,0.087405961,-0.606545597,0.544152514,0.862043239
7544,ENSG00000181333,8.27100836,-1.093892402,0.650193264,-1.682411159,0.092489139,0.551473249
7545,ENSG00000110218,121.0861285,0.022386625,0.144027028,0.155433497,0.876479578,0.968344891
7546,ENSG00000020922,207.8460919,-0.042719984,0.120927142,-0.353270437,0.723885706,0.925960979
7547,ENSG00000168876,70.34130134,0.09171584,0.222117315,0.412916211,0.679668004,0.912673346
7548,ENSG00000196371,119.7321777,-0.156236071,0.143458457,-1.089068385,0.27612373,0.727224406
7549,ENSG00000134627,27.17902297,0.252286835,0.285115859,0.884857252,0.376233626,0.779439884
7550,ENSG00000166025,30.71708466,-0.092214503,0.268751129,-0.343122292,0.731506461,0.928719253
7551,ENSG00000150316,77.45648464,0.351424219,0.190786806,1.841973388,0.065479043,0.514672819
7552,ENSG00000263465,318.0263569,-0.15140524,0.145630361,-1.039654361,0.298500511,0.740964028
7553,ENSG00000149218,229.6016338,0.266292729,0.184427214,1.44389065,0.148769737,0.619972661
7554,ENSG00000149212,1523.311174,0.351278081,0.16746488,2.097622389,0.035938516,0.457468662
7555,ENSG00000077458,161.9131773,0.05031995,0.134259101,0.374797308,0.707811216,0.920819863
7556,ENSG00000166037,219.9705966,-0.060925812,0.131153775,-0.464537234,0.642262889,0.900580322
7557,ENSG00000087053,99.45202267,-0.054522974,0.147176527,-0.370459711,0.71103999,0.922054351
7558,ENSG00000184384,558.2792257,-0.00544606,0.093123439,-0.058482164,0.953364569,0.989129454
7559,ENSG00000149231,160.6335121,-0.155740362,0.155600999,-1.000895645,0.316877262,0.748276028
7560,ENSG00000183340,51.57288489,-0.105149349,0.256461006,-0.410001312,0.681804985,0.913357594
7561,ENSG00000165895,13.45629991,-0.668752236,0.436055772,-1.533639224,0.125118433,0.594972464
7562,ENSG00000137672,9.15948247,-1.327142801,0.599796827,-2.212653921,0.026921515,0.42505589
7563,ENSG00000110318,29.98834544,-0.207484204,0.302083359,-0.686844203,0.492180911,0.838733851
7564,ENSG00000023445,602.5469606,-0.053570528,0.159818743,-0.335195529,0.737477594,0.930096705
7565,ENSG00000110330,457.8857889,0.174920983,0.10307146,1.697084566,0.089680674,0.54870699
7566,ENSG00000152558,1242.604374,0.085606099,0.124404095,0.68812927,0.49137138,0.838559961
7567,ENSG00000118113,22.86347171,-0.079412198,0.519311953,-0.152918102,0.878462861,0.969018441
7568,ENSG00000137692,47.94728912,0.042910186,0.208413024,0.205890136,0.836876731,0.95841506
7569,ENSG00000187240,41.76259266,-0.243393607,0.253242489,-0.961108887,0.336497422,0.758212451
7570,ENSG00000170962,34.36967589,-0.171019352,0.36736926,-0.465524395,0.641555971,0.900508869
7571,ENSG00000196954,886.9164767,0.374641665,0.121041021,3.095162807,0.001967049,0.22700169
7572,ENSG00000137757,52.97421651,0.47077551,0.324198672,1.452120417,0.146468126,0.619776321
7573,ENSG00000137752,733.4016165,0.468710007,0.121596875,3.854622161,0.000115908,0.104503101
7574,ENSG00000204397,142.7558896,0.353576889,0.176327649,2.005226583,0.044938829,0.475057501
7575,ENSG00000255221,11.59361445,-0.19220373,0.421875013,-0.455594013,0.648681949,0.901240459
7576,ENSG00000170903,96.46404461,0.138019346,0.159728349,0.864087977,0.387539563,0.783699169
7577,ENSG00000182359,26.5238493,-0.084191334,0.360153432,-0.233765186,0.815167278,0.954381062
7578,ENSG00000149313,84.0747076,-0.013451502,0.157163069,-0.085589457,0.931792779,0.982324719
7579,ENSG00000152404,202.918722,-0.114589945,0.126232498,-0.907768976,0.364000293,0.773073722
7580,ENSG00000137760,81.96632443,0.062799289,0.175931682,0.356952703,0.721127214,0.924523289
7581,ENSG00000110660,22.82372747,-0.453122046,0.26559371,-1.706072202,0.087994637,0.545499668
7582,ENSG00000179331,21.09046258,0.318369514,0.325747475,0.977350673,0.328395574,0.75524769
7583,ENSG00000166266,214.6516935,-0.037035249,0.133363917,-0.277700671,0.781242146,0.944710071
7584,ENSG00000075239,113.7208976,0.101149389,0.170442201,0.593452725,0.552878212,0.866611607
7585,ENSG00000149308,379.2666347,-0.075258332,0.08580246,-0.877111592,0.380426029,0.78039219
7586,ENSG00000149311,3021.055701,-0.068854927,0.081332759,-0.846582947,0.397227623,0.790348351
7587,ENSG00000166323,56.07171949,-0.160452647,0.177075037,-0.906127991,0.364868111,0.773073722
7588,ENSG00000178202,46.29306551,-0.468697143,0.280514196,-1.670849998,0.09475131,0.553401082
7589,ENSG00000110723,21.92766101,-0.488328987,0.32098721,-1.521334721,0.128175861,0.599955955
7590,ENSG00000178105,124.7177786,0.027314581,0.147902337,0.18467985,0.853480152,0.962144104
7591,ENSG00000149289,29.92094502,0.117848731,0.299152253,0.393942314,0.693623629,0.916358045
7592,ENSG00000137710,106.1216106,0.06211904,0.157309055,0.394885342,0.692927508,0.91622938
7593,ENSG00000137714,94.02447909,0.208198863,0.188773798,1.102901275,0.27007004,0.72364327
7594,ENSG00000110777,193.884975,-0.20455012,0.257349296,-0.794834579,0.426709733,0.804504695
7595,ENSG00000170145,313.6702143,0.07282406,0.094443879,0.771082899,0.440657796,0.809559487
7596,ENSG00000137713,218.2853269,-0.133382691,0.117580205,-1.134397501,0.256627847,0.712454075
7597,ENSG00000086848,31.82429591,0.149997903,0.259004575,0.579132253,0.562499939,0.870908234
7598,ENSG00000255561,7.314764192,-0.410363643,0.47021461,-0.872715636,0.382818093,0.781838109
7599,ENSG00000137720,10.10354857,-0.674706872,0.479112588,-1.40824284,0.159059175,0.627330499
7600,ENSG00000150764,23.90778592,-0.537658152,0.312480487,-1.720613525,0.085320977,0.542542841
7601,ENSG00000150768,98.34610887,0.042864392,0.153104102,0.279968935,0.779501339,0.944064636
7602,ENSG00000150776,109.1509744,-0.065615009,0.182439145,-0.359654221,0.719105731,0.923852064
7603,ENSG00000150779,27.24608119,0.278504108,0.305505597,0.91161704,0.361970349,0.772980736
7604,ENSG00000204370,84.4295086,0.038180688,0.152187438,0.250879364,0.801907379,0.950298028
7605,ENSG00000150782,27.48361994,0.582724163,0.293249664,1.987126445,0.046908386,0.475692832
7606,ENSG00000197580,9.548221813,0.070738971,0.566888741,0.124784576,0.900694098,0.975276795
7607,ENSG00000150787,34.45624499,-0.051036181,0.214906561,-0.237480793,0.812283818,0.953754066
7608,ENSG00000188771,16.62011438,0.234356294,0.309960444,0.756084524,0.44959852,0.812583109
7609,ENSG00000149294,77.59279985,-0.316341116,0.324354588,-0.975294102,0.329414395,0.755694933
7610,ENSG00000149292,174.681758,-0.366717825,0.175703992,-2.087134281,0.036875998,0.460362847
7611,ENSG00000170209,11.50436986,-0.870383265,0.488292851,-1.782502576,0.074667312,0.531750338
7612,ENSG00000166682,11.50803699,-1.037042172,0.42163207,-2.459590353,0.013909568,0.356089463
7613,ENSG00000086827,65.60514764,0.003282192,0.150927357,0.02174683,0.982649907,0.995108458
7614,ENSG00000048028,205.4582688,-0.311555487,0.131492755,-2.369373779,0.017818236,0.375583377
7615,ENSG00000109906,208.4218714,-0.351888463,0.251463367,-1.399362729,0.161704238,0.631318738
7616,ENSG00000180425,13.88859224,0.13155021,0.40576324,0.324204356,0.745783324,0.931802565
7617,ENSG00000076053,87.04931476,0.316396607,0.14393658,2.198166768,0.027937224,0.430390163
7618,ENSG00000076043,61.57365231,-0.126886217,0.199992368,-0.634455295,0.525783733,0.851911234
7619,ENSG00000182985,15.61999657,-0.4020309,0.528059122,-0.761336909,0.44645586,0.81119899
7620,ENSG00000137656,114.3082453,0.040866833,0.128480052,0.318079206,0.750424857,0.933242998
7621,ENSG00000109917,157.8803587,-0.278931942,0.120693694,-2.311073034,0.020828821,0.395343914
7622,ENSG00000160584,1116.708861,0.088198396,0.098864408,0.89211475,0.37233143,0.777789659
7623,ENSG00000168092,530.6742191,0.148458133,0.090899147,1.633218116,0.102423131,0.565331981
7624,ENSG00000149577,784.9660417,-0.021802521,0.132713757,-0.1642823,0.869508915,0.966990666
7625,ENSG00000149591,200.0637206,-0.059798782,0.14462577,-0.413472523,0.679260449,0.912673346
7626,ENSG00000160613,1118.014099,-0.215668541,0.09398639,-2.294678429,0.02175156,0.400120003
7627,ENSG00000167257,110.3759451,0.012767116,0.14192959,0.089953872,0.928323871,0.981899301
7628,ENSG00000186318,81.92056343,0.019597161,0.171637302,0.114177749,0.90909689,0.977859409
7629,ENSG00000110274,293.6056284,-0.093748411,0.082050836,-1.142564973,0.253219255,0.71077114
7630,ENSG00000177103,11.72141615,-0.594900327,0.651030491,-0.913782588,0.360831097,0.772705312
7631,ENSG00000137731,7.880849045,-0.688180955,0.56408407,-1.219997144,0.222465958,0.68994172
7632,ENSG00000137726,9.141615152,0.845857015,0.532764742,1.587674536,0.112359954,0.577151073
7633,ENSG00000137747,21.32547144,-0.185349685,0.323333179,-0.573246722,0.566477654,0.872069163
7634,ENSG00000110324,2600.451692,-0.066804191,0.067171264,-0.994535259,0.319962349,0.751378163
7635,ENSG00000160593,4645.294858,0.169380265,0.127423045,1.329274979,0.183757266,0.654245168
7636,ENSG00000160588,564.4771636,0.283164858,0.154496504,1.832823725,0.06682879,0.518229674
7637,ENSG00000149573,56.09507344,0.372992687,0.286552313,1.301656523,0.193033828,0.660407157
7638,ENSG00000198851,1080.352087,-0.037729444,0.116237192,-0.324590117,0.745491308,0.931802565
7639,ENSG00000167286,188.3033414,-0.180655597,0.181016024,-0.998008867,0.318275059,0.749495367
7640,ENSG00000160654,507.1805571,-0.025706895,0.140681747,-0.182730849,0.855009209,0.962565731
7641,ENSG00000110344,549.6057443,-0.012375049,0.075524025,-0.163855795,0.869844667,0.966990666
7642,ENSG00000167283,51.1343711,0.354017637,0.216936075,1.631898418,0.102700887,0.565538702
7643,ENSG00000118058,1445.768074,-0.131779588,0.102857194,-1.281189809,0.200127005,0.66692496
7644,ENSG00000149582,34.44053581,-0.590969217,0.254396626,-2.323023008,0.020177916,0.389227277
7645,ENSG00000118096,45.98917241,-0.291259676,0.236503981,-1.231521244,0.218127976,0.684507094
7646,ENSG00000095139,612.4464148,0.086308274,0.076973501,1.121272555,0.262171864,0.717886384
7647,ENSG00000019144,17.6708063,-0.769806994,0.487532593,-1.578985704,0.114339336,0.579148008
7648,ENSG00000110367,1900.77134,0.067945378,0.062292871,1.090740833,0.275386938,0.726482967
7649,ENSG00000160683,14.00753747,0.517755867,0.435403626,1.189139999,0.234384581,0.702247737
7650,ENSG00000186174,974.7118243,-0.198130214,0.119174266,-1.662525146,0.096407526,0.556323835
7651,ENSG00000110375,6.598402508,-0.180551528,0.591216121,-0.305390062,0.76006909,0.936786615
7652,ENSG00000186166,240.4517507,-0.192031595,0.112914077,-1.700687823,0.089001623,0.546868672
7653,ENSG00000118181,507.875113,0.172096228,0.185058178,0.929957433,0.352393124,0.767510466
7654,ENSG00000196655,93.96860956,-0.275869639,0.168875882,-1.633564456,0.102350336,0.565204551
7655,ENSG00000137700,50.33515968,-0.177845313,0.203848798,-0.872437388,0.382969811,0.781838109
7656,ENSG00000149428,291.6489299,-0.147986896,0.142896587,-1.035622332,0.300378369,0.742268724
7657,ENSG00000160695,302.6814598,0.023123363,0.096960913,0.238481287,0.811507828,0.953652991
7658,ENSG00000256269,151.7222703,0.276218456,0.268013796,1.030612825,0.30272242,0.743714047
7659,ENSG00000188486,63.91431621,0.087829535,0.188326672,0.46636801,0.640952106,0.900377404
7660,ENSG00000172269,80.77576454,-0.00962316,0.151388268,-0.063566091,0.949315732,0.987928534
7661,ENSG00000172375,241.3203008,-0.039922708,0.113649873,-0.351278071,0.725379745,0.926454847
7662,ENSG00000172273,155.0405931,-0.167881371,0.109335679,-1.535467406,0.124669057,0.594807487
7663,ENSG00000160703,283.0266195,-0.053910413,0.156965264,-0.343454416,0.731256628,0.928719253
7664,ENSG00000172367,12.45480634,0.586391685,0.430998798,1.360541347,0.173658678,0.64503033
7665,ENSG00000248712,16.32501998,0.566029415,0.43605228,1.298076954,0.194260893,0.66070941
7666,ENSG00000110395,1995.635483,0.023820557,0.126912615,0.187692586,0.851117643,0.961576473
7667,ENSG00000076706,26.53732149,0.322317457,0.375353062,0.858704749,0.39050343,0.786081771
7668,ENSG00000173456,108.2665846,0.104298752,0.17096171,0.610070827,0.541814891,0.860817119
7669,ENSG00000110400,154.843082,0.033153474,0.173587251,0.190990259,0.848533225,0.960941495
7670,ENSG00000184232,120.0521468,0.488624422,0.173028124,2.82395955,0.004743437,0.28066848
7671,ENSG00000196914,780.5763372,0.264939509,0.284687469,0.930632846,0.352043518,0.767166699
7672,ENSG00000149403,16.29168598,-0.889865729,0.631542687,-1.409034967,0.158824829,0.626954753
7673,ENSG00000154114,193.7282502,0.123873335,0.185871143,0.666447373,0.505125191,0.84420577
7674,ENSG00000109927,24.32040283,-0.385810402,0.436604018,-0.883662051,0.376878672,0.779939886
7675,ENSG00000109929,50.84104101,-0.112361681,0.188906037,-0.594801958,0.551975858,0.866426724
7676,ENSG00000137642,14887.3182,0.075901731,0.141328607,0.537058511,0.591227198,0.882518293
7677,ENSG00000154127,381.8363678,0.074036276,0.10221404,0.724325895,0.468865683,0.824277575
7678,ENSG00000109943,27.28656543,-0.273891867,0.306516653,-0.893562763,0.371555877,0.777461893
7679,ENSG00000109944,24.3785581,-0.298151617,0.355640106,-0.838352064,0.401833003,0.792782233
7680,ENSG00000109971,2356.512753,0.103885273,0.097441465,1.066130043,0.286364861,0.732910235
7681,ENSG00000166250,53.42121378,0.226024368,0.267577079,0.844707511,0.398274165,0.790701674
7682,ENSG00000023171,165.5915819,0.153926397,0.14046994,1.095795994,0.273168062,0.72507254
7683,ENSG00000166257,9.082390014,-0.505144161,0.588552835,-0.858281757,0.390736901,0.786081771
7684,ENSG00000166261,84.70188085,-0.33246221,0.178839687,-1.858995705,0.063027747,0.509342451
7685,ENSG00000110002,45.82656251,-0.210534349,0.2013775,-1.045471059,0.29580531,0.739185331
7686,ENSG00000154144,343.0751245,0.010201017,0.07140772,0.142855937,0.886403959,0.969018441
7687,ENSG00000110013,62.79643356,0.158312562,0.185450053,0.853666847,0.393289609,0.78786086
7688,ENSG00000064199,6.897233187,-1.083859512,0.598808177,-1.810027909,0.070291459,0.527587361
7689,ENSG00000154146,1509.195846,-0.041416935,0.288425757,-0.143596519,0.88581909,0.969018441
7690,ENSG00000019102,66.99594237,0.017909824,0.269916026,0.066353317,0.947096536,0.987125871
7691,ENSG00000149564,72.09154832,-0.171590428,0.273141978,-0.628209657,0.529866605,0.854106625
7692,ENSG00000120458,84.18616,-0.127625998,0.174133827,-0.732919041,0.463607809,0.821488431
7693,ENSG00000154134,28.25576367,-0.296265554,0.363113576,-0.81590327,0.414555462,0.799053392
7694,ENSG00000149548,44.57939229,0.665735232,0.286053067,2.32731374,0.019948573,0.388793643
7695,ENSG00000134955,335.9803201,0.183631469,0.138537857,1.325496676,0.185006471,0.654674386
7696,ENSG00000150433,84.03058081,-0.090354135,0.151686975,-0.595661793,0.551401187,0.866426724
7697,ENSG00000149557,12.76992824,-1.177769255,0.564574541,-2.086118252,0.036967913,0.460362847
7698,ENSG00000149547,114.6642945,0.161148998,0.149212986,1.079993119,0.280145244,0.729485548
7699,ENSG00000134910,314.0169822,-0.096158197,0.092997734,-1.033984305,0.301143501,0.742952092
7700,ENSG00000149554,16.17098703,0.144180543,0.391814579,0.367981567,0.712886979,0.922503445
7701,ENSG00000198331,33.48370163,-0.179566022,0.280746208,-0.639602662,0.522430952,0.851478491
7702,ENSG00000110060,40.8990984,-0.117551494,0.263678781,-0.445813249,0.655732151,0.903891904
7703,ENSG00000064309,13.3126488,-1.59486843,0.53720197,-2.968843229,0.002989231,0.261813694
7704,ENSG00000165526,82.84879518,-0.060318837,0.179970182,-0.335160174,0.737504262,0.930096705
7705,ENSG00000197798,100.3562473,0.013954199,0.141234461,0.098801662,0.921295749,0.98013908
7706,ENSG00000182934,872.4769736,0.072292829,0.087732302,0.82401609,0.409930416,0.79585165
7707,ENSG00000110074,94.45134452,-0.045766362,0.151162479,-0.302762709,0.762070704,0.937617066
7708,ENSG00000150455,113.4565699,0.062574897,0.146182484,0.428060155,0.668607325,0.908821117
7709,ENSG00000110063,119.9692609,0.013385662,0.19126739,0.069984027,0.944206373,0.986481566
7710,ENSG00000110080,276.1379715,-0.02129391,0.193727554,-0.109916784,0.912475371,0.978534286
7711,ENSG00000149571,29.88720266,-0.070405081,0.295209708,-0.238491754,0.81149971,0.953652991
7712,ENSG00000134954,3202.952509,-0.166890278,0.119168847,-1.400452233,0.161377938,0.631138008
7713,ENSG00000151702,2234.821419,0.132741479,0.077998426,1.70184818,0.088783832,0.546344204
7714,ENSG00000151704,8.674803428,-1.202920316,0.55667807,-2.160890432,0.030703804,0.440202766
7715,ENSG00000174370,8.009161243,-0.796927803,0.647238493,-1.231273808,0.218220475,0.684507094
7716,ENSG00000134909,78.49258615,-0.135406301,0.206231214,-0.656575204,0.511454097,0.847037131
7717,ENSG00000151715,72.07729237,0.022197478,0.255431882,0.086901753,0.930749606,0.982177575
7718,ENSG00000170322,334.0915588,-0.16454921,0.081122972,-2.028392277,0.042520228,0.473777674
