,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,replicate,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
145,ENSG00000037637,315.962188,-0.061581562,0.104123404,-0.591428631,0.554233262,0.90491233,145,ENSG00000037637,315.962188,-0.061581562,0.104123404,-0.591428631,0.554233262,0.90491233
146,ENSG00000055070,410.2338639,-0.112201573,0.093412372,-1.201142526,0.229695919,0.79654733,146,ENSG00000055070,410.2338639,-0.112201573,0.093412372,-1.201142526,0.229695919,0.79654733
147,ENSG00000187144,31.43619553,-0.028378749,0.287519668,-0.098701941,0.921374927,0.987498398,147,ENSG00000187144,31.43619553,-0.028378749,0.287519668,-0.098701941,0.921374927,0.987498398
148,ENSG00000157191,667.4869715,0.083206358,0.101314241,0.821270108,0.41149243,0.858472782,148,ENSG00000157191,667.4869715,0.083206358,0.101314241,0.821270108,0.41149243,0.858472782
149,ENSG00000219481,155.7389586,0.034575633,0.195460182,0.176893485,0.859592056,0.976131289,149,ENSG00000219481,155.7389586,0.034575633,0.195460182,0.176893485,0.859592056,0.976131289
150,ENSG00000058453,299.7524705,0.05139566,0.171203225,0.300202637,0.764022594,0.958011021,150,ENSG00000058453,299.7524705,0.05139566,0.171203225,0.300202637,0.764022594,0.958011021
151,ENSG00000159363,245.4797355,0.133061977,0.113271526,1.174716907,0.240107993,0.802898463,151,ENSG00000159363,245.4797355,0.133061977,0.113271526,1.174716907,0.240107993,0.802898463
152,ENSG00000117118,168.0515721,0.026631998,0.122858909,0.216768957,0.828388406,0.970715838,152,ENSG00000117118,168.0515721,0.026631998,0.122858909,0.216768957,0.828388406,0.970715838
153,ENSG00000117115,1775.050023,-0.117759489,0.291254545,-0.404318116,0.685978806,0.941831242,153,ENSG00000117115,1775.050023,-0.117759489,0.291254545,-0.404318116,0.685978806,0.941831242
154,ENSG00000159339,795.1783389,-0.244711431,0.228930259,-1.068934409,0.285099226,0.819203578,154,ENSG00000159339,795.1783389,-0.244711431,0.228930259,-1.068934409,0.285099226,0.819203578
155,ENSG00000179051,447.0484281,0.000667533,0.120323411,0.005547823,0.9955735,0.999265915,155,ENSG00000179051,447.0484281,0.000667533,0.120323411,0.005547823,0.9955735,0.999265915
156,ENSG00000074964,321.3576036,0.122514593,0.17340229,0.70653388,0.479856191,0.883349597,156,ENSG00000074964,321.3576036,0.122514593,0.17340229,0.70653388,0.479856191,0.883349597
157,ENSG00000159423,11.75873145,-0.715202042,0.383942818,-1.862782707,0.062492844,0.721938419,157,ENSG00000159423,11.75873145,-0.715202042,0.383942818,-1.862782707,0.062492844,0.721938419
158,ENSG00000169991,160.7468453,0.06804672,0.209302866,0.325111265,0.745096864,0.955917002,158,ENSG00000169991,160.7468453,0.06804672,0.209302866,0.325111265,0.745096864,0.955917002
159,ENSG00000127481,2164.667489,-0.123320402,0.083194851,-1.482308106,0.138258332,0.75130774,159,ENSG00000127481,2164.667489,-0.123320402,0.083194851,-1.482308106,0.138258332,0.75130774
160,ENSG00000127463,257.886761,-0.102799777,0.115756281,-0.888070833,0.374502651,0.849665338,160,ENSG00000127463,257.886761,-0.102799777,0.115756281,-0.888070833,0.374502651,0.849665338
161,ENSG00000053372,49.25557981,0.135470902,0.24767068,0.546979973,0.584392491,0.911135301,161,ENSG00000053372,49.25557981,0.135470902,0.24767068,0.546979973,0.584392491,0.911135301
162,ENSG00000053371,98.75514956,0.044433301,0.171265145,0.259441588,0.795294546,0.964873319,162,ENSG00000053371,98.75514956,0.044433301,0.171265145,0.259441588,0.795294546,0.964873319
163,ENSG00000040487,86.19260065,0.101508004,0.19709412,0.515022997,0.60653695,0.913763817,163,ENSG00000040487,86.19260065,0.101508004,0.19709412,0.515022997,0.60653695,0.913763817
164,ENSG00000077549,1867.373743,-0.141723066,0.078430233,-1.806995351,0.070763004,0.721938419,164,ENSG00000077549,1867.373743,-0.141723066,0.078430233,-1.806995351,0.070763004,0.721938419
165,ENSG00000173436,65.87546786,0.142738658,0.17230459,0.828408912,0.407438961,0.856833754,165,ENSG00000173436,65.87546786,0.142738658,0.17230459,0.828408912,0.407438961,0.856833754
166,ENSG00000158748,12.12259391,0.414240562,0.496199103,0.834827309,0.403814947,0.856729306,166,ENSG00000158748,12.12259391,0.414240562,0.496199103,0.834827309,0.403814947,0.856729306
167,ENSG00000162542,175.5176822,0.226963093,0.130079739,1.744799731,0.081019736,0.721938419,167,ENSG00000162542,175.5176822,0.226963093,0.130079739,1.744799731,0.081019736,0.721938419
168,ENSG00000169914,94.95499607,0.311067236,0.186742784,1.665752378,0.095762745,0.732505884,168,ENSG00000169914,94.95499607,0.311067236,0.186742784,1.665752378,0.095762745,0.732505884
169,ENSG00000162543,21.28055517,0.011251597,0.409442614,0.027480279,0.978076669,0.997629003,169,ENSG00000162543,21.28055517,0.011251597,0.409442614,0.027480279,0.978076669,0.997629003
170,ENSG00000158816,12.23236477,0.696382491,0.479266964,1.453015843,0.146219355,0.754103204,170,ENSG00000158816,12.23236477,0.696382491,0.479266964,1.453015843,0.146219355,0.754103204
171,ENSG00000162545,5.824917361,-0.240489972,0.493961057,-0.486860186,0.626357415,0.920594731,171,ENSG00000162545,5.824917361,-0.240489972,0.493961057,-0.486860186,0.626357415,0.920594731
172,ENSG00000090432,154.9561604,-0.144340908,0.136008312,-1.061265343,0.288569331,0.820716745,172,ENSG00000090432,154.9561604,-0.144340908,0.136008312,-1.061265343,0.288569331,0.820716745
173,ENSG00000158825,460.0476577,-0.315906348,0.213871711,-1.477083371,0.139653291,0.75130774,173,ENSG00000158825,460.0476577,-0.315906348,0.213871711,-1.477083371,0.139653291,0.75130774
174,ENSG00000158828,387.8694577,-0.421098239,0.223639366,-1.882934324,0.059709269,0.721938419,174,ENSG00000158828,387.8694577,-0.421098239,0.223639366,-1.882934324,0.059709269,0.721938419
175,ENSG00000244038,451.1769003,0.203969259,0.100228582,2.035040864,0.041846761,0.695834809,175,ENSG00000244038,451.1769003,0.203969259,0.100228582,2.035040864,0.041846761,0.695834809
176,ENSG00000127483,1025.205509,-0.030670518,0.080409859,-0.381427332,0.702886183,0.945327099,176,ENSG00000127483,1025.205509,-0.030670518,0.080409859,-0.381427332,0.702886183,0.945327099
177,ENSG00000075151,543.3766978,-0.079548899,0.096064065,-0.828081752,0.407624203,0.856833754,177,ENSG00000075151,543.3766978,-0.079548899,0.096064065,-0.828081752,0.407624203,0.856833754
178,ENSG00000117298,2177.225921,-0.224297474,0.143560233,-1.562392799,0.118195483,0.741106194,178,ENSG00000117298,2177.225921,-0.224297474,0.143560233,-1.562392799,0.118195483,0.741106194
179,ENSG00000142794,54.90879587,0.51725979,0.317586791,1.628719468,0.10337242,0.732794676,179,ENSG00000142794,54.90879587,0.51725979,0.317586791,1.628719468,0.10337242,0.732794676
180,ENSG00000162551,1859.68175,-0.483587511,0.313254336,-1.543753605,0.122648035,0.748126889,180,ENSG00000162551,1859.68175,-0.483587511,0.313254336,-1.543753605,0.122648035,0.748126889
181,ENSG00000076864,322.6389102,0.332411772,0.643776869,0.51634625,0.605612599,0.913763817,181,ENSG00000076864,322.6389102,0.332411772,0.643776869,0.51634625,0.605612599,0.913763817
182,ENSG00000090686,631.494004,0.022848789,0.079996657,0.285621797,0.775167807,0.9601978,182,ENSG00000090686,631.494004,0.022848789,0.079996657,0.285621797,0.775167807,0.9601978
183,ENSG00000142798,37.71552714,-0.08699752,0.363758798,-0.239162656,0.810979459,0.967715179,183,ENSG00000142798,37.71552714,-0.08699752,0.363758798,-0.239162656,0.810979459,0.967715179
184,ENSG00000070831,1798.250793,-0.030844771,0.093965725,-0.328255548,0.742718451,0.955665747,184,ENSG00000070831,1798.250793,-0.030844771,0.093965725,-0.328255548,0.742718451,0.955665747
185,ENSG00000162552,113.6644083,-0.104316021,0.171847486,-0.607026746,0.543833162,0.903122785,185,ENSG00000162552,113.6644083,-0.104316021,0.171847486,-0.607026746,0.543833162,0.903122785
186,ENSG00000184677,409.7112878,0.082352436,0.133477367,0.616976777,0.537250043,0.902003505,186,ENSG00000184677,409.7112878,0.082352436,0.133477367,0.616976777,0.537250043,0.902003505
187,ENSG00000173372,20.44224903,-0.133229351,0.46886545,-0.284152631,0.776293414,0.9601978,187,ENSG00000173372,20.44224903,-0.133229351,0.46886545,-0.284152631,0.776293414,0.9601978
188,ENSG00000159189,8.889760397,-0.068613231,0.604287603,-0.113543998,0.909599283,0.985456609,188,ENSG00000159189,8.889760397,-0.068613231,0.604287603,-0.113543998,0.909599283,0.985456609
189,ENSG00000173369,11.12866099,-0.057655466,0.508610696,-0.113358737,0.909746152,0.985533685,189,ENSG00000173369,11.12866099,-0.057655466,0.508610696,-0.113358737,0.909746152,0.985533685
190,ENSG00000133216,39.2302676,-0.087327345,0.371506617,-0.235062691,0.814160076,0.968371287,190,ENSG00000133216,39.2302676,-0.087327345,0.371506617,-0.235062691,0.814160076,0.968371287
191,ENSG00000004487,222.0085839,-0.1631874,0.140061452,-1.165112866,0.24397331,0.805126801,191,ENSG00000004487,222.0085839,-0.1631874,0.140061452,-1.165112866,0.24397331,0.805126801
192,ENSG00000169641,175.0266229,-0.088148781,0.148012744,-0.595548589,0.55147683,0.904361551,192,ENSG00000169641,175.0266229,-0.088148781,0.148012744,-0.595548589,0.55147683,0.904361551
193,ENSG00000125944,520.2079147,0.154267557,0.100857739,1.529555964,0.126126677,0.749120191,193,ENSG00000125944,520.2079147,0.154267557,0.100857739,1.529555964,0.126126677,0.749120191
194,ENSG00000125945,57.98671344,0.161580123,0.177215338,0.91177279,0.361888337,0.848187934,194,ENSG00000125945,57.98671344,0.161580123,0.177215338,0.91177279,0.361888337,0.848187934
195,ENSG00000204219,53.10110523,0.105292437,0.302604392,0.347954092,0.727874661,0.951534067,195,ENSG00000204219,53.10110523,0.105292437,0.302604392,0.347954092,0.727874661,0.951534067
196,ENSG00000088280,9.08424227,0.318310296,0.549322022,0.579460286,0.562278636,0.905792211,196,ENSG00000088280,9.08424227,0.318310296,0.549322022,0.579460286,0.562278636,0.905792211
197,ENSG00000007968,1160.951424,-0.414470342,0.399786139,-1.036730146,0.299861638,0.823216144,197,ENSG00000007968,1160.951424,-0.414470342,0.399786139,-1.036730146,0.299861638,0.823216144
198,ENSG00000117318,55.5516486,0.495594788,0.255867638,1.936918605,0.052755294,0.721938419,198,ENSG00000117318,55.5516486,0.495594788,0.255867638,1.936918605,0.052755294,0.721938419
199,ENSG00000142676,459.1277748,0.240852152,0.179799615,1.339558777,0.180388833,0.765097106,199,ENSG00000142676,459.1277748,0.240852152,0.179799615,1.339558777,0.180388833,0.765097106
200,ENSG00000011007,209.2676046,-0.076431836,0.124414027,-0.614334556,0.538994272,0.902166128,200,ENSG00000011007,209.2676046,-0.076431836,0.124414027,-0.614334556,0.538994272,0.902166128
201,ENSG00000057757,1197.385696,-0.646071238,0.429369683,-1.504696916,0.132402016,0.75130774,201,ENSG00000057757,1197.385696,-0.646071238,0.429369683,-1.504696916,0.132402016,0.75130774
202,ENSG00000011009,219.6497334,-0.028916962,0.085116962,-0.339732072,0.734058307,0.953020818,202,ENSG00000011009,219.6497334,-0.028916962,0.085116962,-0.339732072,0.734058307,0.953020818
203,ENSG00000117308,46.7276693,-0.048134817,0.211554575,-0.227529076,0.820012363,0.969486578,203,ENSG00000117308,46.7276693,-0.048134817,0.211554575,-0.227529076,0.820012363,0.969486578
204,ENSG00000117305,150.3299795,0.100441567,0.14151364,0.709765978,0.47784927,0.883349597,204,ENSG00000117305,150.3299795,0.100441567,0.14151364,0.709765978,0.47784927,0.883349597
205,ENSG00000179163,125.0258713,-0.32530123,0.173446594,-1.875512359,0.060722271,0.721938419,205,ENSG00000179163,125.0258713,-0.32530123,0.173446594,-1.875512359,0.060722271,0.721938419
206,ENSG00000188822,82.63860937,-0.278088749,0.256639364,-1.083577922,0.278551984,0.817741566,206,ENSG00000188822,82.63860937,-0.278088749,0.256639364,-1.083577922,0.278551984,0.817741566
207,ENSG00000189266,441.2277346,0.023538321,0.113841636,0.20676373,0.836194383,0.972102299,207,ENSG00000189266,441.2277346,0.023538321,0.113841636,0.20676373,0.836194383,0.972102299
208,ENSG00000188529,446.6919272,0.278114468,0.104997174,2.648780518,0.008078278,0.58620466,208,ENSG00000188529,446.6919272,0.278114468,0.104997174,2.648780518,0.008078278,0.58620466
209,ENSG00000185436,36.55479554,-0.167738579,0.275632957,-0.608557776,0.542817599,0.903122785,209,ENSG00000185436,36.55479554,-0.167738579,0.275632957,-0.608557776,0.542817599,0.903122785
210,ENSG00000001460,30.34368158,0.364561338,0.250111836,1.457593305,0.144952676,0.752774032,210,ENSG00000001460,30.34368158,0.364561338,0.250111836,1.457593305,0.144952676,0.752774032
211,ENSG00000001461,411.8998456,0.08025884,0.122713192,0.654035962,0.513088637,0.896146502,211,ENSG00000001461,411.8998456,0.08025884,0.122713192,0.654035962,0.513088637,0.896146502
212,ENSG00000117602,495.6605964,0.337453132,0.175976199,1.917606667,0.055160904,0.721938419,212,ENSG00000117602,495.6605964,0.337453132,0.175976199,1.917606667,0.055160904,0.721938419
213,ENSG00000133226,690.2735497,0.021977719,0.077945937,0.281961061,0.777973368,0.9601978,213,ENSG00000133226,690.2735497,0.021977719,0.077945937,0.281961061,0.777973368,0.9601978
214,ENSG00000169504,172.4098422,0.380061192,0.16693282,2.276731396,0.02280227,0.689494038,214,ENSG00000169504,172.4098422,0.380061192,0.16693282,2.276731396,0.02280227,0.689494038
215,ENSG00000020633,1057.158179,-0.091359397,0.141561824,-0.645367479,0.518689073,0.897423491,215,ENSG00000020633,1057.158179,-0.091359397,0.141561824,-0.645367479,0.518689073,0.897423491
216,ENSG00000117614,183.9224343,-0.028940645,0.128454221,-0.225299291,0.821746451,0.969519722,216,ENSG00000117614,183.9224343,-0.028940645,0.128454221,-0.225299291,0.821746451,0.969519722
217,ENSG00000117616,1736.272467,-0.094863095,0.111884132,-0.847869068,0.396510893,0.853535802,217,ENSG00000117616,1736.272467,-0.094863095,0.111884132,-0.847869068,0.396510893,0.853535802
218,ENSG00000187010,228.759403,-0.298997736,0.351693043,-0.850166763,0.395232378,0.853356248,218,ENSG00000187010,228.759403,-0.298997736,0.351693043,-0.850166763,0.395232378,0.853356248
219,ENSG00000183726,407.6337423,0.097205342,0.114959461,0.845561915,0.397797179,0.854178489,219,ENSG00000183726,407.6337423,0.097205342,0.114959461,0.845561915,0.397797179,0.854178489
220,ENSG00000188672,42.28324193,-0.265650466,0.330532729,-0.803703967,0.421567963,0.862045746,220,ENSG00000188672,42.28324193,-0.265650466,0.330532729,-0.803703967,0.421567963,0.862045746
221,ENSG00000204178,178.4746267,-0.048638546,0.15116379,-0.321760559,0.747634096,0.955917002,221,ENSG00000204178,178.4746267,-0.048638546,0.15116379,-0.321760559,0.747634096,0.955917002
222,ENSG00000157978,754.6777717,0.107617923,0.157240186,0.68441742,0.493711619,0.888078889,222,ENSG00000157978,754.6777717,0.107617923,0.157240186,0.68441742,0.493711619,0.888078889
223,ENSG00000117643,251.6192,0.108460029,0.180192519,0.601911942,0.547232755,0.903828495,223,ENSG00000117643,251.6192,0.108460029,0.180192519,0.601911942,0.547232755,0.903828495
224,ENSG00000162430,160.7295184,-0.157285211,0.14675075,-1.071784714,0.283816741,0.819203578,224,ENSG00000162430,160.7295184,-0.157285211,0.14675075,-1.071784714,0.283816741,0.819203578
225,ENSG00000117640,73.15858207,-0.080861372,0.16917344,-0.477979122,0.632665065,0.921913894,225,ENSG00000117640,73.15858207,-0.080861372,0.16917344,-0.477979122,0.632665065,0.921913894
226,ENSG00000127423,6.88604108,0.894005907,0.666617764,1.341107236,0.179885638,0.765097106,226,ENSG00000127423,6.88604108,0.894005907,0.666617764,1.341107236,0.179885638,0.765097106
227,ENSG00000182749,53.07795113,-0.150175346,0.220886717,-0.67987495,0.496583644,0.888928739,227,ENSG00000182749,53.07795113,-0.150175346,0.220886717,-0.67987495,0.496583644,0.888928739
228,ENSG00000117632,39.05626161,0.513417743,0.244904752,2.096397637,0.036046932,0.695834809,228,ENSG00000117632,39.05626161,0.513417743,0.244904752,2.096397637,0.036046932,0.695834809
229,ENSG00000158006,141.7565305,-0.123196618,0.146753332,-0.839480892,0.401199507,0.855340408,229,ENSG00000158006,141.7565305,-0.123196618,0.146753332,-0.839480892,0.401199507,0.855340408
230,ENSG00000175087,58.73794088,0.404646805,0.167325564,2.418320277,0.015592346,0.635663122,230,ENSG00000175087,58.73794088,0.404646805,0.167325564,2.418320277,0.015592346,0.635663122
231,ENSG00000142675,10.07254556,0.080658328,0.519080238,0.155387013,0.876516222,0.977940913,231,ENSG00000142675,10.07254556,0.080658328,0.519080238,0.155387013,0.876516222,0.977940913
232,ENSG00000130695,116.9123777,0.150408218,0.175917373,0.85499354,0.392554724,0.852406018,232,ENSG00000130695,116.9123777,0.150408218,0.175917373,0.85499354,0.392554724,0.852406018
233,ENSG00000142669,1469.62849,-0.166033727,0.148105954,-1.121046945,0.26226788,0.807437345,233,ENSG00000142669,1469.62849,-0.166033727,0.148105954,-1.121046945,0.26226788,0.807437345
234,ENSG00000158062,460.4200963,-0.026204552,0.125171819,-0.209348658,0.834176069,0.972102299,234,ENSG00000158062,460.4200963,-0.026204552,0.125171819,-0.209348658,0.834176069,0.972102299
235,ENSG00000169442,107.0533123,0.253852731,0.172954845,1.467739921,0.142174882,0.75130774,235,ENSG00000169442,107.0533123,0.253852731,0.172954845,1.467739921,0.142174882,0.75130774
236,ENSG00000176092,46.31828795,0.122258623,0.211232711,0.578786412,0.562733301,0.906072089,236,ENSG00000176092,46.31828795,0.122258623,0.211232711,0.578786412,0.562733301,0.906072089
237,ENSG00000176083,55.38363666,-0.255416652,0.526954593,-0.484703342,0.627886796,0.920915228,237,ENSG00000176083,55.38363666,-0.255416652,0.526954593,-0.484703342,0.627886796,0.920915228
238,ENSG00000117682,283.8716892,-0.057230121,0.101267151,-0.565140031,0.571978522,0.910969259,238,ENSG00000117682,283.8716892,-0.057230121,0.101267151,-0.565140031,0.571978522,0.910969259
239,ENSG00000198830,818.2472888,-0.059667102,0.085103932,-0.70110864,0.483235219,0.884205615,239,ENSG00000198830,818.2472888,-0.059667102,0.085103932,-0.70110864,0.483235219,0.884205615
240,ENSG00000117676,1986.142856,-0.153793846,0.117106021,-1.313287265,0.189086168,0.767924904,240,ENSG00000117676,1986.142856,-0.153793846,0.117106021,-1.313287265,0.189086168,0.767924904
241,ENSG00000117713,2218.160356,-0.169405245,0.090861901,-1.864425506,0.062261974,0.721938419,241,ENSG00000117713,2218.160356,-0.169405245,0.090861901,-1.864425506,0.062261974,0.721938419
242,ENSG00000060642,112.9536694,0.024119152,0.164853953,0.14630618,0.883679687,0.979585884,242,ENSG00000060642,112.9536694,0.024119152,0.164853953,0.14630618,0.883679687,0.979585884
243,ENSG00000204160,2280.654136,-0.21417399,0.172734026,-1.239906196,0.215010092,0.784653334,243,ENSG00000204160,2280.654136,-0.21417399,0.172734026,-1.239906196,0.215010092,0.784653334
