AIHsteroid.vs.AIHnotx,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
337,ENSG00000134698,1442.565572,0.509633451,0.178550733,2.854278117,0.004313475,0.041324417
338,ENSG00000092847,707.7558109,0.046982701,0.121762107,0.385856504,0.699602945,0.794284034
339,ENSG00000126070,493.5702712,-0.043715203,0.106044478,-0.412234597,0.680167481,0.777504255
340,ENSG00000116863,148.5164996,-0.099121066,0.170164344,-0.582501975,0.560228611,NA
341,ENSG00000171812,22.54325992,-0.08699582,0.434201473,-0.200358188,0.841200458,NA
342,ENSG00000054116,155.9461171,-0.049036658,0.147977862,-0.331378336,0.740358727,NA
343,ENSG00000116871,1952.396289,0.322543074,0.157054219,2.053705257,0.040004227,0.121911618
344,ENSG00000054118,1203.905938,0.159328141,0.112953781,1.410560495,0.158374247,0.294343253
345,ENSG00000214193,37.06120336,0.110551084,0.411550767,0.26862077,0.788221528,NA
346,ENSG00000142694,19.65867384,0.203832742,0.388164979,0.525118837,0.599500582,NA
347,ENSG00000196182,1916.772397,0.406454745,0.178299388,2.279619399,0.022630271,0.088331059
348,ENSG00000181817,218.5399881,0.083885363,0.163472287,0.513147298,0.607848288,NA
349,ENSG00000116885,16.64541901,-0.198376375,0.550527724,-0.360338574,0.718593956,NA
350,ENSG00000116898,70.97440419,-0.124898494,0.201834634,-0.618815965,0.536037604,NA
351,ENSG00000119535,17005.73225,0.547135011,0.218800803,2.500607869,0.012398037,0.064600298
352,ENSG00000163874,290.1526179,-0.138407994,0.145841287,-0.949031625,0.342604528,NA
353,ENSG00000163875,192.7453803,-0.143038808,0.150611627,-0.949719559,0.342254769,NA
354,ENSG00000163877,186.27059,-0.042487685,0.135702021,-0.313095445,0.75420815,NA
355,ENSG00000163879,6.950933539,-0.678371432,0.663301214,-1.022720022,0.306440242,NA
356,ENSG00000134697,118.4769855,-0.114905168,0.207513039,-0.55372505,0.579767029,NA
357,ENSG00000116922,59.12440724,0.388484721,0.251481376,1.544785254,0.122398215,NA
358,ENSG00000134690,11.50995032,-0.090500025,0.541934574,-0.166994373,0.867374476,NA
359,ENSG00000185090,10.2225639,0.33688378,0.708783648,0.475298464,0.634574253,NA
360,ENSG00000196449,35.32125677,-0.349126574,0.287090533,-1.216085291,0.223952433,NA
361,ENSG00000197982,43.70196306,0.419776086,0.281241094,1.49258446,0.135545994,NA
362,ENSG00000188786,519.9269216,0.435176284,0.16294133,2.670754459,0.007568099,0.050769975
363,ENSG00000204084,248.5758898,0.212324723,0.182725633,1.161986522,0.24524094,NA
364,ENSG00000183431,280.7424084,-0.116209969,0.139264613,-0.834454395,0.404024976,NA
365,ENSG00000183386,285.4422246,0.601482853,0.275453718,2.183607676,0.028991089,NA
366,ENSG00000183520,63.84894924,-0.180919519,0.239998028,-0.753837523,0.45094679,NA
367,ENSG00000116954,63.6060145,0.545362995,0.231100143,2.359855721,0.018282044,NA
368,ENSG00000214114,51.41686725,0.098836124,0.218380445,0.452586881,0.650846248,NA
369,ENSG00000174574,452.9327354,0.035259646,0.116196252,0.303449082,0.761547646,0.84088909
370,ENSG00000168653,60.95828757,-0.354334923,0.306124747,-1.157485392,0.247074104,NA
371,ENSG00000127603,3816.177402,-0.029519786,0.109862338,-0.268697956,0.788162125,0.857736729
372,ENSG00000090621,417.2838537,-0.183547599,0.140630614,-1.305175261,0.191833176,0.333183938
373,ENSG00000116983,43.02705677,-1.465667383,0.425112654,-3.447715257,0.00056535,NA
374,ENSG00000084072,141.9683784,-0.666458787,0.185264853,-3.597329864,0.000321501,NA
375,ENSG00000116985,44.0309131,-0.746653925,0.317032993,-2.35513004,0.018516225,NA
376,ENSG00000043514,58.16937866,-0.090986154,0.249210532,-0.365097545,0.715038593,NA
377,ENSG00000116990,165.7548107,-0.255875036,0.25807242,-0.991485398,0.321448619,NA
378,ENSG00000168389,39.60815463,-0.103320967,0.377661922,-0.273580577,0.784406962,NA
379,ENSG00000131236,3663.629395,0.450180734,0.158400889,2.842034138,0.004482669,0.041665604
380,ENSG00000131238,1193.48451,0.242770105,0.188364192,1.288833631,0.197455931,0.340647562
381,ENSG00000117000,310.5816417,-0.038535991,0.135795871,-0.283778815,0.776579891,NA
382,ENSG00000084073,224.3258022,0.546606423,0.194844902,2.805341158,0.005026335,NA
383,ENSG00000049089,86.30591361,2.271179538,0.394750638,5.753453753,8.74E-09,NA
384,ENSG00000084070,4613.146415,1.111604307,0.28445144,3.907887786,9.31E-05,0.010600694
385,ENSG00000187801,19.52069651,-0.585885133,0.40430251,-1.449125638,0.1473025,NA
386,ENSG00000187815,42.39222773,-0.01892293,0.334880113,-0.056506579,0.954938254,NA
387,ENSG00000164002,22.02503847,-0.248325742,0.446929845,-0.555625777,0.578466706,NA
388,ENSG00000117010,22.57577556,0.588487303,0.424547574,1.386151609,0.165700614,NA
389,ENSG00000117016,32.40824651,-0.501759643,0.315943005,-1.588133413,0.112256174,NA
390,ENSG00000066136,531.3040606,0.326380927,0.124615239,2.61910926,0.008815971,0.054555266
391,ENSG00000117013,7.35928235,0.380022164,0.793637155,0.478836155,0.632055193,NA
392,ENSG00000179862,38.67978951,0.740632884,0.349308973,2.120280154,0.033982426,NA
393,ENSG00000171793,101.0619454,0.039108819,0.226684986,0.172524964,0.863024837,NA
394,ENSG00000171790,33.61692653,-0.602298021,0.322545859,-1.867325233,0.061856184,NA
395,ENSG00000010803,139.0043307,-0.10086122,0.180683818,-0.558219444,0.576694545,NA
396,ENSG00000127124,318.2327647,0.034752016,0.220476096,0.157622601,0.874754193,NA
397,ENSG00000198815,448.6312748,-0.113004497,0.104017865,-1.086395087,0.277304234,0.430798499
398,ENSG00000127125,182.193391,0.064279001,0.166779029,0.385414168,0.699930587,NA
399,ENSG00000186409,71.89969686,0.596541832,0.285468807,2.089691824,0.036645492,NA
400,ENSG00000171960,53.22016832,0.071371936,0.241486792,0.295552131,0.767572135,NA
401,ENSG00000065978,5736.321366,0.399328631,0.337288805,1.183936806,0.236438079,0.386995593
402,ENSG00000117385,159.1887501,-0.146757417,0.169447468,-0.866093895,0.386438673,NA
403,ENSG00000164008,50.15811033,-0.003289204,0.268678434,-0.012242158,0.990232415,NA
404,ENSG00000177868,24.82639233,0.490000359,0.36751794,1.333269223,0.18244347,NA
405,ENSG00000164010,80.38454023,0.840231805,0.260953226,3.219855974,0.00128255,NA
406,ENSG00000164011,54.23566111,-0.398397785,0.244586694,-1.628861234,0.103342398,NA
407,ENSG00000117394,798.1089556,0.303468121,0.269756145,1.124972039,0.260600883,0.411502479
408,ENSG00000117395,40.16202348,-0.2620485,0.290130682,-0.903208506,0.366415244,NA
409,ENSG00000066056,9.758783661,0.478465538,0.833462593,0.574069601,0.565920703,NA
410,ENSG00000117400,37.13872998,-0.397224533,0.389998715,-1.0185278,0.308427197,NA
411,ENSG00000117399,20.81133223,0.606687609,0.460271566,1.318107947,0.187467514,NA
412,ENSG00000066322,347.2621323,0.044470756,0.134038607,0.331775723,0.740058617,NA
413,ENSG00000159479,81.65109145,-0.272266451,0.198256843,-1.373301659,0.169658587,NA
414,ENSG00000198198,883.8009801,-0.040573356,0.096191441,-0.421797983,0.673172478,0.772210143
415,ENSG00000178922,14.59624589,0.167023726,0.452469377,0.369138188,0.712024726,NA
416,ENSG00000142949,48.22468017,1.255917287,0.625909178,2.006548762,0.044797732,NA
417,ENSG00000066135,347.7578465,0.021871156,0.108759777,0.201096001,0.840623509,NA
418,ENSG00000126091,80.76839414,-0.052990121,0.267045655,-0.198430944,0.842707909,NA
419,ENSG00000117408,148.3036386,0.143963733,0.176886654,0.813875605,0.415716217,NA
420,ENSG00000132768,73.03898163,-0.286830101,0.236560478,-1.212502202,0.2253202,NA
421,ENSG00000117410,1018.457635,0.332528269,0.189083847,1.758628642,0.078640605,0.187790768
422,ENSG00000117411,15.86347817,0.634032721,0.459790545,1.378959893,0.16790712,NA
423,ENSG00000159214,13.98832283,-0.736674347,0.603464551,-1.220741709,0.22218383,NA
424,ENSG00000196517,166.5825017,-0.053865988,0.496954034,-0.108392295,0.913684513,NA
425,ENSG00000178028,194.8531882,-0.16167973,0.153358135,-1.054262491,0.291762757,NA
426,ENSG00000117419,120.0249607,-0.121040701,0.217256608,-0.557132427,0.577436954,NA
427,ENSG00000187147,279.3519123,-0.304691688,0.108436607,-2.809860023,0.004956305,NA
428,ENSG00000126106,23.50551833,0.123842211,0.337676016,0.366748614,0.71380654,NA
429,ENSG00000198520,81.4607871,-0.028714939,0.237935233,-0.120683846,0.903941455,NA
430,ENSG00000142945,17.25392991,-0.196390727,0.410317695,-0.478630899,0.632201233,NA
431,ENSG00000142937,868.0805578,-0.573501697,0.234868577,-2.441798316,0.014614309,0.069610615
432,ENSG00000142959,7.241886968,1.662114409,0.72899788,2.279998961,0.02260775,NA
433,ENSG00000173846,250.4740685,0.317764392,0.202958243,1.565663892,0.117427324,NA
434,ENSG00000188396,24.33792853,0.446588993,0.419917215,1.063516751,0.287547673,NA
435,ENSG00000222009,58.27311833,1.027346912,0.320150553,3.208949362,0.00133221,NA
436,ENSG00000117425,15.34553184,-0.141898618,0.514740762,-0.275670063,0.782801491,NA
437,ENSG00000070785,69.42834542,-0.217275362,0.234837376,-0.925216274,0.35485342,NA
438,ENSG00000126107,350.6669955,0.016504612,0.174759841,0.094441672,0.924758314,NA
439,ENSG00000126088,128.8518059,-0.037774007,0.198141074,-0.19064198,0.848806098,NA
440,ENSG00000162415,30.28527245,-0.300733803,0.432438193,-0.695437655,0.48678107,NA
441,ENSG00000186603,7.27078685,0.19141985,0.664661612,0.287995947,0.773349841,NA
442,ENSG00000132781,62.13843998,-0.398449352,0.242886658,-1.640474428,0.100906561,NA
443,ENSG00000132773,51.19827331,-0.117632578,0.224218381,-0.524633965,0.599837671,NA
444,ENSG00000070759,129.2126148,0.35457865,0.174037785,2.037365908,0.041613388,NA
445,ENSG00000280670,15.6240869,-0.019547021,0.606440697,-0.03223237,0.974286742,NA
446,ENSG00000132763,34.72457281,-0.202894716,0.351398662,-0.577391828,0.563674793,NA
447,ENSG00000117450,127.409256,-0.420214211,0.18897714,-2.223624571,0.026173714,NA
448,ENSG00000117448,157.512523,-0.161169909,0.191568102,-0.841319128,0.400169178,NA
449,ENSG00000132780,291.6807581,0.14312641,0.130317761,1.098287822,0.272078828,NA
450,ENSG00000159588,93.30067551,0.333540055,0.238147951,1.400558157,0.161346241,NA
451,ENSG00000159592,883.548789,0.091541635,0.087712633,1.043653937,0.296645529,0.449508786
452,ENSG00000159596,71.98469497,-0.11731606,0.209307301,-0.560496738,0.575140664,NA
453,ENSG00000197429,65.39559757,-0.158013819,0.237551877,-0.665176048,0.505937898,NA
454,ENSG00000086015,123.1904209,0.318045048,0.182828021,1.739585904,0.081931756,NA
455,ENSG00000117461,14.99856425,-0.077880159,0.491257008,-0.158532413,0.874037282,NA
456,ENSG00000085998,90.54936263,-0.259322118,0.222564997,-1.165152298,0.243957351,NA
457,ENSG00000085999,9.562703846,0.305394772,0.690661862,0.442176973,0.658361148,NA
458,ENSG00000132128,233.9000839,-0.169296284,0.122385353,-1.383305114,0.166571331,NA
459,ENSG00000173660,83.60992443,0.142128823,0.213642957,0.66526332,0.505882087,NA
460,ENSG00000117481,156.1727928,-0.097631889,0.215873734,-0.452263861,0.651078907,NA
461,ENSG00000117480,67.44829207,0.097101918,0.313589589,0.309646499,0.756829792,NA
462,ENSG00000079277,682.332665,0.697247861,0.184914462,3.770650789,0.000162822,0.012043988
463,ENSG00000142961,327.9080749,0.030689849,0.129266518,0.237415301,0.81233462,NA
464,ENSG00000123472,124.9798331,-0.417479808,0.216008009,-1.932705221,0.053272522,NA
465,ENSG00000186118,8.316779687,-0.853616361,0.721105618,-1.18376052,0.236507874,NA
466,ENSG00000159658,805.5940621,-0.090700974,0.092360164,-0.982035658,0.326082282,0.478576287
467,ENSG00000162366,769.3084379,0.438807961,0.471509508,0.93064499,0.352037234,0.506877762
468,ENSG00000162367,327.0195355,0.503219395,0.367685281,1.36861447,0.171119819,NA
469,ENSG00000123473,199.5428675,0.310040316,0.396715067,0.781518883,0.434497375,NA
470,ENSG00000162368,375.8046815,-0.374936091,0.144880836,-2.587892921,0.009656499,NA
471,ENSG00000186564,28.52106686,-0.371318715,0.409751386,-0.906204903,0.364827408,NA
472,ENSG00000117834,41.49609876,1.248657615,0.41440936,3.013101864,0.002585921,NA
473,ENSG00000132122,78.30707149,0.453929484,0.314047403,1.445417092,0.148340765,NA
474,ENSG00000162373,17.73107832,-0.601519085,0.523337357,-1.149390687,0.250394918,NA
475,ENSG00000185104,184.5551577,-0.039965192,0.138488505,-0.288581292,0.772901814,NA
476,ENSG00000123080,24.684387,-0.214178039,0.404179486,-0.529908237,0.596175555,NA
477,ENSG00000123091,964.0092361,0.424505483,0.338791869,1.252997849,0.21020649,0.355273979
478,ENSG00000085831,22.69386149,-0.273479427,0.430145999,-0.635782799,0.524918,NA
479,ENSG00000085832,756.47416,0.187170997,0.105349375,1.77666927,0.075622671,0.182871404
480,ENSG00000117859,384.5017025,0.111579919,0.132161279,0.844270877,0.398518056,NA
481,ENSG00000078618,1061.073243,0.440158896,0.150461888,2.925384636,0.003440307,0.037229274
482,ENSG00000117862,205.8646467,0.112970355,0.147665602,0.765041782,0.444246665,NA
483,ENSG00000198841,40.17506469,-0.120217382,0.251778438,-0.477472906,0.63302541,NA
484,ENSG00000134717,161.335375,-0.24059458,0.179739233,-1.338575755,0.180708823,NA
485,ENSG00000157077,35.33543447,-0.879594008,0.382136384,-2.301780317,0.021347564,NA
486,ENSG00000154222,360.5166513,0.032290812,0.13295285,0.242874162,0.808102882,NA
487,ENSG00000085840,10.55692768,0.894054132,0.557905881,1.602517848,0.109041144,NA
488,ENSG00000134748,304.5087801,-0.247128658,0.100012575,-2.470975845,0.013474492,NA
489,ENSG00000134744,485.9143712,-0.289962899,0.139772857,-2.074529387,0.038030172,0.119241331
490,ENSG00000116157,57.32276545,-0.372884528,0.26761359,-1.393369177,0.163508181,NA
491,ENSG00000182183,195.9150719,-0.680257169,0.223944189,-3.037619199,0.002384551,NA
492,ENSG00000162377,61.12053142,0.352970678,0.250555594,1.408751934,0.158908533,NA
493,ENSG00000162378,312.3460345,0.032254829,0.151706646,0.212613156,0.831628709,NA
494,ENSG00000121310,229.7755496,-0.154180628,0.20881422,-0.738362685,0.460294084,NA
495,ENSG00000116171,200.8256162,-0.044927351,0.153216152,-0.293228555,0.769347459,NA
496,ENSG00000174348,7.089700515,0.672274174,0.935134918,0.718906076,0.472198793,NA
497,ENSG00000162383,12.80889352,1.118894073,0.800656895,1.397470102,0.162272251,NA
498,ENSG00000157184,49.55824662,0.006801159,0.233767775,0.029093653,0.976789898,NA
499,ENSG00000162384,100.7618696,-0.467743228,0.21640683,-2.161406957,0.030663917,NA
500,ENSG00000162385,58.1618787,-0.30232597,0.298104115,-1.014162349,0.310505291,NA
501,ENSG00000157193,74.56247922,-0.04058488,0.206155872,-0.196865021,0.843933167,NA
502,ENSG00000058804,89.1443668,-0.123772528,0.203131836,-0.609321171,0.542311577,NA
503,ENSG00000058799,177.7762608,0.481380844,0.191947459,2.507878176,0.012145853,NA
504,ENSG00000211452,18.34451181,0.834335198,0.436620221,1.910894545,0.056018134,NA
505,ENSG00000081870,54.58165044,0.134266557,0.290298188,0.462512555,0.643713801,NA
506,ENSG00000116212,37.77519996,-0.566407081,0.318947564,-1.775862698,0.07575555,NA
507,ENSG00000116209,547.8450237,0.00800378,0.129938853,0.061596511,0.950884156,0.971400418
508,ENSG00000116205,175.7894114,0.039336356,0.147182076,0.267263223,0.789266501,NA
509,ENSG00000215883,30.32373646,-0.163410071,0.350285216,-0.46650576,0.640853526,NA
510,ENSG00000116221,159.6208596,-0.149875759,0.167467954,-0.894951873,0.370812816,NA
511,ENSG00000157216,580.0424433,-0.077080587,0.217805991,-0.353895622,0.723417108,0.811180249
512,ENSG00000162390,31.45070746,-0.198191709,0.490182635,-0.404322174,0.685975822,NA
513,ENSG00000243725,7.885513972,-0.43528372,0.693992803,-0.627216476,0.530517345,NA
514,ENSG00000162396,28.28583877,-0.651410631,0.342222684,-1.903470055,0.056979238,NA
515,ENSG00000006555,140.3336175,0.144558325,0.194165228,0.744511908,0.45656684,NA
516,ENSG00000162398,13.72113671,0.539798789,0.658801286,0.819365111,0.412578134,NA
517,ENSG00000116133,50.1938326,-0.105342379,0.318220598,-0.331035703,0.740617518,NA
518,ENSG00000162399,8.899955155,2.053862579,0.961815497,2.135401836,0.032728201,NA
519,ENSG00000162402,1016.951077,-0.099660301,0.097091877,-1.026453547,0.304677849,0.456807037
520,ENSG00000162407,10.22289546,0.335668016,0.766563797,0.437886602,0.661468489,NA
