"","x"
"1071","ENSG00000142168"
"1072","ENSG00000142173"
"1073","ENSG00000142186"
"1074","ENSG00000142188"
"1075","ENSG00000142303"
"1076","ENSG00000142330"
"1077","ENSG00000142556"
"1078","ENSG00000142627"
"1079","ENSG00000142687"
"1080","ENSG00000142751"
"1081","ENSG00000142765"
"1082","ENSG00000142856"
"1083","ENSG00000142892"
"1084","ENSG00000143110"
"1085","ENSG00000143162"
"1086","ENSG00000143178"
"1087","ENSG00000143185"
"1088","ENSG00000143190"
"1089","ENSG00000143341"
"1090","ENSG00000143365"
"1091","ENSG00000143393"
"1092","ENSG00000143452"
"1093","ENSG00000143498"
"1094","ENSG00000143549"
"1095","ENSG00000143614"
"1096","ENSG00000143630"
"1097","ENSG00000143776"
"1098","ENSG00000143811"
"1099","ENSG00000143819"
"1100","ENSG00000143970"
"1101","ENSG00000143977"
"1102","ENSG00000144029"
"1103","ENSG00000144034"
"1104","ENSG00000144040"
"1105","ENSG00000144043"
"1106","ENSG00000144118"
"1107","ENSG00000144214"
"1108","ENSG00000144290"
"1109","ENSG00000144401"
"1110","ENSG00000144426"
"1111","ENSG00000144560"
"1112","ENSG00000144566"
"1113","ENSG00000144580"
"1114","ENSG00000144591"
"1115","ENSG00000144645"
"1116","ENSG00000144674"
"1117","ENSG00000144713"
"1118","ENSG00000144736"
"1119","ENSG00000144741"
"1120","ENSG00000144935"
"1121","ENSG00000145075"
"1122","ENSG00000145198"
"1123","ENSG00000145214"
"1124","ENSG00000145216"
"1125","ENSG00000145414"
"1126","ENSG00000145423"
"1127","ENSG00000145431"
"1128","ENSG00000145545"
"1129","ENSG00000145675"
"1130","ENSG00000145687"
"1131","ENSG00000145730"
"1132","ENSG00000145741"
"1133","ENSG00000145779"
"1134","ENSG00000145833"
"1135","ENSG00000145882"
"1136","ENSG00000145911"
"1137","ENSG00000146021"
"1138","ENSG00000146066"
"1139","ENSG00000146067"
"1140","ENSG00000146072"
"1141","ENSG00000146083"
"1142","ENSG00000146197"
"1143","ENSG00000146205"
"1144","ENSG00000146263"
"1145","ENSG00000146350"
"1146","ENSG00000146376"
"1147","ENSG00000146386"
"1148","ENSG00000146463"
"1149","ENSG00000146576"
"1150","ENSG00000146707"
"1151","ENSG00000146802"
"1152","ENSG00000146826"
"1153","ENSG00000146830"
"1154","ENSG00000147050"
"1155","ENSG00000147162"
"1156","ENSG00000147180"
"1157","ENSG00000147231"
"1158","ENSG00000147274"
"1159","ENSG00000147383"
"1160","ENSG00000147419"
"1161","ENSG00000147457"
"1162","ENSG00000147586"
"1163","ENSG00000147642"
"1164","ENSG00000147853"
"1165","ENSG00000147912"
"1166","ENSG00000148090"
"1167","ENSG00000148153"
"1168","ENSG00000148219"
"1169","ENSG00000148229"
"1170","ENSG00000148296"
"1171","ENSG00000148308"
"1172","ENSG00000148339"
"1173","ENSG00000148346"
"1174","ENSG00000148396"
"1175","ENSG00000148399"
"1176","ENSG00000148459"
"1177","ENSG00000148516"
"1178","ENSG00000148600"
"1179","ENSG00000148824"
"1180","ENSG00000148848"
"1181","ENSG00000148935"
"1182","ENSG00000149091"
"1183","ENSG00000149131"
"1184","ENSG00000149182"
"1185","ENSG00000149187"
"1186","ENSG00000149231"
"1187","ENSG00000149294"
"1188","ENSG00000149311"
"1189","ENSG00000149403"
"1190","ENSG00000149476"
"1191","ENSG00000149499"
"1192","ENSG00000149503"
"1193","ENSG00000149506"
"1194","ENSG00000149527"
"1195","ENSG00000149532"
"1196","ENSG00000149557"
"1197","ENSG00000149930"
"1198","ENSG00000150045"
"1199","ENSG00000150337"
"1200","ENSG00000150433"
"1201","ENSG00000150455"
"1202","ENSG00000150593"
"1203","ENSG00000150681"
"1204","ENSG00000150977"
"1205","ENSG00000150991"
"1206","ENSG00000151067"
"1207","ENSG00000151208"
"1208","ENSG00000151320"
"1209","ENSG00000151503"
"1210","ENSG00000151640"
"1211","ENSG00000151665"
"1212","ENSG00000151692"
"1213","ENSG00000151693"
"1214","ENSG00000151718"
"1215","ENSG00000151746"
"1216","ENSG00000151773"
"1217","ENSG00000152061"
"1218","ENSG00000152102"
"1219","ENSG00000152104"
"1220","ENSG00000152127"
"1221","ENSG00000152217"
"1222","ENSG00000152223"
"1223","ENSG00000152433"
"1224","ENSG00000152454"
"1225","ENSG00000152700"
"1226","ENSG00000152766"
"1227","ENSG00000152795"
"1228","ENSG00000153107"
"1229","ENSG00000153130"
"1230","ENSG00000153201"
"1231","ENSG00000153391"
"1232","ENSG00000153395"
"1233","ENSG00000153406"
"1234","ENSG00000153767"
"1235","ENSG00000153832"
"1236","ENSG00000153896"
"1237","ENSG00000154222"
"1238","ENSG00000154240"
"1239","ENSG00000154262"
"1240","ENSG00000154265"
"1241","ENSG00000154309"
"1242","ENSG00000154358"
"1243","ENSG00000154370"
"1244","ENSG00000154473"
"1245","ENSG00000154721"
"1246","ENSG00000154736"
"1247","ENSG00000154813"
"1248","ENSG00000154814"
"1249","ENSG00000155008"
"1250","ENSG00000155158"
"1251","ENSG00000155313"
"1252","ENSG00000155329"
"1253","ENSG00000155330"
"1254","ENSG00000155363"
"1255","ENSG00000155366"
"1256","ENSG00000155368"
"1257","ENSG00000155393"
"1258","ENSG00000155465"
"1259","ENSG00000155659"
"1260","ENSG00000155749"
"1261","ENSG00000155827"
"1262","ENSG00000155858"
"1263","ENSG00000155903"
"1264","ENSG00000156097"
"1265","ENSG00000156162"
"1266","ENSG00000156265"
"1267","ENSG00000156298"
"1268","ENSG00000156313"
"1269","ENSG00000156374"
"1270","ENSG00000156411"
"1271","ENSG00000156510"
"1272","ENSG00000156515"
"1273","ENSG00000156521"
"1274","ENSG00000156587"
"1275","ENSG00000156650"
"1276","ENSG00000156958"
"1277","ENSG00000157014"
"1278","ENSG00000157106"
"1279","ENSG00000157168"
"1280","ENSG00000157184"
"1281","ENSG00000157191"
"1282","ENSG00000157224"
"1283","ENSG00000157240"
"1284","ENSG00000157350"
"1285","ENSG00000157388"
"1286","ENSG00000157404"
"1287","ENSG00000157734"
"1288","ENSG00000157837"
"1289","ENSG00000157916"
"1290","ENSG00000157985"
"1291","ENSG00000158050"
"1292","ENSG00000158158"
"1293","ENSG00000158169"
"1294","ENSG00000158201"
"1295","ENSG00000158321"
"1296","ENSG00000158428"
"1297","ENSG00000158691"
"1298","ENSG00000158747"
"1299","ENSG00000158748"
"1300","ENSG00000158773"
"1301","ENSG00000158816"
"1302","ENSG00000159069"
"1303","ENSG00000159086"
"1304","ENSG00000159131"
"1305","ENSG00000159189"
"1306","ENSG00000159322"
"1307","ENSG00000159363"
"1308","ENSG00000159445"
"1309","ENSG00000159618"
"1310","ENSG00000159692"
"1311","ENSG00000159723"
"1312","ENSG00000159733"
"1313","ENSG00000159842"
"1314","ENSG00000159905"
"1315","ENSG00000160007"
"1316","ENSG00000160055"
"1317","ENSG00000160072"
"1318","ENSG00000160194"
"1319","ENSG00000160209"
"1320","ENSG00000160218"
"1321","ENSG00000160271"
"1322","ENSG00000160293"
"1323","ENSG00000160298"
"1324","ENSG00000160305"
"1325","ENSG00000160318"
"1326","ENSG00000160401"
"1327","ENSG00000160404"
"1328","ENSG00000160446"
"1329","ENSG00000160563"
"1330","ENSG00000160602"
"1331","ENSG00000160613"
"1332","ENSG00000160683"
"1333","ENSG00000160741"
"1334","ENSG00000160953"
"1335","ENSG00000160999"
"1336","ENSG00000161013"
"1337","ENSG00000161091"
"1338","ENSG00000161547"
"1339","ENSG00000161558"
"1340","ENSG00000161654"
"1341","ENSG00000161682"
"1342","ENSG00000161692"
"1343","ENSG00000161956"
"1344","ENSG00000161960"
"1345","ENSG00000161981"
"1346","ENSG00000161996"
"1347","ENSG00000162004"
"1348","ENSG00000162032"
"1349","ENSG00000162129"
"1350","ENSG00000162194"
"1351","ENSG00000162222"
"1352","ENSG00000162241"
"1353","ENSG00000162496"
"1354","ENSG00000162521"
"1355","ENSG00000162572"
"1356","ENSG00000162591"
"1357","ENSG00000162601"
"1358","ENSG00000162623"
"1359","ENSG00000162639"
"1360","ENSG00000162645"
"1361","ENSG00000162650"
"1362","ENSG00000162654"
"1363","ENSG00000162688"
"1364","ENSG00000162729"
"1365","ENSG00000162735"
"1366","ENSG00000162772"
"1367","ENSG00000162777"
"1368","ENSG00000162783"
"1369","ENSG00000162804"
"1370","ENSG00000162894"
"1371","ENSG00000162928"
"1372","ENSG00000162980"
"1373","ENSG00000163001"
"1374","ENSG00000163125"
"1375","ENSG00000163399"
"1376","ENSG00000163406"
"1377","ENSG00000163412"
"1378","ENSG00000163421"
"1379","ENSG00000163453"
"1380","ENSG00000163481"
"1381","ENSG00000163508"
"1382","ENSG00000163516"
"1383","ENSG00000163539"
"1384","ENSG00000163565"
"1385","ENSG00000163568"
"1386","ENSG00000163596"
"1387","ENSG00000163605"
"1388","ENSG00000163606"
"1389","ENSG00000163625"
"1390","ENSG00000163703"
"1391","ENSG00000163719"
"1392","ENSG00000163736"
"1393","ENSG00000163743"
"1394","ENSG00000163755"
"1395","ENSG00000163781"
"1396","ENSG00000163785"
"1397","ENSG00000163807"
"1398","ENSG00000163820"
"1399","ENSG00000163875"
"1400","ENSG00000163930"
"1401","ENSG00000163939"
"1402","ENSG00000163945"
"1403","ENSG00000163947"
"1404","ENSG00000163975"
"1405","ENSG00000163995"
"1406","ENSG00000164037"
"1407","ENSG00000164039"
"1408","ENSG00000164050"
"1409","ENSG00000164053"
"1410","ENSG00000164074"
"1411","ENSG00000164087"
"1412","ENSG00000164118"
"1413","ENSG00000164136"
"1414","ENSG00000164151"
"1415","ENSG00000164169"
"1416","ENSG00000164187"
"1417","ENSG00000164211"
"1418","ENSG00000164244"
"1419","ENSG00000164307"
"1420","ENSG00000164398"
"1421","ENSG00000164406"
"1422","ENSG00000164465"
"1423","ENSG00000164483"
"1424","ENSG00000164512"
"1425","ENSG00000164530"
"1426","ENSG00000164543"
"1427","ENSG00000164707"
"1428","ENSG00000164733"
"1429","ENSG00000164828"
"1430","ENSG00000164880"
"1431","ENSG00000164938"
"1432","ENSG00000164953"
"1433","ENSG00000164961"
"1434","ENSG00000164983"
"1435","ENSG00000165029"
"1436","ENSG00000165119"
"1437","ENSG00000165125"
"1438","ENSG00000165168"
"1439","ENSG00000165209"
"1440","ENSG00000165282"
"1441","ENSG00000165322"
"1442","ENSG00000165410"
"1443","ENSG00000165424"
"1444","ENSG00000165476"
"1445","ENSG00000165487"
"1446","ENSG00000165494"
"1447","ENSG00000165525"
"1448","ENSG00000165646"
"1449","ENSG00000165655"
"1450","ENSG00000165688"
"1451","ENSG00000165802"
"1452","ENSG00000165828"
"1453","ENSG00000165898"
"1454","ENSG00000165995"
"1455","ENSG00000166012"
"1456","ENSG00000166037"
"1457","ENSG00000166086"
"1458","ENSG00000166126"
"1459","ENSG00000166135"
"1460","ENSG00000166147"
"1461","ENSG00000166165"
"1462","ENSG00000166181"
"1463","ENSG00000166225"
"1464","ENSG00000166313"
"1465","ENSG00000166340"
"1466","ENSG00000166359"
"1467","ENSG00000166377"
"1468","ENSG00000166428"
"1469","ENSG00000166471"
"1470","ENSG00000166477"
"1471","ENSG00000166704"
"1472","ENSG00000166762"
"1473","ENSG00000166821"
"1474","ENSG00000166822"
"1475","ENSG00000166825"
"1476","ENSG00000166856"
"1477","ENSG00000166881"
"1478","ENSG00000166888"
"1479","ENSG00000167034"
"1480","ENSG00000167074"
"1481","ENSG00000167113"
"1482","ENSG00000167207"
"1483","ENSG00000167216"
"1484","ENSG00000167232"
"1485","ENSG00000167280"
"1486","ENSG00000167281"
"1487","ENSG00000167291"
"1488","ENSG00000167323"
"1489","ENSG00000167363"
"1490","ENSG00000167393"
"1491","ENSG00000167447"
"1492","ENSG00000167461"
"1493","ENSG00000167508"
"1494","ENSG00000167523"
"1495","ENSG00000167535"
"1496","ENSG00000167554"
"1497","ENSG00000167555"
"1498","ENSG00000167615"
"1499","ENSG00000167674"
"1500","ENSG00000167685"
"1501","ENSG00000167695"
"1502","ENSG00000167702"
"1503","ENSG00000167716"
"1504","ENSG00000167723"
"1505","ENSG00000167766"
"1506","ENSG00000167861"
"1507","ENSG00000167874"
"1508","ENSG00000167895"
"1509","ENSG00000167962"
"1510","ENSG00000167967"
"1511","ENSG00000167969"
"1512","ENSG00000168005"
"1513","ENSG00000168056"
"1514","ENSG00000168071"
"1515","ENSG00000168096"
"1516","ENSG00000168137"
"1517","ENSG00000168209"
"1518","ENSG00000168229"
"1519","ENSG00000168256"
"1520","ENSG00000168283"
"1521","ENSG00000168286"
"1522","ENSG00000168397"
"1523","ENSG00000168495"
"1524","ENSG00000168496"
"1525","ENSG00000168502"
"1526","ENSG00000168575"
"1527","ENSG00000168679"
"1528","ENSG00000168724"
"1529","ENSG00000168758"
"1530","ENSG00000168769"
"1531","ENSG00000168792"
"1532","ENSG00000168806"
"1533","ENSG00000168904"
"1534","ENSG00000168916"
"1535","ENSG00000168944"
"1536","ENSG00000168970"
"1537","ENSG00000169016"
"1538","ENSG00000169045"
"1539","ENSG00000169203"
"1540","ENSG00000169220"
"1541","ENSG00000169224"
"1542","ENSG00000169231"
"1543","ENSG00000169252"
"1544","ENSG00000169258"
"1545","ENSG00000169282"
"1546","ENSG00000169288"
"1547","ENSG00000169397"
"1548","ENSG00000169413"
"1549","ENSG00000169446"
"1550","ENSG00000169508"
"1551","ENSG00000169592"
"1552","ENSG00000169598"
"1553","ENSG00000169609"
"1554","ENSG00000169682"
"1555","ENSG00000169683"
"1556","ENSG00000169689"
"1557","ENSG00000169696"
"1558","ENSG00000169740"
"1559","ENSG00000169758"
"1560","ENSG00000169814"
"1561","ENSG00000169918"
"1562","ENSG00000169976"
"1563","ENSG00000170004"
"1564","ENSG00000170011"
"1565","ENSG00000170017"
"1566","ENSG00000170175"
"1567","ENSG00000170180"
"1568","ENSG00000170234"
"1569","ENSG00000170242"
"1570","ENSG00000170275"
"1571","ENSG00000170322"
"1572","ENSG00000170471"
"1573","ENSG00000170522"
"1574","ENSG00000170634"
"1575","ENSG00000170667"
"1576","ENSG00000170743"
"1577","ENSG00000170835"
"1578","ENSG00000170846"
"1579","ENSG00000170855"
"1580","ENSG00000170917"
"1581","ENSG00000170921"
"1582","ENSG00000170946"
"1583","ENSG00000170954"
"1584","ENSG00000171045"
"1585","ENSG00000171097"
"1586","ENSG00000171121"
"1587","ENSG00000171163"
"1588","ENSG00000171202"
"1589","ENSG00000171307"
"1590","ENSG00000171316"
"1591","ENSG00000171320"
"1592","ENSG00000171448"
"1593","ENSG00000171502"
"1594","ENSG00000171603"
"1595","ENSG00000171604"
"1596","ENSG00000171631"
"1597","ENSG00000171649"
"1598","ENSG00000171681"
"1599","ENSG00000171735"
"1600","ENSG00000171827"
"1601","ENSG00000171916"
"1602","ENSG00000171943"
"1603","ENSG00000171954"
"1604","ENSG00000171960"
"1605","ENSG00000172007"
"1606","ENSG00000172037"
"1607","ENSG00000172071"
"1608","ENSG00000172115"
"1609","ENSG00000172296"
"1610","ENSG00000172469"
"1611","ENSG00000172493"
"1612","ENSG00000172508"
"1613","ENSG00000172543"
"1614","ENSG00000172590"
"1615","ENSG00000172613"
"1616","ENSG00000172638"
"1617","ENSG00000172661"
"1618","ENSG00000172687"
"1619","ENSG00000172757"
"1620","ENSG00000172766"
"1621","ENSG00000172794"
"1622","ENSG00000172893"
"1623","ENSG00000172954"
"1624","ENSG00000172967"
"1625","ENSG00000172977"
"1626","ENSG00000172985"
"1627","ENSG00000173013"
"1628","ENSG00000173020"
"1629","ENSG00000173064"
"1630","ENSG00000173068"
"1631","ENSG00000173137"
"1632","ENSG00000173141"
"1633","ENSG00000173171"
"1634","ENSG00000173193"
"1635","ENSG00000173273"
"1636","ENSG00000173334"
"1637","ENSG00000173338"
"1638","ENSG00000173369"
"1639","ENSG00000173480"
"1640","ENSG00000173482"
"1641","ENSG00000173511"
"1642","ENSG00000173581"
"1643","ENSG00000173611"
"1644","ENSG00000173728"
"1645","ENSG00000173821"
"1646","ENSG00000173848"
"1647","ENSG00000173914"
"1648","ENSG00000173926"
"1649","ENSG00000173950"
"1650","ENSG00000174080"
"1651","ENSG00000174151"
"1652","ENSG00000174165"
"1653","ENSG00000174243"
"1654","ENSG00000174292"
"1655","ENSG00000174306"
"1656","ENSG00000174327"
"1657","ENSG00000174348"
"1658","ENSG00000174370"
"1659","ENSG00000174442"
"1660","ENSG00000174500"
"1661","ENSG00000174501"
"1662","ENSG00000174600"
"1663","ENSG00000174607"
"1664","ENSG00000174720"
"1665","ENSG00000174738"
"1666","ENSG00000174796"
"1667","ENSG00000174842"
"1668","ENSG00000174886"
"1669","ENSG00000174891"
"1670","ENSG00000175040"
"1671","ENSG00000175048"
"1672","ENSG00000175066"
"1673","ENSG00000175087"
"1674","ENSG00000175216"
"1675","ENSG00000175309"
"1676","ENSG00000175356"
"1677","ENSG00000175387"
"1678","ENSG00000175416"
"1679","ENSG00000175463"
"1680","ENSG00000175470"
"1681","ENSG00000175471"
"1682","ENSG00000175505"
"1683","ENSG00000175564"
"1684","ENSG00000175634"
"1685","ENSG00000175768"
"1686","ENSG00000175826"
"1687","ENSG00000175894"
"1688","ENSG00000175899"
"1689","ENSG00000175970"
"1690","ENSG00000176049"
"1691","ENSG00000176155"
"1692","ENSG00000176248"
"1693","ENSG00000176444"
"1694","ENSG00000176454"
"1695","ENSG00000176472"
"1696","ENSG00000176714"
"1697","ENSG00000176928"
"1698","ENSG00000176978"
"1699","ENSG00000177000"
"1700","ENSG00000177034"
"1701","ENSG00000177239"
"1702","ENSG00000177311"
"1703","ENSG00000177398"
"1704","ENSG00000177432"
"1705","ENSG00000177463"
"1706","ENSG00000177469"
"1707","ENSG00000177565"
"1708","ENSG00000177599"
"1709","ENSG00000177606"
"1710","ENSG00000177669"
"1711","ENSG00000177683"
"1712","ENSG00000177688"
"1713","ENSG00000177733"
"1714","ENSG00000177830"
"1715","ENSG00000177932"
"1716","ENSG00000177943"
"1717","ENSG00000177990"
"1718","ENSG00000178075"
"1719","ENSG00000178105"
"1720","ENSG00000178150"
"1721","ENSG00000178175"
"1722","ENSG00000178199"
"1723","ENSG00000178202"
"1724","ENSG00000178252"
"1725","ENSG00000178467"
"1726","ENSG00000178498"
"1727","ENSG00000178502"
"1728","ENSG00000178585"
"1729","ENSG00000178691"
"1730","ENSG00000178896"
"1731","ENSG00000178922"
"1732","ENSG00000179085"
"1733","ENSG00000179134"
"1734","ENSG00000179195"
"1735","ENSG00000179295"
"1736","ENSG00000179331"
"1737","ENSG00000179364"
"1738","ENSG00000179454"
"1739","ENSG00000179456"
"1740","ENSG00000179698"
"1741","ENSG00000179715"
"1742","ENSG00000179750"
"1743","ENSG00000179833"
"1744","ENSG00000179846"
"1745","ENSG00000179859"
"1746","ENSG00000179889"
"1747","ENSG00000179902"
"1748","ENSG00000179909"
"1749","ENSG00000179912"
"1750","ENSG00000179921"
"1751","ENSG00000180228"
"1752","ENSG00000180329"
"1753","ENSG00000180354"
"1754","ENSG00000180543"
"1755","ENSG00000180644"
"1756","ENSG00000180667"
"1757","ENSG00000180694"
"1758","ENSG00000180739"
"1759","ENSG00000180773"
"1760","ENSG00000180884"
"1761","ENSG00000180902"
"1762","ENSG00000180979"
"1763","ENSG00000181026"
"1764","ENSG00000181035"
"1765","ENSG00000181045"
"1766","ENSG00000181135"
"1767","ENSG00000181404"
"1768","ENSG00000181467"
"1769","ENSG00000181523"
"1770","ENSG00000181588"
"1771","ENSG00000181666"
"1772","ENSG00000181751"
"1773","ENSG00000181754"
"1774","ENSG00000181827"
"1775","ENSG00000181929"
"1776","ENSG00000181963"
"1777","ENSG00000181991"
"1778","ENSG00000182087"
"1779","ENSG00000182107"
"1780","ENSG00000182154"
"1781","ENSG00000182180"
"1782","ENSG00000182183"
"1783","ENSG00000182195"
"1784","ENSG00000182208"
"1785","ENSG00000182253"
"1786","ENSG00000182372"
"1787","ENSG00000182378"
"1788","ENSG00000182472"
"1789","ENSG00000182511"
"1790","ENSG00000182534"
"1791","ENSG00000182578"
"1792","ENSG00000182621"
"1793","ENSG00000182628"
"1794","ENSG00000182718"
"1795","ENSG00000182749"
"1796","ENSG00000182831"
"1797","ENSG00000182872"
"1798","ENSG00000182903"
"1799","ENSG00000182923"
"1800","ENSG00000182973"
"1801","ENSG00000182979"
"1802","ENSG00000182985"
"1803","ENSG00000182993"
"1804","ENSG00000183019"
"1805","ENSG00000183020"
"1806","ENSG00000183023"
"1807","ENSG00000183044"
"1808","ENSG00000183161"
"1809","ENSG00000183337"
"1810","ENSG00000183347"
"1811","ENSG00000183401"
"1812","ENSG00000183495"
"1813","ENSG00000183576"
"1814","ENSG00000183621"
"1815","ENSG00000183648"
"1816","ENSG00000183726"
"1817","ENSG00000183734"
"1818","ENSG00000183741"
"1819","ENSG00000183762"
"1820","ENSG00000183785"
"1821","ENSG00000183801"
"1822","ENSG00000183864"
"1823","ENSG00000184009"
"1824","ENSG00000184056"
"1825","ENSG00000184058"
"1826","ENSG00000184083"
"1827","ENSG00000184117"
"1828","ENSG00000184205"
"1829","ENSG00000184226"
"1830","ENSG00000184307"
"1831","ENSG00000184343"
"1832","ENSG00000184361"
"1833","ENSG00000184368"
"1834","ENSG00000184428"
"1835","ENSG00000184432"
"1836","ENSG00000184434"
"1837","ENSG00000184436"
"1838","ENSG00000184465"
"1839","ENSG00000184489"
"1840","ENSG00000184574"
"1841","ENSG00000184619"
"1842","ENSG00000184634"
"1843","ENSG00000184675"
"1844","ENSG00000184702"
"1845","ENSG00000184731"
"1846","ENSG00000184897"
"1847","ENSG00000184956"
"1848","ENSG00000185024"
"1849","ENSG00000185049"
"1850","ENSG00000185090"
"1851","ENSG00000185101"
"1852","ENSG00000185104"
"1853","ENSG00000185112"
"1854","ENSG00000185122"
"1855","ENSG00000185129"
"1856","ENSG00000185158"
"1857","ENSG00000185163"
"1858","ENSG00000185187"
"1859","ENSG00000185246"
"1860","ENSG00000185252"
"1861","ENSG00000185267"
"1862","ENSG00000185278"
"1863","ENSG00000185304"
"1864","ENSG00000185305"
"1865","ENSG00000185324"
"1866","ENSG00000185379"
"1867","ENSG00000185418"
"1868","ENSG00000185504"
"1869","ENSG00000185522"
"1870","ENSG00000185561"
"1871","ENSG00000185615"
"1872","ENSG00000185619"
"1873","ENSG00000185624"
"1874","ENSG00000185633"
"1875","ENSG00000185658"
"1876","ENSG00000185664"
"1877","ENSG00000185666"
"1878","ENSG00000185697"
"1879","ENSG00000185730"
"1880","ENSG00000185745"
"1881","ENSG00000185813"
"1882","ENSG00000185829"
"1883","ENSG00000185862"
"1884","ENSG00000185864"
"1885","ENSG00000185920"
"1886","ENSG00000185947"
"1887","ENSG00000186017"
"1888","ENSG00000186074"
"1889","ENSG00000186111"
"1890","ENSG00000186130"
"1891","ENSG00000186166"
"1892","ENSG00000186174"
"1893","ENSG00000186231"
"1894","ENSG00000186281"
"1895","ENSG00000186298"
"1896","ENSG00000186310"
"1897","ENSG00000186395"
"1898","ENSG00000186399"
"1899","ENSG00000186469"
"1900","ENSG00000186517"
"1901","ENSG00000186566"
"1902","ENSG00000186660"
"1903","ENSG00000186812"
"1904","ENSG00000186815"
"1905","ENSG00000186854"
"1906","ENSG00000186871"
"1907","ENSG00000186918"
"1908","ENSG00000186919"
"1909","ENSG00000186951"
"1910","ENSG00000187187"
"1911","ENSG00000187325"
"1912","ENSG00000187522"
"1913","ENSG00000187553"
"1914","ENSG00000187554"
"1915","ENSG00000187566"
"1916","ENSG00000187609"
"1917","ENSG00000187699"
"1918","ENSG00000187792"
"1919","ENSG00000187860"
"1920","ENSG00000187994"
"1921","ENSG00000188021"
"1922","ENSG00000188026"
"1923","ENSG00000188042"
"1924","ENSG00000188186"
"1925","ENSG00000188234"
"1926","ENSG00000188305"
"1927","ENSG00000188312"
"1928","ENSG00000188321"
"1929","ENSG00000188342"
"1930","ENSG00000188529"
"1931","ENSG00000188641"
"1932","ENSG00000188647"
"1933","ENSG00000188672"
"1934","ENSG00000188687"
"1935","ENSG00000188690"
"1936","ENSG00000188706"
"1937","ENSG00000188735"
"1938","ENSG00000188761"
"1939","ENSG00000188766"
"1940","ENSG00000188820"
"1941","ENSG00000188827"
"1942","ENSG00000189077"
"1943","ENSG00000189079"
"1944","ENSG00000189091"
"1945","ENSG00000189180"
"1946","ENSG00000189190"
"1947","ENSG00000189298"
"1948","ENSG00000189376"
"1949","ENSG00000189430"
"1950","ENSG00000196110"
"1951","ENSG00000196159"
"1952","ENSG00000196235"
"1953","ENSG00000196268"
"1954","ENSG00000196275"
"1955","ENSG00000196290"
"1956","ENSG00000196338"
"1957","ENSG00000196405"
"1958","ENSG00000196407"
"1959","ENSG00000196418"
"1960","ENSG00000196437"
"1961","ENSG00000196459"
"1962","ENSG00000196476"
"1963","ENSG00000196510"
"1964","ENSG00000196605"
"1965","ENSG00000196642"
"1966","ENSG00000196700"
"1967","ENSG00000196715"
"1968","ENSG00000196724"
"1969","ENSG00000196730"
"1970","ENSG00000196776"
"1971","ENSG00000196781"
"1972","ENSG00000196865"
"1973","ENSG00000196890"
"1974","ENSG00000196912"
"1975","ENSG00000196950"
"1976","ENSG00000197008"
"1977","ENSG00000197020"
"1978","ENSG00000197024"
"1979","ENSG00000197043"
"1980","ENSG00000197136"
"1981","ENSG00000197142"
"1982","ENSG00000197147"
"1983","ENSG00000197150"
"1984","ENSG00000197249"
"1985","ENSG00000197361"
"1986","ENSG00000197362"
"1987","ENSG00000197372"
"1988","ENSG00000197381"
"1989","ENSG00000197467"
"1990","ENSG00000197530"
"1991","ENSG00000197555"
"1992","ENSG00000197562"
"1993","ENSG00000197586"
"1994","ENSG00000197608"
"1995","ENSG00000197619"
"1996","ENSG00000197746"
"1997","ENSG00000197747"
"1998","ENSG00000197774"
"1999","ENSG00000197776"
"2000","ENSG00000197785"
"2001","ENSG00000197872"
"2002","ENSG00000197912"
"2003","ENSG00000197933"
"2004","ENSG00000197937"
"2005","ENSG00000197948"
"2006","ENSG00000197976"
"2007","ENSG00000197993"
"2008","ENSG00000198019"
"2009","ENSG00000198026"
"2010","ENSG00000198040"
"2011","ENSG00000198042"
"2012","ENSG00000198055"
"2013","ENSG00000198093"
"2014","ENSG00000198121"
"2015","ENSG00000198189"
"2016","ENSG00000198198"
"2017","ENSG00000198286"
"2018","ENSG00000198393"
"2019","ENSG00000198417"
"2020","ENSG00000198440"
"2021","ENSG00000198464"
"2022","ENSG00000198467"
"2023","ENSG00000198502"
"2024","ENSG00000198563"
"2025","ENSG00000198574"
"2026","ENSG00000198646"
"2027","ENSG00000198668"
"2028","ENSG00000198677"
"2029","ENSG00000198692"
"2030","ENSG00000198719"
"2031","ENSG00000198720"
"2032","ENSG00000198728"
"2033","ENSG00000198734"
"2034","ENSG00000198756"
"2035","ENSG00000198835"
"2036","ENSG00000198837"
"2037","ENSG00000198856"
"2038","ENSG00000198860"
"2039","ENSG00000198865"
"2040","ENSG00000198883"
"2041","ENSG00000198894"
"2042","ENSG00000198908"
"2043","ENSG00000198929"
"2044","ENSG00000198932"
"2045","ENSG00000198961"
"2046","ENSG00000203791"
"2047","ENSG00000203879"
"2048","ENSG00000203880"
"2049","ENSG00000203896"
"2050","ENSG00000204020"
"2051","ENSG00000204070"
"2052","ENSG00000204086"
"2053","ENSG00000204103"
"2054","ENSG00000204130"
"2055","ENSG00000204165"
"2056","ENSG00000204172"
"2057","ENSG00000204228"
"2058","ENSG00000204231"
"2059","ENSG00000204252"
"2060","ENSG00000204256"
"2061","ENSG00000204304"
"2062","ENSG00000204316"
"2063","ENSG00000204344"
"2064","ENSG00000204385"
"2065","ENSG00000204435"
"2066","ENSG00000204438"
"2067","ENSG00000204525"
"2068","ENSG00000204560"
"2069","ENSG00000204576"
