"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LRP10",5443.53798055401,-0.610076840281272,0.151219204185855,-4.03438732246906,5.47449521947564e-05,0.00251951200441777
"MED25",1303.30644552147,-0.609648915960158,0.184185544920893,-3.30997156276297,0.00093305450188534,0.0135767810753376
"AFF1",1838.66467234711,-0.608764063680421,0.129165096268729,-4.71306940703146,2.44013036372972e-06,0.000475860903000303
"CHPT1",433.241465648911,-0.607983450590209,0.190960818951045,-3.18381254295978,0.00145349106823612,0.0174332837898015
"UBE2O",1274.71027724381,-0.607266567706574,0.226226849891468,-2.68432579067387,0.00726762478551656,0.0471948910443753
"GDE1",419.970125970761,-0.60595824044055,0.167777375420193,-3.6116802931441,0.000304219471710593,0.00713564977081796
"TGFA",204.403480576168,-0.602368313725551,0.164594590261639,-3.6597090631474,0.000252501766636483,0.00638595136180146
"ETS2",532.737330271394,-0.600214684823361,0.144880052782741,-4.1428386675385,3.4303326583271e-05,0.00201345612553982
"VNN2",1838.70126879713,-0.599737343573391,0.162833596979127,-3.68313023049089,0.000230387383394062,0.00604580282556772
"TMEM140",698.478125511891,-0.59945849971652,0.127214138720861,-4.71220027698243,2.45056357161002e-06,0.000475860903000303
"JAZF1",401.063790015744,-0.599420619726222,0.202003865887603,-2.96737202078968,0.00300357294413865,0.0270838315614817
"AKT1S1",449.827039415228,-0.59900089938262,0.169714428753542,-3.52946360413754,0.000416402975763401,0.00857972282851088
"ZNF438",230.185066968285,-0.597920179641921,0.135133361251599,-4.42466741080079,9.65909757312587e-06,0.000902754119334456
"ICAM1",198.622537367104,-0.597728917797933,0.138048511203559,-4.32984689647653,1.49213046255625e-05,0.001224958454058
"TNFSF13B",386.834102884237,-0.597648683683393,0.121753710236794,-4.90866916926844,9.16965119845861e-07,0.00029318753174019
"RALB",861.259452574397,-0.59598590595533,0.149789975320686,-3.97881036217131,6.92609560792277e-05,0.00288191991905006
"PINK1",427.568265545159,-0.595777021218528,0.203212252733087,-2.93179674554892,0.00337007230573085,0.0291154817268923
"ALDH1A2",92.8740323798859,-0.594886899235633,0.174218306807845,-3.41460613488665,0.000638743026167637,0.010899898550473
"SMAP2",4143.43675726149,-0.594783971309622,0.172934237309328,-3.43936504745285,0.000583080411174909,0.0103271530550658
"UBE2H",1294.82732916997,-0.594458158492742,0.167604540984786,-3.54679028980904,0.000389954865956322,0.00837093926036982
"LHFPL2",168.7240031062,-0.593258135817775,0.161401778047821,-3.67566047284809,0.000237234862378059,0.00616112031418605
"STX11",1086.98236822228,-0.591692826285031,0.138795634520168,-4.2630506955826,2.01654745471313e-05,0.00146712883681225
"TSC22D3",3102.92130478114,-0.591091500009316,0.208403952503049,-2.83627778125113,0.00456427287542462,0.0352548731318558
"PLAUR",605.187078293129,-0.590908481730401,0.117051509458168,-5.04827733077273,4.45811673686366e-07,0.000230464843500893
"ANKUB1",38.3861037279839,-0.590285963574532,0.202722821576968,-2.9117884162362,0.00359365969683667,0.0303215036920594
"ALPK1",1074.03264389957,-0.587802899679841,0.130155996358356,-4.51614152344894,6.2976584277157e-06,0.000765165498967458
"DDX60",394.823570983479,-0.586960672588894,0.203089063697744,-2.89016386161721,0.00385041065600904,0.0318248227690543
"NUDT4",724.421126356921,-0.585792657920505,0.177598667030335,-3.29840683894575,0.000972351395374278,0.0138946090761575
"MANSC1",242.259549946611,-0.584904965049264,0.191399371275622,-3.05593984531423,0.00224356263106458,0.0225843297161844
"SOCS3",478.2423767552,-0.583986556063251,0.198522011308257,-2.94167156686953,0.00326445952766451,0.0284323894344974
"DDX58",640.872289729449,-0.581753383147961,0.139843326393567,-4.16003679368088,3.18196329876541e-05,0.00193304270399999
"C9orf84",343.571689087885,-0.581397956504193,0.182204965446576,-3.19090072588974,0.00141830004725437,0.017163690810897
"PYGL",1455.09167375246,-0.581336918092418,0.147710420284683,-3.93565272491949,8.29708795378403e-05,0.00326244720512867
"SRGAP2",528.424308307988,-0.57952155858076,0.148020613258386,-3.91514091060508,9.03514242249532e-05,0.00346299622818038
"PIP5K1B",149.468703189901,-0.578767055430921,0.176480603473631,-3.27949385960366,0.00103993473252277,0.0143586252068353
"APOBEC3A",1392.85894951981,-0.577955855419141,0.137115327323288,-4.21510757915814,2.49659151914972e-05,0.00170068604589933
"ZNF653",76.6332281058,-0.577596810409256,0.206550046570519,-2.79640125964366,0.00516751984851913,0.0378585705059928
"GK",640.615851867463,-0.576554460996193,0.137384165064302,-4.19665876868953,2.70881588384653e-05,0.00174138163961562
"ODC1",1036.03219649594,-0.575568441708577,0.216337330317063,-2.66051374889865,0.00780215417740663,0.0493463387318639
"FCER1G",512.73527014775,-0.57555164152281,0.119915336911835,-4.79964995591825,1.58943189363626e-06,0.000368148204088883
"OAS2",727.243852257395,-0.575209682950479,0.201052538794031,-2.86099188998431,0.00422317855085352,0.0337133412211999
"SRPK1",560.888233715186,-0.575169370796369,0.142467718716389,-4.03719085262649,5.40950597849176e-05,0.00249906835128041
"HMBS",141.864766045122,-0.575124197750112,0.195468419004346,-2.94228704912851,0.0032579777567306,0.0284019166495685
"TLR4",1651.03284031136,-0.574416739637923,0.150340403942057,-3.82077422021103,0.000133033397945535,0.00442837201380342
"SLC22A4",380.098951418548,-0.574325933582235,0.146846532573475,-3.91106227377122,9.18910734808608e-05,0.00349992646643404
"MCOLN1",597.392482857844,-0.571470485989852,0.210602706612716,-2.7135001975105,0.00665765285465425,0.0443965324830127
"RALBP1",1071.96259361057,-0.569887928705262,0.148944283347048,-3.82618195139047,0.000130146109481375,0.00436843452769141
"NAPA",413.848972619982,-0.569882808415086,0.124897645182014,-4.56279866273374,5.04762149635508e-06,0.000696915922508116
"CDIPT",516.59210431842,-0.569863673189577,0.15426645999253,-3.69402184517084,0.000220734826566623,0.00585042699295499
"SULT1B1",732.454886864491,-0.569326422003484,0.166264750348071,-3.42421602180627,0.000616575876157416,0.0106411887717509
"SCARF1",401.013171940362,-0.569194719535081,0.170309930096377,-3.34211116881428,0.000831437539415246,0.0126432617070028
"C9orf40",61.699519130365,-0.56904252481526,0.190039871831284,-2.99433229107022,0.00275046216724128,0.025627389058268
"HIST1H2BH",103.821241512887,-0.568557443887797,0.159502553012518,-3.56456641695995,0.000364458158573961,0.00797867860661915
"TRIB1",322.89794534222,-0.568277082414318,0.138431411414213,-4.10511658162558,4.04111029429142e-05,0.00213722108020016
"YPEL3",3221.34731375891,-0.567305388592539,0.182830171301963,-3.10290902509508,0.00191628537897261,0.0204056681459398
"LILRB4",67.4237353821984,-0.56725730792839,0.172617959176364,-3.28620098763202,0.00101548523915111,0.0141802316414958
"LRRK2",4763.03474589157,-0.567011356369713,0.127792326637995,-4.43697498345047,9.12318915007828e-06,0.000894788103198494
"METTL9",715.960608459953,-0.56699210544628,0.155899185146687,-3.63691513148572,0.000275922792665803,0.00671987319039951
"ABCG1",475.092684742869,-0.56671282467998,0.138791795517972,-4.08318678034968,4.44222901093986e-05,0.00223068757485454
"PRRG4",204.326058205952,-0.566648950439709,0.165098743313378,-3.43218209337996,0.000598745394645534,0.0105204809018158
"IFIT5",260.478947252174,-0.565591342446165,0.172653966526988,-3.27586648498895,0.00105338346352077,0.0144128480650646
"MAN1A1",812.95770711609,-0.565486314576352,0.165921088410321,-3.40816420621536,0.000654015252510811,0.0110294066000018
"CDKN1A",191.915126759244,-0.564046546038578,0.172697975044087,-3.2660866225825,0.00109044887342761,0.0147210597912728
"CYREN",603.68801687858,-0.563909373972159,0.11455567128877,-4.92257928069458,8.54109446537059e-07,0.00029318753174019
"DDIAS",36.3804301297188,-0.563774942511915,0.190006667404923,-2.96713241809802,0.00300591469270122,0.0270838315614817
"PNPLA1",43.6589836681949,-0.562379658411729,0.203723354392977,-2.76050657072392,0.00577117970583891,0.0404760495787806
"PLXNA2",189.660805187083,-0.562187109715092,0.181769260516144,-3.09286129084054,0.00198236768491693,0.0208354389028899
"CARD16",136.77200983293,-0.561432246363195,0.138230071814249,-4.06157820070902,4.87420851938326e-05,0.00235942762990066
"SIGLEC14",328.274349687173,-0.561418999178756,0.187009799020903,-3.00208332460699,0.00268138770469706,0.0251963345801
"NINJ2",159.413624356048,-0.559581885179727,0.170680993374696,-3.27852489088388,0.00104351160968194,0.0143586252068353
"SMCO4",84.2048568849402,-0.559297415156855,0.166202575974292,-3.36515491338334,0.0007650069464638,0.0122128669928661
"SELL",5023.69769907139,-0.558359154748418,0.125022200367439,-4.46608004904255,7.96658117347322e-06,0.000849069835593857
"ZCCHC2",975.589936306381,-0.55828983872161,0.152670433732629,-3.65683010830597,0.000255353500971632,0.00641021701819283
"GCNT2",93.0820638698321,-0.555018026301219,0.194407765336434,-2.85491695941636,0.00430480829944116,0.0340961022413364
"FPR2",1216.87289607289,-0.554741400342882,0.157706833167805,-3.51754828373618,0.000435553103474164,0.00867582166953672
"KLHL2",491.431083533294,-0.554540591205452,0.152646880044555,-3.6328327905791,0.000280326684358885,0.00677131056652177
"IFNK",41.2217663870232,-0.554133753695056,0.193384755688505,-2.86544692585608,0.00416421070540985,0.033474146161829
"OSM",90.9482114956427,-0.553968180609645,0.178614753504404,-3.10146933408828,0.00192562816343438,0.0204692757530426
"CCDC124",269.192554525721,-0.552306147605172,0.162208122953271,-3.40492287038103,0.00066182743731199,0.0110913149839182
"HEBP1",142.278711573716,-0.551698661570122,0.20154984954607,-2.73728143589616,0.00619492698776963,0.0423569853131126
"TFRC",440.678531671153,-0.551331137110348,0.156395027788928,-3.52524722112283,0.000423087746759566,0.00861986951408058
"FBXO9",830.173247166989,-0.550797613069848,0.166879986470368,-3.30056122797955,0.000964916566472265,0.0138578443057187
"IFI35",207.772685367492,-0.55031662938285,0.16179909317073,-3.40123432460871,0.000670822989329841,0.0111796417012474
"MAFB",463.932936818333,-0.549199435595503,0.150989649815422,-3.63733167317675,0.000275477105516028,0.00671987319039951
"KCNH7",114.942186946368,-0.548806707550012,0.20259103544304,-2.70893875609966,0.00674987982232524,0.0447658514417312
"GNS",1160.15592969248,-0.547875628611465,0.0992055529643188,-5.52263066169814,3.33961272060384e-08,4.69716771888305e-05
"NLRP6",1007.46873438339,-0.547795286254158,0.180921662483902,-3.02780373965943,0.00246338015692256,0.0239632257058519
"IFITM2",8297.91369761469,-0.547241414489689,0.165009574062885,-3.31642219912122,0.000911779702925342,0.0134973453653257
"FRMD3",66.406855968379,-0.546269791263618,0.175529734276533,-3.11212110879753,0.00185748280330066,0.0200878548402068
"CD59",249.82787033989,-0.545185567246619,0.17321034436167,-3.14753468827617,0.00164653568236402,0.0188374845016222
"UBE2M",340.685545441808,-0.544786505028103,0.17425306685353,-3.12640985243621,0.00176954747057635,0.0195454561522752
"CETP",102.547053075836,-0.544562240914612,0.193030345135211,-2.82112245374252,0.00478559315340912,0.0361597990136323
"SLC2A1",728.020545018902,-0.543049911586305,0.153366841035771,-3.54085608022431,0.000398831064233076,0.00848188874112563
"SAT1",1194.35773036302,-0.542318812126183,0.116197570934117,-4.66721298703974,3.0531279827008e-06,0.000514589804531866
"BAIAP2L1",92.2309596350591,-0.54013125669446,0.152837721649658,-3.53401798237072,0.000409293230991105,0.00854444970811983
"LAP3",372.544425606612,-0.540072344599146,0.170456536734228,-3.16838740799488,0.00153287109703009,0.0180994983760113
"SHARPIN",779.539323087598,-0.539397974704261,0.185473510581622,-2.90822108781344,0.00363491258112721,0.0305001297380494
"ROPN1L",138.006079052456,-0.53903016003915,0.160870421550846,-3.35071018551898,0.000806046127658615,0.0124640379290446
"LIMS2",149.87708939822,-0.538346347068387,0.17036102283572,-3.16003237188542,0.00157751610552666,0.018447373130076
"ANP32B",1008.02668862704,-0.53726169908411,0.157926822913944,-3.40196610791612,0.000669029341733783,0.0111796417012474
"ASNA1",231.855763046641,-0.537238557747794,0.121537850780152,-4.42033946049939,9.85459738728181e-06,0.000903713065047281
"ZBP1",463.106173766866,-0.536730894708011,0.150263806381089,-3.57192398911278,0.000354368273111705,0.00781443612499483
"ARHGEF40",920.074093667761,-0.5359624260769,0.167556367952975,-3.1986992355153,0.0013804910748451,0.0168495434795098
"MFN2",932.72444681529,-0.534503824711778,0.16298655357031,-3.2794351006459,0.00104015131336944,0.0143586252068353
"NATD1",966.678838543614,-0.534141660089249,0.151723585381016,-3.52049194426751,0.000430747077025742,0.00865054047250043
"IFIH1",382.921687323379,-0.531677902169358,0.159109292184985,-3.34158926149464,0.00083300227578511,0.0126512220634864
"BMP2K",468.318660902535,-0.531264479457561,0.157696240487134,-3.36891024044992,0.000754660002609158,0.0120646303048701
"MEGF9",3121.79899285697,-0.531226009282816,0.14494572846195,-3.66499940991549,0.000247339153257794,0.00628696801690837
"KLHDC8B",74.5989106218776,-0.530402360911983,0.189687416841371,-2.79619159638586,0.00517087358305789,0.0378585705059928
"AP2S1",294.556014505221,-0.529668822273465,0.167429873888817,-3.16352637657241,0.00155870226776467,0.0182801472522595
"CPD",1535.39571521566,-0.528929835802744,0.134819002850475,-3.92325877376033,8.73592310672968e-05,0.00336957034116716
"MIIP",282.647540074392,-0.528103333063752,0.137206277377101,-3.84897355397449,0.000118613810968453,0.00414125805536408
"NMI",325.450591031804,-0.528011741089096,0.114603162433575,-4.60730515525814,4.0792114208837e-06,0.000627372389414392
"ITPKC",98.9562586169052,-0.527513539869948,0.159193140034928,-3.3136700473036,0.000920800969695187,0.0135340496240584
"NFIA",104.58586830871,-0.526185759470551,0.162259684017681,-3.24286197557992,0.00118335523115902,0.0154087427976493
"SERPINA1",4407.70220763772,-0.526178219020774,0.118909456264267,-4.42503258825256,9.642772556802e-06,0.000902754119334456
"CDYL",418.812946551131,-0.525885013163925,0.145059203509119,-3.62531297871676,0.00028861170149427,0.00688925770757442
"MCTP1",395.00764986009,-0.525732687605802,0.10538788710154,-4.98854946298777,6.0834336520719e-07,0.000262968753724926
"HRH2",949.086314602717,-0.524630394960123,0.152970207567847,-3.42962465241759,0.000604416732363809,0.0105405933220131
"QPCT",396.69114840901,-0.5242833038973,0.152738011710363,-3.43256598685793,0.000597898367003049,0.0105204809018158
"BTNL8",145.176091566572,-0.524238824444694,0.189500721799909,-2.76642125404794,0.00566752708116945,0.0400584374847055
"CSNK1A1L",135.03845463099,-0.523800252645195,0.182904287350074,-2.86379428407086,0.00418599772216527,0.0335708728213255
"IFI16",1068.54728610766,-0.52305654459595,0.121844418422048,-4.29282318689537,1.76415490893055e-05,0.0013369495329403
"NFE2",2563.28609738584,-0.521960865714958,0.169851274720781,-3.0730465024358,0.0021188546660194,0.0216542672482447
"HLA-C",24448.8045181129,-0.521701389676177,0.122110892888785,-4.2723575050043,1.93417151348797e-05,0.00142425356902296
"ACP5",153.019218677721,-0.521599782270943,0.168265327052198,-3.09986490626875,0.00193608926483456,0.02050870494136
"SRBD1",189.023654958401,-0.521480762846317,0.108083763536265,-4.82478353625563,1.40155402327563e-06,0.000347528191485691
"IL1B",294.201639404239,-0.520142766240555,0.146593866464059,-3.54818914860999,0.000387889556694158,0.00835613140750714
"STOM",847.814232348111,-0.519843474143143,0.145519989458439,-3.57231660116091,0.000353837271917712,0.00781443612499483
"USP32",1295.27189588922,-0.51958221682704,0.125401651652108,-4.14334428599456,3.42277502674328e-05,0.00201345612553982
"SOD2",9237.69335698149,-0.519453297926352,0.152520213177648,-3.40579971076567,0.000659705581261027,0.0110863386062538
"CKAP4",443.770617280866,-0.519392182872346,0.153616908588341,-3.38108732720434,0.00072199592996936,0.011723463547312
"WASF2",4029.36088468114,-0.518974980335349,0.162087966832981,-3.20181066167677,0.00136566728992386,0.016743549518239
"TNFSF10",847.740744437922,-0.517907506803178,0.127176006518667,-4.07236805888505,4.65375631514008e-05,0.00228919592020049
"SRGAP2B",112.502594120573,-0.51779998746588,0.171876275315476,-3.01263211874626,0.00258992671457965,0.0247307414406396
"ENTPD1",1002.54698026771,-0.517715335312585,0.114065034943311,-4.53877330217697,5.65824258147757e-06,0.000731357950690984
"MSRB2",73.1195320194324,-0.515998944888258,0.177516677554883,-2.90676319541147,0.00365189538240045,0.0305582154932269
"NEDD9",1372.40875186759,-0.515477757428299,0.124935651189643,-4.12594605718942,3.69213809411616e-05,0.00204837798372198
"SIRPB1",1073.97893344992,-0.515328202754489,0.1229567051809,-4.19113542442694,2.77561917125872e-05,0.00177493541741018
"EXOC6",234.745206966567,-0.515268638514143,0.129133107933845,-3.99021325172562,6.60139150022388e-05,0.00282693598650792
"HIST1H3H",469.181310122748,-0.514561219936802,0.173027173397815,-2.97387520024817,0.002940646493048,0.026734240517914
"TMEM121B",126.204655007734,-0.514361596996571,0.162877338366764,-3.1579690714146,0.00158872412571664,0.018524950218289
"TMEM183A",358.471508844223,-0.513984160179983,0.146307841797325,-3.51303220569671,0.000443023773958825,0.00876667565732854
"RAB31",1063.93558891283,-0.513939732460148,0.132413827766361,-3.88131467181036,0.00010389330884741,0.00378297098426272
"PEAK3",463.465530552547,-0.513049683966505,0.13590257737015,-3.7751284331359,0.000159925244382839,0.00489443757997858
"CEP295NL",185.381230823916,-0.51238817355541,0.137269547619803,-3.73271553989948,0.00018942648074275,0.00531531579913259
"BASP1",2025.40884374881,-0.511482850409962,0.177379648598238,-2.88354867343582,0.00393221873376983,0.0323032167784337
"S100A11",1615.85345293892,-0.510788950783249,0.137119070604184,-3.72514886902729,0.000195199990722781,0.00537795892807662
"ALOX5AP",775.090377767417,-0.509848405330598,0.176226126727732,-2.89314879012412,0.00381400572249363,0.031626490457819
"NFKBIA",916.410872651815,-0.509431185655525,0.131854379562022,-3.86358941847582,0.000111732965828343,0.00395788785660165
"GAS7",1291.0537728135,-0.509304205052475,0.133075368696617,-3.82718612798721,0.000129616504024822,0.00436843452769141
"FKBP9",60.6828255000313,-0.508946782662667,0.190532273912147,-2.67118411076823,0.00755841770326423,0.0484230857972123
"FURIN",2898.65723787478,-0.508271327413474,0.153334032068102,-3.31479789944955,0.000917094032030074,0.0135226850596667
"CXorf21",115.953024519654,-0.50794029507725,0.104417413037114,-4.86451713658822,1.14736566784009e-06,0.000310897810901592
"LIN7A",224.918028316456,-0.507363051739699,0.161351953819825,-3.14444938365141,0.00166399694574536,0.0189303023322154
"CHP1",724.089009122283,-0.507062664730518,0.135370632420852,-3.74573609994018,0.000179865594649379,0.00521567297133642
"F2RL1",181.132467175356,-0.506101554630758,0.164558271477505,-3.07551574336962,0.00210138834259492,0.0215354443306359
"BST1",361.118459780012,-0.506043270164774,0.111745349073909,-4.52853988428705,5.93926715129833e-06,0.000738132905352848
"G6PD",926.381352045329,-0.505938628467891,0.130854644742224,-3.86641704208943,0.000110446009196289,0.00393524636872406
"ELOB",382.328990498071,-0.505340523831236,0.181767124080091,-2.78015359701994,0.00543331927564394,0.0391613880402891
"PDK4",151.593216885558,-0.505157665323813,0.188881568970568,-2.67446775287285,0.00748479741380039,0.0481165548030025
"CREB5",1774.87200202091,-0.505023946439482,0.133769883528095,-3.77531872735326,0.000159803200729774,0.00489443757997858
"APOL6",1314.89368972772,-0.503959430674242,0.146892391808373,-3.43080689523852,0.0006017888252479,0.0105204809018158
"GYG1",289.705492524172,-0.503663543233242,0.139833337717314,-3.60188458242658,0.000315918628504781,0.00728351297216904
"RCL1",110.375578007528,-0.502599452756258,0.1515523786843,-3.31634156533582,0.000912042843204311,0.0134973453653257
"HIST1H2BN",132.130296849089,-0.502157378615938,0.13072271899844,-3.84139331298586,0.000122337906842418,0.00421537980286407
"AP5B1",2404.92475971915,-0.501486760631253,0.122903992943051,-4.08031300385515,4.4975097985493e-05,0.00223068757485454
"WDFY3",1740.70806963184,-0.500804076454483,0.133887081505044,-3.74049587775663,0.000183657558528432,0.0052623845779361
"JDP2",305.070663826056,-0.500679154743741,0.144346902894013,-3.46858259308388,0.000523211672273986,0.00958826820230609
"ODF3B",489.289918714227,-0.497691938979591,0.116046110968602,-4.28874293869486,1.79687189399358e-05,0.00134765392049519
"RRAGD",174.960210815151,-0.497655015856629,0.148015830891554,-3.36217425432853,0.00077331306539251,0.0122659970555078
"MYL6",446.628097427795,-0.496979308961851,0.150027831235972,-3.31258077163147,0.000924394292635531,0.0135340496240584
"TALDO1",2552.8958169397,-0.496309227897585,0.132614575098094,-3.74249382113897,0.000182203014343204,0.0052458924745733
"VDR",229.354053998688,-0.494707707646225,0.111658821378214,-4.43052955010637,9.40019643129278e-06,0.000902754119334456
"ITPRIP",1430.9320806444,-0.493970523565701,0.111306259514472,-4.43794019959386,9.08238426638286e-06,0.000894788103198494
"SLA",2913.19247867166,-0.493731186347162,0.121618456037747,-4.05967319790609,4.91414456836922e-05,0.00235995480259628
"FRAT1",832.900920183793,-0.493458230312908,0.130143637955785,-3.79164312650116,0.00014965386084134,0.00469738451230053
"LMNB1",446.044256948036,-0.493004006584942,0.133745933812093,-3.68612332751431,0.000227696041227971,0.00598811017515119
"RNF5",154.268685308135,-0.492891551355575,0.167890781331654,-2.93578686957154,0.00332702825179109,0.0288326628097444
"DTX3L",878.691993944074,-0.492223045861916,0.127348302841553,-3.86517161892876,0.000111011114766641,0.00394381591934119
"HPSE",242.922283738168,-0.491917985650231,0.128133424391227,-3.83910746151814,0.000123482379522448,0.00422622791886688
"TAP1",2028.60968893455,-0.489927072259329,0.108625716394644,-4.51023098875952,6.47570739447063e-06,0.000779008364780378
"VAMP5",102.390163561049,-0.489900270162768,0.156025630497761,-3.13987047256187,0.00169022549247654,0.0191034788219441
"UBL7",370.2326306073,-0.48974258858214,0.149454482035921,-3.2768678591013,0.00104965481224818,0.0143969202066673
"TNIP1",2515.34732362428,-0.488867841391633,0.1169623164804,-4.17970382344089,2.91889001811206e-05,0.00183753957098764
"POLR1D",497.731942663632,-0.486861862151201,0.145658023629457,-3.34249943820288,0.000830275233674798,0.0126414086330185
"ST13",888.440635951354,-0.486329171028237,0.169140425120585,-2.87529826581387,0.00403645993478669,0.0328046743863935
"BCL2A1",68.0469183597709,-0.485715162633451,0.168241158603827,-2.8870174615072,0.00388912646151754,0.032057589218072
"CEACAM4",437.899297063564,-0.485667306508172,0.168720743490762,-2.87852753881898,0.00399536395914619,0.0326673432729651
"MAPK14",1845.99347020222,-0.485029191125473,0.124246475702752,-3.90376619040574,9.47072785571983e-05,0.00356251837297201
"TRIM25",2751.17071406367,-0.484287638273269,0.127808773331767,-3.78915801825396,0.000151158744113721,0.00472128211049282
"IFITM1",164.696881470862,-0.482748123644769,0.119851085310594,-4.02789947536751,5.6277394700177e-05,0.0025572590558636
"ANKH",1125.32163269328,-0.482417827635188,0.160513578642663,-3.00546428354919,0.00265175737186835,0.0250388632522966
"RIPOR3",235.764117560571,-0.481821683913033,0.138255479462351,-3.48500967763987,0.000492119242326685,0.00925580308710407
"TRAFD1",604.799705202013,-0.481577983373135,0.105174715671466,-4.57883798685454,4.67566168725146e-06,0.000669991849456464
"RP2",467.457395472396,-0.481426514310547,0.131558997969593,-3.65939632971224,0.000252810090948683,0.00638595136180146
"PPP1R15A",733.458682296446,-0.481277860527178,0.149278408680492,-3.22402861057609,0.00126400770331955,0.0160477467035868
"IL1RN",375.791045433403,-0.481067336186881,0.145513902540241,-3.30598882848218,0.000946418609793964,0.013689269177377
"CYBRD1",252.343293574057,-0.480952856385285,0.178410720832006,-2.69576208280754,0.0070227807202993,0.0460976692337313
"FPR1",4262.60116061454,-0.480655888573281,0.143237211377296,-3.35566354546797,0.000791748273812984,0.012377878660223
"NFAM1",3805.38547910893,-0.479935644582812,0.116361958708418,-4.12450641008411,3.71530645919593e-05,0.00205186243087412
"B3GNT2",188.896756556269,-0.479718466365192,0.119979077579845,-3.99835101287509,6.37853109317344e-05,0.0027877393087071
"PGD",1494.98412050471,-0.479610299621025,0.129383941264788,-3.70687656391214,0.000209831149007649,0.00567805893194417
"ECSIT",294.669797289968,-0.47942980322374,0.175435023758884,-2.73280553079676,0.00627973978957111,0.042768407199153
"RGS2",1649.53453619073,-0.478330647086479,0.139192843560483,-3.43646005678899,0.000589369250641074,0.0103930862050639
"NME4",172.362482126856,-0.478128899819576,0.167947641509878,-2.84689261201357,0.00441482523853877,0.0346444963394835
"TANGO2",822.070127602477,-0.477500123220514,0.145617741731427,-3.27913424245516,0.00104126090686966,0.0143586252068353
"RAPGEF3",94.3016430656271,-0.477383045143125,0.173442669284298,-2.75239678398067,0.00591607924292896,0.0411214890169261
"PML",1065.93784062343,-0.476851099832863,0.116779134358814,-4.08335874769971,4.43894151798878e-05,0.00223068757485454
"SERPINB1",825.227349891514,-0.476703032899511,0.118651767983514,-4.0176648102348,5.87777244098814e-05,0.00261222280285485
"TRAK2",913.20829142161,-0.476192653401433,0.176988114369455,-2.69053464464513,0.00713376275230721,0.0465995792691036
"TREM1",1179.49395444603,-0.475814256876829,0.166310973078393,-2.86099135895589,0.00422318562458158,0.0337133412211999
"CCDC71L",185.959005714578,-0.475724536842805,0.132921987237325,-3.57897550834405,0.00034494378919642,0.00771835550411878
"MXD1",5406.52731684545,-0.47490172017936,0.140373571288834,-3.38312771997655,0.000716652956052328,0.0116564035020559
"KCNH3",100.656932897249,-0.474420933203166,0.177096646040818,-2.67888152491504,0.00738685251814919,0.0476887662569143
"DNAH17",464.148560731013,-0.474268981251752,0.157070519475823,-3.01946528753127,0.00253221308817011,0.0243448637073252
"ACSS3",125.099687121632,-0.474052680867614,0.168952744821882,-2.80583000511405,0.00501871615488645,0.037173121799605
"FCGR3B",7746.51818765812,-0.473770278674637,0.15393550326392,-3.07771936057119,0.00208591253427167,0.0214778282130515
"BRI3",536.52600426604,-0.473387045801555,0.101986710113136,-4.64165424373838,3.45630869774709e-06,0.000545378580228924
"SLC2A3",2005.07727725015,-0.473352356568437,0.135538136511175,-3.49239239045763,0.000478714440274963,0.00910231682212957
"NCOA4",5861.78101166432,-0.472389807649476,0.150534375062699,-3.13808595181479,0.0017005500252195,0.0191666816386057
"COX6B1",245.120822832734,-0.471788581687027,0.137681682639934,-3.42666193963399,0.000611049286434061,0.0105608091467622
"TBKBP1",258.20490097882,-0.471511065098694,0.152339457862601,-3.09513419382102,0.00196723869723762,0.0207122618469992
"PIK3AP1",1587.52165476574,-0.471353872711934,0.105938997151839,-4.44929521124649,8.61525316138989e-06,0.000879624587486447
"TYMP",1550.43908677008,-0.470173108032641,0.0969504909267437,-4.84962070370439,1.23697779014677e-06,0.000319771918091133
"SIPA1L1",1193.03913252167,-0.46958279446112,0.103705802328196,-4.52802817122073,5.95366458638511e-06,0.000738132905352848
"B3GNT5",111.775268883965,-0.46814860609843,0.165362504952608,-2.83104447548493,0.00463962690554673,0.0355711345208048
"LGALS9",545.697743049504,-0.467920885871623,0.120735018237254,-3.87560206395232,0.000106361385099263,0.00385441770828914
"RAB11B",790.635161401368,-0.467775067222086,0.169404091728999,-2.76129733613754,0.00575722355437692,0.0404570654630882
"IL13RA1",740.606006694979,-0.466656842233046,0.14958486248242,-3.11967958848703,0.00181047859028002,0.0197462431525155
"CAMKK2",1310.12127905885,-0.466486717087007,0.106638466368972,-4.37446948526952,1.21728148509015e-05,0.00104154718618629
"JUND",1516.92920117667,-0.465490781318624,0.125380143698826,-3.71263557040397,0.000205112127362158,0.00558769584630094
"TIMP2",577.336011826445,-0.464902515280437,0.114787508041427,-4.0501141911074,5.11926459372884e-05,0.00242502852217307
"CTNNA1",567.918686426381,-0.464847455266473,0.108611501185171,-4.2799100481445,1.86968865022277e-05,0.00138516567684187
"ABHD5",477.922844265874,-0.464826103243014,0.162590746168389,-2.85887182510136,0.00425150530825953,0.0337710448098412
"PLXNC1",3950.39711306456,-0.464755053204671,0.122999098827021,-3.7785240512882,0.00015776061775424,0.00487733207560819
"TUBB4B",455.375682511206,-0.464420111999774,0.168005357709398,-2.7643172713759,0.00570420458644823,0.0402007457803631
