"modLLIDs" "logFC" "logCPM" "F" "PValue" "FDR"
"ENSG00000080546" "ENSG00000110057" -0.191005990305211 4.85539801115444 2.49138501942675 0.117824676927036 0.288072311877162
"ENSG00000185722" "ENSG00000152558" 0.119547803812826 7.11183410219188 2.48489840578282 0.11829771542191 0.288442004801647
"ENSG00000141127" "ENSG00000255221" -0.145524042728597 4.79013065755137 2.46918538819586 0.119452455811261 0.290324552255589
"ENSG00000078081" "ENSG00000023171" 0.610998841541999 1.83014426387604 2.45200004668634 0.12072991739846 0.292034389699071
"ENSG00000124508" "ENSG00000170581" 0.149746765007745 4.80255679186436 2.43875324826799 0.121725095482472 0.293819177424257
"ENSG00000130813" "ENSG00000135148" -0.165766573726429 4.08125236945885 2.42642521977203 0.122659547801341 0.294854032661693
"ENSG00000147202" "ENSG00000089127" 0.152936749473097 5.33167690690085 2.36113110225832 0.127745566204282 0.302694983936315
"ENSG00000141971" "ENSG00000111331" 0.142825163116099 4.84539458317504 2.3175069604663 0.131276272900996 0.308464265400938
"ENSG00000140280" "ENSG00000111335" 0.142947371147041 4.9397304701513 2.28204533760297 0.1342278743866 0.31289877537627
"ENSG00000172432" "ENSG00000135114" 0.11485399346215 6.61886670265091 2.23127854009123 0.13858541415861 0.319175912935978
"ENSG00000107798" "ENSG00000032742" 0.177489932280339 6.21353652997359 2.1181506588949 0.149028186840455 0.33307887881608
"ENSG00000138642" "ENSG00000133106" 0.244117196313813 5.13267288401294 2.08367742522781 0.152428880929389 0.337561821017704
"ENSG00000115109" "ENSG00000136147" 0.184442779057675 3.66018414302942 2.03765540463504 0.156754026237193 0.342477128504017
"ENSG00000169871" "ENSG00000092010" 0.0905721322612871 8.08487004521191 2.00046738071618 0.16054889009782 0.347559922217239
"ENSG00000072135" "ENSG00000100911" 0.0918609254344912 7.53048183077538 1.99776574728829 0.160828687608013 0.347984840611035
"ENSG00000196505" "ENSG00000092098" 0.0946510697961613 6.24702854038851 1.88625299170278 0.172886518960163 0.363438067586841
"ENSG00000123130" "ENSG00000259529" 0.134272361695597 5.26604427664999 1.75676431814843 0.188235570159018 0.381561752776417
"ENSG00000106785" "ENSG00000213928" 0.114528644080565 7.14445947513654 1.75478185336435 0.188482723421441 0.381785017323877
"ENSG00000130717" "ENSG00000100918" -0.123856720135137 4.81280195060577 1.73971206734076 0.190374043663424 0.384321413646183
"ENSG00000153029" "ENSG00000131979" 0.0814863657021954 6.07956244876538 1.60829257008724 0.207858645589021 0.405689292194918
"ENSG00000184979" "ENSG00000119655" 0.446125977125834 2.60852018897536 1.42040516098235 0.236509399623056 0.439296092966832
"ENSG00000003400" "ENSG00000185880" 0.0797341731116971 6.45818296702678 1.36099469439259 0.246311327697391 0.44981399145621
"ENSG00000196141" "ENSG00000074803" 0.303424572623813 3.30778160761883 1.34017546113441 0.250052324847048 0.453764362880879
"ENSG00000130489" "ENSG00000140280" 0.210578631410681 3.22370091153745 1.28705163987303 0.259471870937133 0.465314919093697
"ENSG00000179044" "ENSG00000128872" 0.371826561029951 2.09542384793263 1.25832558783639 0.264820756274661 0.471002122177667
"ENSG00000204611" "ENSG00000140464" -0.150278988338674 3.17677311553266 1.22789004488483 0.27064022945407 0.477474836556027
"ENSG00000255221" "ENSG00000167202" 0.392014308154496 1.31066286988058 1.2064302932962 0.274840906958687 0.481891366223521
"ENSG00000100918" "ENSG00000167208" 0.127719986136975 4.64157902467616 1.14948975923005 0.28639620337552 0.494096945025398
"ENSG00000079263" "ENSG00000087237" 0.0983879032896024 6.43650666360274 1.14787952000808 0.286731932921458 0.49454716305319
"ENSG00000104472" "ENSG00000140853" -0.0926947765483542 4.6356996145771 1.09915198383617 0.297135864776991 0.506335415773333
"ENSG00000163746" "ENSG00000179044" 0.443225014533255 0.525133092527927 1.08487395231265 0.300276731076837 0.509996260805685
"ENSG00000026950" "ENSG00000185722" 0.0895345266561583 7.8502200789104 1.02053971627164 0.314979955533178 0.524200507201963
"ENSG00000178685" "ENSG00000132530" 0.0876030173690109 7.08678140192185 0.972222901633208 0.326653318584542 0.535875093198773
"ENSG00000215126" "ENSG00000141127" 0.135218182598913 3.67764497115422 0.927384967155914 0.338009986141079 0.546241645084332
"ENSG00000205413" "ENSG00000168961" 0.132798941290773 6.79954796415926 0.919456697020757 0.340259113566577 0.548232211348537
"ENSG00000106346" "ENSG00000173786" -0.0665272370747025 5.38502055185977 0.896817607177979 0.34606046658135 0.553973125896016
"ENSG00000188290" "ENSG00000108771" 0.255551537223292 2.66615472575804 0.762738554078528 0.384718128956202 0.590421824589512
"ENSG00000092098" "ENSG00000068079" 0.072742841048471 5.58507699086183 0.685865509313747 0.409668435593789 0.613066033311112
"ENSG00000145016" "ENSG00000186868" 0.0515670641978487 6.88798450464873 0.613586138181203 0.435406567034056 0.635383042443745
"ENSG00000155363" "ENSG00000129667" 0.0841269142444815 5.64717921365061 0.573926680566739 0.450594828838 0.648532322745461
"ENSG00000186470" "ENSG00000173821" 0.0886810485294756 7.34903921651874 0.524199737235996 0.470932778598188 0.665125083023198
"ENSG00000173198" "ENSG00000152223" 0.0714052143094075 4.74956899038675 0.471014818191719 0.494207219616539 0.684388930729389
"ENSG00000177951" "ENSG00000141664" 0.0534712996282141 5.32927495111117 0.394575244637859 0.531424827870334 0.71503448412293
"ENSG00000136147" "ENSG00000116014" 0.0521118803288053 5.81859053931222 0.326905040314296 0.568849617861619 0.743387493301527
"ENSG00000137200" "ENSG00000099622" 0.0485409355856724 6.40093340982265 0.306359333340268 0.581234801286157 0.752658103584041
"ENSG00000108771" "ENSG00000130813" 0.0897757369237756 4.93726754852345 0.289911451873168 0.59162097391298 0.760080981246461
"ENSG00000214114" "ENSG00000130303" -0.0630477357549688 3.2727574788167 0.257817768552498 0.612810695567779 0.775984410618609
"ENSG00000116014" "ENSG00000141971" -0.128105779331307 2.47328017408026 0.239185856539882 0.625932019163564 0.785329465010493
"ENSG00000112983" "ENSG00000142039" 0.0284857738579952 5.72578867550944 0.176086439366126 0.675714168377475 0.817890222149653
"ENSG00000174151" "ENSG00000204611" -0.0245737431073289 6.15665094259611 0.165523962930276 0.685044150505579 0.824008542801741
"ENSG00000074803" "ENSG00000088827" -0.215648473724849 5.94477843500823 0.157125354212732 0.692819221281108 0.829364354205753
"ENSG00000080802" "ENSG00000101342" -0.0233064560756886 5.7737016362973 0.148028980910255 0.701293726724932 0.834750288900857
"ENSG00000097021" "ENSG00000124256" -0.0531217090706787 2.87358802453925 0.128183157797618 0.721124645495871 0.845798203321649
"ENSG00000152558" "ENSG00000130589" 0.0280261663609176 7.77995093809417 0.0933372878609829 0.760650966796575 0.870471595134247
"ENSG00000204516" "ENSG00000155313" 0.0265309850741386 4.8302731082609 0.070951365931091 0.790539018152593 0.887160380946191
"ENSG00000234127" "ENSG00000157601" 0.0165950886209016 6.40205692602544 0.0654901977393012 0.798578156925877 0.892031298006716
"ENSG00000163512" "ENSG00000184979" 0.025352327758962 4.3319198339039 0.0476923540867995 0.827601149979787 0.908328905450066
"ENSG00000032742" "ENSG00000221963" -0.0312034200991598 3.53569217233909 0.0437335234990923 0.834801937711226 0.912502897879529
"ENSG00000173786" "ENSG00000128335" 0.0121050688605688 6.12580158547122 0.026546063536566 0.870923006909018 0.934499185530002
"ENSG00000188157" "ENSG00000100342" 0.0387768536331039 4.11372855408697 0.0262408213479067 0.871688526157596 0.934851564419092
"ENSG00000140853" "ENSG00000130489" 0.0127423321172464 9.08560653595033 0.024483902833989 0.875994940324046 0.937583904979515
"ENSG00000118579" "ENSG00000177989" 0.00870746901538637 7.02064952174232 0.0225081747203753 0.881064016252826 0.940043218889317
"ENSG00000166016" "ENSG00000130487" -0.0203312256165083 4.42470464461649 0.0182045620145769 0.892960451448466 0.946081199760278
"ENSG00000186868" "ENSG00000123130" -0.0144004182777752 2.92468486767568 0.00558528530650968 0.940584290400396 0.97214432903531
"ENSG00000166801" "ENSG00000173198" -0.00377862042063729 6.43598261800939 0.00262801628185046 0.959223604308185 0.981276178676381
"ENSG00000101342" "ENSG00000147202" 0.00349152940553944 4.48032794139126 0.000933175760066448 0.975694728196967 0.988244817343057
