"","logFC","logCPM","F","PValue","FDR"
"ENSG00000164920",-0.968924251177469,-1.01636993224939,2.07432922895186,0.152904040132289,0.336956661933255
"ENSG00000165526",-0.199189632210888,3.84333694157694,2.07432098452225,0.15290484786394,0.336956661933255
"ENSG00000197776",-0.316516665084498,2.78202339058391,2.07398904852829,0.152937372705558,0.336973517477578
"ENSG00000181404",-0.270337158766738,3.4056334463749,2.07389284063872,0.152946801147692,0.336973517477578
"ENSG00000065060",-0.141640185072792,5.14171776867902,2.07342395476385,0.152992761854806,0.337004547617616
"ENSG00000212710",-0.896699422050198,-1.19435385664736,2.07333443338421,0.153001538641608,0.337004547617616
"ENSG00000152990",-0.534750966080642,1.52098287880273,2.07310307336843,0.153024224142176,0.337004547617616
"ENSG00000197992",0.546463376372982,1.23788530337944,2.07289327292217,0.153044799006062,0.337004547617616
"ENSG00000275489",-0.865092496867679,-1.2241408763657,2.07287435441287,0.153046654476451,0.337004547617616
"ENSG00000250803",-0.866511282529229,-1.27078447983448,2.07247502284988,0.153085825741667,0.33705302392926
"ENSG00000185963",0.106700213327094,7.77510457262521,2.07126383779445,0.153204703851913,0.337247266495056
"ENSG00000145982",-0.168292774876831,4.36909733796372,2.0712263903477,0.153208381017427,0.337247266495056
"ENSG00000122507",-0.166300503967807,4.46515357073809,2.07098508622179,0.153232078394355,0.337261641511931
"ENSG00000122557",0.0882572461971089,6.71159938169259,2.07005007509523,0.153323941341777,0.337426027960182
"ENSG00000189013",0.750284766429701,0.469993117786742,2.06897519218694,0.153429624582518,0.33762078903989
"ENSG00000176170",0.181522808982712,4.18125777051888,2.06878932600408,0.153447907560735,0.337623204383267
"ENSG00000163599",-0.289047435148779,2.73011754811755,2.06807292185339,0.15351840104207,0.337740482292553
"ENSG00000133773",-0.251933499023956,3.16107906829797,2.06750354172119,0.153574454037096,0.337820277485971
"ENSG00000230989",0.149078429489968,4.74009254118455,2.06720927525717,0.153603432505447,0.337820277485971
"ENSG00000213799",-0.219314270358004,3.77936712022885,2.0667423648785,0.153649425315931,0.337820277485971
"ENSG00000186723",-0.885748343690453,-1.49197031225189,3.92106719951653,0.153651688300957,0.337820277485971
"ENSG00000256797",-0.891713954846643,-1.49475111967658,4.11640897482588,0.153651689175946,0.337820277485971
"ENSG00000161547",-0.142392422981979,5.03802175872806,2.0666551473249,0.153658018398133,0.337820277485971
"ENSG00000173914",-0.129428710007485,4.35158527121583,2.06648240726648,0.153675039188238,0.337820277485971
"ENSG00000001167",0.108645945383334,6.05874345443699,2.06626288407441,0.153696672839257,0.3378300329604
"ENSG00000175087",-0.211350059743634,3.64789799262441,2.06597130008314,0.153725413375041,0.337845918828615
"ENSG00000131386",-0.994372124007114,-0.781066966325652,2.06584064637926,0.153738293511545,0.337845918828615
"ENSG00000076706",0.374213531410204,2.33647831191156,2.06348599262361,0.153970633279524,0.338318651315237
"ENSG00000165609",0.171962248279738,5.25156927131063,2.06369241748543,0.154003564861104,0.338342495761578
"ENSG00000115073",-0.124111783182605,5.82220977264683,2.06302741830798,0.154015928921704,0.338342495761578
"ENSG00000169228",0.184867669797773,3.59404212713277,2.05989575602125,0.154325668361794,0.338971487794089
"ENSG00000160207",-0.815940736797558,-0.148032249243858,2.05978376126206,0.154336758542102,0.338971487794089
"ENSG00000167775",-0.224381402920243,3.47124356942933,2.05903782967151,0.154410647122899,0.339095861097304
"ENSG00000140511",-0.219842538660108,5.02809955190685,2.06282714020998,0.154437993789415,0.339118008940075
"ENSG00000089876",-0.203054598715197,3.52200087433832,2.05817411910978,0.15449625316049,0.339157016838825
"ENSG00000139626",-0.163717674730241,5.95410487695926,2.06036919646059,0.154500619590646,0.339157016838825
"ENSG00000178802",-0.144968707619849,5.07476702974897,2.05802129775604,0.154511405617075,0.339157016838825
"ENSG00000101489",-0.930473531008669,-0.294919817467938,2.05788610033608,0.154524812059672,0.339157016838825
"ENSG00000138642",0.244642877822194,5.12989672915758,2.06203001476462,0.154617293204883,0.339322089175952
"ENSG00000063127",-0.179269388715884,3.57495780746716,2.05662487785317,0.154649941818587,0.339355831226176
"ENSG00000104365",-0.086493833496016,7.03782238635292,2.05640321006741,0.15467194619608,0.339361834364065
"ENSG00000237353",-0.879739195945911,-1.21584949848154,2.05624931347409,0.154687225222957,0.339361834364065
"ENSG00000152217",-0.163409903767105,4.79277292102567,2.05580916948127,0.154730932793766,0.339401068436665
"ENSG00000205022",-0.492133605299067,0.881992782886048,2.05572129695505,0.154739660490034,0.339401068436665
"ENSG00000213337",-0.26833923210083,2.75650973412316,2.05489633420747,0.154821625248543,0.339536924097128
"ENSG00000166295",-0.105256411274859,5.86359725474717,2.05475004351759,0.15483616527467,0.339536924097128
"ENSG00000078747",0.0870978105405634,7.11225421315524,2.05421259798784,0.154889596183318,0.339583326493513
"ENSG00000179477",-0.851159267504256,-0.0964423024187161,2.05402593645801,0.154908158364343,0.339583326493513
"ENSG00000244623",-0.909322075741871,-0.805277847021891,2.05401565248899,0.154909181107343,0.339583326493513
"ENSG00000157600",0.207063231173029,7.71545523051237,2.05872616336522,0.154938837287287,0.339610442635953
"ENSG00000163145",0.412178677743749,2.49074558833875,2.05324651225977,0.15501621351499,0.339714273666029
"ENSG00000073712",-0.804624281763647,0.145394951211933,2.05281371597862,0.155028767468195,0.339714273666029
"ENSG00000140285",-0.902622109248259,-1.048427358194,2.0526549758114,0.155044569215498,0.339714273666029
"ENSG00000106460",-0.152643380418008,5.6351034791726,2.0525593179858,0.155077169274064,0.339714273666029
"ENSG00000103522",-0.16796345876076,5.19591553404247,2.05244555224536,0.155092636075938,0.339714273666029
"ENSG00000131435",0.600623243488547,1.66625266890529,2.05334109178075,0.155105813403097,0.339714273666029
"ENSG00000175787",-0.142790493307142,4.55438930299852,2.05186271535627,0.155123462269001,0.339714273666029
"ENSG00000138443",-0.18671221654459,4.42801637500329,2.05185187725867,0.155124541843528,0.339714273666029
"ENSG00000101412",0.305595958066113,2.48348968061293,2.05123269331623,0.15518623262946,0.339786528898741
"ENSG00000132000",-0.615088037957114,0.973960754498435,2.05117354860751,0.155192126835407,0.339786528898741
"ENSG00000049656",0.0929377365216361,6.42130833552543,2.0507416924937,0.155235172283979,0.339803015621147
"ENSG00000111678",-0.476748784552428,1.16703809182822,2.05060305271705,0.155248994176855,0.339803015621147
"ENSG00000197124",-0.320522225132177,2.33909415384823,2.05057746063814,0.155251545770916,0.339803015621147
"ENSG00000187325",-0.158722266239031,3.92952280376375,2.04951609627352,0.155357408941634,0.339996842605252
"ENSG00000130348",-0.222493236323558,4.1892513001844,2.04969646141468,0.155386257300245,0.340022099679284
"ENSG00000091513",-0.910046296563218,0.0702427304183618,2.04844432399461,0.15546439449839,0.340112149141127
"ENSG00000181541",-0.264276680149341,3.35017423683418,2.04841299151013,0.155467523418352,0.340112149141127
"ENSG00000240972",0.774190948984943,0.362103141958084,2.04829461892519,0.155479344977933,0.340112149141127
"ENSG00000066557",-0.25233454626931,3.5410408700087,2.04798374655654,0.15551039591055,0.340120609425251
"ENSG00000169710",-0.134518828647644,6.06669590651033,2.04773602929585,0.155535143815342,0.340120609425251
"ENSG00000185482",0.285372533446805,3.10216795215077,2.04773596832441,0.15553514990718,0.340120609425251
"ENSG00000203786",-0.941681960980786,-1.17041758375902,2.04755773334449,0.155552959069301,0.340121695478629
"ENSG00000180035",-0.242190860816198,3.33492823781308,2.04723877239308,0.155584835365995,0.340127119162742
"ENSG00000132612",-0.121386573921173,5.02980477758454,2.04708834909132,0.155599870967041,0.340127119162742
"ENSG00000186453",0.806931487410013,0.0327661480690422,2.0470132520108,0.155607377941297,0.340127119162742
"ENSG00000182606",0.0843571076878261,6.78305533615262,2.04660063061028,0.155648632496222,0.34017883603014
"ENSG00000123453",-0.326659994890184,3.23180206600354,2.04819458495684,0.155665669139314,0.34017883603014
"ENSG00000138131",0.19345571714881,4.0485452401642,2.04604985996975,0.155703719047167,0.340224142409146
"ENSG00000111981",-0.978788454912566,-0.966246328340407,2.04580905637806,0.15572781060189,0.340238942069031
"ENSG00000176171",-0.129057694110073,5.11554769860562,2.04543812424033,0.155764929454038,0.340282197715338
"ENSG00000249141",1.03676608176921,-0.732953287647195,2.04479726672169,0.155829083493166,0.340344624732551
"ENSG00000167552",0.163820322461899,7.50850915831956,2.04708390278715,0.155833849233138,0.340344624732551
"ENSG00000170606",0.110986972912699,6.02631714997205,2.04463355335208,0.155845477150261,0.340344624732551
"ENSG00000185674",-0.5224500932248,1.31944344452577,2.04381316678224,0.155927657553863,0.34048624656032
"ENSG00000180008",-0.154134137415093,4.8546341674247,2.04329837512816,0.155979251130489,0.340561054424271
"ENSG00000155052",-1.02250658434274,-0.809334776796214,2.04261911453634,0.15604735822167,0.34067189683553
"ENSG00000198793",-0.0846086800584765,6.83875241113998,2.04222779540179,0.156086609965158,0.340719726597278
"ENSG00000256407",0.785019868035914,-1.41566771236032,2.03982369447772,0.156328005765365,0.341208754723515
"ENSG00000141429",0.145318762595895,5.25011902691242,2.03962617916297,0.1563478573765,0.341214175296458
"ENSG00000143222",0.206062805697545,3.51878329590587,2.0388561004988,0.156425283155351,0.341345230797515
"ENSG00000120949",0.199711450570526,4.54821079083839,2.0376328892255,0.156565979177535,0.341614307743432
"ENSG00000197579",0.131120360666184,6.02890982300404,2.03652819893452,0.156659605185166,0.341780633366771
"ENSG00000100612",0.138539997048476,6.32002139603676,2.03574041764865,0.156738993218795,0.341886544623746
"ENSG00000041353",-0.282647579021201,4.45273263418094,2.04050328334731,0.156758775140998,0.341886544623746
"ENSG00000136238",0.121420300367685,7.57884325318224,2.03539413495951,0.156773904237896,0.341886544623746
"ENSG00000115109",0.186235508296736,3.65715550753444,2.03535589125425,0.156777760384573,0.341886544623746
"ENSG00000136451",0.095820079217869,6.46045869565379,2.03335033804979,0.156980135230952,0.34227829150812
"ENSG00000104880",-0.194458499261323,3.63076814974503,2.03323040364872,0.15699224701108,0.34227829150812
"ENSG00000141556",-0.100559369515674,6.82968159037437,2.03279904832478,0.157035817061684,0.342317953259275
"ENSG00000087995",-0.229923878647789,3.37883290251065,2.03270530942278,0.157045287220088,0.342317953259275
"ENSG00000187522",-0.140821823397592,4.61178733386294,2.03014087517923,0.157304619606307,0.342820500951831
"ENSG00000138326",-0.305862555942981,5.85179021774168,2.03595624773967,0.157310740918292,0.342820500951831
"ENSG00000188807",-0.195375545636835,3.69237945582913,2.02980409659633,0.157338713493513,0.342843430045869
"ENSG00000186628",-0.265619812461528,2.40453074601143,2.02924377822376,0.157395456367646,0.342929038016942
"ENSG00000174990",-1.0206624569742,-0.457702285201186,2.02906091764921,0.157413979574832,0.3429313642412
"ENSG00000173825",0.260520057922081,4.78922386168284,2.03334289677814,0.157477292219988,0.342993577407566
"ENSG00000053254",0.0873349602673383,7.53596988401406,2.02843448441721,0.157477454352858,0.342993577407566
"ENSG00000147536",-0.422239507369897,1.49970100873582,2.02807926432227,0.157513460941675,0.343009212830739
"ENSG00000155329",-0.256194857426204,2.99406505792511,2.02769113583992,0.15755281410625,0.343009212830739
"ENSG00000213996",-0.829032107839468,-1.4336045769907,2.68371198709935,0.157589381499822,0.343009212830739
"ENSG00000230549",-0.863009717758973,-1.43973706018949,3.01252425272258,0.157589385579831,0.343009212830739
"ENSG00000135346",-0.93209680248257,-1.44133288999154,3.40494496635549,0.15758938790179,0.343009212830739
"ENSG00000205669",-0.999515552461369,-1.4444082907513,4.15251579790355,0.157589389952675,0.343009212830739
"ENSG00000119421",-0.218612945043019,3.03054859492257,2.02685101196178,0.157638034840775,0.343051892080266
"ENSG00000102054",-0.120961466829176,5.3531348235858,2.02679299940797,0.157643921495502,0.343051892080266
"ENSG00000137101",-0.345426498509603,3.48955990046268,2.02987253319856,0.157733590507976,0.343181986592497
"ENSG00000125630",-0.141620141585594,4.73770753604926,2.02585988973228,0.15773864089027,0.343181986592497
"ENSG00000090905",-0.102731595962338,6.6360302519043,2.02458235976776,0.157868428556583,0.343389548595123
"ENSG00000172482",-1.07028760780876,-0.686645213199452,2.0245767231164,0.157869001471605,0.343389548595123
"ENSG00000116237",-0.143135356431192,4.80459679073791,2.02411769741602,0.157915665358043,0.343418849101
"ENSG00000175985",-0.655386516778897,0.80625421471877,2.02410031543178,0.157917432697671,0.343418849101
"ENSG00000024862",0.175898803023101,4.40823773725665,2.02367521645069,0.157960662378374,0.343474839301111
"ENSG00000163376",-0.256209924723706,2.96419238655654,2.02323357903095,0.158005588351693,0.343534505174565
"ENSG00000146276",-0.985081961941792,-0.933677719136207,2.02283543114695,0.158046102934991,0.343584567695125
"ENSG00000061936",-0.0813285329838708,6.95993914182801,2.02262489054118,0.158067531886857,0.343593132490507
"ENSG00000130255",-0.146200024191542,6.25442121600631,2.0222817863272,0.158185939842059,0.343812476395298
"ENSG00000165895",-0.492582257509995,1.28980183722011,2.02004144402797,0.158330749514178,0.344089148778268
"ENSG00000095321",0.272701425954129,5.36321608263766,2.02535208703354,0.158361865324279,0.344118704364647
"ENSG00000128394",-0.157080795876478,4.62432006204606,2.01925931521412,0.158410537285685,0.344186398530698
"ENSG00000123737",-0.195293590882415,3.85974515255558,2.01899368741198,0.158437645476408,0.344207230236594
"ENSG00000011295",-0.114005783597916,5.57736443063721,2.01859097639069,0.158478753661583,0.344258469088397
"ENSG00000133302",0.16788156828809,4.52459624024024,2.01819737776141,0.158518943549595,0.344307702042603
"ENSG00000171132",0.146618010643338,5.72632019133104,2.01791566258212,0.158547716366922,0.344332128647418
"ENSG00000277758",-0.791874073979032,0.257142175140492,2.01664354097991,0.158677718785444,0.344576374848993
"ENSG00000164037",-0.503899384585937,1.23667172819342,2.01466898352044,0.158879749048513,0.344976961738184
"ENSG00000137944",0.163887610180419,4.24038410477779,2.01370455711381,0.158978533823068,0.345132776270044
"ENSG00000049249",0.259421929220173,3.91981971035961,2.01509597252578,0.158986644876509,0.345132776270044
"ENSG00000160352",-0.250201429059079,3.5194065696176,2.01232442194587,0.159120022281208,0.34538415177733
"ENSG00000170786",-1.00617050213699,-0.700308204020374,2.01167649741363,0.159186496191769,0.345476633555308
"ENSG00000141449",-0.219004894506354,3.42121570789855,2.01142709191052,0.159212092523194,0.345476633555308
"ENSG00000176087",0.0885858571839695,6.18088409130396,2.01139502073134,0.159215384312825,0.345476633555308
"ENSG00000111676",-0.148427018805062,5.12176299942224,2.01043761260057,0.159313688961753,0.345648335598039
"ENSG00000121775",-0.133294168670327,4.25451239509631,2.01005778238021,0.159352708526514,0.345648335598039
"ENSG00000115234",0.0801790651517786,6.93582607607427,2.0099811523564,0.159360581985874,0.345648335598039
"ENSG00000128322",1.03803528316327,-1.15000592371333,2.00993922811571,0.159364889740763,0.345648335598039
"ENSG00000159248",-0.898038897656827,-1.27406678401133,2.0096532467858,0.159394278173467,0.345673914228494
"ENSG00000124134",0.199620671966245,3.97261223340868,2.00856445777818,0.159506223137205,0.345845831888084
"ENSG00000161649",-1.02222849370219,-0.666732371537428,2.00853980221652,0.159508759174281,0.345845831888084
"ENSG00000185960",-1.02938469237815,-0.686414237326083,2.00828113440422,0.159535368193286,0.345865354615459
"ENSG00000164362",-0.838207908251131,0.151698054663345,2.00787270658708,0.159577393372156,0.345908714318847
"ENSG00000146955",0.565306677485612,0.939547314313525,2.00774455033433,0.159590582642066,0.345908714318847
"ENSG00000113448",-0.157801136537701,5.29635947330905,2.00717874088672,0.159648828264383,0.34598923457396
"ENSG00000163053",-0.593012298355011,1.15595288529005,2.00692302067465,0.15967516069234,0.34598923457396
"ENSG00000153721",-0.69988412345079,0.592461202577124,2.00687053934,0.159680565503517,0.34598923457396
"ENSG00000184378",-0.917736489172077,-0.903286251471078,2.00612181172069,0.159757696510504,0.346080337982979
"ENSG00000169976",0.152876271746763,4.7686853896232,2.00612038932666,0.159757843080914,0.346080337982979
"ENSG00000274286",-0.948543061141823,-1.07412051161609,2.00582622581677,0.159788158456863,0.346104478796912
"ENSG00000105520",0.1704701373312,7.21918081246438,2.00884170527426,0.159807009442654,0.346104478796912
"ENSG00000115504",-0.166281735272051,4.11343922551745,2.00549949268192,0.159821838116949,0.346104478796912
"ENSG00000055609",0.0973187971404493,9.08194787195954,2.0040830817603,0.159967936563044,0.346347784422619
"ENSG00000136881",-0.931401764524572,-0.955342554900329,2.00406842623963,0.15996944904056,0.346347784422619
"ENSG00000188878",-0.341617268573247,1.72725963558505,2.00381488785122,0.159995617295659,0.346366269684906
"ENSG00000029725",-0.107097769206396,6.17063821316475,2.00298957376418,0.160080834003673,0.346477043750787
"ENSG00000104728",-0.415766251460388,2.8407745676041,2.00639195347297,0.160093710093678,0.346477043750787
"ENSG00000152402",-0.989185243941087,-0.731328504611574,2.00269751666987,0.160111002519241,0.346477043750787
"ENSG00000151150",-0.199811616186666,5.82526763063834,2.00720774663354,0.160122233169512,0.346477043750787
"ENSG00000213171",-0.739107423574723,0.0916767809881945,2.00246556739663,0.160134966774771,0.346477043750787
"ENSG00000248385",1.00996098249441,-0.111239700124652,2.0020901385266,0.160173763656954,0.346512878378707
"ENSG00000126858",0.127317743208962,5.61017303906202,2.00196396862388,0.160186804511627,0.346512878378707
"ENSG00000156869",0.329755435964715,2.6648963649699,2.00150833389996,0.160233908882679,0.346576612783123
"ENSG00000157303",-0.160637693134897,4.91477243280586,2.00132047958392,0.160253334268764,0.346580471713357
"ENSG00000179431",-1.02001424589127,-0.752676700272683,2.00093922780067,0.160292766597734,0.346627594119877
"ENSG00000105497",-0.157009815393458,3.88548138634949,2.00007191420495,0.160382513340809,0.346783497368868
"ENSG00000180574",-0.574311296712315,0.967248751458994,1.99978730466193,0.160411976435914,0.346801755045282
"ENSG00000148339",-0.132902397600627,4.71506484112351,1.99947836897421,0.160443964873618,0.346801755045282
"ENSG00000116095",-0.0911688525447193,5.60524871863471,1.99930740987744,0.160461669828227,0.346801755045282
"ENSG00000092871",0.109654085509814,6.28606243304441,1.9992132084095,0.160471426533396,0.346801755045282
"ENSG00000116127",-0.118285526736938,6.20167989143187,1.99897797945096,0.160495792834535,0.346801755045282
"ENSG00000107890",-0.22502795230352,3.92618984924963,1.99896755759072,0.160496872486598,0.346801755045282
"ENSG00000006744",-0.125167571550599,5.74799410450593,1.9986884382919,0.160525790955646,0.346826095800573
"ENSG00000070882",-0.13950841184623,5.50567234363373,1.99725218576582,0.160674690678288,0.347109629763101
"ENSG00000172888",-0.122009365948165,5.22768617653029,1.99707136411925,0.160693448190297,0.347111982753883
"ENSG00000085465",-0.455596330853227,1.66429477607949,1.99689666021469,0.160711573480914,0.347112969723618
"ENSG00000139209",-0.711276132108697,0.305301870397676,1.99640706206256,0.160762381198345,0.347184537872121
"ENSG00000162545",-0.568918769758815,0.763548441865524,1.99606275001454,0.160798123057891,0.347210103250478
"ENSG00000231887",-0.623730505859793,0.83507455668405,1.99577621975254,0.160827873783436,0.347210103250478
"ENSG00000154096",-0.976965623445423,-0.862475949562127,1.99562862296494,0.160843201387128,0.347210103250478
"ENSG00000166548",0.17241341346567,5.06470799443076,1.99557292074034,0.160864552121,0.347210103250478
"ENSG00000155959",0.218878458303622,3.57799119030699,1.99540357718798,0.160866575146339,0.347210103250478
"ENSG00000161031",-0.38014693299513,1.86803821676976,1.99504450912078,0.160903876884539,0.347210103250478
"ENSG00000164253",0.164017660066623,4.59678881325244,1.99493511306685,0.160915243464297,0.347210103250478
"ENSG00000089486",-0.126462550277457,5.66310536899556,1.99493162667533,0.160915605726133,0.347210103250478
"ENSG00000160298",-0.210239930233641,3.437196586557,1.9942061186205,0.160991011870072,0.347334660575383
"ENSG00000155097",0.144601545659479,5.47057233270066,1.99380681200666,0.16103253147106,0.347386089083171
"ENSG00000149970",-0.295553242241617,2.97542433872844,1.9933966563126,0.161075192028548,0.347439967346603
"ENSG00000188051",-0.743529398005112,-0.192362351605781,1.9920676093935,0.161213516766248,0.347682494594962
"ENSG00000132467",-0.151812725597448,4.37512622009099,1.99197631253652,0.161223023809432,0.347682494594962
"ENSG00000070915",-0.60959795786365,0.861453336752023,1.9917043622626,0.161251346727638,0.347705406411061
"ENSG00000151773",-0.519280988121285,1.56853693680107,1.99113604198272,0.161310554375749,0.347780244937484
"ENSG00000137075",0.0760277833046479,6.7999901094234,1.9909351285451,0.161331491560788,0.347780244937484
"ENSG00000177614",-0.877237318186649,0.0510533206724402,1.99078563208153,0.161347072621234,0.347780244937484
"ENSG00000163950",0.114730099583109,5.51976443629232,1.99062025312472,0.161364311037778,0.347780244937484
"ENSG00000065613",0.104721918904647,6.75798786123463,1.99052188578033,0.161374565450988,0.347780244937484
"ENSG00000166006",-0.901096619175897,-1.11992267557168,1.99030526266016,0.161397150223725,0.347790765964167
"ENSG00000128482",-0.734417212579039,0.18589832550397,1.98938849032482,0.161492771850667,0.347958652750407
"ENSG00000108018",-1.01870152815504,-0.547521400159475,1.98816829701324,0.161620142595352,0.348194903106513
"ENSG00000015413",-0.950126947416821,-0.917424010843805,1.98729229738605,0.161711656023504,0.348314479538164
"ENSG00000186073",-0.301882549114949,2.55519117355236,1.98727607340184,0.16171335146609,0.348314479538164
"ENSG00000113456",-0.195334911392444,3.68249803850646,1.98712792277474,0.161728834487791,0.348314479538164
"ENSG00000139117",0.200493271793835,4.08349836283101,1.98594208168543,0.161852826891269,0.348543312189616
"ENSG00000169139",-0.191179066618776,3.81413545185156,1.98490076858823,0.161961797945665,0.348739750377087
"ENSG00000120329",-0.581675953199393,0.402661303925296,1.98452280336996,0.162001372122453,0.348786734982763
"ENSG00000121481",0.14263013469797,4.43037237423552,1.98413921227208,0.162041546774918,0.348829142189987
"ENSG00000105963",0.150192820344245,5.01901218010256,1.98399569708426,0.162056580513489,0.348829142189987
"ENSG00000181803",-0.847000037763492,-1.30698095535899,1.9837711790895,0.16208010282521,0.348841553473277
"ENSG00000153802",-0.705493300983324,0.329333672876642,1.98348241070492,0.162110362327276,0.348868460760397
"ENSG00000158545",0.0996589291304213,6.75443192134021,1.98284771115442,0.16217689426656,0.348973413445874
"ENSG00000106443",-0.141525226816895,5.2318305008608,1.98122995940717,0.162346616782183,0.349300365053419
"ENSG00000138271",0.921201084596575,-0.517245775749787,1.98039357820645,0.162434444217216,0.349443211621174
"ENSG00000253313",-0.773697732594193,-1.37782603347491,1.98025054575319,0.162449469391832,0.349443211621174
"ENSG00000205903",-0.115646449863111,6.76295832064872,1.98008968322996,0.162466369487315,0.349443211621174
"ENSG00000186075",-0.924172653160263,-0.984685683808748,1.97981364843318,0.16249537423242,0.349467336854968
"ENSG00000163519",-0.264334289141769,4.85558591952742,1.98436318241484,0.16255285128052,0.349515889491143
"ENSG00000180440",-0.894574276095195,-1.31916096143138,2.18036361266555,0.162588025434565,0.349515889491143
"ENSG00000174808",-1.01115635804752,-1.32631247143947,3.13660347236667,0.162588027328214,0.349515889491143
"ENSG00000143341",-0.691767059449642,0.788007649859645,1.97892193685593,0.162589113003133,0.349515889491143
"ENSG00000185247",-1.00140413102093,-1.00066283342199,1.97863480066571,0.16261931072738,0.349542557828239
"ENSG00000234906",0.893926278804681,-1.16916666701608,1.978266986604,0.162658002709735,0.34958747634126
"ENSG00000167257",-0.163702530099694,4.21807999828921,1.97706993482995,0.162783999586161,0.349820001735914
"ENSG00000172262",-0.111810580812302,5.44276667305355,1.97620406479172,0.162875207951886,0.349977724534917
"ENSG00000169684",-0.921390878160503,-0.856533219921108,1.97547587929521,0.16295195876483,0.350104350600815
"ENSG00000091972",-0.417732888333841,2.41960476404847,1.97558209744974,0.163062901355308,0.350259676488633
"ENSG00000133424",-0.379056432425973,3.33801243978804,1.97872330481623,0.163067963409306,0.350259676488633
"ENSG00000109445",0.141343052387531,4.69629281340461,1.9741783154094,0.163088825818318,0.350259676488633
"ENSG00000222028",-0.921916210788542,-1.03235085154433,1.97411443297553,0.163095567571924,0.350259676488633
"ENSG00000113905",-0.923146745004143,-1.12290794427239,1.97328360093176,0.16318327777181,0.350409736048199
"ENSG00000125533",-0.957142215284523,-1.07484275902004,1.97310557794116,0.163202078598482,0.350411807229046
"ENSG00000214107",-0.893408688260766,-1.26552944943107,1.97263913647531,0.163251350892029,0.350479296210775
"ENSG00000086065",0.167640436378263,4.63411650835843,1.97188806755368,0.16333072582504,0.350611389811925
"ENSG00000140718",-0.147245461426511,5.06606094845173,1.97129370341229,0.163393571435542,0.350693084635372
"ENSG00000164742",-0.41276819146423,1.85332958133447,1.97102983375851,0.163421480890706,0.350693084635372
"ENSG00000254709",-0.572197847274356,1.59934032299906,1.97223863077735,0.163422334818122,0.350693084635372
"ENSG00000176619",-0.137604254320568,5.12185341985833,1.97048070455622,0.163479579892812,0.350743619953882
"ENSG00000114850",-0.110507793946286,5.84000698378218,1.9702123459169,0.163507981483911,0.350743619953882
"ENSG00000135063",-1.00197448411784,-0.76321506558422,1.9701688743391,0.16351258281211,0.350743619953882
"ENSG00000138161",-0.44419750760569,1.68760693333566,1.97012433879397,0.163517296913245,0.350743619953882
"ENSG00000212901",-0.869077129146875,-1.29226997713102,1.96881800583471,0.163655642645851,0.350968409330666
"ENSG00000214367",-0.182498926109149,4.11791773598138,1.96862665340338,0.163675918982749,0.350968409330666
"ENSG00000099957",-0.677868039499787,0.399906522286416,1.96860549909679,0.163678160741542,0.350968409330666
"ENSG00000109685",0.120229845936249,6.15913093533835,1.96846026307087,0.16369355261615,0.350968409330666
"ENSG00000171121",-0.355976394105633,1.9557044581661,1.96823647427445,0.163717272663018,0.350969021111662
"ENSG00000107771",-0.123087918565505,6.20645712455552,1.96798332975565,0.163744109005945,0.350969021111662
"ENSG00000121671",-0.106700079982787,5.68535527701544,1.96795198837851,0.163747431920467,0.350969021111662
"ENSG00000157184",-0.19096650958683,3.23474072396279,1.96704146834543,0.16384400228588,0.351137697055569
"ENSG00000111266",-0.104023393849187,6.00466686808852,1.96595321752303,0.163959509383367,0.351346915504541
"ENSG00000170633",0.0963697970762675,6.14029731812732,1.96558289777206,0.163998836666371,0.351392861287767
"ENSG00000237172",0.212800205494648,3.40172604632149,1.96479486112911,0.164082561068667,0.351533229761562
"ENSG00000140829",-0.0875048653244251,6.44631394947921,1.96453702527119,0.164109965401124,0.351533229761562
"ENSG00000129347",-0.118678217091948,5.60896214323144,1.96429756855083,0.164135421034651,0.351533229761562
"ENSG00000177432",0.23008817051092,3.2920389786981,1.96429285984403,0.164135921643225,0.351533229761562
"ENSG00000117139",0.0999271515137377,6.35442690412804,1.96385993208222,0.164181956132931,0.351541026005611
"ENSG00000103351",-0.220795555991425,3.81213371174153,1.96379347388611,0.164189024152797,0.351541026005611
"ENSG00000140848",0.163414599493173,5.49922675618479,1.9647362945141,0.164193243134862,0.351541026005611
"ENSG00000153823",0.2701967918682,4.46043684993513,1.96755952312848,0.164242011289637,0.351607121477194
"ENSG00000148606",-0.103168763598161,5.20787095710839,1.9628369132594,0.164290796155277,0.351673238316254
"ENSG00000255833",-0.471190449463153,1.59775726063179,1.96248405164843,0.164328356838097,0.351715317402903
"ENSG00000086102",-0.105232237585928,6.09330051552867,1.96114063048617,0.164471449569097,0.351983235101795
"ENSG00000140950",-0.186304184400566,3.9807310742912,1.9607022583769,0.164518173412053,0.352044879082147
"ENSG00000072135",0.0934466576708861,7.52790932290807,1.96042169725482,0.164548085054728,0.352053071241111
"ENSG00000180098",-0.171493700268397,4.14737945589372,1.96033019829153,0.164557841454094,0.352053071241111
"ENSG00000186260",-0.186249776226536,4.55495739526061,1.9600656428139,0.164586054382779,0.352075089765252
"ENSG00000135960",-0.384989875168892,3.43649856398063,1.96455026300197,0.164609933750725,0.352087834345863
"ENSG00000186714",0.854399619393767,0.150104545885149,1.95951396683623,0.164644904657589,0.352116642577311
"ENSG00000112562",-0.993096786444086,-0.854182007873036,1.95937953929955,0.164659248465731,0.352116642577311
