"","logFC","logCPM","F","PValue","FDR"
"ENSG00000143702",0.175234916010337,6.26394034262532,5.63608389698808,0.0196243982373462,0.0975615048034022
"ENSG00000100393",0.165030077305465,8.78561161652025,5.63477148876887,0.0196382416646287,0.0975823047614906
"ENSG00000198912",-0.24062627767148,4.72267324238319,5.63428887483434,0.0196433349141923,0.0975823047614906
"ENSG00000172273",-0.231799102306411,4.68729974875082,5.63297919873069,0.0196571635427099,0.0976143455354763
"ENSG00000243772",-0.918277697971125,0.968023809129858,5.63057272851602,0.0196825997349353,0.0976739931925784
"ENSG00000169026",0.298321863513137,5.0720460408179,5.62957075555577,0.0196932007192995,0.0976739931925784
"ENSG00000182195",-0.600019352394021,2.40688816943866,5.62915359407565,0.0196976161054205,0.0976739931925784
"ENSG00000105866",-0.194042002391675,5.56650977874414,5.62905040735079,0.0196987084313099,0.0976739931925784
"ENSG00000132155",0.204729167244263,8.56702956612007,5.62593674760139,0.0197316993744851,0.0977917159669523
"ENSG00000183647",-0.447415835720736,2.93988705122347,5.62473658955458,0.0197444312348211,0.0977917159669523
"ENSG00000124091",0.288973231071438,4.3341712205305,5.62471812258151,0.0197446272089901,0.0977917159669523
"ENSG00000154814",-0.310409608251648,6.87973826610247,5.62860080969722,0.0198467637372513,0.0982592240854084
"ENSG00000198205",-0.337030732970259,3.95044633645073,5.61418368332422,0.0198567545992228,0.0982592240854084
"ENSG00000165119",0.163083820900685,8.44983637533914,5.61375776692168,0.0198613020790976,0.0982592240854084
"ENSG00000185989",-0.183136488837842,8.23087562743045,5.61252729773465,0.0198744458727319,0.098280589109813
"ENSG00000138399",-0.288948910658753,3.84649414291156,5.61196278903838,0.0198804789823766,0.098280589109813
"ENSG00000135686",-0.137916681371705,7.26032910485808,5.60989268199526,0.0199026194715545,0.0983009991453816
"ENSG00000100359",-0.188905555603348,5.80811926278369,5.60956727802585,0.0199061021362186,0.0983009991453816
"ENSG00000196159",-1.04471450528263,1.48377072918908,5.61121712565236,0.0199118894877753,0.0983009991453816
"ENSG00000180370",0.20953946517952,8.189416414059,5.60821758546205,0.0199205541900616,0.0983009991453816
"ENSG00000142188",-0.282257099820279,4.59554697586305,5.60747148275448,0.0199285479469215,0.0983009991453816
"ENSG00000164535",0.151496270627553,6.24665893825186,5.60741139222749,0.0199291919047482,0.0983009991453816
"ENSG00000125356",0.459847659705391,2.56373326311377,5.60632852056991,0.019940800212249,0.0983215974684463
"ENSG00000106009",-0.148940423711928,6.37728491582789,5.60533691475341,0.0199514363998883,0.0983373890216549
"ENSG00000155744",0.316520436408609,7.32035413765453,5.61668638676641,0.0199592494328857,0.0983392591238902
"ENSG00000153814",0.382668482403236,6.1676695700646,5.6205548528879,0.0199753069042661,0.0983547681560724
"ENSG00000168795",-0.254691629813903,4.32411921489888,5.60293107922344,0.0199772667650893,0.0983547681560724
"ENSG00000138061",0.382947158915675,5.25526953474396,5.61362617086617,0.0199948425748451,0.0983949080255994
"ENSG00000198093",-0.402702834369544,3.31072515913624,5.60071589365123,0.0200010813402523,0.0983949080255994
"ENSG00000171700",0.214727417225464,7.71795405463283,5.60009764604938,0.0200077332065056,0.0983949080255994
"ENSG00000168918",0.163401558916345,8.97417804804097,5.59882965119081,0.0200213831386484,0.0984254468752062
"ENSG00000105669",0.202099501154315,5.71903544059384,5.59786388357777,0.0200317861793361,0.0984365315227693
"ENSG00000196562",0.279748686735799,7.8187195381399,5.60188760038164,0.0200385198723122,0.0984365315227693
"ENSG00000141198",-0.814034630609989,1.19726560678782,5.59594124593536,0.0200525133629041,0.0984393658986623
"ENSG00000100403",-0.172727518869836,6.51586301416069,5.5954400678983,0.0200579200710125,0.0984393658986623
"ENSG00000164808",0.185909588181339,6.4604406351515,5.59511567871449,0.0200614203993343,0.0984393658986623
"ENSG00000125970",0.123651662618081,7.87105372137795,5.59432253758221,0.0200699815142132,0.0984448592701246
"ENSG00000167393",-0.27557690955596,4.61711569354789,5.59317050163718,0.0200824233683776,0.0984693768496171
"ENSG00000135392",0.265650452641165,3.82654690595389,5.59060882209362,0.0201101183225436,0.0985686384916372
"ENSG00000206199",0.485062366149825,2.89660778760937,5.58958116088585,0.020121239922106,0.0985866233072371
"ENSG00000120800",-0.302700757257273,4.88449005260995,5.57965241678599,0.0202290253339417,0.0990306328721205
"ENSG00000070731",0.365967147672267,5.99815336140709,5.5950939089608,0.0202299462443642,0.0990306328721205
"ENSG00000197933",-0.653762888662017,1.75562209347744,5.5791662597308,0.0202343185919829,0.0990306328721205
"ENSG00000187266",0.331842293456475,5.07558316317846,5.58271287814847,0.0202444847612701,0.0990437458975005
"ENSG00000141542",-0.526883368736219,2.27562154298733,5.57376478160042,0.0202932278804757,0.0992455126176757
"ENSG00000143127",-0.670980816461207,1.58716609431409,5.56781299240055,0.0203583481265653,0.0995271941486816
"ENSG00000138085",-0.285769771431464,3.52096311196437,5.56573520755059,0.0203811335596326,0.0995813473646854
"ENSG00000196531",0.180366364748418,8.30438298435184,5.56443871175042,0.0203953648151334,0.0995813473646854
"ENSG00000206052",-0.49814975696254,3.41539041961615,5.56510324599529,0.020405947580874,0.0995813473646854
"ENSG00000132300",-0.220923102259811,5.7921484769542,5.56275875017676,0.0204138208290179,0.0995813473646854
"ENSG00000241973",-0.135440334346586,7.82199364200292,5.56267637740416,0.0204147262263474,0.0995813473646854
"ENSG00000105329",0.190874711049944,9.18070351213542,5.56254415382849,0.020416179645385,0.0995813473646854
"ENSG00000186174",-0.23756752771772,7.32161189735702,5.56266133234902,0.0204221177262372,0.0995813473646854
"ENSG00000113621",-0.216804589539712,4.93435470827353,5.56015772000775,0.0204424303819229,0.0996025303990928
"ENSG00000146072",-0.792938994385882,1.85012706832923,5.5599346751048,0.0204448856882318,0.0996025303990928
"ENSG00000165688",-0.194358806628648,4.89706602970826,5.5589787621287,0.0204554120165825,0.0996025303990928
"ENSG00000132405",0.260599353550092,7.63078651833544,5.56104791443566,0.0204587616726548,0.0996025303990928
"ENSG00000153561",0.242783721437053,7.72844481311065,5.55818950517865,0.0204641074627511,0.0996025303990928
"ENSG00000171298",0.256834736276941,7.26787064292626,5.55889028536038,0.0204915107590866,0.0996992261242943
"ENSG00000111802",0.241556278061386,6.14723947334581,5.55300387600761,0.0205213357674562,0.0998076289954699
"ENSG00000134287",0.209288372591759,6.9173888179741,5.546607946549,0.0205921531177612,0.100109222089951
"ENSG00000178691",-0.196123893246322,5.5606540807672,5.54603758419169,0.0205984808019386,0.100109222089951
"ENSG00000143185",-0.862152512444972,0.835330686894656,5.54304100863316,0.020631758914252,0.100234130986647
"ENSG00000099985",0.444801088636651,4.14800613103808,5.54611921875515,0.0206607941697966,0.10033834290464
"ENSG00000160446",0.243237522892479,4.72709232420758,5.53951801832277,0.020670955498699,0.100350851483409
"ENSG00000167193",0.211214503740407,6.41248078577507,5.53773765468087,0.0206907935476024,0.100389999487075
"ENSG00000129353",0.229104431143795,9.16186708202284,5.5374324167063,0.0206941967345418,0.100389999487075
"ENSG00000136878",-0.150714154159384,6.76517797335639,5.53322335061636,0.0207411850047818,0.100581061740564
"ENSG00000101246",-0.160707690772848,6.10264431746366,5.52929328969438,0.0207851600401519,0.100757377123917
"ENSG00000186998",0.767369607913034,2.25117201325687,5.5280083555768,0.0207995589814686,0.100790243870274
"ENSG00000174738",-0.261637283395431,5.26648525073422,5.52531002837302,0.0208298305846326,0.100868475641323
"ENSG00000104490",-0.401283958551633,3.97296211976598,5.52521146235429,0.0208382212387685,0.100868475641323
"ENSG00000075415",0.113472713464948,7.01526646394947,5.52374365067564,0.0208474245236433,0.100868475641323
"ENSG00000163516",-0.19213096778435,5.79157219317342,5.52373082580219,0.0208475686403671,0.100868475641323
"ENSG00000130517",-0.165899337331842,5.66808265023917,5.52317396414444,0.0208538272642692,0.100868475641323
"ENSG00000111540",0.209746167082521,7.60454309472237,5.52114274872776,0.0208766730801969,0.10091164196562
"ENSG00000118900",0.265854400899061,8.58433043946815,5.52065903956512,0.0208821174184601,0.10091164196562
"ENSG00000146006",0.782835683237531,1.73162159258745,5.52034651713375,0.0208856357775997,0.10091164196562
"ENSG00000062650",0.120582059139984,7.09526516429076,5.51919102725931,0.0208986496384702,0.100937654643053
"ENSG00000130147",-0.586045848376778,2.09789409809414,5.51112688873731,0.020989711276596,0.101340470977405
"ENSG00000241343",-0.617946238519179,1.84721818570336,5.50719758855527,0.0210342329866974,0.101518375841306
"ENSG00000173638",0.24980942248706,8.07366075103577,5.50545528453153,0.0210540063356838,0.101536645249067
"ENSG00000067225",0.201880299207138,8.9680648877387,5.50464207673966,0.0210632421059471,0.101536645249067
"ENSG00000114738",0.152937809308932,7.6514373169602,5.5045862620088,0.0210638761619949,0.101536645249067
"ENSG00000173372",0.872594138545861,2.15179768013363,5.50521116493245,0.021068719571297,0.101536645249067
"ENSG00000006025",-0.298023623333464,4.2194179660642,5.50254050022506,0.0210871299239029,0.101553930868782
"ENSG00000197948",-0.178999876944056,5.8221400027724,5.50249393438414,0.021087659543166,0.101553930868782
"ENSG00000120159",-0.293281177134076,3.98613498559527,5.50016963401909,0.0211141129236449,0.101644323095669
"ENSG00000023902",0.167724856059982,7.66493451836368,5.49803283955926,0.021138463106072,0.101724528348573
"ENSG00000178385",0.196967320060775,5.52336339181526,5.49533620275936,0.0211692353023387,0.101835421307473
"ENSG00000076555",-0.253010622232521,5.17850044213363,5.49466494614557,0.0211769025638262,0.101835421307473
"ENSG00000020256",-0.258665891025708,4.144755034565,5.4914080416761,0.0212141453077604,0.101977444867864
"ENSG00000131979",0.266226137994702,5.85887087472721,5.49226406140623,0.0212297424710578,0.102015351670768
"ENSG00000213930",-0.323664538953239,4.05261552222042,5.48756726209387,0.0212581533741008,0.102114782493093
"ENSG00000138433",0.219172767721712,6.01294954587051,5.4863682466663,0.0212719115176343,0.102135818140593
"ENSG00000115526",-0.696809576250918,1.81252365351462,5.48584018507651,0.0212779737542878,0.102135818140593
"ENSG00000131373",-0.309205182356331,3.69522188689606,5.48342122780248,0.0213057670748498,0.102232133708084
"ENSG00000223496",-0.268289784403059,5.25867148267689,5.48269587352573,0.0213141086998622,0.102235077589005
"ENSG00000095787",0.145808360004282,8.01137699513873,5.47906350253046,0.0213559330233087,0.102398563959895
"ENSG00000140992",0.159932703667775,6.57453314438655,5.47290364461121,0.0214270574915871,0.102666299587974
"ENSG00000081059",-0.284954156429531,8.79763166955756,5.4738360619931,0.0214389356992784,0.102666299587974
"ENSG00000120458",-0.303005335683472,3.82966073284946,5.47166405113341,0.0214414005399248,0.102666299587974
"ENSG00000197903",0.243533902793802,7.07496290185328,5.47321960907194,0.0214428139512867,0.102666299587974
"ENSG00000266472",-0.353270701019443,3.74173935983414,5.47013555134047,0.0214591003884522,0.10270710529625
"ENSG00000119636",0.580734138747709,3.88800659177004,5.48006480187118,0.0214928284691745,0.102802690410602
"ENSG00000079950",0.164040390801454,7.82949429927792,5.46707276318389,0.0214946134761301,0.102802690410602
"ENSG00000142166",0.204265098071718,7.49102467036945,5.4638069253617,0.0215325491755055,0.102913332576749
"ENSG00000163251",0.506552841190605,3.49222581740652,5.46536126657575,0.0215333059620865,0.102913332576749
"ENSG00000110583",-0.255036117063079,4.63957316496002,5.46192470002015,0.0215544449969641,0.102977158853318
"ENSG00000100242",-0.134930525158537,8.6333052321255,5.4593405840404,0.0215845441061736,0.10301626995563
"ENSG00000261308",-0.404951407720365,3.04227384305744,5.45930538526198,0.0215849543980644,0.10301626995563
"ENSG00000188785",-0.294952486175352,4.07474609004126,5.45921629416945,0.0215859929183617,0.10301626995563
"ENSG00000008311",-0.668517755824091,1.79186443280323,5.45630549777364,0.0216199525825458,0.103141129720338
"ENSG00000100116",0.820323298317402,2.67766680703617,5.46407114653852,0.0216289553308081,0.103146881784881
"ENSG00000092199",0.11962061914187,8.4436052553568,5.45449194994208,0.0216411393420119,0.103167795443414
"ENSG00000198908",-0.672025253495285,1.41221398649193,5.44942806950798,0.0217004140393349,0.103413104224194
"ENSG00000198520",-0.287189036020106,3.94153866896907,5.44593670841094,0.0217413814397157,0.103505746727547
"ENSG00000095139",0.129930366008282,6.75750362687913,5.44579543584719,0.0217430408378608,0.103505746727547
"ENSG00000197409",0.278747930256377,6.13491489446229,5.45202744241384,0.0217433267938509,0.103505746727547
"ENSG00000146909",-0.222656170629849,5.05650271590774,5.44384464156834,0.0217659686698161,0.103546116298853
"ENSG00000015479",-0.25406605857447,5.2602932899675,5.44371769256259,0.0217674615940064,0.103546116298853
"ENSG00000127152",-0.273892892151335,7.71198922279164,5.4483077239133,0.0217823193229078,0.103579547923346
"ENSG00000181827",-0.231680205058075,5.54759667951238,5.43729622932742,0.0218431192061037,0.103831341709503
"ENSG00000173120",0.137041885340706,8.52992071732054,5.43658821752624,0.021851477945263,0.103833764992056
"ENSG00000186310",-0.806996665216897,1.28280070917738,5.43450587268218,0.0218760815163016,0.103899512891169
"ENSG00000105516",-0.212055232765948,5.32554071671028,5.4340880097936,0.0218810222174614,0.103899512891169
"ENSG00000083099",-0.33663298352243,3.73400031969013,5.43324595161564,0.0218909820666725,0.103909509063513
"ENSG00000111361",-0.212226667944768,5.12708862787195,5.43242451215326,0.0219007026436143,0.103918362723233
"ENSG00000068697",0.214573624372416,6.1599062309559,5.43040116559718,0.0219246655095694,0.103975922257184
"ENSG00000120709",0.307534314112928,7.04528741133653,5.44066679538021,0.0219393927981035,0.103975922257184
"ENSG00000240505",-0.624048313712845,1.98081036158942,5.42900764938057,0.0219411852526284,0.103975922257184
"ENSG00000121406",-0.255981284121341,4.30008709228547,5.42850495995596,0.0219471477148619,0.103975922257184
"ENSG00000181754",-0.315665764942365,5.27137867745542,5.43418811076107,0.021952131745734,0.103975922257184
"ENSG00000105887",0.222332910618125,8.19836674715667,5.4267695133147,0.0219677451971998,0.104012634650593
"ENSG00000015532",-0.189504452794204,5.49545816192738,5.42582699471189,0.021978940199805,0.104028407836573
"ENSG00000131848",-0.358354920307868,2.8958470712168,5.42388324319907,0.0220020465970668,0.104100527336408
"ENSG00000185811",0.120459130579781,9.36426627084768,5.42272034753662,0.0220158827937764,0.104125409025554
"ENSG00000154310",-0.223156325453276,6.38725378094654,5.42211848161588,0.0220230474301534,0.104125409025554
"ENSG00000014216",0.209513858753885,7.80968734200006,5.42099341087287,0.0220364469116306,0.104151538475871
"ENSG00000116668",0.316398780234094,4.47398866752383,5.41414203634903,0.02211823189118,0.104500746317293
"ENSG00000180138",0.433311038110124,4.6985592215624,5.42353769238838,0.0221443543353865,0.104555701584973
"ENSG00000182446",0.121775363114989,7.55782068060753,5.41123549305338,0.0221530239813139,0.104555701584973
"ENSG00000095906",-0.199741083089,5.22041878553324,5.41118957603924,0.0221535740828997,0.104555701584973
"ENSG00000009307",0.177143814037336,8.62778777960836,5.40958825064086,0.0221727675239837,0.104608966324815
"ENSG00000057657",0.222586214242701,6.6589516183256,5.40585101545953,0.0222176301685793,0.104783254723756
"ENSG00000177383",-0.455396267487332,2.85449913747021,5.40465001989376,0.0222320675147853,0.104812785389833
"ENSG00000172578",0.156891001500056,6.73351416434718,5.40401230586664,0.0222397375908429,0.104812785389833
"ENSG00000148814",-0.361597141039345,3.36890866838925,5.40282590374931,0.0222540144133632,0.104842719613384
"ENSG00000164442",0.162825308235695,6.33840890235194,5.39842854978098,0.0223070152660459,0.105055003543795
"ENSG00000118898",0.315191057271711,6.48084266998981,5.40940558205813,0.0223250726040055,0.105102628284124
"ENSG00000173715",-0.283350389187519,3.87834225572603,5.39535248331201,0.0223441698966025,0.105155113326985
"ENSG00000180822",-0.230365824855655,5.5774987974658,5.39431608223872,0.0223567028831317,0.105176679388673
"ENSG00000136930",0.158222904320167,5.84998539700557,5.39141140347546,0.0223918680932923,0.105304665128391
"ENSG00000204104",-0.35126851090837,3.55936892991813,5.39025203473968,0.0224059201620573,0.105310331913566
"ENSG00000101367",0.145407045924192,6.82955846861076,5.38971758422555,0.0224124010734622,0.105310331913566
"ENSG00000197971",0.196729549029779,9.4177212496082,5.38934215951287,0.0224169547712301,0.105310331913566
"ENSG00000117868",-0.177273680945829,7.31895516052435,5.3864550418943,0.0224520065626582,0.105437555845724
"ENSG00000139890",0.335808581791892,4.80160832663278,5.38621349644171,0.022484876921975,0.105554448829243
"ENSG00000100505",0.769884744057696,2.30133637486765,5.38070314621143,0.0225220113436436,0.105691269267492
"ENSG00000149212",0.288441374882071,8.05577285296047,5.38501067603392,0.0225350210769815,0.105714820506166
"ENSG00000143553",0.300596108617799,3.91626969072001,5.37686162473949,0.022568893670656,0.105836190843356
"ENSG00000163104",-0.25631378877122,4.56775927272664,5.37618899169689,0.0225771131385861,0.105837218182266
"ENSG00000164574",0.148731550387258,7.05626554636665,5.37549877926378,0.0225855507063222,0.105839266841635
"ENSG00000117614",0.222818424948555,5.25624841902598,5.37359081772741,0.0226088920741966,0.105900037465764
"ENSG00000164038",-0.394531754671784,3.30857227856779,5.37313034718642,0.0226145291284893,0.105900037465764
"ENSG00000128536",-0.4558914622974,3.55636590971119,5.36964354682536,0.0226657833502288,0.106034472826771
"ENSG00000171314",0.16376029409348,6.89793811800041,5.36893297436825,0.0226659815314892,0.106034472826771
"ENSG00000130159",0.335981375593784,5.74658503139617,5.37919038367328,0.0226768946040491,0.106034472826771
"ENSG00000155970",-0.703640268146639,2.24503951093161,5.36801658207871,0.0226772313024093,0.106034472826771
"ENSG00000143476",0.831063145853964,1.75536875021671,5.36724582859419,0.0226866977495043,0.106034472826771
"ENSG00000172531",0.167968617864698,7.40053683827587,5.36622862047098,0.022699197550941,0.106034472826771
"ENSG00000184611",0.490240276771018,4.49171446267312,5.37931404347683,0.0227048080162576,0.106034472826771
"ENSG00000205277",-0.724749208849843,2.42828340608743,5.36786265603637,0.0227073597035485,0.106034472826771
"ENSG00000117602",-0.301652296649837,6.63951087932482,5.37642021488376,0.0227262838556316,0.106055043079862
"ENSG00000110497",0.150524604528211,6.45239979180498,5.36390335043778,0.0227277985585766,0.106055043079862
"ENSG00000176597",0.372541020577504,4.43752166276085,5.36480254278997,0.0227455353533072,0.106096550050792
"ENSG00000157625",0.177906116062867,5.90153994826967,5.36125020335523,0.022760478921667,0.106096550050792
"ENSG00000138801",0.289742141629023,5.58700004374673,5.36525035861527,0.0227607535750357,0.106096550050792
"ENSG00000123600",-0.315076002085917,3.93295525470802,5.35719142575449,0.0228105692181619,0.106279480344338
"ENSG00000105373",-0.218515598617144,8.80032814404083,5.35674667757305,0.0228160650221422,0.106279480344338
"ENSG00000198934",-0.502658184132371,2.95464353636971,5.35521267546779,0.0228350315820135,0.106330388172635
"ENSG00000170185",0.139363094543179,6.20435567032113,5.35363680883388,0.0228545330810253,0.106383750221282
"ENSG00000172661",0.142435691817357,6.68547913749655,5.3527151023614,0.0228659474292805,0.106399443736177
"ENSG00000087266",0.164412134509106,9.02929538123876,5.35154082464242,0.0228804983151904,0.106429715967529
"ENSG00000164406",-0.418725913414712,2.93755242776569,5.35086547431887,0.0228888712418139,0.106431239950072
"ENSG00000144476",-0.545656856468965,2.47202834682349,5.348907308625,0.0229131666668503,0.106476086502295
"ENSG00000144468",0.237778317576473,6.03869781995219,5.34879078835351,0.0229146132188399,0.106476086502295
"ENSG00000079134",-0.24924460170489,4.58235503083571,5.34783687657431,0.0229264592711869,0.106493725315496
"ENSG00000101193",0.213349227012278,6.47746628758757,5.34487556743706,0.0229632751562949,0.10660439026577
"ENSG00000100985",0.683656226537218,7.53687644376321,5.36472924428476,0.0229733715381443,0.10660439026577
"ENSG00000106714",0.688644459593035,6.97482586855098,5.36428918095392,0.0229795325005909,0.10660439026577
"ENSG00000005302",0.21685637316797,6.69403342159116,5.34332980797423,0.0229825172755291,0.10660439026577
"ENSG00000127561",-0.847404319622192,0.941079096127385,5.3422328106135,0.0229961833779071,0.106630392536394
"ENSG00000116985",-0.42112514472034,3.09180494534375,5.34108515841552,0.0230104897025079,0.106634665042519
"ENSG00000075426",0.285439782647337,8.90887958904257,5.34162169090945,0.0230132261468284,0.106634665042519
"ENSG00000138069",0.196568046641609,6.3114935161744,5.33857369006343,0.0230418297653613,0.106729820016094
"ENSG00000125351",-0.316952674043873,3.5720714362257,5.33785416901007,0.0230508168085768,0.106734076150039
"ENSG00000106263",0.227835011337342,7.04871475427587,5.33402425458152,0.0230987159194871,0.106908992856263
"ENSG00000131238",0.245586021694383,7.77686707505066,5.33329720230509,0.023110937862187,0.106908992856263
"ENSG00000151806",-0.30314973182096,4.17263566134926,5.33289676801177,0.0231128369165403,0.106908992856263
"ENSG00000153914",-0.167853691754967,6.14573780930565,5.33224841657977,0.0231209611991087,0.106909191088084
"ENSG00000141456",-0.212755793849377,5.1992150791177,5.3303362263936,0.0231449397919797,0.106964237408563
"ENSG00000275342",-0.245120008225199,5.47340753146733,5.32960253697644,0.0231541471176209,0.106964237408563
"ENSG00000173898",-0.761296606282942,1.58501582052535,5.3293654938984,0.023157122680333,0.106964237408563
"ENSG00000141034",0.405305653042263,5.45976174669283,5.34288654065673,0.0231733339160862,0.107001757199269
"ENSG00000184293",-0.493535236027356,2.12149880211656,5.32645111118718,0.0231937394434822,0.107014921606137
"ENSG00000198925",0.262145351655196,6.80059798216154,5.33223560708185,0.023193857247888,0.107014921606137
"ENSG00000116574",0.274807946175756,4.55121004747123,5.32591728136707,0.0232004531836421,0.107014921606137
"ENSG00000177398",-0.850712146156521,1.37390684590852,5.32371707449212,0.0232281458595482,0.107105312504693
"ENSG00000168528",0.750399527508616,3.35469382541084,5.33707524300699,0.0232392639023004,0.107119241171962
"ENSG00000100395",-0.238259482295995,4.39707546749626,5.32148621098098,0.0232562600099432,0.107160245096321
"ENSG00000136051",0.162583451642073,7.60070261651377,5.3187755247519,0.0232904693950774,0.107280508226838
"ENSG00000065675",-0.227653443080961,6.09016237218083,5.31807239353657,0.0232993517186985,0.107284066789649
"ENSG00000148300",-0.215320046002539,4.98589950519721,5.31733326308783,0.0233086926579379,0.107289733880258
"ENSG00000277157",0.337457459344063,4.33379649553556,5.31480351076849,0.023340692936468,0.107399661515317
"ENSG00000198521",-0.272166847068101,4.7739690472335,5.31321012760456,0.0233608723446967,0.107439534676879
"ENSG00000005889",0.177666748129701,6.78596819351779,5.31190877556293,0.0233773669835272,0.107439534676879
"ENSG00000163636",0.142542159902281,6.3838588382855,5.31161728055468,0.0233810633678916,0.107439534676879
"ENSG00000186496",0.584139090034724,2.53248173587904,5.31155569040798,0.0233818444579888,0.107439534676879
"ENSG00000184117",-0.26234179171134,4.06834131371973,5.30981332362792,0.0234039526763699,0.107468925309823
"ENSG00000155229",-0.17614577785225,6.01638619657513,5.30977114357898,0.0234044881561418,0.107468925309823
"ENSG00000166881",-0.213902419376492,4.48053681896286,5.30791355065523,0.0234280833059541,0.107511875290979
"ENSG00000146674",-0.651410775197125,2.59004391939838,5.30854609989648,0.0234300957339098,0.107511875290979
"ENSG00000204463",0.422971997660701,8.91439621186931,5.32096949321812,0.0234518965735932,0.107574597701826
"ENSG00000106771",-0.179791696394507,6.37969111418646,5.30388011990281,0.0234794024380739,0.107631466713097
"ENSG00000154127",0.18765616670061,6.08907033998625,5.30326606924399,0.0234872256784772,0.107631466713097
"ENSG00000103260",-0.355772233672532,3.85614964361697,5.3031501826573,0.023488702426541,0.107631466713097
"ENSG00000160055",0.282270434557606,3.53696924000009,5.30241209625141,0.0234981101954442,0.107637292166043
"ENSG00000002587",-0.577502588103796,2.54751783492943,5.30084937410389,0.0235180420325406,0.107667348414451
"ENSG00000012817",-1.66385821420444,4.91364947025828,5.32128090274411,0.0235209491962933,0.107667348414451
"ENSG00000082146",0.62545047340705,9.38662487814716,5.31898001008453,0.0235359119855566,0.107688011250819
"ENSG00000266094",0.136180760856181,8.88437808022928,5.29899289664223,0.0235417437854235,0.107688011250819
"ENSG00000137216",0.559539984055834,7.91400631572016,5.31668657319442,0.0235688176598079,0.10777458998327
"ENSG00000100442",-0.373013111586929,3.31482005375616,5.29562780849921,0.0235847703523979,0.10781027193914
"ENSG00000164048",-0.23462793024444,4.81773053976104,5.29285346586501,0.0236203059794598,0.107935415475742
"ENSG00000164821",1.35413404557902,3.0145116451064,5.31132576501822,0.0236376764854264,0.107967332344693
"ENSG00000157985",-0.528964584198925,4.24129775915298,5.30571057105407,0.0236436134101275,0.107967332344693
"ENSG00000116824",-0.267540379788969,6.06358108694575,5.29267323408193,0.0236938408933587,0.108159358584625
"ENSG00000160439",-0.307095817637369,3.96170404619434,5.28402081310492,0.0237338173826566,0.108264356886438
"ENSG00000114374",-1.61191164384659,4.08960935429773,5.30434297989154,0.0237364815032728,0.108264356886438
"ENSG00000196547",0.306235073363987,7.77619987970475,5.29256200012627,0.0237413938564938,0.108264356886438
"ENSG00000186854",-0.380155439920952,6.57652029486647,5.29786398970752,0.0237810844406428,0.108407982792992
"ENSG00000148450",0.416141865415365,3.83744304139532,5.2777166752008,0.0238151860926243,0.108526040929841
"ENSG00000175274",0.322315135771645,6.89054856425294,5.28626350491441,0.023874605207867,0.108759349963799
"ENSG00000091409",-0.219183155898599,6.16363802899836,5.25949873245354,0.0240519882558984,0.109529691097171
"ENSG00000176845",0.292050022418939,6.52592627660612,5.26687400223452,0.0240844707053186,0.109639870254873
"ENSG00000127995",-0.2785684952336,4.66199698136674,5.25438195695679,0.0241189438805996,0.109759032884916
"ENSG00000185619",-0.147782365226081,6.81738893616795,5.25142919022046,0.0241576718834169,0.109870270417162
"ENSG00000115602",0.636190960642751,3.62770976227121,5.26383492717949,0.0241599982344488,0.109870270417162
"ENSG00000160401",-0.537677613770942,2.23322486649482,5.24890092488236,0.0241908843829157,0.109972924227351
"ENSG00000138760",0.242798541356288,5.54395027981487,5.24585977418547,0.0242308982866447,0.110116988469263
"ENSG00000160271",-0.186452979806094,6.72706485000246,5.24522681959752,0.0242392351634157,0.110117047382152
"ENSG00000104881",-0.474997393827237,2.28878998714279,5.24437440897164,0.0242504673631567,0.110130254976725
"ENSG00000132485",-0.226454560908102,6.08411095859054,5.24300632072698,0.02426850613009,0.11017435401337
"ENSG00000100097",0.293200902355618,6.70984714238063,5.25222558059509,0.0242825394831819,0.110200245222303
"ENSG00000141002",-0.12832584731563,7.22942437216034,5.24124648273899,0.0242917311086523,0.110204153236063
"ENSG00000180626",-0.297517299634518,4.03645007378179,5.23793368591472,0.0243355145436301,0.110364937229236
"ENSG00000052841",-0.139286052508436,6.69260574059569,5.23722120555805,0.0243449418948563,0.110369854807078
"ENSG00000145996",-0.242878365035616,4.93438099828002,5.23214896521568,0.0244121680118446,0.110636714843677
"ENSG00000204569",0.131693199202896,7.07565119401725,5.22966589064109,0.0244451494795334,0.110748247419434
"ENSG00000175764",-0.332805144570834,3.52517304855007,5.22821698723337,0.024464416297382,0.110797590961337
"ENSG00000116793",0.317441881305996,5.05754830443428,5.22944818271685,0.0244931282516815,0.110867472437459
"ENSG00000185305",0.267518197217485,4.38737928389259,5.22579882378606,0.0244966075995686,0.110867472437459
"ENSG00000198105",-0.321351907858931,3.66301091806157,5.22457315131725,0.0245129411951988,0.110903453854749
"ENSG00000101425",0.983239540204863,4.11744860655957,5.24215051672077,0.0245405172518111,0.11096132400303
"ENSG00000025770",-0.238812189257717,4.65337535921062,5.22169058959156,0.0245514002402873,0.11096132400303
"ENSG00000108984",0.282244015386365,4.74879657861774,5.2214608893879,0.0245544676335981,0.11096132400303
"ENSG00000087157",0.287825575829513,7.79715427916827,5.22792692877241,0.0245592831416487,0.11096132400303
"ENSG00000138160",0.476348336561668,2.54963928888798,5.22005807827707,0.0245732094190635,0.110986339161759
"ENSG00000117281",-0.438230593032573,3.12597044620558,5.21793771513358,0.0246015665044764,0.111041201809517
